branch_class,gene_symbol,string_id,string_preferred_name,mapped_to_STRING,degree,weighted_degree,degree_centrality,degree_rank,betweenness_centrality,betweenness_rank,closeness_centrality,pagerank,pagerank_rank,core_number,network_central_top10pct_any,network_top10pct_n,network_nodes_total,accessed_at_utc,source_database
hypertension-branch,CXCL2,9606.ENSP00000427279,CXCL2,True,17,15.482,0.0387243735763098,93,0.0015923734513597016,145,0.3099530897327883,0.0032130454364064443,95,10,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CXCL8,9606.ENSP00000306512,CXCL8,True,44,37.325,0.10022779043280182,14,0.025711992962944307,14,0.38220566808266127,0.00812540556459504,14,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CXCR6,9606.ENSP00000395704,CXCR6,True,14,11.423,0.03189066059225513,119,0.0007271855124363873,186,0.2818925525393714,0.0025618774144425785,135,10,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYCS,9606.ENSP00000307786,CYCS,True,31,26.478,0.07061503416856492,32,0.016846140192568356,23,0.3717400145207045,0.005806012688349618,28,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP19A1,9606.ENSP00000379683,CYP19A1,True,15,13.084999999999999,0.03416856492027335,110,0.009708872871562418,41,0.31689881723380314,0.002538512786611631,137,12,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP1A1,9606.ENSP00000378488,CYP1A1,True,36,33.122,0.08200455580865604,22,0.013982275547365149,29,0.311089489695145,0.005616591123546441,32,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP1A2,9606.ENSP00000342007,CYP1A2,True,31,28.603,0.07061503416856492,33,0.0018019710450110434,136,0.27370857520758324,0.0046428803894523404,45,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP1B1,9606.ENSP00000478561,CYP1B1,True,24,21.348,0.05466970387243736,56,0.003693999163378367,104,0.28306808445154563,0.0037682056670354145,66,14,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP2A6,9606.ENSP00000301141,CYP2A6,True,26,23.966,0.05922551252847381,47,0.0006573464644496111,195,0.2706528175896357,0.0038629920160458114,63,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP2B6,9606.ENSP00000324648,CYP2B6,True,31,27.334,0.07061503416856492,34,0.002246905113353546,127,0.27392948608345696,0.004512292057457807,47,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP2C19,9606.ENSP00000360372,CYP2C19,True,24,20.762,0.05466970387243736,57,0.000839352053129125,183,0.2695779453990494,0.0034689001390531054,76,14,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP2C8,9606.ENSP00000360317,CYP2C8,True,24,21.453,0.05466970387243736,58,0.00334017614562756,113,0.27842381727432586,0.0036708800854834815,68,14,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP2C9,9606.ENSP00000260682,CYP2C9,True,33,30.233,0.07517084282460136,29,0.0032912619418950036,114,0.2743723793511748,0.005016623016962235,38,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP2D6,9606.ENSP00000496150,CYP2D6,True,13,11.654,0.029612756264236904,128,0.004290811742795152,89,0.2956434087608042,0.0021439061660377557,170,11,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP2E1,9606.ENSP00000440689,CYP2E1,True,28,26.056,0.06378132118451026,39,0.015821680137836504,26,0.3082639720775688,0.004411834347738671,49,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP3A4,9606.ENSP00000498939,CYP3A4,True,35,32.601,0.07972665148063782,25,0.02117074266654501,16,0.30548931886354924,0.005717562423178498,31,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP3A5,9606.ENSP00000222982,CYP3A5,True,27,24.211,0.06150341685649203,43,0.0008068265145023705,185,0.2766085030622683,0.0039040020924796517,61,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,CYP3A7,9606.ENSP00000337450,CYP3A7,True,15,13.542,0.03416856492027335,111,4.4101910609616896e-05,281,0.24070825053716538,0.002346434308443939,159,12,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,DDIT4,9606.ENSP00000307305,DDIT4,True,2,1.643,0.004555808656036446,319,0.0,347,0.30798424070544755,0.0006613254509514536,362,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,DES,9606.ENSP00000363071,DES,True,0,0,0.0,405,0.0,348,0.0,0.0003765532822894448,405,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,DIO3,9606.ENSP00000427336,DIO3,True,0,0,0.0,406,0.0,349,0.0,0.0003765532822894448,406,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,DNMT1,9606.ENSP00000352516,DNMT1,True,11,9.322,0.025056947608200455,146,0.008423060803267874,50,0.3229292419195083,0.0028498169049219033,112,8,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,DRD1,9606.ENSP00000377353,DRD1,True,4,3.292,0.009111617312072893,255,0.0016729831832318018,142,0.2538508850092769,0.0016868060740304538,222,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,DRD2,9606.ENSP00000354859,DRD2,True,7,5.938,0.015945330296127564,196,0.003976900251562797,101,0.27415075384281357,0.002339717354562716,160,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,DRD3,9606.ENSP00000373169,DRD3,True,3,2.567,0.00683371298405467,285,0.00031644891031711085,224,0.2424275951838594,0.0012434247416480693,261,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,DUSP1,9606.ENSP00000239223,DUSP1,True,5,4.451,0.011389521640091117,230,0.00011285198372082727,256,0.29183029514824005,0.0011616397646688065,274,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,EDN1,9606.ENSP00000368683,EDN1,True,17,13.395,0.0387243735763098,94,0.011146126313081327,35,0.320489738675546,0.003902242799246119,62,8,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,EDN2,9606.ENSP00000361668,EDN2,True,2,1.6589999999999998,0.004555808656036446,320,0.0,350,0.24417167860244834,0.0008363977363946905,336,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,EGFR,9606.ENSP00000275493,EGFR,True,77,64.766,0.17539863325740318,2,0.10297338298092332,2,0.43849952617235555,0.01446362579501667,2,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ELN,9606.ENSP00000351807,ELN,True,10,8.359,0.022779043280182234,157,0.005087180842421507,79,0.2935974336136706,0.0027290220674623575,122,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ENC1,9606.ENSP00000499185,ENC1,True,2,1.6360000000000001,0.004555808656036446,321,0.0,351,0.2633038271973648,0.0006677504773378456,359,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ENO1,9606.ENSP00000495530,ENO1,True,13,10.394,0.029612756264236904,129,0.013097623076014307,30,0.3295132361722361,0.0033447888004680968,85,7,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,EPAS1,9606.ENSP00000263734,EPAS1,True,11,9.106,0.025056947608200455,147,0.00020254425485427964,241,0.3317679699485857,0.002004487755627938,182,10,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,EPHX1,9606.ENSP00000480004,EPHX1,True,21,19.685,0.04783599088838269,74,0.0015712981956983168,146,0.27751319154325693,0.00324619077331914,92,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,EPHX2,9606.ENSP00000430269,EPHX2,True,7,6.116,0.015945330296127564,197,0.004136070587211617,92,0.2249162579571923,0.001819097120499034,205,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ERAP1,9606.ENSP00000296754,ERAP1,True,1,0.728,0.002277904328018223,356,0.0,352,0.2811919082497127,0.0005045077936600349,390,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ERG,9606.ENSP00000414150,ERG,True,1,0.893,0.002277904328018223,357,0.0,353,0.24974145199220252,0.0005428709000739699,383,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ERRFI1,9606.ENSP00000366702,ERRFI1,True,1,0.996,0.002277904328018223,358,0.0,354,0.29283747476911404,0.0005656467267966578,378,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ESR1,9606.ENSP00000405330,ESR1,True,48,42.412,0.10933940774487472,12,0.03487470638846027,9,0.3983552033537596,0.008399874145565797,12,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ESR2,9606.ENSP00000343925,ESR2,True,13,11.417,0.029612756264236904,130,0.0014794115956300881,151,0.34144731716036536,0.0025438769382842125,136,11,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,ESRRA,9606.ENSP00000384851,ESRRA,True,5,4.172,0.011389521640091117,231,0.00010088316386408363,260,0.2946168691470514,0.0011332880873434837,279,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,EZR,9606.ENSP00000338934,EZR,True,6,5.352,0.01366742596810934,213,0.0033557272116579223,112,0.3125217617471484,0.0019109081526638358,193,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,F3,9606.ENSP00000334145,F3,True,10,7.846,0.022779043280182234,158,0.000627123530064198,197,0.3035765950424,0.0019992662980128644,184,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FASN,9606.ENSP00000304592,FASN,True,4,3.182,0.009111617312072893,256,0.00034185845480678913,222,0.28520893551042287,0.0010380988563373512,300,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FBP1,9606.ENSP00000408025,FBP1,True,2,1.4129999999999998,0.004555808656036446,322,0.0,355,0.2713018651138315,0.0006764364051547159,357,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FEN1,9606.ENSP00000305480,FEN1,True,8,6.607,0.018223234624145785,181,5.920893665628848e-05,271,0.2628959204162689,0.001554587353071854,228,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FETUB,9606.ENSP00000265029,FETUB,True,0,0,0.0,407,0.0,356,0.0,0.0003765532822894448,407,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FGF22,9606.ENSP00000215530,FGF22,True,7,5.393,0.015945330296127564,198,0.0004851102292152821,210,0.3183852094347122,0.001600076294905457,226,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FGF7,9606.ENSP00000267843,FGF7,True,8,6.286,0.018223234624145785,182,0.0005575048227750281,202,0.32416297350277284,0.0016773812078886507,224,7,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FGL1,9606.ENSP00000381133,FGL1,True,0,0,0.0,408,0.0,357,0.0,0.0003765532822894448,408,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FKBP5,9606.ENSP00000444810,FKBP5,True,8,7.301,0.018223234624145785,183,0.003033919916041583,117,0.30938799749991175,0.0019484503217899118,190,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FMO3,9606.ENSP00000356729,FMO3,True,5,4.311999999999999,0.011389521640091117,232,9.455808750594535e-07,312,0.23717584434479608,0.001001638153276131,308,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FOS,9606.ENSP00000306245,FOS,True,35,30.006999999999998,0.07972665148063782,26,0.00595756780322658,67,0.3701184659295564,0.005878326192831896,26,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FOXA2,9606.ENSP00000400341,FOXA2,True,8,6.631,0.018223234624145785,184,0.004661369542985981,81,0.29955748742930555,0.0020830905165553906,173,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FUS,9606.ENSP00000254108,FUS,True,7,6.276,0.015945330296127564,199,0.0003967946280385246,217,0.26309971570341334,0.0018249614609778047,204,5,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,FXN,9606.ENSP00000419243,FXN,True,3,2.629,0.00683371298405467,286,3.975186638693537e-05,283,0.26724301831291586,0.0009112587814677357,322,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GAA,9606.ENSP00000305692,GAA,True,1,0.943,0.002277904328018223,359,0.0,358,0.16154147227863075,0.0010521834064628316,294,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GABRP,9606.ENSP00000430100,GABRP,True,0,0,0.0,409,0.0,359,0.0,0.0003765532822894448,409,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GBA1,9606.ENSP00000314508,GBA,True,5,4.387,0.011389521640091117,233,0.010615636927294617,37,0.25234099126944476,0.0021613004686296886,168,3,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GCGR,9606.ENSP00000383558,GCGR,True,2,1.9100000000000001,0.004555808656036446,323,0.0,360,0.2525287449831869,0.0010570068067855274,293,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GCLC,9606.ENSP00000497574,GCLC,True,10,8.763,0.022779043280182234,159,0.000180722551785517,245,0.28072674380264945,0.0018546241648884632,200,9,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GDF15,9606.ENSP00000252809,GDF15,True,1,0.762,0.002277904328018223,360,0.0,361,0.29590116238657643,0.0005101842112686683,389,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GFER,9606.ENSP00000248114,GFER,True,2,1.65,0.004555808656036446,324,0.004004535005876785,97,0.2618816614640457,0.0013609296522920737,250,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GFRA3,9606.ENSP00000274721,GFRA3,True,0,0,0.0,410,0.0,362,0.0,0.0003765532822894448,410,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GGT1,9606.ENSP00000248923,GGT1,True,14,11.396,0.03189066059225513,120,4.524108030995476e-05,279,0.2715189066059226,0.0020595802288601328,176,13,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GLA,9606.ENSP00000218516,GLA,True,3,2.469,0.00683371298405467,287,0.004004535005876786,96,0.19778475131550302,0.0020766259750526726,175,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GLI3,9606.ENSP00000379258,GLI3,True,3,2.423,0.00683371298405467,288,7.657359950923715e-05,264,0.29436134714432194,0.0009007077941107705,325,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GLP1R,9606.ENSP00000362353,GLP1R,True,3,2.535,0.00683371298405467,289,0.0007122989805248191,191,0.29183029514824005,0.001111423703395907,282,3,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GNAI1,9606.ENSP00000497260,GNAI1,True,24,21.988,0.05466970387243736,59,0.02703665298852319,13,0.31396728330934615,0.008541522779870463,11,6,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GNAS,9606.ENSP00000360141,GNAS,True,22,19.989,0.05011389521640091,68,0.04519399591147672,6,0.33405377289114485,0.008928239507708659,9,6,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GNRHR,9606.ENSP00000226413,GNRHR,True,2,1.9060000000000001,0.004555808656036446,325,0.0001647337507627729,247,0.24364582430538637,0.0012363672844842135,264,2,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GPR183,9606.ENSP00000365596,GPR183,True,1,0.907,0.002277904328018223,361,0.0,363,0.23151339239932006,0.0006763029103169405,358,1,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GPX1,,GPX1,False,0,0,0.0,411,0.0,364,0.0,0.0003765532822894448,411,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GPX3,9606.ENSP00000373477,GPX3,True,28,22.644,0.06378132118451026,40,0.016392374191786692,24,0.33209259614227316,0.00408769088267244,56,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GPX4,9606.ENSP00000346103,GPX4,True,19,16.976,0.04328018223234624,85,0.007737104601271883,55,0.32792138478976157,0.003119593144928478,99,13,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GRK2,9606.ENSP00000312262,GRK2,True,9,7.461,0.02050113895216401,165,0.0026798484530535472,121,0.3096702858187985,0.0024902897311577946,148,6,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSK3A,9606.ENSP00000222330,GSK3A,True,4,3.5620000000000003,0.009111617312072893,257,3.089246819882539e-05,288,0.30008720889248736,0.0010518395657113482,295,4,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSR,9606.ENSP00000221130,GSR,True,21,18.666,0.04783599088838269,75,0.0024782257795223687,123,0.2979794848616358,0.003375691841040585,81,13,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSS,9606.ENSP00000495750,GSS,True,15,13.863,0.03416856492027335,112,0.0010254068379688805,168,0.29436134714432194,0.0024246300320913813,153,13,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSTA3,9606.ENSP00000211122,GSTA3,True,24,20.287,0.05466970387243736,60,0.0014835293325576567,149,0.29309035687167806,0.00332183587258811,89,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSTM1,9606.ENSP00000311469,GSTM1,True,27,23.791999999999998,0.06150341685649203,44,0.005324858631619757,72,0.2946168691470514,0.0039154635104657835,60,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSTM2,9606.ENSP00000241337,GSTM2,True,25,22.114,0.05694760820045558,51,0.0007031657692115612,192,0.283541046998666,0.0035577907411788673,73,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSTM3,9606.ENSP00000354357,GSTM3,True,25,21.787,0.05694760820045558,52,0.0007031657692115612,193,0.283541046998666,0.0035108025620320255,75,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSTM4,9606.ENSP00000358851,GSTM4,True,22,19.384,0.05011389521640091,69,0.0005277970792198007,203,0.2828321943811693,0.003167961311503983,96,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSTM5,9606.ENSP00000256593,GSTM5,True,24,20.793,0.05466970387243736,61,0.0006588775727735776,194,0.2833043683283833,0.0033660473524734125,84,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSTO2,9606.ENSP00000345023,GSTO2,True,23,20.065,0.05239179954441914,63,0.0005788240747931221,201,0.28306808445154563,0.0032641137540021362,91,15,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,GSTP1,9606.ENSP00000381607,GSTP1,True,30,25.787,0.0683371298405467,35,0.020480714495182392,18,0.33372530310462456,0.004183330190763673,53,15,True,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HBB,9606.ENSP00000494175,HBB,True,0,0,0.0,412,0.0,365,0.0,0.0003765532822894448,412,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
hypertension-branch,HCRTR1,9606.ENSP00000384387,HCRTR1,True,0,0,0.0,413,0.0,366,0.0,0.0003765532822894448,413,0,False,44,440,2026-08-30T07:51:00.550986+00:00,STRING + NetworkX
