branch_class,gene_a,gene_b,string_id_a,string_id_b,preferred_name_a,preferred_name_b,score,required_score,network_type,species,accessed_at_utc,source_database
thyroid-branch,NFKB1,NOD2,9606.ENSP00000226574,9606.ENSP00000300589,NFKB1,NOD2,0.776,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,IL4,9606.ENSP00000226574,9606.ENSP00000231449,NFKB1,IL4,0.8,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,MMP9,9606.ENSP00000226574,9606.ENSP00000361405,NFKB1,MMP9,0.802,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,MEN1,9606.ENSP00000226574,9606.ENSP00000337088,NFKB1,MEN1,0.803,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,FOS,9606.ENSP00000226574,9606.ENSP00000306245,NFKB1,FOS,0.808,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,HIF1A,9606.ENSP00000226574,9606.ENSP00000437955,NFKB1,HIF1A,0.816,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,BCL2,9606.ENSP00000226574,9606.ENSP00000381185,NFKB1,BCL2,0.818,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,CASP3,9606.ENSP00000226574,9606.ENSP00000311032,NFKB1,CASP3,0.821,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,CASP1,9606.ENSP00000226574,9606.ENSP00000433138,NFKB1,CASP1,0.826,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,TLR9,9606.ENSP00000226574,9606.ENSP00000353874,NFKB1,TLR9,0.828,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,EGFR,9606.ENSP00000226574,9606.ENSP00000275493,NFKB1,EGFR,0.837,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,CXCL10,9606.ENSP00000226574,9606.ENSP00000305651,NFKB1,CXCL10,0.845,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,APP,9606.ENSP00000226574,9606.ENSP00000284981,NFKB1,APP,0.87,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,NR3C1,9606.ENSP00000226574,9606.ENSP00000231509,NFKB1,NR3C1,0.878,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,AKT1,9606.ENSP00000226574,9606.ENSP00000451828,NFKB1,AKT1,0.896,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,MYC,9606.ENSP00000226574,9606.ENSP00000478887,NFKB1,MYC,0.917,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,HMGB1,9606.ENSP00000226574,9606.ENSP00000345347,NFKB1,HMGB1,0.923,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,IFNG,9606.ENSP00000226574,9606.ENSP00000229135,NFKB1,IFNG,0.932,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,RAF1,9606.ENSP00000226574,9606.ENSP00000401888,NFKB1,RAF1,0.94,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,ESR1,9606.ENSP00000226574,9606.ENSP00000405330,NFKB1,ESR1,0.957,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,PPARG,9606.ENSP00000226574,9606.ENSP00000287820,NFKB1,PPARG,0.972,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,NLRP3,9606.ENSP00000226574,9606.ENSP00000337383,NFKB1,NLRP3,0.981,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,CXCL8,9606.ENSP00000226574,9606.ENSP00000306512,NFKB1,CXCL8,0.988,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,TP53,9606.ENSP00000226574,9606.ENSP00000269305,NFKB1,TP53,0.989,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,JUN,9606.ENSP00000226574,9606.ENSP00000360266,NFKB1,JUN,0.994,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,IL1B,9606.ENSP00000226574,9606.ENSP00000263341,NFKB1,IL1B,0.996,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NFKB1,TNF,9606.ENSP00000226574,9606.ENSP00000398698,NFKB1,TNF,0.999,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,CYP19A1,9606.ENSP00000227507,9606.ENSP00000379683,CCND1,CYP19A1,0.712,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,ABL1,9606.ENSP00000227507,9606.ENSP00000361423,CCND1,ABL1,0.742,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,SMAD2,9606.ENSP00000227507,9606.ENSP00000262160,CCND1,SMAD2,0.743,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,BIRC5,9606.ENSP00000227507,9606.ENSP00000301633,CCND1,BIRC5,0.751,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,BCL2L11,9606.ENSP00000227507,9606.ENSP00000376943,CCND1,BCL2L11,0.752,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,NCOA3,9606.ENSP00000227507,9606.ENSP00000361066,CCND1,NCOA3,0.79,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,SOX2,9606.ENSP00000227507,9606.ENSP00000323588,CCND1,SOX2,0.792,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,MMP9,9606.ENSP00000227507,9606.ENSP00000361405,CCND1,MMP9,0.799,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,BCL2L1,9606.ENSP00000227507,9606.ENSP00000365230,CCND1,BCL2L1,0.808,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,FOXA1,9606.ENSP00000227507,9606.ENSP00000250448,CCND1,FOXA1,0.832,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,PGR,9606.ENSP00000227507,9606.ENSP00000325120,CCND1,PGR,0.834,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,MCL1,9606.ENSP00000227507,9606.ENSP00000358022,CCND1,MCL1,0.837,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,EGFR,9606.ENSP00000227507,9606.ENSP00000275493,CCND1,EGFR,0.841,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,CASP9,9606.ENSP00000227507,9606.ENSP00000330237,CCND1,CASP9,0.844,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,CASP3,9606.ENSP00000227507,9606.ENSP00000311032,CCND1,CASP3,0.847,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,HIF1A,9606.ENSP00000227507,9606.ENSP00000437955,CCND1,HIF1A,0.876,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,CKS1B,9606.ENSP00000227507,9606.ENSP00000311083,CCND1,CKS1B,0.892,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,HDAC3,9606.ENSP00000227507,9606.ENSP00000302967,CCND1,HDAC3,0.9,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,JUN,9606.ENSP00000227507,9606.ENSP00000360266,CCND1,JUN,0.919,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,BRCA1,9606.ENSP00000227507,9606.ENSP00000418960,CCND1,BRCA1,0.922,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,AKT1,9606.ENSP00000227507,9606.ENSP00000451828,CCND1,AKT1,0.923,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,MDM2,9606.ENSP00000227507,9606.ENSP00000258149,CCND1,MDM2,0.926,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,FOS,9606.ENSP00000227507,9606.ENSP00000306245,CCND1,FOS,0.942,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,TP53,9606.ENSP00000227507,9606.ENSP00000269305,CCND1,TP53,0.946,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,CREB1,9606.ENSP00000227507,9606.ENSP00000387699,CCND1,CREB1,0.949,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,AR,9606.ENSP00000227507,9606.ENSP00000363822,CCND1,AR,0.955,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,BCL2,9606.ENSP00000227507,9606.ENSP00000381185,CCND1,BCL2,0.958,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,MYC,9606.ENSP00000227507,9606.ENSP00000478887,CCND1,MYC,0.969,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,ESR1,9606.ENSP00000227507,9606.ENSP00000405330,CCND1,ESR1,0.997,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,CDKN1B,9606.ENSP00000227507,9606.ENSP00000228872,CCND1,CDKN1B,0.999,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CCND1,CDKN1A,9606.ENSP00000227507,9606.ENSP00000384849,CCND1,CDKN1A,0.999,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,VDR,NCOA3,9606.ENSP00000228606,9606.ENSP00000361066,CYP27B1,NCOA3,0.843,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,BCL2,9606.ENSP00000228872,9606.ENSP00000381185,CDKN1B,BCL2,0.702,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,ATM,9606.ENSP00000228872,9606.ENSP00000278616,CDKN1B,ATM,0.713,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,CASP3,9606.ENSP00000228872,9606.ENSP00000311032,CDKN1B,CASP3,0.721,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,EGFR,9606.ENSP00000228872,9606.ENSP00000275493,CDKN1B,EGFR,0.736,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,ABL1,9606.ENSP00000228872,9606.ENSP00000361423,CDKN1B,ABL1,0.746,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,BCL2L11,9606.ENSP00000228872,9606.ENSP00000376943,CDKN1B,BCL2L11,0.748,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,MEN1,9606.ENSP00000228872,9606.ENSP00000337088,CDKN1B,MEN1,0.804,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,BCL2L1,9606.ENSP00000228872,9606.ENSP00000365230,CDKN1B,BCL2L1,0.836,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,MYC,9606.ENSP00000228872,9606.ENSP00000478887,CDKN1B,MYC,0.855,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,CCNB2,9606.ENSP00000228872,9606.ENSP00000288207,CDKN1B,CCNB2,0.86,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,CDKN1A,9606.ENSP00000228872,9606.ENSP00000384849,CDKN1B,CDKN1A,0.982,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,TP53,9606.ENSP00000228872,9606.ENSP00000269305,CDKN1B,TP53,0.991,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,AKT1,9606.ENSP00000228872,9606.ENSP00000451828,CDKN1B,AKT1,0.996,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,CKS1B,9606.ENSP00000228872,9606.ENSP00000311083,CDKN1B,CKS1B,0.997,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,CDKN1B,CCNA2,9606.ENSP00000228872,9606.ENSP00000481380,CDKN1B,CCNA2,0.999,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,JUN,9606.ENSP00000229135,9606.ENSP00000360266,IFNG,JUN,0.711,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,CXCR6,9606.ENSP00000229135,9606.ENSP00000395704,IFNG,CXCR6,0.712,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,MUC1,9606.ENSP00000229135,9606.ENSP00000484824,IFNG,MUC1,0.72,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,FOS,9606.ENSP00000229135,9606.ENSP00000306245,IFNG,FOS,0.751,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,MMP9,9606.ENSP00000229135,9606.ENSP00000361405,IFNG,MMP9,0.751,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,IGF1,9606.ENSP00000229135,9606.ENSP00000376637,IFNG,IGF1,0.754,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,NOD2,9606.ENSP00000229135,9606.ENSP00000300589,IFNG,NOD2,0.77,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,RORC,9606.ENSP00000229135,9606.ENSP00000327025,IFNG,RORC,0.782,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,HMGB1,9606.ENSP00000229135,9606.ENSP00000345347,IFNG,HMGB1,0.792,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,BCL2,9606.ENSP00000229135,9606.ENSP00000381185,IFNG,BCL2,0.795,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,AKT1,9606.ENSP00000229135,9606.ENSP00000451828,IFNG,AKT1,0.817,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,STAT5B,9606.ENSP00000229135,9606.ENSP00000293328,IFNG,STAT5B,0.823,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,CASP3,9606.ENSP00000229135,9606.ENSP00000311032,IFNG,CASP3,0.825,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,TP53,9606.ENSP00000229135,9606.ENSP00000269305,IFNG,TP53,0.834,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,ALB,9606.ENSP00000229135,9606.ENSP00000295897,IFNG,ALB,0.866,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,EGFR,9606.ENSP00000229135,9606.ENSP00000275493,IFNG,EGFR,0.876,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,TLR9,9606.ENSP00000229135,9606.ENSP00000353874,IFNG,TLR9,0.891,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,CASP1,9606.ENSP00000229135,9606.ENSP00000433138,IFNG,CASP1,0.893,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,CXCL10,9606.ENSP00000229135,9606.ENSP00000305651,IFNG,CXCL10,0.959,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,CXCL8,9606.ENSP00000229135,9606.ENSP00000306512,IFNG,CXCL8,0.961,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,IL4,9606.ENSP00000229135,9606.ENSP00000231449,IFNG,IL4,0.99,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,TNF,9606.ENSP00000229135,9606.ENSP00000398698,IFNG,TNF,0.991,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IFNG,IL1B,9606.ENSP00000229135,9606.ENSP00000263341,IFNG,IL1B,0.998,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,FOS,9606.ENSP00000231449,9606.ENSP00000306245,IL4,FOS,0.7,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,TP53,9606.ENSP00000231449,9606.ENSP00000269305,IL4,TP53,0.718,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,ALB,9606.ENSP00000231449,9606.ENSP00000295897,IL4,ALB,0.725,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,STAT5B,9606.ENSP00000231449,9606.ENSP00000293328,IL4,STAT5B,0.749,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,TLR9,9606.ENSP00000231449,9606.ENSP00000353874,IL4,TLR9,0.78,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,EGFR,9606.ENSP00000231449,9606.ENSP00000275493,IL4,EGFR,0.82,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,CXCL10,9606.ENSP00000231449,9606.ENSP00000305651,IL4,CXCL10,0.882,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,TNF,9606.ENSP00000231449,9606.ENSP00000398698,IL4,TNF,0.977,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,CXCL8,9606.ENSP00000231449,9606.ENSP00000306512,IL4,CXCL8,0.997,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,IL4,IL1B,9606.ENSP00000231449,9606.ENSP00000263341,IL4,IL1B,0.998,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,EPAS1,9606.ENSP00000231509,9606.ENSP00000263734,NR3C1,EPAS1,0.718,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,PGR,9606.ENSP00000231509,9606.ENSP00000325120,NR3C1,PGR,0.733,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,TNF,9606.ENSP00000231509,9606.ENSP00000398698,NR3C1,TNF,0.745,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,BCL2,9606.ENSP00000231509,9606.ENSP00000381185,NR3C1,BCL2,0.767,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,SMAD2,9606.ENSP00000231509,9606.ENSP00000262160,NR3C1,SMAD2,0.789,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,AKT1,9606.ENSP00000231509,9606.ENSP00000451828,NR3C1,AKT1,0.791,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,AR,9606.ENSP00000231509,9606.ENSP00000363822,NR3C1,AR,0.795,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,HDAC6,9606.ENSP00000231509,9606.ENSP00000365804,NR3C1,HDAC6,0.824,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,STAT5B,9606.ENSP00000231509,9606.ENSP00000293328,NR3C1,STAT5B,0.835,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,HIF1A,9606.ENSP00000231509,9606.ENSP00000437955,NR3C1,HIF1A,0.852,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,EGFR,9606.ENSP00000231509,9606.ENSP00000275493,NR3C1,EGFR,0.87,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,ESR1,9606.ENSP00000231509,9606.ENSP00000405330,NR3C1,ESR1,0.896,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,NCOA3,9606.ENSP00000231509,9606.ENSP00000361066,NR3C1,NCOA3,0.903,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,CREB1,9606.ENSP00000231509,9606.ENSP00000387699,NR3C1,CREB1,0.924,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,TP53,9606.ENSP00000231509,9606.ENSP00000269305,NR3C1,TP53,0.936,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,FOS,9606.ENSP00000231509,9606.ENSP00000306245,NR3C1,FOS,0.961,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,JUN,9606.ENSP00000231509,9606.ENSP00000360266,NR3C1,JUN,0.961,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,NR3C1,FKBP5,9606.ENSP00000231509,9606.ENSP00000444810,NR3C1,FKBP5,0.999,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,PRTN3,MMP9,9606.ENSP00000234347,9606.ENSP00000361405,PRTN3,MMP9,0.71,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,PRTN3,ELN,9606.ENSP00000234347,9606.ENSP00000351807,PRTN3,ELN,0.737,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,PRTN3,SERPINA1,9606.ENSP00000234347,9606.ENSP00000416066,PRTN3,SERPINA1,0.838,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,TTR,SNCA,9606.ENSP00000237014,9606.ENSP00000500990,TTR,SNCA,0.753,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,TTR,AHSG,9606.ENSP00000237014,9606.ENSP00000273784,TTR,AHSG,0.858,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,TTR,FOXA2,9606.ENSP00000237014,9606.ENSP00000400341,TTR,FOXA2,0.861,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,TTR,CLU,9606.ENSP00000237014,9606.ENSP00000315130,TTR,CLU,0.885,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,TTR,SERPINA1,9606.ENSP00000237014,9606.ENSP00000416066,TTR,SERPINA1,0.961,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,TTR,APP,9606.ENSP00000237014,9606.ENSP00000284981,TTR,APP,0.982,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,TTR,ALB,9606.ENSP00000237014,9606.ENSP00000295897,TTR,ALB,0.994,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,AHR,ESR1,9606.ENSP00000242057,9606.ENSP00000405330,AHR,ESR1,0.906,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,AHR,CYP1A1,9606.ENSP00000242057,9606.ENSP00000378488,AHR,CYP1A1,0.973,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,PIN1,MAPT,9606.ENSP00000247970,9606.ENSP00000340820,PIN1,MAPT,0.716,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,PIN1,MYC,9606.ENSP00000247970,9606.ENSP00000478887,PIN1,MYC,0.881,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,PIN1,TP53,9606.ENSP00000247970,9606.ENSP00000269305,PIN1,TP53,0.946,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,GFER,CYCS,9606.ENSP00000248114,9606.ENSP00000307786,GFER,CYCS,0.781,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,GGT1,GSTM1,9606.ENSP00000248923,9606.ENSP00000311469,GGT1,GSTM1,0.754,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,GGT1,GSTP1,9606.ENSP00000248923,9606.ENSP00000381607,GGT1,GSTP1,0.781,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,GGT1,GPX3,9606.ENSP00000248923,9606.ENSP00000373477,GGT1,GPX3,0.82,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,GGT1,PRDX6,9606.ENSP00000248923,9606.ENSP00000342026,GGT1,PRDX6,0.909,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,GGT1,GPX4,9606.ENSP00000248923,9606.ENSP00000346103,GGT1,GPX4,0.924,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,FOXA2,9606.ENSP00000250448,9606.ENSP00000400341,FOXA1,FOXA2,0.71,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,TP53,9606.ENSP00000250448,9606.ENSP00000269305,FOXA1,TP53,0.735,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,SOX2,9606.ENSP00000250448,9606.ENSP00000323588,FOXA1,SOX2,0.74,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,MYC,9606.ENSP00000250448,9606.ENSP00000478887,FOXA1,MYC,0.764,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,SOX17,9606.ENSP00000250448,9606.ENSP00000297316,FOXA1,SOX17,0.788,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,FOS,9606.ENSP00000250448,9606.ENSP00000306245,FOXA1,FOS,0.802,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,JUN,9606.ENSP00000250448,9606.ENSP00000360266,FOXA1,JUN,0.817,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,NCOA3,9606.ENSP00000250448,9606.ENSP00000361066,FOXA1,NCOA3,0.854,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,HDAC9,9606.ENSP00000250448,9606.ENSP00000408617,FOXA1,HDAC9,0.881,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
thyroid-branch,FOXA1,PGR,9606.ENSP00000250448,9606.ENSP00000325120,FOXA1,PGR,0.887,700,functional,9606,2026-08-30T07:50:54.272243+00:00,STRING
