"gene_symbol","module","network_input","kME_grey","kME_brown","kME_turquoise","kME_blue","max_abs_kME","best_kME_module"
"IGLV5-52","turquoise",TRUE,0.108555712453813,0.218143104672875,0.243589064273663,0.331297250393589,0.331297250393589,"blue"
"CTD-2006C1.10","grey",TRUE,-0.0973258985328066,0.0196316929224249,0.00552000868986896,0.046825073045301,0.0973258985328066,"grey"
"RPL7P48","grey",TRUE,0.113255827922041,-0.124184370458131,0.00559288053468879,-0.0231539895261538,0.124184370458131,"brown"
"OR7E125P","grey",TRUE,0.0617136743334784,-0.082026743879123,-0.00154292429949646,0.0218917759385605,0.082026743879123,"brown"
"LINC00864","grey",TRUE,0.265537538970705,-0.0819492610027997,-0.058795203937229,-0.0146530940862671,0.265537538970705,"grey"
"EXOSC3P1","grey",TRUE,0.189444060574372,0.0421291006952764,0.133179878514236,0.0705366548482583,0.189444060574372,"grey"
"RP11-62H20.1","grey",TRUE,0.234993238745244,-0.164525343909982,-0.0920625204949435,-0.136564889315255,0.234993238745244,"grey"
"RP11-538I12.2","grey",TRUE,0.169863160980913,-0.198952922215683,-0.246027474019029,-0.278894243054102,0.278894243054102,"blue"
"TP53TG3D","turquoise",TRUE,0.192516992052514,-0.067910176222938,0.43224573749055,0.192953280131854,0.43224573749055,"turquoise"
"LINC00431","grey",TRUE,-0.0285141788299107,0.0881089543091707,0.0430775217543174,-0.0392748584838264,0.0881089543091707,"brown"
"OBP2B","grey",TRUE,0.216731079960358,-0.210351645246519,0.00678120292958338,-0.167727623275834,0.216731079960358,"grey"
"RP11-689B22.2","blue",TRUE,0.156006426974075,0.216306738127264,0.332946698015863,0.519649795446346,0.519649795446346,"blue"
"WDR45BP1","grey",TRUE,0.0294438779058807,-0.0320753977351751,-0.027043348995752,-0.0708297004701947,0.0708297004701947,"blue"
"RP11-1430O6.1","grey",TRUE,0.162108601186147,-0.0527941207052097,0.0255825742865696,-0.124507115748533,0.162108601186147,"grey"
"AC018755.18","grey",TRUE,-0.0127253578618905,0.0646375135217154,0.180138128625558,0.172290960450177,0.180138128625558,"turquoise"
"ALDH1L1-AS2","grey",TRUE,-0.116534043591321,0.417205950813233,0.0360997132212807,0.101625453716402,0.417205950813233,"brown"
"CTD-2034I21.2","grey",TRUE,0.396185759596514,-0.351472120474765,0.0626244197984567,-0.118547979725794,0.396185759596514,"grey"
"OR10AD1","grey",TRUE,0.395313513500938,0.0287850825340834,0.205840171051679,0.186747415664954,0.395313513500938,"grey"
"SOX10","turquoise",TRUE,0.102887685388126,0.0404283564927178,0.629047891068525,0.3201345971674,0.629047891068525,"turquoise"
"IFT74-AS1","grey",TRUE,0.184908656114777,-0.104645190295764,-0.0957040018270292,-0.0435586564191287,0.184908656114777,"grey"
"C1QBPP2","grey",TRUE,0.178405157079184,-0.031178795975505,0.0313491086806926,0.0278083119232153,0.178405157079184,"grey"
"AF127577.8","grey",TRUE,0.317217379215248,-0.133609750438146,0.0187402785635501,-0.0807368832768702,0.317217379215248,"grey"
"RP11-498C9.3","grey",TRUE,-0.157081116826705,-0.0642994161564603,-0.282836429171812,-0.326571901033142,0.326571901033142,"blue"
"ERVH-1","grey",TRUE,0.345972142023115,-0.107973972789281,-0.0390104591237756,0.0578244273622114,0.345972142023115,"grey"
"CHRM2","turquoise",TRUE,0.0914718959582082,-0.0616235309671265,0.537535847611309,0.120427894912029,0.537535847611309,"turquoise"
"CTD-2291D10.4","grey",TRUE,0.285646345663907,-0.0309783094307835,0.325742562850542,0.285219777695349,0.325742562850542,"turquoise"
"RN7SL8P","grey",TRUE,0.26691681709828,-0.0303983318756455,0.0400186781560912,0.0258421168514149,0.26691681709828,"grey"
"RP11-770G2.5","grey",TRUE,0.13596197390363,-0.193660302115571,-0.363924373260996,-0.374769997787554,0.374769997787554,"blue"
"RP5-1028K7.3","turquoise",TRUE,0.0665555867982168,0.0386063125737187,0.545220110876207,0.339821244415217,0.545220110876207,"turquoise"
"RPS27P29","grey",TRUE,0.112316494052613,-0.0898891558246498,-0.0657971487847836,-0.0583356472124223,0.112316494052613,"grey"
"TMIGD1","brown",TRUE,0.148397890332091,0.382066478902986,0.126771190718806,0.276781908328019,0.382066478902986,"brown"
"USP9Y","grey",TRUE,0.0326600083286132,-0.012341519346349,0.0335912533561385,0.0242938192813659,0.0335912533561385,"turquoise"
"NSFP1","grey",TRUE,0.102040944623563,0.0072109467947983,0.222034622134133,0.152301916884049,0.222034622134133,"turquoise"
"RP11-982M15.5","grey",TRUE,0.252337459910539,0.0255003864517872,0.0803168849519124,0.0296036994184066,0.252337459910539,"grey"
"ZNF663P","grey",TRUE,0.452962846774351,-0.255608694699312,0.156280452835947,0.0368861663304139,0.452962846774351,"grey"
"MIAT_exon5_3","turquoise",TRUE,0.0981179631501099,0.0808552677372826,0.266290977703412,0.26076095334312,0.266290977703412,"turquoise"
"AC069368.3","turquoise",TRUE,0.106491554030556,0.110657084617244,0.41563046207722,0.226649807643725,0.41563046207722,"turquoise"
"UBA52P6","grey",TRUE,0.0126901030668508,0.0816707618814188,0.22256102497001,0.175378615952213,0.22256102497001,"turquoise"
"RP11-521C20.2","grey",TRUE,0.191154809316594,-0.0606563652887047,0.261468945916741,0.0984711958694699,0.261468945916741,"turquoise"
"RP11-265N6.2","grey",TRUE,0.0482341911962564,-0.124980671036489,-0.306451959055756,-0.307863437061633,0.307863437061633,"blue"
"NPY5R","grey",TRUE,0.258684690405813,0.216088660790588,0.258178719942442,0.349931084943894,0.349931084943894,"blue"
"RP11-526A4.1","blue",TRUE,0.151417747426769,0.404815200585526,0.0833234832207313,0.268051602514877,0.404815200585526,"brown"
"GS1-304P7.2","grey",TRUE,0.0481047934343283,0.104628797935204,0.0614097592474637,0.034104012685867,0.104628797935204,"brown"
"KIR3DL1","turquoise",TRUE,-0.214183109942564,0.138690968883621,0.30510282768048,0.345642254642484,0.345642254642484,"blue"
"AC019117.2","grey",TRUE,-0.103461091409923,0.229255201692685,0.0939281766951377,0.103369458105112,0.229255201692685,"brown"
"PAPD7","turquoise",TRUE,-0.0325388185190861,0.174997616805871,0.403286424952166,0.348791756570382,0.403286424952166,"turquoise"
"PHOX2A","turquoise",TRUE,0.108156948123516,0.0452519888005374,0.454456365556908,0.261202738869502,0.454456365556908,"turquoise"
"AC112229.6","grey",TRUE,0.371371681721985,-0.0588825310929469,-0.0441243533242506,-0.110258596691057,0.371371681721985,"grey"
"RP4-673D20.3","turquoise",TRUE,0.227429128043244,-0.0660605922366898,0.347616122509641,0.151019541296459,0.347616122509641,"turquoise"
"RP11-554D14.2","grey",TRUE,0.199707013651577,-0.00330765612734087,0.319546381181951,0.187412183973661,0.319546381181951,"turquoise"
"RP11-513G11.4","grey",TRUE,0.145737559847621,0.0442391092717847,-0.0236988747494346,-0.0318453477968949,0.145737559847621,"grey"
"SPOCK3","turquoise",TRUE,0.121243699699272,0.0568342545405332,0.577346894595077,0.262123042372817,0.577346894595077,"turquoise"
"KDM5D","grey",TRUE,0.0317120915712678,0.0346197244635319,0.0503281020990781,0.0447354127733576,0.0503281020990781,"turquoise"
"RP11-254B13.4","grey",TRUE,0.15057547196923,-0.103891442659616,-0.0325919756966415,-0.0599901073843564,0.15057547196923,"grey"
"ZFY","grey",TRUE,0.0180346546780285,0.0399783871278891,0.0408075246322694,0.0510979277958726,0.0510979277958726,"blue"
"DDX3Y","grey",TRUE,0.0373158853365802,0.0305667592001249,0.0684425380719568,0.0531034582414633,0.0684425380719568,"turquoise"
"RP11-298E9.7","grey",TRUE,0.0147154600993518,0.138411453300393,0.14751692521374,0.1516340338979,0.1516340338979,"blue"
"DNAJC8P1","grey",TRUE,0.0330810878785678,-0.0575869505373721,0.0117926907373631,-0.0111186363970434,0.0575869505373721,"brown"
"AK4P3","grey",TRUE,0.246184274808811,-0.147552573016232,0.167701496377243,0.0528872343191026,0.246184274808811,"grey"
"CLCA1","brown",TRUE,-0.045798168822164,0.705302700837861,0.0174460310200698,0.37189579797974,0.705302700837861,"brown"
"BMS1P22","grey",TRUE,0.342271412559359,-0.276110225454646,0.225609256506619,0.00518736636001552,0.342271412559359,"grey"
"CHMP1B2P","grey",TRUE,0.287814447584693,0.081509554537291,0.188761781940943,0.197214008586792,0.287814447584693,"grey"
"RP11-867G23.1","grey",TRUE,0.318943954407367,0.0371757921058682,0.106047516999759,0.0565772970406784,0.318943954407367,"grey"
"RP11-544M22.8","grey",TRUE,0.139724915800485,-0.00484377455353008,0.061323075911428,-0.0475327307440308,0.139724915800485,"grey"
"SPRR2A","grey",TRUE,-0.129100084073171,0.159741579969174,0.0065386448970637,0.0857053964118744,0.159741579969174,"brown"
"ABCA12","brown",TRUE,-0.251705250006273,0.475936751337832,-0.0303210530154279,0.138669762246177,0.475936751337832,"brown"
"QRFPR","grey",TRUE,0.0851394008396089,0.0687292335160857,0.0868054022559628,0.103000229432011,0.103000229432011,"blue"
"RP11-108K14.12","turquoise",TRUE,0.170397738712331,0.0733409472274729,0.415259640625634,0.168141761969573,0.415259640625634,"turquoise"
"DPH3P1","grey",TRUE,0.191025496993148,-0.127536265559089,0.000846793579837238,-0.0977018500783659,0.191025496993148,"grey"
"RP5-1050D4.2","grey",TRUE,0.260734014969025,0.0540187760510854,0.0593479539923786,-0.027691012550032,0.260734014969025,"grey"
"AC005537.2","grey",TRUE,0.180359592650511,0.029873844494244,0.122534185286212,0.0262812523148158,0.180359592650511,"grey"
"CTC-756D1.3","grey",TRUE,0.0189779866338438,0.11517312699855,0.0228944745012314,0.0971012973474181,0.11517312699855,"brown"
"C11orf85","grey",TRUE,0.0316826917380146,0.0416765383033877,0.101971909864447,0.0762330244955618,0.101971909864447,"turquoise"
"TCEAL5","turquoise",TRUE,0.11422425924479,0.107298336796898,0.645660190697491,0.371284618917303,0.645660190697491,"turquoise"
"RP11-64C12.8","turquoise",TRUE,0.0495450989971393,-0.0457091082620081,0.413903175902736,0.143745423295053,0.413903175902736,"turquoise"
"LINC01121","grey",TRUE,0.242251964956227,-0.192680614541873,0.223354821453093,0.0264232727252246,0.242251964956227,"grey"
"UGT2B4","grey",TRUE,-0.0170784553861589,0.324730113854534,0.0976185555938823,0.133949199408151,0.324730113854534,"brown"
"SAA4","grey",TRUE,-0.0652374229016966,0.0420754891921204,-0.0877994187725707,0.0990247941766504,0.0990247941766504,"blue"
"RP1-151B14.6","grey",TRUE,0.207117293055431,0.151592658291127,0.215934088218186,0.231440239781152,0.231440239781152,"blue"
"TP53TG1_2","grey",TRUE,0.145433210552338,0.0502879132078684,0.0394631765564283,0.079353640758121,0.145433210552338,"grey"
"CTD-3247H4.2","turquoise",TRUE,0.121785470092398,-0.0369330139572853,0.466152155136504,0.165859758794082,0.466152155136504,"turquoise"
"ATP5C1P1","grey",TRUE,0.169497835226414,-0.0540584532434087,-0.103719970666534,-0.12214325618029,0.169497835226414,"grey"
"RP11-66D17.5","grey",TRUE,0.203195406996913,0.0429171199606002,0.121765959475343,0.0431705690354878,0.203195406996913,"grey"
"RP11-950C14.7","grey",TRUE,0.167074140401488,0.074424697933936,0.109232213256381,0.0131462388627687,0.167074140401488,"grey"
"RP11-401O9.4","turquoise",TRUE,0.0420390647382593,-0.0525631981667388,0.540345987940825,0.226755267856409,0.540345987940825,"turquoise"
"NLGN4Y","grey",TRUE,0.0685448183331704,-0.030654606690222,0.168367025809703,0.101412616482285,0.168367025809703,"turquoise"
"RP11-498B4.5","grey",TRUE,0.33144017831409,-0.166029318746336,-0.0688922984004684,-0.0591385946849934,0.33144017831409,"grey"
"ITLN1","brown",TRUE,-0.143197518581152,0.806013959383313,0.139728566899782,0.454997428298274,0.806013959383313,"brown"
"RP11-13N13.5","grey",TRUE,0.104966045107961,0.223663018029893,0.0717086394487201,0.16100957181897,0.223663018029893,"brown"
"RP11-297C4.1","grey",TRUE,0.146905584430004,0.0324434282295474,-0.0263171298151788,0.106867912732292,0.146905584430004,"grey"
"RP11-100E13.1","grey",TRUE,0.130864175465481,-0.016948245686901,0.271310843936619,0.0965318684216257,0.271310843936619,"turquoise"
"RP11-482G13.1","turquoise",TRUE,0.215648175704251,0.0844196951729378,0.304018665998022,0.249293420747686,0.304018665998022,"turquoise"
"CMA1","turquoise",TRUE,0.0453304570578275,0.218632119423642,0.613489487488896,0.513016206008114,0.613489487488896,"turquoise"
"LA16c-380H5.6","grey",TRUE,0.242219749261901,-0.0910385309325495,-0.0464052605206019,-0.113319792784392,0.242219749261901,"grey"
"RP11-543D5.2","turquoise",TRUE,0.0136927186906383,0.0375772407249616,0.28803709551189,0.121502080790773,0.28803709551189,"turquoise"
"KB-1448A5.1","turquoise",TRUE,0.144231279402094,0.0267039190448344,0.525864832231073,0.260430873654322,0.525864832231073,"turquoise"
"RP11-834C11.14","grey",TRUE,-0.19745046349181,0.0692750251954921,0.285278148500046,0.102382661519727,0.285278148500046,"turquoise"
"RP11-290O12.2","turquoise",TRUE,0.0784238025838536,-0.0268695696686863,0.570590359883696,0.213988665533474,0.570590359883696,"turquoise"
"CTC-327F10.4","turquoise",TRUE,0.0455915168376404,-0.155748736831099,0.371815771714864,0.017927247670851,0.371815771714864,"turquoise"
"AC004231.2","grey",TRUE,0.391830534657759,-0.216258489715533,0.0732660940698637,-0.0538158630776868,0.391830534657759,"grey"
"RP13-554M15.5","grey",TRUE,0.155618561789058,-0.0246308607078464,-0.0383466642555575,-0.0839385339399453,0.155618561789058,"grey"
"RP11-619A14.2","grey",TRUE,0.402453753331085,-0.243136597699425,0.0506097045468215,-0.0305321285725214,0.402453753331085,"grey"
"U91328.1","grey",TRUE,0.131470234276125,0.0329566074563828,0.126136479099439,0.113833001322723,0.131470234276125,"grey"
"TRAV24","turquoise",TRUE,-0.0216226133347838,0.167308681594401,0.406486787626375,0.485438358029102,0.485438358029102,"blue"
"AC078942.1","grey",TRUE,0.202003165406603,0.117127937370469,0.212310069513513,0.188328944382233,0.212310069513513,"turquoise"
"RP11-193F5.4","grey",TRUE,0.199041732900565,-0.0649481841148934,0.0657440591776179,-0.0112875707858473,0.199041732900565,"grey"
"BMS1P11","grey",TRUE,0.112213865972843,-0.0615529484514839,0.0410354584148808,-0.0503573792232066,0.112213865972843,"grey"
"LINC00162","grey",TRUE,0.0770150968006696,-0.0132270354994869,0.214159557263482,0.0965376593181568,0.214159557263482,"turquoise"
"SLCO1B7","grey",TRUE,-0.0335416346819773,0.0838820097853644,0.0292444125837815,0.0922432479179368,0.0922432479179368,"blue"
"VWA5B1","grey",TRUE,0.362017824552772,-0.0117235794499226,0.136092372709555,0.0973564478919642,0.362017824552772,"grey"
"REG3A","brown",TRUE,-0.162501079092407,0.340863686214444,-0.135294387841177,0.098814585983362,0.340863686214444,"brown"
"CTD-2535L24.2","grey",TRUE,0.419541268899595,-0.0691477842138443,0.0566304899421034,0.0555975712274392,0.419541268899595,"grey"
"HMGA1P5","grey",TRUE,0.172341788455838,0.0951422480523661,0.037655070708509,0.126451355439229,0.172341788455838,"grey"
"NPY","turquoise",TRUE,0.157997050899762,0.171105458596661,0.371428668624201,0.285343874540813,0.371428668624201,"turquoise"
"TRBV10-2","turquoise",TRUE,0.0691579281627287,0.134669570444923,0.422707528456789,0.492300687137763,0.492300687137763,"blue"
"REG1B","brown",TRUE,-0.280969855779684,0.447627278725373,-0.00143550129205216,0.180013304915492,0.447627278725373,"brown"
"SULT2A1","grey",TRUE,0.301298874501009,-0.231290498175271,-0.115713217994486,-0.0955052324387,0.301298874501009,"grey"
"CTD-2514K5.4","grey",TRUE,-0.0231285104706861,-0.0657296939072604,-0.284184779847867,-0.230169395603742,0.284184779847867,"turquoise"
"AC004076.9","grey",TRUE,0.196010939727594,-0.0229623869768181,0.0792464887462538,-0.00101278648641887,0.196010939727594,"grey"
"RP11-334J6.7","grey",TRUE,0.0509984160604736,-0.127688242563668,-0.286648647915379,-0.307132012168314,0.307132012168314,"blue"
"A2ML1","grey",TRUE,0.140890182031925,-0.0025009153317819,0.224078398022084,0.0448575473454857,0.224078398022084,"turquoise"
"ABCB5","turquoise",TRUE,0.125203223612887,0.0111602651847139,0.579984113547257,0.277911516783945,0.579984113547257,"turquoise"
"AC003958.2","grey",TRUE,0.407134608221446,-0.26836967798696,0.0589873357346971,-0.0752985082053373,0.407134608221446,"grey"
"AC005592.3","grey",TRUE,0.212170322179191,-0.0570774238964828,0.0489223817249712,-0.0788207402348524,0.212170322179191,"grey"
"AC008985.1","grey",TRUE,0.337790989982165,-0.0718311647705213,0.0508721997846857,-0.0185198687776409,0.337790989982165,"grey"
"AC012531.25","turquoise",TRUE,-0.103358664500748,0.113668170483954,0.288544330346617,0.136100810647857,0.288544330346617,"turquoise"
"AC016582.2","turquoise",TRUE,0.252727922507934,0.00390258807720975,0.280045704838814,0.0857732970736888,0.280045704838814,"turquoise"
"AC018890.6","grey",TRUE,0.250075219338824,-0.174789771109157,0.0840210422333988,-0.102697066574372,0.250075219338824,"grey"
"AC053503.12","turquoise",TRUE,0.142808515769631,-0.093667527574531,0.457669626187756,0.0743342462820107,0.457669626187756,"turquoise"
"AC079466.1","grey",TRUE,0.0305690377007358,0.0834925079136155,-0.0184157560569559,0.0905382199093022,0.0905382199093022,"blue"
"AC092535.3","grey",TRUE,0.311920685660862,-0.0708485475977253,0.234915271835639,0.111184885070684,0.311920685660862,"grey"
"ACADL","turquoise",TRUE,0.0813479138079362,0.07971611303913,0.351762396680165,0.088237418583876,0.351762396680165,"turquoise"
"ACTBL2","turquoise",TRUE,-0.267774083062187,0.131920994062727,0.310923856852829,0.0406963803894503,0.310923856852829,"turquoise"
"AF127577.13","grey",TRUE,0.335787526082156,-0.056803662683082,0.144834170634075,0.00721621609134375,0.335787526082156,"grey"
"AICDA","turquoise",TRUE,0.0246409504230527,0.238166181758894,0.422611274344084,0.509850398776626,0.509850398776626,"blue"
"AKR1C8P","grey",TRUE,0.291440257446563,-0.180780993629108,0.0414655883799636,-0.0129611390596465,0.291440257446563,"grey"
"AMER3","grey",TRUE,0.311394268699004,0.0691635217407139,0.236382102737204,0.202660564828314,0.311394268699004,"grey"
"AP000473.8","turquoise",TRUE,0.294857806172183,-0.0868452590132325,0.491121159315357,0.156835231969309,0.491121159315357,"turquoise"
"APOB","turquoise",TRUE,0.275596160262786,-0.0879843003755564,0.346046463628216,0.11088213640701,0.346046463628216,"turquoise"
"AQP10","grey",TRUE,-0.188843659848268,0.297085938880651,0.0822478886930391,0.145507479726608,0.297085938880651,"brown"
"AQP2","grey",TRUE,-0.00875932664340471,0.0200694072876497,0.059041707458817,-0.0602994819729721,0.0602994819729721,"blue"
"ARMC3","grey",TRUE,0.223864497066354,-0.066982475867036,0.0676113447735958,-0.0147752218219284,0.223864497066354,"grey"
"BRINP2","turquoise",TRUE,0.230240114984797,0.0584387158027506,0.240331153232396,0.113848943623882,0.240331153232396,"turquoise"
"BX255923.3","turquoise",TRUE,0.253515383130709,0.10304899040639,0.237822338329106,0.247716080000311,0.253515383130709,"grey"
