mcop_log2,mcop_ng_ml,log_or_vs_median,se_log_or,or_vs_median,ci_low,ci_high
5.997710315276236,63.898506895892055,0.38332289601273684,0.3558355689031791,1.4671516910237778,0.7247477372870119,2.9700459535501698
6.027110856037393,65.2140474089944,0.38543217170680655,0.3612923543546347,1.470249584432247,0.7184655448343502,3.0086812875926885
6.056511396798552,66.55667223009846,0.3876113477902541,0.36675030163097533,1.4734570106673233,0.7122859543691761,3.0480392726646706
6.085911937559709,67.92693897011203,0.38986345150060076,0.3722067229001997,1.476779128140487,0.7062131515006697,3.088127980450544
6.115312478320868,69.32541672001953,0.3921915100753681,0.37765895177238196,1.48022116152585,0.7002511276110097,3.128955599834564
6.144713019082026,70.75268628723309,0.39459855075207795,0.3831043436528194,1.4837884056006274,0.6944036887260332,3.170530439770564
6.1741135598431836,72.2093404368101,0.3970876007682518,0.3885402760604419,1.487486229280516,0.6886744645756808,3.212860932287428
6.203514100604342,73.69598413763707,0.3996616873614107,0.3939641489200752,1.491320079855599,0.6830669178066369,3.2559556356820845
6.232914641365499,75.21323481368131,0.402323837769077,0.39937338483630397,1.4952954874327744,0.6775843533137125,3.2998232379513395
6.262315182126658,76.76172260041616,0.4050770792287719,0.4047654293558806,1.499418069591115,0.6722299276604314,3.3444725605135868
6.291715722887816,78.34209060652474,0.40792443897801656,0.4101377512249329,1.5036935362570092,0.6670066585628923,3.3899125622715354
6.321116263648974,79.9549951809921,0.41086894425433296,0.41548784264662164,1.5081276948063829,0.6619174344143163,3.436152344067675
6.350516804410132,81.6011061856964,0.41391362229524353,0.4208132195443461,1.5127264554017823,0.6569650238308116,3.4832011535849405
6.37991734517129,83.28110727361152,0.4170615003382683,0.4261114218351498,1.5174958365726077,0.6521520852017375,3.5310683907463845
6.409317885932448,84.99569617273815,0.42031560562092873,0.4313800137175528,1.5224419710473416,0.6474811762307434,3.5797636136691446
6.4387184266936055,86.74558497587957,0.42367896538074734,0.4366165839777022,1.5275711118471555,0.6429547634559903,3.6292965452299337
6.468118967454764,88.5315004363842,0.42715460685524675,0.44181874631743334,1.5328896386508901,0.638575231740363,3.6796770803015373
6.497519508215922,90.35418426997616,0.4307455572819454,0.44698413970759016,1.5384040644420351,0.634344893724568,3.7309152937225143
