gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
SIGLEC1,ENSG00000088827,sialic acid binding Ig like lectin 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1694,Open Targets Platform GraphQL,direct (enableIndirect=false)
ARSL,ENSG00000157399,arylsulfatase L,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1695,Open Targets Platform GraphQL,direct (enableIndirect=false)
NAT1,ENSG00000171428,N-acetyltransferase 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1696,Open Targets Platform GraphQL,direct (enableIndirect=false)
NUTM1,ENSG00000184507,NUT midline carcinoma family member 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1697,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGFALS,ENSG00000099769,insulin like growth factor binding protein acid labile subunit,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1698,Open Targets Platform GraphQL,direct (enableIndirect=false)
APOM,ENSG00000204444,apolipoprotein M,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1699,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSIP1,ENSG00000164985,PC4 and SRSF1 interacting protein 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1700,Open Targets Platform GraphQL,direct (enableIndirect=false)
OPRK1,ENSG00000082556,opioid receptor kappa 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1701,Open Targets Platform GraphQL,direct (enableIndirect=false)
BYSL,ENSG00000112578,bystin like,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1702,Open Targets Platform GraphQL,direct (enableIndirect=false)
TFE3,ENSG00000068323,transcription factor binding to IGHM enhancer 3,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1703,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDGFC,ENSG00000145431,platelet derived growth factor C,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1704,Open Targets Platform GraphQL,direct (enableIndirect=false)
KMT2A,ENSG00000118058,lysine methyltransferase 2A,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1705,Open Targets Platform GraphQL,direct (enableIndirect=false)
GAN,ENSG00000261609,gigaxonin,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1706,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP27B1,ENSG00000111012,cytochrome P450 family 27 subfamily B member 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1707,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAPK14,ENSG00000112062,mitogen-activated protein kinase 14,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1708,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP27A1,ENSG00000135929,cytochrome P450 family 27 subfamily A member 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1709,Open Targets Platform GraphQL,direct (enableIndirect=false)
AQP5,ENSG00000161798,aquaporin 5,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1710,Open Targets Platform GraphQL,direct (enableIndirect=false)
CTSH,ENSG00000103811,cathepsin H,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1711,Open Targets Platform GraphQL,direct (enableIndirect=false)
EIF4E,ENSG00000151247,eukaryotic translation initiation factor 4E,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1712,Open Targets Platform GraphQL,direct (enableIndirect=false)
NELL1,ENSG00000165973,neural EGFL like 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1713,Open Targets Platform GraphQL,direct (enableIndirect=false)
SSTR4,ENSG00000132671,somatostatin receptor 4,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1714,Open Targets Platform GraphQL,direct (enableIndirect=false)
KLF14,ENSG00000266265,KLF transcription factor 14,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1715,Open Targets Platform GraphQL,direct (enableIndirect=false)
GGTLC1,ENSG00000149435,gamma-glutamyltransferase light chain 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1716,Open Targets Platform GraphQL,direct (enableIndirect=false)
TUSC2,ENSG00000114383,"tumor suppressor 2, mitochondrial calcium regulator",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1717,Open Targets Platform GraphQL,direct (enableIndirect=false)
CASC2,ENSG00000177640,cancer susceptibility 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1718,Open Targets Platform GraphQL,direct (enableIndirect=false)
ID1,ENSG00000125968,inhibitor of DNA binding 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1719,Open Targets Platform GraphQL,direct (enableIndirect=false)
HSD3B1,ENSG00000203857,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 1",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1720,Open Targets Platform GraphQL,direct (enableIndirect=false)
GART,ENSG00000159131,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1721,Open Targets Platform GraphQL,direct (enableIndirect=false)
SSX1,ENSG00000126752,SSX family member 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1722,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP2B6,ENSG00000197408,cytochrome P450 family 2 subfamily B member 6,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1723,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABARAP,ENSG00000170296,GABA type A receptor-associated protein,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1724,Open Targets Platform GraphQL,direct (enableIndirect=false)
PVT1,ENSG00000249859,Pvt1 oncogene,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1725,Open Targets Platform GraphQL,direct (enableIndirect=false)
SOCS1,ENSG00000185338,suppressor of cytokine signaling 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1726,Open Targets Platform GraphQL,direct (enableIndirect=false)
KCNB1,ENSG00000158445,potassium voltage-gated channel subfamily B member 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1727,Open Targets Platform GraphQL,direct (enableIndirect=false)
BTF3,ENSG00000145741,basic transcription factor 3,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1728,Open Targets Platform GraphQL,direct (enableIndirect=false)
LXN,ENSG00000079257,latexin,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1729,Open Targets Platform GraphQL,direct (enableIndirect=false)
APOD,ENSG00000189058,apolipoprotein D,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1730,Open Targets Platform GraphQL,direct (enableIndirect=false)
NTSR1,ENSG00000101188,neurotensin receptor 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1731,Open Targets Platform GraphQL,direct (enableIndirect=false)
QPCT,ENSG00000115828,glutaminyl-peptide cyclotransferase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1732,Open Targets Platform GraphQL,direct (enableIndirect=false)
CALCB,ENSG00000175868,calcitonin related polypeptide beta,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1733,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC9A8,ENSG00000197818,solute carrier family 9 member A8,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1734,Open Targets Platform GraphQL,direct (enableIndirect=false)
HNF1B,ENSG00000275410,HNF1 homeobox B,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1735,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAZ,ENSG00000103495,MYC associated zinc finger protein,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1736,Open Targets Platform GraphQL,direct (enableIndirect=false)
CTSC,ENSG00000109861,cathepsin C,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1737,Open Targets Platform GraphQL,direct (enableIndirect=false)
INPP4B,ENSG00000109452,inositol polyphosphate-4-phosphatase type II B,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1738,Open Targets Platform GraphQL,direct (enableIndirect=false)
NAT2,ENSG00000156006,N-acetyltransferase 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1739,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNS3,ENSG00000136205,tensin 3,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1740,Open Targets Platform GraphQL,direct (enableIndirect=false)
CKB,ENSG00000166165,creatine kinase B,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1741,Open Targets Platform GraphQL,direct (enableIndirect=false)
PPY,ENSG00000108849,pancreatic polypeptide,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1742,Open Targets Platform GraphQL,direct (enableIndirect=false)
SGSM2,ENSG00000141258,small G protein signaling modulator 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1743,Open Targets Platform GraphQL,direct (enableIndirect=false)
PACC1,ENSG00000065600,proton activated chloride channel 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1744,Open Targets Platform GraphQL,direct (enableIndirect=false)
TST,ENSG00000128311,thiosulfate sulfurtransferase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1745,Open Targets Platform GraphQL,direct (enableIndirect=false)
WEE1,ENSG00000166483,WEE1 G2 checkpoint kinase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1746,Open Targets Platform GraphQL,direct (enableIndirect=false)
ENG,ENSG00000106991,endoglin,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1747,Open Targets Platform GraphQL,direct (enableIndirect=false)
GABBR2,ENSG00000136928,gamma-aminobutyric acid type B receptor subunit 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1748,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD53,ENSG00000143119,CD53 molecule,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1749,Open Targets Platform GraphQL,direct (enableIndirect=false)
MTHFD2,ENSG00000065911,"methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1750,Open Targets Platform GraphQL,direct (enableIndirect=false)
RPL29,ENSG00000162244,ribosomal protein L29,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1751,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP2C19,ENSG00000165841,cytochrome P450 family 2 subfamily C member 19,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1752,Open Targets Platform GraphQL,direct (enableIndirect=false)
PCK2,ENSG00000100889,"phosphoenolpyruvate carboxykinase 2, mitochondrial",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1753,Open Targets Platform GraphQL,direct (enableIndirect=false)
DNAH8,ENSG00000124721,dynein axonemal heavy chain 8,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1754,Open Targets Platform GraphQL,direct (enableIndirect=false)
ITGB1,ENSG00000150093,integrin subunit beta 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1755,Open Targets Platform GraphQL,direct (enableIndirect=false)
POU1F1,ENSG00000064835,POU class 1 homeobox 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1756,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDK5,ENSG00000164885,cyclin dependent kinase 5,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1757,Open Targets Platform GraphQL,direct (enableIndirect=false)
AHI1-DT,ENSG00000231028,AHI1 divergent transcript,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1758,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGSF1,ENSG00000147255,immunoglobulin superfamily member 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1759,Open Targets Platform GraphQL,direct (enableIndirect=false)
KLF2,ENSG00000127528,KLF transcription factor 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1760,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNFRSF10B,ENSG00000120889,TNF receptor superfamily member 10b,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1761,Open Targets Platform GraphQL,direct (enableIndirect=false)
SP2,ENSG00000167182,Sp2 transcription factor,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1762,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAMLD1,ENSG00000013619,mastermind like domain containing 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1763,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL37,ENSG00000125571,interleukin 37,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1764,Open Targets Platform GraphQL,direct (enableIndirect=false)
CDK9,ENSG00000136807,cyclin dependent kinase 9,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1765,Open Targets Platform GraphQL,direct (enableIndirect=false)
ASH1L,ENSG00000116539,ASH1 like histone lysine methyltransferase,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1766,Open Targets Platform GraphQL,direct (enableIndirect=false)
SOX17,ENSG00000164736,SRY-box transcription factor 17,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1767,Open Targets Platform GraphQL,direct (enableIndirect=false)
OPHN1,ENSG00000079482,oligophrenin 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1768,Open Targets Platform GraphQL,direct (enableIndirect=false)
LAT,ENSG00000213658,linker for activation of T cells,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1769,Open Targets Platform GraphQL,direct (enableIndirect=false)
HSPG2,ENSG00000142798,heparan sulfate proteoglycan 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1770,Open Targets Platform GraphQL,direct (enableIndirect=false)
RNPC3,ENSG00000185946,"RNA binding region (RNP1, RRM) containing 3",MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1771,Open Targets Platform GraphQL,direct (enableIndirect=false)
SHMT2,ENSG00000182199,serine hydroxymethyltransferase 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1772,Open Targets Platform GraphQL,direct (enableIndirect=false)
S1PR1,ENSG00000170989,sphingosine-1-phosphate receptor 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1773,Open Targets Platform GraphQL,direct (enableIndirect=false)
GNA13,ENSG00000120063,G protein subunit alpha 13,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1774,Open Targets Platform GraphQL,direct (enableIndirect=false)
LYZ,ENSG00000090382,lysozyme,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1775,Open Targets Platform GraphQL,direct (enableIndirect=false)
KCNA5,ENSG00000130037,potassium voltage-gated channel subfamily A member 5,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1776,Open Targets Platform GraphQL,direct (enableIndirect=false)
LRP2,ENSG00000081479,LDL receptor related protein 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1777,Open Targets Platform GraphQL,direct (enableIndirect=false)
ID4,ENSG00000172201,inhibitor of DNA binding 4,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1778,Open Targets Platform GraphQL,direct (enableIndirect=false)
STRA6,ENSG00000137868,signaling receptor and transporter of retinol STRA6,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1779,Open Targets Platform GraphQL,direct (enableIndirect=false)
ERN1,ENSG00000178607,endoplasmic reticulum to nucleus signaling 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1780,Open Targets Platform GraphQL,direct (enableIndirect=false)
AOPEP,ENSG00000148120,aminopeptidase O (putative),MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1781,Open Targets Platform GraphQL,direct (enableIndirect=false)
STC1,ENSG00000159167,stanniocalcin 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1782,Open Targets Platform GraphQL,direct (enableIndirect=false)
LAT2,ENSG00000086730,linker for activation of T cells family member 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1783,Open Targets Platform GraphQL,direct (enableIndirect=false)
SMUG1,ENSG00000123415,single-strand-selective monofunctional uracil-DNA glycosylase 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1784,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDK1,ENSG00000152256,pyruvate dehydrogenase kinase 1,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1785,Open Targets Platform GraphQL,direct (enableIndirect=false)
STC2,ENSG00000113739,stanniocalcin 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1786,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC35A2,ENSG00000102100,solute carrier family 35 member A2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1787,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC3A2,ENSG00000168003,solute carrier family 3 member 2,MONDO_0003240,thyroid gland disorder,0.0022174791281082107,1788,Open Targets Platform GraphQL,direct (enableIndirect=false)
