gene_symbol,ensembl_id,approved_name,disease_id,disease_name,disease_relevance_score,rank,source,association_scope
NOX5,ENSG00000255346,NADPH oxidase 5,HP_0000822,Hypertension,0.08098832249801088,177,Open Targets Platform GraphQL,direct (enableIndirect=false)
BMP4,ENSG00000125378,bone morphogenetic protein 4,HP_0000822,Hypertension,0.08089936734783057,178,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP11B1,ENSG00000160882,cytochrome P450 family 11 subfamily B member 1,HP_0000822,Hypertension,0.08084259630071756,179,Open Targets Platform GraphQL,direct (enableIndirect=false)
RTN4,ENSG00000115310,reticulon 4,HP_0000822,Hypertension,0.08079813178875672,180,Open Targets Platform GraphQL,direct (enableIndirect=false)
FAAH,ENSG00000117480,fatty acid amide hydrolase,HP_0000822,Hypertension,0.080211968264391,181,Open Targets Platform GraphQL,direct (enableIndirect=false)
TAC1,ENSG00000006128,tachykinin precursor 1,HP_0000822,Hypertension,0.07997778983483977,182,Open Targets Platform GraphQL,direct (enableIndirect=false)
CXCR2,ENSG00000180871,C-X-C motif chemokine receptor 2,HP_0000822,Hypertension,0.07964584722738322,183,Open Targets Platform GraphQL,direct (enableIndirect=false)
CALCA,ENSG00000110680,calcitonin related polypeptide alpha,HP_0000822,Hypertension,0.07946781660317301,184,Open Targets Platform GraphQL,direct (enableIndirect=false)
CACYBP,ENSG00000116161,calcyclin binding protein,HP_0000822,Hypertension,0.07943913654306173,185,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD8A,ENSG00000153563,CD8 subunit alpha,HP_0000822,Hypertension,0.07900817545290253,186,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPOR,ENSG00000187266,erythropoietin receptor,HP_0000822,Hypertension,0.07843562457652203,187,Open Targets Platform GraphQL,direct (enableIndirect=false)
DRD3,ENSG00000151577,dopamine receptor D3,HP_0000822,Hypertension,0.07802804214251466,188,Open Targets Platform GraphQL,direct (enableIndirect=false)
DRD4,ENSG00000069696,dopamine receptor D4,HP_0000822,Hypertension,0.07750995222418945,189,Open Targets Platform GraphQL,direct (enableIndirect=false)
ACLY,ENSG00000131473,ATP citrate lyase,HP_0000822,Hypertension,0.0772052692739879,190,Open Targets Platform GraphQL,direct (enableIndirect=false)
NOS2,ENSG00000007171,nitric oxide synthase 2,HP_0000822,Hypertension,0.07718988830647075,191,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC5A1,ENSG00000100170,solute carrier family 5 member 1,HP_0000822,Hypertension,0.07702393857995739,192,Open Targets Platform GraphQL,direct (enableIndirect=false)
PNLIP,ENSG00000175535,pancreatic lipase,HP_0000822,Hypertension,0.07664623739939483,193,Open Targets Platform GraphQL,direct (enableIndirect=false)
TRPA1,ENSG00000104321,transient receptor potential cation channel subfamily A member 1,HP_0000822,Hypertension,0.07630065910384251,194,Open Targets Platform GraphQL,direct (enableIndirect=false)
TGFB1,ENSG00000105329,transforming growth factor beta 1,HP_0000822,Hypertension,0.07609252978604224,195,Open Targets Platform GraphQL,direct (enableIndirect=false)
CORIN,ENSG00000145244,"corin, serine peptidase",HP_0000822,Hypertension,0.07600772605107106,196,Open Targets Platform GraphQL,direct (enableIndirect=false)
CA1,ENSG00000133742,carbonic anhydrase 1,HP_0000822,Hypertension,0.07589768891608097,197,Open Targets Platform GraphQL,direct (enableIndirect=false)
NAT10,ENSG00000135372,N-acetyltransferase 10,HP_0000822,Hypertension,0.07585523856332758,198,Open Targets Platform GraphQL,direct (enableIndirect=false)
CA2,ENSG00000104267,carbonic anhydrase 2,HP_0000822,Hypertension,0.07543465971067918,199,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANGPTL4,ENSG00000167772,angiopoietin like 4,HP_0000822,Hypertension,0.07538930735316281,200,Open Targets Platform GraphQL,direct (enableIndirect=false)
NPY,ENSG00000122585,neuropeptide Y,HP_0000822,Hypertension,0.07491246150216697,201,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGHE,ENSG00000211891,immunoglobulin heavy constant epsilon,HP_0000822,Hypertension,0.0748072813400974,202,Open Targets Platform GraphQL,direct (enableIndirect=false)
CA4,ENSG00000167434,carbonic anhydrase 4,HP_0000822,Hypertension,0.07474752560998095,203,Open Targets Platform GraphQL,direct (enableIndirect=false)
KLK9,ENSG00000213022,kallikrein related peptidase 9,HP_0000822,Hypertension,0.07471672728875722,204,Open Targets Platform GraphQL,direct (enableIndirect=false)
PDIA3,ENSG00000167004,protein disulfide isomerase family A member 3,HP_0000822,Hypertension,0.07447034071896741,205,Open Targets Platform GraphQL,direct (enableIndirect=false)
CA12,ENSG00000074410,carbonic anhydrase 12,HP_0000822,Hypertension,0.07428555079162506,206,Open Targets Platform GraphQL,direct (enableIndirect=false)
IAPP,ENSG00000121351,islet amyloid polypeptide,HP_0000822,Hypertension,0.07426985817781241,207,Open Targets Platform GraphQL,direct (enableIndirect=false)
NEFL,ENSG00000277586,neurofilament light chain,HP_0000822,Hypertension,0.07425399342828884,208,Open Targets Platform GraphQL,direct (enableIndirect=false)
NF1,ENSG00000196712,neurofibromin 1,HP_0000822,Hypertension,0.07414983610175088,209,Open Targets Platform GraphQL,direct (enableIndirect=false)
UCP2,ENSG00000175567,uncoupling protein 2,HP_0000822,Hypertension,0.07412224265295518,210,Open Targets Platform GraphQL,direct (enableIndirect=false)
AGTRAP,ENSG00000177674,angiotensin II receptor associated protein,HP_0000822,Hypertension,0.07410532019116722,211,Open Targets Platform GraphQL,direct (enableIndirect=false)
LIPF,ENSG00000182333,"lipase F, gastric type",HP_0000822,Hypertension,0.07391597093694036,212,Open Targets Platform GraphQL,direct (enableIndirect=false)
FAM3D,ENSG00000198643,FAM3 metabolism regulating signaling molecule D,HP_0000822,Hypertension,0.07391597093694036,213,Open Targets Platform GraphQL,direct (enableIndirect=false)
SH2B3,ENSG00000111252,SH2B adaptor protein 3,HP_0000822,Hypertension,0.07369640159952173,214,Open Targets Platform GraphQL,direct (enableIndirect=false)
CYP17A1,ENSG00000148795,cytochrome P450 family 17 subfamily A member 1,HP_0000822,Hypertension,0.07358092596457885,215,Open Targets Platform GraphQL,direct (enableIndirect=false)
NFKB1,ENSG00000109320,nuclear factor kappa B subunit 1,HP_0000822,Hypertension,0.07303266684253373,216,Open Targets Platform GraphQL,direct (enableIndirect=false)
CHRNA3,ENSG00000080644,cholinergic receptor nicotinic alpha 3 subunit,HP_0000822,Hypertension,0.07243765151820156,217,Open Targets Platform GraphQL,direct (enableIndirect=false)
EFNB3,ENSG00000108947,ephrin B3,HP_0000822,Hypertension,0.07239679241204475,218,Open Targets Platform GraphQL,direct (enableIndirect=false)
MST1,ENSG00000173531,macrophage stimulating 1,HP_0000822,Hypertension,0.07238775823781912,219,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCL5,ENSG00000271503,C-C motif chemokine ligand 5,HP_0000822,Hypertension,0.072149735071681,220,Open Targets Platform GraphQL,direct (enableIndirect=false)
FABP4,ENSG00000170323,fatty acid binding protein 4,HP_0000822,Hypertension,0.0717391851166611,221,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANGPT1,ENSG00000154188,angiopoietin 1,HP_0000822,Hypertension,0.0713646109004971,222,Open Targets Platform GraphQL,direct (enableIndirect=false)
SLC9A3,ENSG00000066230,solute carrier family 9 member A3,HP_0000822,Hypertension,0.07094838023056269,223,Open Targets Platform GraphQL,direct (enableIndirect=false)
GNB3,ENSG00000111664,G protein subunit beta 3,HP_0000822,Hypertension,0.07086174634247798,224,Open Targets Platform GraphQL,direct (enableIndirect=false)
VWF,ENSG00000110799,von Willebrand factor,HP_0000822,Hypertension,0.07020152569065499,225,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL6,ENSG00000136244,interleukin 6,HP_0000822,Hypertension,0.07018000571149778,226,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL17A,ENSG00000112115,interleukin 17A,HP_0000822,Hypertension,0.07016147069010152,227,Open Targets Platform GraphQL,direct (enableIndirect=false)
RBP4,ENSG00000138207,retinol binding protein 4,HP_0000822,Hypertension,0.06985037022538425,228,Open Targets Platform GraphQL,direct (enableIndirect=false)
APLNR,ENSG00000134817,apelin receptor,HP_0000822,Hypertension,0.06958838951139265,229,Open Targets Platform GraphQL,direct (enableIndirect=false)
ZFP36,ENSG00000128016,ZFP36 zinc finger CCCH-type,HP_0000822,Hypertension,0.06948101268072393,230,Open Targets Platform GraphQL,direct (enableIndirect=false)
TNFRSF11B,ENSG00000164761,TNF receptor superfamily member 11b,HP_0000822,Hypertension,0.0692387004640681,231,Open Targets Platform GraphQL,direct (enableIndirect=false)
GATA5,ENSG00000130700,GATA binding protein 5,HP_0000822,Hypertension,0.06905464797920931,232,Open Targets Platform GraphQL,direct (enableIndirect=false)
LEPR,ENSG00000116678,leptin receptor,HP_0000822,Hypertension,0.06878163597600138,233,Open Targets Platform GraphQL,direct (enableIndirect=false)
CXCR4,ENSG00000121966,C-X-C motif chemokine receptor 4,HP_0000822,Hypertension,0.0684628051659703,234,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRKAA1,ENSG00000132356,protein kinase AMP-activated catalytic subunit alpha 1,HP_0000822,Hypertension,0.06822985032739393,235,Open Targets Platform GraphQL,direct (enableIndirect=false)
IFNG,ENSG00000111537,interferon gamma,HP_0000822,Hypertension,0.067940693368204,236,Open Targets Platform GraphQL,direct (enableIndirect=false)
MMP9,ENSG00000100985,matrix metallopeptidase 9,HP_0000822,Hypertension,0.06786119042109727,237,Open Targets Platform GraphQL,direct (enableIndirect=false)
GH1,ENSG00000259384,growth hormone 1,HP_0000822,Hypertension,0.06776893078415207,238,Open Targets Platform GraphQL,direct (enableIndirect=false)
SIRT1,ENSG00000096717,sirtuin 1,HP_0000822,Hypertension,0.067682062039247,239,Open Targets Platform GraphQL,direct (enableIndirect=false)
LRRC8A,ENSG00000136802,leucine rich repeat containing 8 VRAC subunit A,HP_0000822,Hypertension,0.06762960592103248,240,Open Targets Platform GraphQL,direct (enableIndirect=false)
L3MBTL4,ENSG00000154655,L3MBTL histone methyl-lysine binding protein 4,HP_0000822,Hypertension,0.06726353355261573,241,Open Targets Platform GraphQL,direct (enableIndirect=false)
TREM2,ENSG00000095970,triggering receptor expressed on myeloid cells 2,HP_0000822,Hypertension,0.06696546764299309,242,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANGPTL3,ENSG00000132855,angiopoietin like 3,HP_0000822,Hypertension,0.06629651162018829,243,Open Targets Platform GraphQL,direct (enableIndirect=false)
EDN1,ENSG00000078401,endothelin 1,HP_0000822,Hypertension,0.06552496573646582,244,Open Targets Platform GraphQL,direct (enableIndirect=false)
MMP2,ENSG00000087245,matrix metallopeptidase 2,HP_0000822,Hypertension,0.06543765029166233,245,Open Targets Platform GraphQL,direct (enableIndirect=false)
LIPC,ENSG00000166035,"lipase C, hepatic type",HP_0000822,Hypertension,0.06476435123547013,246,Open Targets Platform GraphQL,direct (enableIndirect=false)
CCR5,ENSG00000160791,C-C motif chemokine receptor 5,HP_0000822,Hypertension,0.06464986095743155,247,Open Targets Platform GraphQL,direct (enableIndirect=false)
OLR1,ENSG00000173391,oxidized low density lipoprotein receptor 1,HP_0000822,Hypertension,0.06458870311796806,248,Open Targets Platform GraphQL,direct (enableIndirect=false)
ATP1A1,ENSG00000163399,ATPase Na+/K+ transporting subunit alpha 1,HP_0000822,Hypertension,0.06396505702771002,249,Open Targets Platform GraphQL,direct (enableIndirect=false)
CUL3,ENSG00000036257,cullin 3,HP_0000822,Hypertension,0.0639093143693311,250,Open Targets Platform GraphQL,direct (enableIndirect=false)
TRPM3,ENSG00000083067,transient receptor potential cation channel subfamily M member 3,HP_0000822,Hypertension,0.06375252493311105,251,Open Targets Platform GraphQL,direct (enableIndirect=false)
BDNF,ENSG00000176697,brain derived neurotrophic factor,HP_0000822,Hypertension,0.06369475203690539,252,Open Targets Platform GraphQL,direct (enableIndirect=false)
GRK2,ENSG00000173020,G protein-coupled receptor kinase 2,HP_0000822,Hypertension,0.06351222417782192,253,Open Targets Platform GraphQL,direct (enableIndirect=false)
BRAF,ENSG00000157764,"B-Raf proto-oncogene, serine/threonine kinase",HP_0000822,Hypertension,0.06287330580947212,254,Open Targets Platform GraphQL,direct (enableIndirect=false)
IGFBP3,ENSG00000146674,insulin like growth factor binding protein 3,HP_0000822,Hypertension,0.06279382895765075,255,Open Targets Platform GraphQL,direct (enableIndirect=false)
SORT1,ENSG00000134243,sortilin 1,HP_0000822,Hypertension,0.06275999993794469,256,Open Targets Platform GraphQL,direct (enableIndirect=false)
APLN,ENSG00000171388,apelin,HP_0000822,Hypertension,0.06271343194963012,257,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRAL,ENSG00000279296,p53 regulation associated lncRNA,HP_0000822,Hypertension,0.06269436549796698,258,Open Targets Platform GraphQL,direct (enableIndirect=false)
APOL1,ENSG00000100342,apolipoprotein L1,HP_0000822,Hypertension,0.06253541149353933,259,Open Targets Platform GraphQL,direct (enableIndirect=false)
ATF4,ENSG00000128272,activating transcription factor 4,HP_0000822,Hypertension,0.062427848316030946,260,Open Targets Platform GraphQL,direct (enableIndirect=false)
AKT1,ENSG00000142208,AKT serine/threonine kinase 1,HP_0000822,Hypertension,0.06231939979574281,261,Open Targets Platform GraphQL,direct (enableIndirect=false)
GATA4,ENSG00000136574,GATA binding protein 4,HP_0000822,Hypertension,0.06224037537431901,262,Open Targets Platform GraphQL,direct (enableIndirect=false)
IL1B,ENSG00000125538,interleukin 1 beta,HP_0000822,Hypertension,0.06188198441092229,263,Open Targets Platform GraphQL,direct (enableIndirect=false)
GNRH1,ENSG00000147437,gonadotropin releasing hormone 1,HP_0000822,Hypertension,0.060992739993488476,264,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRKAA2,ENSG00000162409,protein kinase AMP-activated catalytic subunit alpha 2,HP_0000822,Hypertension,0.0607068532696507,265,Open Targets Platform GraphQL,direct (enableIndirect=false)
S100A6,ENSG00000197956,S100 calcium binding protein A6,HP_0000822,Hypertension,0.06068301603298607,266,Open Targets Platform GraphQL,direct (enableIndirect=false)
ANO1,ENSG00000131620,anoctamin 1,HP_0000822,Hypertension,0.06064024361284622,267,Open Targets Platform GraphQL,direct (enableIndirect=false)
PRL,ENSG00000172179,prolactin,HP_0000822,Hypertension,0.06007314182427206,268,Open Targets Platform GraphQL,direct (enableIndirect=false)
DKK1,ENSG00000107984,dickkopf Wnt signaling pathway inhibitor 1,HP_0000822,Hypertension,0.05943673300398674,269,Open Targets Platform GraphQL,direct (enableIndirect=false)
SOX6,ENSG00000110693,SRY-box transcription factor 6,HP_0000822,Hypertension,0.05925271735460367,270,Open Targets Platform GraphQL,direct (enableIndirect=false)
SOST,ENSG00000167941,sclerostin,HP_0000822,Hypertension,0.059187876648341485,271,Open Targets Platform GraphQL,direct (enableIndirect=false)
PTGER4,ENSG00000171522,prostaglandin E receptor 4,HP_0000822,Hypertension,0.059167437775270094,272,Open Targets Platform GraphQL,direct (enableIndirect=false)
PSMA6,ENSG00000100902,proteasome 20S subunit alpha 6,HP_0000822,Hypertension,0.05906423034975783,273,Open Targets Platform GraphQL,direct (enableIndirect=false)
CD1D,ENSG00000158473,CD1d molecule,HP_0000822,Hypertension,0.05901984957173197,274,Open Targets Platform GraphQL,direct (enableIndirect=false)
TCF7L2,ENSG00000148737,transcription factor 7 like 2,HP_0000822,Hypertension,0.058856000306000036,275,Open Targets Platform GraphQL,direct (enableIndirect=false)
MAS1,ENSG00000130368,"MAS1 proto-oncogene, G protein-coupled receptor",HP_0000822,Hypertension,0.058696205643393555,276,Open Targets Platform GraphQL,direct (enableIndirect=false)
SGK1,ENSG00000118515,serum/glucocorticoid regulated kinase 1,HP_0000822,Hypertension,0.05868955146071353,277,Open Targets Platform GraphQL,direct (enableIndirect=false)
CBS,ENSG00000160200,cystathionine beta-synthase,HP_0000822,Hypertension,0.05847173405841056,278,Open Targets Platform GraphQL,direct (enableIndirect=false)
ABCB1,ENSG00000085563,ATP binding cassette subfamily B member 1,HP_0000822,Hypertension,0.05805522329476696,279,Open Targets Platform GraphQL,direct (enableIndirect=false)
CHRNA4,ENSG00000101204,cholinergic receptor nicotinic alpha 4 subunit,HP_0000822,Hypertension,0.058021672838185184,280,Open Targets Platform GraphQL,direct (enableIndirect=false)
HIF1A,ENSG00000100644,hypoxia inducible factor 1 subunit alpha,HP_0000822,Hypertension,0.057786565692559556,281,Open Targets Platform GraphQL,direct (enableIndirect=false)
FETUB,ENSG00000090512,fetuin B,HP_0000822,Hypertension,0.057785452857085064,282,Open Targets Platform GraphQL,direct (enableIndirect=false)
EPHB6,ENSG00000106123,EPH receptor B6,HP_0000822,Hypertension,0.057313211931654603,283,Open Targets Platform GraphQL,direct (enableIndirect=false)
SOCS3,ENSG00000184557,suppressor of cytokine signaling 3,HP_0000822,Hypertension,0.057122223851508905,284,Open Targets Platform GraphQL,direct (enableIndirect=false)
TXNIP,ENSG00000265972,thioredoxin interacting protein,HP_0000822,Hypertension,0.057053285548181495,285,Open Targets Platform GraphQL,direct (enableIndirect=false)
