gene_symbol,gene_id,branch_membership,tissue,tissue_role,gtex_release,gtex_annotation,expression_unit,preprocessing,model_formula,model_columns_used,n_male,n_female,male_mean_log2_tpm1,male_median_log2_tpm1,female_mean_log2_tpm1,female_median_log2_tpm1,male_median_tpm,female_median_tpm,female_minus_male_beta,female_minus_male_se,t_statistic,residual_df,direction,raw_p,FDR,fdr_family,fdr_denominator,meaningful_abs_effect_ge_0_25,is_expressed_median_tpm_ge_0_1,model_status,exact_2NAP_human_support,exact_2NAP_experimental_support,parent_naphthalene_support,number_of_sources,multi_source_ge2,network_central_top10pct_any,m3_priority_hub_candidate
APOBEC3F,ENSG00000128394.17,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,2.1318749776337333,2.0787498622204166,2.2116035180514975,2.1528551138996845,3.22441,3.44707,0.09127836255440838,0.03493258049754041,2.6129865373339727,675,female-biased,0.009175353435453802,0.1377771656293141,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APOC2,ENSG00000234906.11,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,0.8063546399552814,0.6224131363602295,1.0277236615613965,0.752305868685581,0.539448,0.684483,0.24634281954242468,0.05910801363310065,4.1676721040152165,675,female-biased,3.477633807248371e-05,0.003358885335781354,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APOD,ENSG00000189058.9,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,10.443775562337674,10.510398256429463,10.330126980310151,10.540902952010635,1457.63,1488.8,-0.1606446298862349,0.08848135507649205,-1.8155760583385931,675,male-biased,0.06987901151586601,0.3594184520494237,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
APP,ENSG00000142192.22,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,8.954292046129805,8.997684759200936,8.829010180731169,8.900024486994097,510.179,476.721,-0.11975086889418468,0.03729380788192008,-3.2110121142185517,675,male-biased,0.0013854393703733475,0.042852925409430906,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,True,False
AR,ENSG00000169083.18,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,2.4423591955749258,2.4917145909573852,2.485813854181527,2.5376340232414702,4.62446,4.80636,0.017924953669486477,0.04364489864338209,0.4106998578676835,675,female-biased,0.6814229702527497,0.8769694384793268,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,True,True,True,3,True,False,False
AREG,ENSG00000109321.11,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,2.005513069983689,1.878646878705251,2.1438970948751925,1.9349051937311812,2.6773,2.82353,0.17076565628152576,0.08948734998666479,1.908265875645808,675,female-biased,0.056780807910975485,0.32967336924574353,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ARG1,ENSG00000118520.16,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,1.0246360021838974,0.8392275766190479,1.0952335569226168,0.9009660909578979,0.789092,0.867316,0.09050094259182778,0.05658694683944042,1.5993254212603978,675,female-biased,0.11021624870719778,0.4331744073499528,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ARG2,ENSG00000081181.8,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,5.55003496293485,5.571971021808982,5.774189716116462,5.7028098936936935,46.5697,51.0855,0.16102059269333913,0.07927892229769216,2.031064348840505,675,female-biased,0.042639835105339675,0.2951988584215824,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ARNT,ENSG00000143437.21,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,5.234677701283502,5.247581984572764,5.22607628451152,5.265515660007201,36.9909,37.4661,-0.02299508173380273,0.02234452661930303,-1.0291147414122301,675,male-biased,0.30379437490592065,0.6455123759859637,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ARRB1,ENSG00000137486.17,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,3.451397516633933,3.4789718050329426,3.4859728564572374,3.4988380398095464,10.15,10.3046,0.01944046695223796,0.035075915470496016,0.5542397594323729,675,female-biased,0.5795983411397637,0.8225839542395326,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ASCL1,ENSG00000139352.4,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,0.484308791609912,0.3144320314873786,0.3933995245554469,0.3038719090139266,0.243522,0.234453,-0.10871680215098951,0.041855944040575986,-2.5974041356132664,675,male-biased,0.009597865044296782,0.1407686873163528,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ATF3,ENSG00000162772.18,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,5.782736112193922,5.437304320119669,5.305194997393852,4.874069042459961,42.3303,28.3252,-0.29386596997150916,0.11042400535774906,-2.6612507762188953,675,male-biased,0.007970249345683625,0.13094934255771734,hypertension_branch: 440 genes x 9 prespecified tissues,3960,True,True,OK,False,False,True,1,False,False,False
ATF6,ENSG00000118217.7,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,3.742124550140009,3.7337339472574826,3.6508684537728064,3.645736238582453,12.3035,11.5163,-0.09662410256091968,0.022683597314959277,-4.259646352353401,675,male-biased,2.338299584111727e-05,0.002723250712398156,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,True,False,True,1,False,False,False
ATM,ENSG00000149311.22,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,3.4074494076601316,3.4175960129666714,3.5264082597187856,3.4542706656594993,9.6856,9.96072,0.1258388888659187,0.0383635619781346,3.2801669703569463,675,female-biased,0.0010907866614496698,0.03511800958813571,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ATP5F1A,ENSG00000152234.16,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,7.372411227419426,7.4006574661239055,7.302593396560571,7.318497618860549,167.974,158.62,-0.09646118475426617,0.02635222938341782,-3.660456326134005,675,male-biased,0.00027143643764074277,0.013270225840214091,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ATRX,ENSG00000085224.23,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,4.094001925594629,4.111757486478063,4.027835213553677,4.042801904718299,16.2887,15.4818,-0.06030823323191703,0.02511784380357982,-2.4010115559091836,675,male-biased,0.016619364448707475,0.19290856837493844,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
ATXN2,ENSG00000204842.18,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,4.306182568141353,4.312563530834563,4.2443907833280665,4.235413063373953,18.8706,17.8359,-0.05465052517365368,0.024508624896905695,-2.22984869218646,675,male-biased,0.026085609559473498,0.239672885975673,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
AURKA,ENSG00000087586.18,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,1.3687520928933075,1.342230443977834,1.394876436392065,1.3549993443192272,1.53543,1.55797,0.007206300455319416,0.031444843692174276,0.2291727230659715,675,female-biased,0.8188040917493554,0.9368576143679421,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
AURKB,ENSG00000178999.13,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,0.8413471593670415,0.65195130781644,0.9136977833572901,0.7659488252744668,0.571292,0.700488,0.06824098570863779,0.057966815697895455,1.1772422702031458,675,female-biased,0.23951375368721492,0.5931122402728417,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
AVPR1A,ENSG00000166148.4,hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,3.974046965950283,4.019426157225282,3.8550995010096107,3.927763742430754,15.2169,14.2186,-0.11771603719060066,0.054883807845652006,-2.144822704752005,675,male-biased,0.032323314738112605,0.26283434571442693,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
BAX,ENSG00000087088.21,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,5.821248532247841,5.795891599226753,5.842136928078285,5.826184907752808,54.5568,55.7357,0.00540149665651506,0.026407105002361618,0.20454709654965955,675,female-biased,0.8379876519492124,0.945050040838059,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
BAZ2B,ENSG00000123636.20,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,3.836319485066557,3.840040182726607,3.796392879749378,3.797448834233223,13.3208,12.9042,-0.03431338786823414,0.02729852533501219,-1.2569685522252338,675,male-biased,0.20919979098419053,0.5625688242870971,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,False,False
BCL2,ENSG00000171791.14,shared-core;thyroid-branch;hypertension-branch,Thyroid,thyroid disease-relevant tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];center[OTHER_OR_MISSING];extraction[RNA isolation from PAXgene tissue via QIAGEN spin column];extraction[RNA isolation from PAXgene-preserved tissue],459,225,4.424184388814812,4.464694402546437,4.351085265329166,4.358100828083602,21.0804,19.5078,-0.08156988254099395,0.03706814703788483,-2.2005384422811027,675,male-biased,0.028106678282290302,0.2456315338753054,hypertension_branch: 440 genes x 9 prespecified tissues,3960,False,True,OK,False,False,True,1,False,True,False
