gene_symbol,gene_id,branch_membership,tissue,tissue_role,gtex_release,gtex_annotation,expression_unit,preprocessing,model_formula,model_columns_used,n_male,n_female,male_mean_log2_tpm1,male_median_log2_tpm1,female_mean_log2_tpm1,female_median_log2_tpm1,male_median_tpm,female_median_tpm,female_minus_male_beta,female_minus_male_se,t_statistic,residual_df,direction,raw_p,FDR,fdr_family,fdr_denominator,meaningful_abs_effect_ge_0_25,is_expressed_median_tpm_ge_0_1,model_status,exact_2NAP_human_support,exact_2NAP_experimental_support,parent_naphthalene_support,number_of_sources,multi_source_ge2,network_central_top10pct_any,m3_priority_hub_candidate
ELN,ENSG00000049540.19,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,2.9258617755543352,2.5974153103533664,2.9881938253763054,2.5117057632692052,5.052245,4.70435,-0.0821426132605324,0.29831596891904494,-0.27535439540222445,96,male-biased,0.7836357709058565,0.9271420101428485,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ENO1,ENSG00000074800.16,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,8.558933719883871,8.45198972325604,8.859321391109118,8.799009716907937,350.01800000000003,444.858,0.24829662572090833,0.1797794350332873,1.3811180665627,96,female-biased,0.17044917134027868,0.4934430782676095,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
EPAS1,ENSG00000116016.14,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,6.963260784914235,6.949149188720355,7.112789226961552,7.088959739091391,122.576,135.1815,0.1320397991073588,0.16538093672123866,0.7983979394790905,96,female-biased,0.42661029740492523,0.7389298534532867,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
ESR1,ENSG00000091831.25,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.9037673824219061,0.8174211387817221,1.0858741658878508,1.0183539747129122,0.762273,1.0258245,0.1808590273400424,0.10567995057190772,1.7113844807959162,96,female-biased,0.09023935291521205,0.37287581676285736,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,2,True,True,True
ESR2,ENSG00000140009.19,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.7188106898944538,0.5731971778926197,0.9903485384276266,0.899949749541207,0.4878255,0.8660215,0.24652604856893606,0.11073602642709035,2.226249726698033,96,female-biased,0.028336236841514244,0.22944566075726652,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
ESRRA,ENSG00000173153.17,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.6482296501058205,5.590136512517514,5.820273814462541,5.945572246482888,47.17385,60.6306,0.14474944276914364,0.13083984727895945,1.106310086563522,96,female-biased,0.27135694767690266,0.6184261165762754,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
FETUB,ENSG00000090512.12,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.17253674355483764,0.10076290980193947,0.15538451021790803,0.07060622115443516,0.0723515,0.050158,-0.013908998742636569,0.05815010184569881,-0.23919130493604415,96,male-biased,0.8114671571873141,0.934230003981423,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,False,OK,False,False,True,1,False,False,False
FGF7,ENSG00000140285.12,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,1.6753888161507102,1.4080597499735,2.4103178055984005,1.8440663428074522,1.65385,2.59157,0.7218638207073058,0.2820355198697352,2.559478398468093,96,female-biased,0.012044188404100658,0.15826063562988266,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
FKBP5,ENSG00000096060.15,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.107903731637404,4.077926974205746,4.2389319113974935,3.9459591486748975,15.888449999999999,14.604899999999999,-0.0037265126861457665,0.30218805006299965,-0.012331767207104547,96,male-biased,0.9901865141060634,0.9969115594496873,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
FOS,ENSG00000170345.11,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,6.156723276086181,6.293669443083992,5.923556456048473,5.6201543588246885,77.4837,48.1897,-0.2249646498347384,0.34365823218798397,-0.6546173749496588,96,male-biased,0.5142794732623295,0.7938384860656958,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
FOXA1,ENSG00000129514.8,thyroid-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.05331723312671355,0.03478107562992094,0.047806149118114705,0.02251534770714083,0.0244015,0.0157295,-0.0032610560484743504,0.017642246064866442,-0.18484358717615684,96,male-biased,0.8537416591962093,0.9483704926884122,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,False,OK,False,False,True,1,False,False,False
FOXA2,ENSG00000125798.15,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.09862908575585498,0.032418187700146484,0.10978558747067159,0.05683510772831049,0.022725000000000002,0.040205000000000005,0.005641570010243766,0.04468761875696567,0.12624458781134737,96,female-biased,0.8998023448035388,0.9588966379020974,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,False,OK,False,False,True,1,False,False,False
GABRP,ENSG00000094755.17,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,1.690708726029989,1.2358103149534827,1.7930000387665441,1.465197562132091,1.3568,1.7626149999999998,0.11201334104566207,0.3465952221264506,0.32318201144964287,96,female-biased,0.7472603132525665,0.9141534600334941,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
GDF15,ENSG00000130513.7,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,7.103241003605142,6.998497709279487,6.914829700140278,6.514860024663665,126.886,90.44815,-0.10645853796591392,0.30101844650131726,-0.3536611765932028,96,male-biased,0.7243683292458354,0.9007760106899315,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
GFER,ENSG00000127554.13,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,3.329940132336346,3.2495607900018375,3.4848100025149846,3.5903656954449685,8.512285,11.0451,0.1424381421699264,0.12897984518359637,1.104344186234468,96,female-biased,0.2722041736897594,0.6195316701414731,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
GGT1,ENSG00000100031.19,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.366094279305601,5.327830355424342,5.288222510951347,5.446434349113392,39.18315,42.6502,-0.1170112186179556,0.2724901040573943,-0.429414561760781,96,male-biased,0.6685837813912902,0.8669596270541006,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
GLP1R,ENSG00000112164.6,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.11171079004547124,0.07903730381594523,0.17671496997677583,0.1308615379702197,0.0563145,0.0949475,0.06772142965541815,0.03537866660704204,1.9141882990564252,96,female-biased,0.058574294890077525,0.31140400190362316,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,False,OK,False,False,True,1,False,False,False
GNAS,ENSG00000087460.29,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,6.724751934470149,6.723753761937856,6.936857463625042,6.6123960572544735,104.69749999999999,96.84299999999999,0.23151961454030778,0.14949650297717612,1.548662409686294,96,female-biased,0.12475335675084384,0.4363696463244457,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,True,False
GNRHR,ENSG00000109163.7,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.13578932083780632,0.1147492982145858,0.16680159537768477,0.1696337105137052,0.082787,0.124773,0.02077992672583094,0.024324967787581822,0.8542632782617429,96,female-biased,0.3950858627587284,0.7183653740660986,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
GPR183,ENSG00000169508.7,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,1.7781957093207814,1.4818765356393446,2.3286352187261175,1.8343057568696843,1.793355,2.56681,0.4363690227215673,0.2641913689275983,1.6517156654014473,96,female-biased,0.10185998736778086,0.4023367436911745,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
GPX3,ENSG00000211445.13,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,11.966480857193677,12.14775274975585,12.030409001496764,12.172217249170174,4536.89,4678.97,0.07212594094521857,0.307398924017477,0.23463302994879023,96,female-biased,0.814993284648447,0.9350306285272187,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
GPX4,ENSG00000167468.20,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,8.068757740508362,8.122490414787189,8.186697333193033,8.106484235496499,277.6865,274.61,0.13849004238224477,0.14640628363670335,0.9459296345906698,96,female-biased,0.346559328691665,0.6753980898632885,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,2,True,False,False
GRK2,ENSG00000173020.11,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.444774886372052,5.252020360771507,5.8643000293373815,5.6491794008285865,37.1081,49.207,0.33604632572836757,0.18460512016284325,1.8203521410020238,96,female-biased,0.07182119328818509,0.34028743262262695,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
GSR,ENSG00000104687.14,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.914105902760691,4.885348919685589,5.06204220687346,4.8898663412820245,28.5554,28.6556,0.12057559705960702,0.14260136296788956,0.8455430898424007,96,female-biased,0.3999102356123277,0.7211556032862744,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
GSTM1,ENSG00000134184.13,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,2.1625877246044616,0.24049224450730575,3.1255766420764552,4.208673568096315,0.1814,17.493650000000002,0.8953697705073493,0.5752778363981766,1.5564127693729228,96,female-biased,0.12290065836559565,0.4363696463244457,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
GSTP1,ENSG00000084207.18,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,8.638544573207252,8.496610663190609,8.954152567247332,8.830031844008095,360.19,454.09749999999997,0.2942275994944988,0.1921034210096736,1.5316104104136834,96,female-biased,0.12890743134063865,0.4363696463244457,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,True,False
HBB,ENSG00000244734.4,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,7.77921101325461,7.793707427792517,8.0450865096216,8.240246368180056,220.893,314.423,0.6795949626891797,0.40080095584337494,1.6955921705804313,96,female-biased,0.09320417799682172,0.38113160753472114,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
HDAC3,ENSG00000171720.10,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,4.911253003068502,4.810002062302434,5.216453436280459,5.191084592849736,27.05155,35.55585,0.28612518657284747,0.1420506192504524,2.0142480763732133,96,female-biased,0.04678143772298531,0.2827702131881826,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
HDAC6,ENSG00000094631.22,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.041415813329282,5.044360369639619,5.140335275483566,5.1432615867605636,32.00065,34.34355,0.069679237562014,0.14624388439758193,0.4764591548497334,96,female-biased,0.6348299710511132,0.8580371547591934,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,False,1,False,False,False
HDAC9,ENSG00000048052.25,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,0.5488529435889979,0.3826683295158856,0.6251287628895953,0.41368927409741096,0.303751,0.3320955,0.04821945605198885,0.10729533405661956,0.44940869494421376,96,female-biased,0.6541498613316802,0.8650883324500904,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,True,False,True,1,False,False,False
HIF1A,ENSG00000100644.17,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.571001053789936,5.71261237768023,6.185673869354782,6.103033775114794,51.444100000000006,67.96365,0.5667128966916157,0.25792602604623477,2.1971915955081984,96,female-biased,0.03041256907317412,0.23692954009180311,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,True,False,True,1,False,True,False
HMGB1,ENSG00000189403.15,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.073793469649726,5.028987980350967,5.229686309014976,5.2232977548005834,31.65035,36.3677,0.18153840911558972,0.15246528913179896,1.1906868123842826,96,female-biased,0.23671243431752492,0.5817458953115232,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
HMOX1,ENSG00000100292.18,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,5.7517848397864055,5.608601745634868,6.038929366020274,6.330320140032598,47.8022,79.46785,0.24546927833365487,0.32988822060166767,0.7440983430264801,96,female-biased,0.4586344516384926,0.7544742170780079,thyroid_branch: 219 genes x 9 prespecified tissues,1971,False,True,OK,False,False,True,1,False,False,False
HSPA5,ENSG00000044574.9,shared-core;thyroid-branch;hypertension-branch,Kidney - Cortex,hypertension/renal tissue,GTEx V11,GENCODE v47 / GRCh38,GTEx RNASeQCv2.4.3 gene TPM,log2(TPM + 1),log2(TPM+1) ~ female + age_midpoint + RIN + ischemic_time + sequencing_center + RNA_extraction_protocol,intercept;female;age_z;rin_z;ischemic_z;center[C1];extraction[RNA Extraction from PAXgene-derived Lysate Plate Based];extraction[RNA isolation from PAXgene-preserved tissue],80,24,7.130606085880872,7.1696624789842875,7.444926814561819,7.344460878455084,142.9975,161.644,0.33503325536218725,0.2522057028091058,1.32841268706669,96,female-biased,0.18719114580823884,0.5145798443347821,thyroid_branch: 219 genes x 9 prespecified tissues,1971,True,True,OK,False,False,True,1,False,False,False
