cycle,cycle_begin_year,laboratory_title,data_file,data_url,doc_url,local_xpt,variable,flag_variable,weight_variable,matrix,n_measured,n_above_lod,above_lod_pct,selected_primary_biomarker,first_cycle,last_cycle,chemical_id,chemical_name
2017-2018,2017,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,PAH_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PAH_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PAH_J.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2017-2018_PAH_J.xpt,URXP10,URDP10LC,WTSA2YR,urine,2775,1671,60.21621621621622,True,2001-2002,2017-2018,C068258,pentafluorobenzyl-4-aminobenzoic acid
2003-2004,2003,Polyfluoroalkyl Chemicals,L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2003-2004_L24PFC_C.xpt,LBXPFBS,LBDPFBSL,WTSA2YR,serum_or_blood,2094,6,0.28653295128939826,True,2003-2004,2013-2014,C539348,perfluorobutanesulfonic acid
2005-2006,2005,Polyfluoroalkyl Chemicals,PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2005-2006_PFC_D.xpt,LBXPFBS,LBDPFBSL,WTSA2YR,serum_or_blood,2120,168,7.9245283018867925,True,2003-2004,2013-2014,C539348,perfluorobutanesulfonic acid
2007-2008,2007,Polyfluoroalkyl Chemicals,PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2007-2008_PFC_E.xpt,LBXPFBS,LBDPFBSL,WTSC2YR,serum_or_blood,2100,18,0.8571428571428571,True,2003-2004,2013-2014,C539348,perfluorobutanesulfonic acid
2009-2010,2009,Polyfluoroalkyl Chemicals,PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2009-2010_PFC_F.xpt,LBXPFBS,LBDPFBSL,WTSC2YR,serum_or_blood,2233,19,0.8508732646663681,True,2003-2004,2013-2014,C539348,perfluorobutanesulfonic acid
2011-2012,2011,Polyfluoroalkyl Chemicals,PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2011-2012_PFC_G.xpt,LBXPFBS,LBDPFBSL,WTSA2YR,serum_or_blood,1904,23,1.2079831932773109,True,2003-2004,2013-2014,C539348,perfluorobutanesulfonic acid
2013-2014,2013,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2013-2014_PFAS_H.xpt,LBXPFBS,LBDPFBSL,WTSB2YR,serum_or_blood,2168,15,0.6918819188191881,True,2003-2004,2013-2014,C539348,perfluorobutanesulfonic acid
2003-2004,2003,Polyfluoroalkyl Chemicals,L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2003-2004_L24PFC_C.xpt,LBXPFDE,LBDPFDEL,WTSA2YR,serum_or_blood,2094,579,27.650429799426934,True,2003-2004,2017-2018,C036567,perfluorodecanoic acid
2005-2006,2005,Polyfluoroalkyl Chemicals,PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2005-2006_PFC_D.xpt,LBXPFDE,LBDPFDEL,WTSA2YR,serum_or_blood,2120,1624,76.60377358490567,True,2003-2004,2017-2018,C036567,perfluorodecanoic acid
2007-2008,2007,Polyfluoroalkyl Chemicals,PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2007-2008_PFC_E.xpt,LBXPFDE,LBDPFDEL,WTSC2YR,serum_or_blood,2100,1433,68.23809523809524,True,2003-2004,2017-2018,C036567,perfluorodecanoic acid
2009-2010,2009,Polyfluoroalkyl Chemicals,PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2009-2010_PFC_F.xpt,LBXPFDE,LBDPFDEL,WTSC2YR,serum_or_blood,2233,2113,94.62606359158083,True,2003-2004,2017-2018,C036567,perfluorodecanoic acid
2011-2012,2011,Polyfluoroalkyl Chemicals,PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2011-2012_PFC_G.xpt,LBXPFDE,LBDPFDEL,WTSA2YR,serum_or_blood,1904,1620,85.08403361344538,True,2003-2004,2017-2018,C036567,perfluorodecanoic acid
2013-2014,2013,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2013-2014_PFAS_H.xpt,LBXPFDE,LBDPFDEL,WTSB2YR,serum_or_blood,2168,1713,79.0129151291513,True,2003-2004,2017-2018,C036567,perfluorodecanoic acid
2015-2016,2015,Perfluoroalkyl and Polyfluoroalkyl,PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2015-2016_PFAS_I.xpt,LBXPFDE,LBDPFDEL,WTSB2YR,serum_or_blood,1993,1318,66.13146011038636,True,2003-2004,2017-2018,C036567,perfluorodecanoic acid
2017-2018,2017,Perfluoroalkyl and Polyfluoroalkyl Substances,PFAS_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2017-2018_PFAS_J.xpt,LBXPFDE,LBDPFDEL,WTSB2YR,serum_or_blood,1929,1711,88.6988076723691,True,2003-2004,2017-2018,C036567,perfluorodecanoic acid
2003-2004,2003,Polyfluoroalkyl Chemicals,L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2003-2004_L24PFC_C.xpt,LBXPFDO,LBDPFDOL,WTSA2YR,serum_or_blood,2094,1,0.04775549188156638,True,2003-2004,2015-2016,C522391,perfluorododecanoic acid
2005-2006,2005,Polyfluoroalkyl Chemicals,PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2005-2006_PFC_D.xpt,LBXPFDO,LBDPFDOL,WTSA2YR,serum_or_blood,2120,45,2.1226415094339623,True,2003-2004,2015-2016,C522391,perfluorododecanoic acid
2007-2008,2007,Polyfluoroalkyl Chemicals,PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2007-2008_PFC_E.xpt,LBXPFDO,LBDPFDOL,WTSC2YR,serum_or_blood,2100,50,2.380952380952381,True,2003-2004,2015-2016,C522391,perfluorododecanoic acid
2009-2010,2009,Polyfluoroalkyl Chemicals,PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2009-2010_PFC_F.xpt,LBXPFDO,LBDPFDOL,WTSC2YR,serum_or_blood,2233,113,5.060456784594716,True,2003-2004,2015-2016,C522391,perfluorododecanoic acid
2011-2012,2011,Polyfluoroalkyl Chemicals,PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2011-2012_PFC_G.xpt,LBXPFDO,LBDPFDOL,WTSA2YR,serum_or_blood,1904,179,9.40126050420168,True,2003-2004,2015-2016,C522391,perfluorododecanoic acid
2013-2014,2013,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2013-2014_PFAS_H.xpt,LBXPFDO,LBDPFDOL,WTSB2YR,serum_or_blood,2168,367,16.928044280442805,True,2003-2004,2015-2016,C522391,perfluorododecanoic acid
2015-2016,2015,Perfluoroalkyl and Polyfluoroalkyl,PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2015-2016_PFAS_I.xpt,LBXPFDO,LBDPFDOL,WTSB2YR,serum_or_blood,1993,46,2.308078273958856,True,2003-2004,2015-2016,C522391,perfluorododecanoic acid
2003-2004,2003,Polyfluoroalkyl Chemicals,L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2003-2004_L24PFC_C.xpt,LBXPFHS,LBDPFHSL,WTSA2YR,serum_or_blood,2094,2046,97.70773638968481,True,2003-2004,2017-2018,C471071,perfluorohexanesulfonic acid
2005-2006,2005,Polyfluoroalkyl Chemicals,PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2005-2006_PFC_D.xpt,LBXPFHS,LBDPFHSL,WTSA2YR,serum_or_blood,2120,2033,95.89622641509433,True,2003-2004,2017-2018,C471071,perfluorohexanesulfonic acid
2007-2008,2007,Polyfluoroalkyl Chemicals,PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2007-2008_PFC_E.xpt,LBXPFHS,LBDPFHSL,WTSC2YR,serum_or_blood,2100,2084,99.23809523809524,True,2003-2004,2017-2018,C471071,perfluorohexanesulfonic acid
2009-2010,2009,Polyfluoroalkyl Chemicals,PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2009-2010_PFC_F.xpt,LBXPFHS,LBDPFHSL,WTSC2YR,serum_or_blood,2233,2220,99.4178235557546,True,2003-2004,2017-2018,C471071,perfluorohexanesulfonic acid
2011-2012,2011,Polyfluoroalkyl Chemicals,PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2011-2012_PFC_G.xpt,LBXPFHS,LBDPFHSL,WTSA2YR,serum_or_blood,1904,1874,98.42436974789916,True,2003-2004,2017-2018,C471071,perfluorohexanesulfonic acid
2013-2014,2013,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2013-2014_PFAS_H.xpt,LBXPFHS,LBDPFHSL,WTSB2YR,serum_or_blood,2168,2143,98.84686346863468,True,2003-2004,2017-2018,C471071,perfluorohexanesulfonic acid
2015-2016,2015,Perfluoroalkyl and Polyfluoroalkyl,PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2015-2016_PFAS_I.xpt,LBXPFHS,LBDPFHSL,WTSB2YR,serum_or_blood,1993,1962,98.44455594581034,True,2003-2004,2017-2018,C471071,perfluorohexanesulfonic acid
2017-2018,2017,Perfluoroalkyl and Polyfluoroalkyl Substances,PFAS_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2017-2018_PFAS_J.xpt,LBXPFHS,LBDPFHSL,WTSB2YR,serum_or_blood,1929,1916,99.3260756868844,True,2003-2004,2017-2018,C471071,perfluorohexanesulfonic acid
2003-2004,2003,Polyfluoroalkyl Chemicals,L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2003-2004_L24PFC_C.xpt,LBXPFHP,LBDPFHPL,WTSA2YR,serum_or_blood,2094,160,7.640878701050621,True,2003-2004,2013-2014,C101815,perfluoro-n-heptanoic acid
2005-2006,2005,Polyfluoroalkyl Chemicals,PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2005-2006_PFC_D.xpt,LBXPFHP,LBDPFHPL,WTSA2YR,serum_or_blood,2120,202,9.528301886792454,True,2003-2004,2013-2014,C101815,perfluoro-n-heptanoic acid
2007-2008,2007,Polyfluoroalkyl Chemicals,PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2007-2008_PFC_E.xpt,LBXPFHP,LBDPFHPL,WTSC2YR,serum_or_blood,2100,159,7.571428571428571,True,2003-2004,2013-2014,C101815,perfluoro-n-heptanoic acid
2009-2010,2009,Polyfluoroalkyl Chemicals,PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2009-2010_PFC_F.xpt,LBXPFHP,LBDPFHPL,WTSC2YR,serum_or_blood,2233,457,20.465741155396326,True,2003-2004,2013-2014,C101815,perfluoro-n-heptanoic acid
2011-2012,2011,Polyfluoroalkyl Chemicals,PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2011-2012_PFC_G.xpt,LBXPFHP,LBDPFHPL,WTSA2YR,serum_or_blood,1904,383,20.115546218487395,True,2003-2004,2013-2014,C101815,perfluoro-n-heptanoic acid
2013-2014,2013,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2013-2014_PFAS_H.xpt,LBXPFHP,LBDPFHPL,WTSB2YR,serum_or_blood,2168,271,12.5,True,2003-2004,2013-2014,C101815,perfluoro-n-heptanoic acid
2003-2004,2003,Polyfluoroalkyl Chemicals,L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2003/DataFiles/L24PFC_C.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2003-2004_L24PFC_C.xpt,LBXPFNA,LBDPFNAL,WTSA2YR,serum_or_blood,2094,2058,98.28080229226362,True,2003-2004,2017-2018,C101816,perfluoro-n-nonanoic acid
2005-2006,2005,Polyfluoroalkyl Chemicals,PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2005/DataFiles/PFC_D.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2005-2006_PFC_D.xpt,LBXPFNA,LBDPFNAL,WTSA2YR,serum_or_blood,2120,2100,99.05660377358491,True,2003-2004,2017-2018,C101816,perfluoro-n-nonanoic acid
2007-2008,2007,Polyfluoroalkyl Chemicals,PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2007/DataFiles/PFC_E.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2007-2008_PFC_E.xpt,LBXPFNA,LBDPFNAL,WTSC2YR,serum_or_blood,2100,2090,99.52380952380952,True,2003-2004,2017-2018,C101816,perfluoro-n-nonanoic acid
2009-2010,2009,Polyfluoroalkyl Chemicals,PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2009/DataFiles/PFC_F.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2009-2010_PFC_F.xpt,LBXPFNA,LBDPFNAL,WTSC2YR,serum_or_blood,2233,2228,99.77608598298254,True,2003-2004,2017-2018,C101816,perfluoro-n-nonanoic acid
2011-2012,2011,Polyfluoroalkyl Chemicals,PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2011/DataFiles/PFC_G.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2011-2012_PFC_G.xpt,LBXPFNA,LBDPFNAL,WTSA2YR,serum_or_blood,1904,1890,99.26470588235294,True,2003-2004,2017-2018,C101816,perfluoro-n-nonanoic acid
2013-2014,2013,Perfluoroalkyl and Polyfluoroalkyl Substances (formerly Polyfluoroalkyl Chemicals - PFC),PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2013/DataFiles/PFAS_H.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2013-2014_PFAS_H.xpt,LBXPFNA,LBDPFNAL,WTSB2YR,serum_or_blood,2168,2141,98.75461254612546,True,2003-2004,2017-2018,C101816,perfluoro-n-nonanoic acid
2015-2016,2015,Perfluoroalkyl and Polyfluoroalkyl,PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2015-2016_PFAS_I.xpt,LBXPFNA,LBDPFNAL,WTSB2YR,serum_or_blood,1993,1968,98.74560963371802,True,2003-2004,2017-2018,C101816,perfluoro-n-nonanoic acid
2017-2018,2017,Perfluoroalkyl and Polyfluoroalkyl Substances,PFAS_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2017-2018_PFAS_J.xpt,LBXPFNA,LBDPFNAL,WTSB2YR,serum_or_blood,1929,1784,92.48315189217212,True,2003-2004,2017-2018,C101816,perfluoro-n-nonanoic acid
2015-2016,2015,Perfluoroalkyl and Polyfluoroalkyl,PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2015/DataFiles/PFAS_I.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2015-2016_PFAS_I.xpt,LBXNFOS,LBDNFOSL,WTSB2YR,serum_or_blood,1993,1982,99.44806823883593,True,2015-2016,2017-2018,C076994,perfluorooctane sulfonic acid
2017-2018,2017,Perfluoroalkyl and Polyfluoroalkyl Substances,PFAS_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2017/DataFiles/PFAS_J.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2017-2018_PFAS_J.xpt,LBXNFOS,LBDNFOSL,WTSB2YR,serum_or_blood,1929,1923,99.68895800933126,True,2015-2016,2017-2018,C076994,perfluorooctane sulfonic acid
2001-2002,2001,"Phthalates, Phytoestrogens & PAHs - Urine",PHPYPA_B.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/PHPYPA_B.xpt,https://wwwn.cdc.gov/Nchs/Data/Nhanes/Public/2001/DataFiles/PHPYPA_B.htm,C:\Users\21634\Documents\Codex\2026-08-22\non\work\whynot17\work\nhanes_phase2a\environmental_xpt\2001-2002_PHPYPA_B.xpt,URXP10,,WTSPH2YR,urine,2747,2747,100.0,True,2001-2002,2017-2018,C057575,perfluoroperhydrofluoranthene
