"gene_symbol","module","kME_own","kME_green","kME_yellow","kME_purple","kME_blue","kME_lightcyan","kME_pink","kME_tan","kME_red","kME_cyan","kME_grey60","kME_magenta","kME_greenyellow","kME_salmon","kME_darkgreen","kME_lightgreen","kME_turquoise","kME_black","kME_lightyellow","kME_royalblue","kME_darkred","kME_midnightblue","kME_brown","kME_grey"
"RBMS1","turquoise",0.746743539250387,-0.0728166898621931,-0.00505968736581487,0.0404318500982124,-0.105501259641035,0.0553246457815795,0.0256914084123691,0.0148378270030779,0.063866957637457,0.132614367773025,0.0458571380703276,-0.445634545857161,-0.244553317908135,-0.259536536647367,-0.0571912917678072,0.153043606093611,0.746743539250387,0.452746338603603,0.138384685215061,-0.0712987881732973,-0.0244079360361415,0.0132326130614526,-0.134635945460559,-0.104525679243616
"AP1S2","turquoise",0.746314750920808,0.113138920018859,0.279905708110677,0.148034278670823,-0.0632780414043569,0.0786025793425427,0.0346518322151666,0.119334622204529,-0.214285435474322,0.120704016910968,0.105153128259146,-0.320740711075974,-0.21683757041338,-0.132486911099903,0.130364034861535,0.22761553536591,0.746314750920808,0.627826668341595,0.32469476343676,-0.307742622696641,-0.0706367368644311,-0.261244255398088,-0.287997148901719,-0.0897155597526206
"COL10A1","turquoise",0.745981960461461,-0.047662250286239,0.00557806385604303,-0.0628116320874577,-0.0489508232678798,-0.0429566028108293,-0.0602948036902583,0.00682726522243902,-0.186522729210164,-0.0117709386718821,-0.0706871010330122,-0.344217738200778,-0.454741737045279,-0.0671843921664675,0.0230368711295287,-0.0664906060423598,0.745981960461461,0.456068341196201,0.280277183614371,-0.143334261838413,-0.0493781929154635,0.0443759497318897,-0.0286510382489459,0.316812971041634
"ADAMTS12","turquoise",0.744571804158275,-0.152643254884522,-0.117884792740027,-0.0619897639579619,0.0154386301009694,-0.0261710735477407,-0.0235924491250743,0.0238308652078501,-0.022527089126354,0.0775532222753594,0.00960476627943387,-0.431915027289032,-0.503875763830231,-0.136876775230005,-0.142292966591509,-0.105429132367851,0.744571804158275,0.364212757683278,0.2002912719815,-0.0565402339441653,0.0353458019111535,0.199421710634167,0.0953874127565431,0.323414052602869
"SLIT2","turquoise",0.74451432256794,-0.0263647134292477,0.12250765419606,-0.0130194266355872,-0.274878451479057,-0.0601080450926951,0.0475199228851538,0.01587258529294,-0.218238592238774,-0.00451139517450537,-0.129694717393171,-0.230159560595941,-0.147954514187005,-0.210973921065826,0.114588739180603,0.18193506954723,0.74451432256794,0.465047213620494,0.143651825055019,-0.14312839733284,-0.19521833060141,-0.165624817977323,-0.359939871885008,-0.151140270678676
"CLEC11A","turquoise",0.743858589388267,-0.119393964536165,-0.110434080207245,-0.143477980853322,-0.0366241112751269,-0.0823074235330079,-0.150947058657083,-0.0856871418862726,-0.150556542509024,-0.100360844051204,-0.119828473167932,-0.359581730092921,-0.512151648616512,0.0412403947119575,0.0459456862156979,0.00905232896885021,0.743858589388267,0.478921561284456,0.22942090917098,-0.10924250646793,0.0311734450622197,0.172623096545926,0.162140689540451,0.375700498384808
"PEG3","turquoise",0.743749792930087,-0.0562011121219971,0.197610035573584,-0.0159614336062153,-0.379346458893589,-0.149138817932056,0.0831357261818628,0.0703513224924826,-0.266070276315222,-0.0446523828712786,-0.130560979163933,-0.110353053876102,-0.0133809507756079,-0.184762820150411,0.218618932779865,0.156978418166879,0.743749792930087,0.408307828098058,0.0894381870249483,-0.187063803773718,-0.248260039603173,-0.1902191812487,-0.466345770329127,-0.227652435772688
"PTPN14","turquoise",0.743657682967101,-0.0284458895691302,0.150420436018744,0.0940572361243479,0.0412251398077003,0.0044486837360299,-0.0121888911010866,0.13942440098604,-0.244919623719227,0.0544865052920644,-0.0287974053153233,-0.371791106167909,-0.553848150010299,-0.056833843425716,-0.00427123948360137,-0.070709781767102,0.743657682967101,0.438524347629893,0.233556756313316,-0.259805191861132,0.0354279741539182,0.0111839910184316,-0.0397323932345185,0.325184353070743
"KIRREL","turquoise",0.743121613279436,-0.185859510459777,-0.172596293528954,-0.0943286267240705,-0.0684732589177805,-0.0393551190196251,-0.0378109461960606,-0.0221813922938671,0.0645937232879701,0.0583052894640042,-0.00757091988913181,-0.44853257355218,-0.376114981076919,-0.196589155395192,-0.144181743120853,-0.0143294642949489,0.743121613279436,0.338033328623895,0.099966551006202,0.00245678479001392,0.0255425697564539,0.218737870643051,0.0536944393591517,0.140305147322637
"ADGRL4","turquoise",0.74308241239252,0.043221550410134,0.21614793715665,0.108077656060016,0.114520195688128,0.124444173798113,-0.0563932859782164,0.0487557588831986,-0.223697992407428,0.0265377820593303,-0.00074750654153403,-0.302582777481555,-0.372000950415899,0.01231993446317,0.0894988573707922,0.0684492822626054,0.74308241239252,0.515905735940663,0.282617330121016,-0.302681966412157,-0.0489689508973826,-0.0957777127959092,-0.0240905617653646,0.211275192191336
"TRPC1","turquoise",0.742844696615617,-0.0872831967440384,0.235242358243479,0.165462386323554,-0.119241181300692,0.0572162951268532,0.178906334578591,0.245072114883558,-0.151550202412455,0.0910043460844995,0.0541694845755226,-0.328219891229035,-0.258788130863439,-0.221040421862495,0.0611321557820983,0.0258430379211941,0.742844696615617,0.407037224576666,0.194724817247724,-0.283889364252989,-0.147832745445936,-0.0829928034416136,-0.279729324035865,-0.0889232824672527
"COL3A1","turquoise",0.742662097710519,-0.178702423751278,0.107515538843592,-0.0139389946147416,-0.162370629490119,-0.104936286591229,0.213667481032874,0.204716416038057,-0.275544500716196,0.00760113295555024,-0.097105790181784,-0.29697630154373,-0.337984061973752,-0.196817213630393,0.075303869973109,0.00464811636118862,0.742662097710519,0.455101242561605,0.25184101846065,-0.104740007869125,-0.148538461242062,-0.0553969046897464,-0.254987634506351,0.171733030067531
"TEK","turquoise",0.742355801725548,0.0374878695262752,0.187256190331267,-0.0260080056341818,-0.150505365441293,0.00225551679523734,-0.136273075841566,-0.0551782813439216,-0.226706447294087,-0.0794763658612601,-0.133113971782622,-0.0970691011885872,-0.0458050229156794,0.0335688886691053,0.286368607813836,0.281557765353999,0.742355801725548,0.52894767322872,0.19946021803772,-0.268940587801885,-0.13473031211199,-0.180586849547212,-0.2012297839448,-0.107862983789623
"NR3C1","turquoise",0.742296756968024,0.0995271010449984,0.381959439216642,0.0653809275123299,-0.222173820507233,0.00342571058882447,0.0488851421309259,0.0994721241692834,-0.382239181613879,-0.0564024306042848,-0.160229203956729,-0.0656397801088558,0.0237126305379801,-0.0222704829768203,0.379061292160925,0.402827561843584,0.742296756968024,0.70577044107623,0.345257592524031,-0.287049791660763,-0.225858446245847,-0.309382465946551,-0.424384773205966,-0.148982456084796
"EBF1","turquoise",0.741966840417758,0.0269858292917417,0.215226424302175,-0.0036415932702107,-0.181587326637564,-0.0528743266368567,0.0184557948336325,0.0522442231398139,-0.262658027329136,-0.0770920018179384,-0.115968634195713,-0.120509465178678,-0.0708178152915061,-0.0172325531016728,0.269951348645993,0.28181472765985,0.741966840417758,0.551363994449475,0.184166454432852,-0.290138121768406,-0.150421254927643,-0.206333118689261,-0.268211484054278,-0.103154660167189
"CYYR1","turquoise",0.741410818752509,0.0728901854648325,0.124275905792275,-0.0458211644103418,-0.105177896244985,0.0114315124626537,-0.151600036695535,-0.0896114539285679,-0.234147415511982,-0.0799049188414835,-0.113590847913058,-0.208618240839731,-0.189592487965246,-0.0104690702432132,0.186499214473912,0.238295180697777,0.741410818752509,0.54724137357594,0.205888446968897,-0.238643679262582,-0.132478214346592,-0.159559232950876,-0.160086509275952,-0.00945727727324467
"TSHZ2","turquoise",0.740662040807338,-0.15258984911032,0.0681092352101438,-0.0174942382264647,-0.281770026297,-0.0873859452989372,0.105152181367069,0.0746190426431464,-0.173848960536969,0.0376206038681557,-0.0878362992798359,-0.339089741650151,-0.315553127725561,-0.255400266798886,-0.00551478460059445,0.0503459370280503,0.740662040807338,0.390849074075271,0.148121133265436,-0.10507829329343,-0.148747820074794,-0.0519175667143642,-0.31125046971448,-0.036884729647941
"TNFAIP6","turquoise",0.740588141502808,0.0334567527771172,0.116379972120645,-0.00857592230981856,0.0678122620171561,-0.029982151927028,-0.112370976163898,0.00280371786328981,-0.290690302576127,-0.0628032244364935,-0.0638432018761459,-0.323640379776225,-0.465110253582455,0.0435235303935926,0.117491771394664,0.035678057444015,0.740588141502808,0.568459007363103,0.341291783210269,-0.234335463603957,-0.0281823808427868,-0.0829808641875362,0.00558048933861864,0.387808875376287
"CLIP4","turquoise",0.740486322411735,0.0849397810663972,0.344029642832751,0.0399250597296955,-0.238880020618135,-0.0717798136424073,0.0479641257035651,0.100944867742821,-0.397008408864664,-0.0756085847885873,-0.128886121517082,-0.0864796961631973,-0.0577593641719805,-0.0311954404655829,0.354249444021445,0.335843713432359,0.740486322411735,0.697512163449664,0.357388868631616,-0.356401761865023,-0.202452013948661,-0.28794512226866,-0.407953183694572,-0.122698597345278
"PECAM1","turquoise",0.739290988226411,0.241872426002839,0.0755800398797781,-0.168735002510651,-0.0950727941100663,-0.0364296330807743,-0.305270116813822,-0.222615316351824,-0.336662814070201,-0.197589515152823,-0.226327518343974,-0.174391536982058,-0.234511853139038,0.138496602347511,0.274079300763613,0.392393723669349,0.739290988226411,0.722418373235194,0.344840652440118,-0.200187754438134,-0.0761888284519353,-0.223783848401942,-0.0756132271631907,0.122990921230245
"TIMP3","turquoise",0.739256540835141,-0.0874412758520862,-0.177458361011542,-0.136311949183355,-0.148928885303763,0.0059866265837744,-0.092109515110463,-0.107281436322877,0.055747609098326,0.0178864464468229,-0.0153559311972201,-0.465010742658416,-0.335347744121471,-0.186781114764023,-0.0797230173951818,0.0240192265704245,0.739256540835141,0.403642563954514,0.121002335900668,-0.0313857520261373,-0.0379696678031214,0.0931968239713396,-0.0119215075888896,0.0386186757102549
"KCNJ8","turquoise",0.739019979778195,-0.100870357193189,-0.0608602719683076,-0.117213823992267,-0.0227050409799631,-0.0195894251723294,-0.195899865098918,-0.116234105391425,-0.185046684203534,-0.136464354166079,-0.12834661875277,-0.412022503883595,-0.484326147065605,0.0207129226937228,0.0550112324541757,0.0557816165827132,0.739019979778195,0.501668297307213,0.208108732482948,-0.121624859403766,0.0114229776691642,0.0154092111231667,0.0834594374951437,0.260191922396677
"POSTN","turquoise",0.738418342788682,0.183335885125399,0.125943213559902,-0.00572928440453061,0.00959037597514052,-0.0302992498199617,-0.110468275967827,-0.015393220289046,-0.256338959680243,-0.0139944157506512,-0.0609520586735205,-0.286208981083029,-0.354963805727665,-0.00984406275971604,0.102494732294555,0.0392307555975004,0.738418342788682,0.518097650172965,0.297174641881735,-0.170015066568917,-0.0731281540484737,-0.156827341846749,-0.0902600980704518,0.211444602435666
"SYNE1","turquoise",0.737894495266228,-0.0811039280307271,0.195060452241437,-0.0859399908202594,-0.313742559875503,-0.185154438194156,0.0100765391312351,0.0721276298874895,-0.432930942797305,-0.186438306167994,-0.23934407214369,-0.0720300075861837,-0.168088332546071,-0.0860079184632308,0.317449422904511,0.336928279175961,0.737894495266228,0.624632526026444,0.295029503383525,-0.138633210785248,-0.175031810123225,-0.0953093445294959,-0.350841948325238,0.0133349048931241
"PDPN","turquoise",0.73727557955056,-0.0575631979756951,-0.120683207654965,-0.141379876510969,0.00831492769649369,-0.0892459864783949,-0.166725409997271,-0.123719494905135,-0.0726866686411066,-0.0408128997265566,-0.0677006114306128,-0.325700253808724,-0.417207118151971,0.00969125984393329,-0.00466130239513591,0.0989724945612726,0.73727557955056,0.495682191565978,0.268252111367423,-0.122078123450643,0.0582091362681891,0.133328014253852,0.150167289343478,0.324613095976079
"PTGER3","turquoise",0.736796509854519,-0.0600002532593946,0.168091873438786,0.0749215207941063,-0.224240642950436,-0.0309891887396431,0.111147397634906,0.110897754468466,-0.142735493964992,0.0857102628811722,-0.00525191438696131,-0.243158515567297,-0.152990929431185,-0.268161749182418,0.0335880084123701,0.0646291931810778,0.736796509854519,0.336039384768138,0.0856223170126115,-0.156475299702841,-0.152783489736248,-0.123552032796869,-0.358842291081292,-0.158851980826695
"CCL2","turquoise",0.736566856524063,0.0156844473650342,-0.0148884478201992,-0.201543884380403,-0.178700648230009,-0.102592668416867,-0.229525203528847,-0.18479470296706,-0.29898015433435,-0.161150453192942,-0.222986826276373,-0.238609983109097,-0.257897217786821,0.0110079769418303,0.233240813101878,0.346135877905014,0.736566856524063,0.70774378117238,0.375857720882746,-0.0690097877431817,-0.0778071301422007,-0.155785960212333,-0.107035379034566,0.141747999091089
"PLPP4","turquoise",0.736284571527499,-0.145188820872153,-0.110908077821607,-0.208482669002441,-0.145705506119038,-0.162915080299836,-0.105336537256795,-0.106860293018038,-0.208954695157781,-0.13675836101731,-0.160689178136158,-0.298897886889231,-0.430040038232672,-0.0176304413093988,0.0829387455703306,-0.0549787077103688,0.736284571527499,0.427664265701211,0.207714071328076,-0.0854272133902895,-0.0961160821557416,0.106152783897074,0.00893141341243591,0.35815024271273
"MN1","turquoise",0.736237207912538,-0.162415982071154,-0.0295610341584556,-0.0802946417695882,-0.296746102795465,-0.154411588806115,0.0278922477644091,-0.0103972403622968,-0.0474799656561297,0.00257432736242989,-0.0861146454312496,-0.276584468600081,-0.222725172740133,-0.204284535289416,0.0168061824562505,0.0639667861997467,0.736237207912538,0.325990695889387,0.0247954121488933,-0.0998982933602866,-0.127255336280162,0.0568996580042223,-0.220938289720926,-0.0738529265199412
"ARMCX2","turquoise",0.736179428256441,0.0266724895426001,0.0856769679011887,0.00626021342228922,-0.161525774553042,-0.0741634272850935,-0.0152754770252399,0.0158837245935847,-0.135241541954116,0.0457822007262303,0.00129792387137055,-0.228017838180993,-0.227927578580771,-0.181599883339555,0.0369317280838722,0.108592868306243,0.736179428256441,0.428909169331576,0.140033938395958,-0.15531828549225,-0.0668152962913839,-0.0756317518641963,-0.226219090048229,-0.0160588904679568
"COL14A1","turquoise",0.734833488571382,-0.0272841819229738,0.0767732989006307,-0.0408767959299537,-0.272948888347078,-0.0802356631381166,0.0127720119389184,-0.0262166459669866,-0.0867265748826487,0.0238272563628716,-0.0865799842144604,-0.18866087168878,-0.0403546441240627,-0.164176987200812,0.107684054569636,0.298567328576281,0.734833488571382,0.435657362846962,0.0666712691643055,-0.110808078711096,-0.110712060391467,-0.143698514392193,-0.30006189335722,-0.244799777072248
"RASSF8","turquoise",0.733719021732205,0.0348211697677779,0.22993051420621,0.157915307618487,-0.0271589677820545,0.00697495688710364,0.0851708622022991,0.145351645632018,-0.152149519548666,0.0295864970440213,0.00810275808324057,-0.346775172866928,-0.282024449705832,-0.118270741752942,0.0521990843945561,-0.0283918647391382,0.733719021732205,0.363391159815118,0.137159761108229,-0.31433370236394,-0.102015562468988,-0.110766827736033,-0.191979362353455,-0.0180108450002584
"COL1A1","turquoise",0.733275783172105,-0.143825492944379,-0.18843616029229,-0.141587430011738,-0.00451323112012668,-0.0980326365557659,-0.0921118136303621,-0.02966524444369,-0.046862426414808,-0.0232834200121661,-0.0612448454303004,-0.447538585587767,-0.539219047663382,-0.0568188412026116,-0.10016739298021,-0.115572799699842,0.733275783172105,0.363219181941417,0.185618529249217,-0.070666036985093,0.0357799631490594,0.259498957131686,0.174887136306572,0.371458818585594
"MFGE8","turquoise",0.732952280869258,-0.292791258534993,-0.305582161953736,-0.337994899320183,-0.254986606404361,-0.220557760150214,-0.147623692285125,-0.200266411452638,-0.143445247379934,-0.166632447157065,-0.228234477632823,-0.347227102301135,-0.455983326218872,-0.128621294053411,0.00638013009648553,0.00207891012647219,0.732952280869258,0.409195936849721,0.180603473665269,0.12700155006702,-0.032205520699553,0.287838139843624,0.0538013231864712,0.329751071994409
"MYH10","turquoise",0.732011266029182,-0.0792194492001952,-0.0486655216925113,-0.0623101668819216,-0.0294141048038139,-0.0764424249114742,-0.132502517421745,-0.0296608265421002,-0.1308991949428,-0.0598456466816028,-0.0792845327676534,-0.400653046033932,-0.448335196750129,-0.0394228915970245,-0.00610209331860202,0.00783351576548726,0.732011266029182,0.407583140249668,0.130791473644947,-0.103565695164783,-0.00886470907724341,0.040281184612091,0.0309157435972956,0.185382567052603
