analysis_category,category,term,description,reduced_rank,fdr,fdr_numeric,p_value,gene_symbol,string_id,hub_rank,degree,membership_basis
GO_BP,Process,GO:0008202,Steroid metabolic process,4.0,2.24e-12,2.24e-12,1.9e-14,PPARD,9606.ENSP00000310928,52,4,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008202,Steroid metabolic process,4.0,2.24e-12,2.24e-12,1.9e-14,CYP17A1,9606.ENSP00000358903,59,3,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008202,Steroid metabolic process,4.0,2.24e-12,2.24e-12,1.9e-14,NR1I2,9606.ENSP00000336528,60,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008202,Steroid metabolic process,4.0,2.24e-12,2.24e-12,1.9e-14,CYP3A4,9606.ENSP00000498939,61,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008202,Steroid metabolic process,4.0,2.24e-12,2.24e-12,1.9e-14,FDPS,9606.ENSP00000349078,66,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008202,Steroid metabolic process,4.0,2.24e-12,2.24e-12,1.9e-14,CYP11B1,9606.ENSP00000292427,73,1,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008202,Steroid metabolic process,4.0,2.24e-12,2.24e-12,1.9e-14,CAT,9606.ENSP00000241052,81,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0008202,Steroid metabolic process,4.0,2.24e-12,2.24e-12,1.9e-14,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,MMP9,9606.ENSP00000361405,8,21,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,IL13,9606.ENSP00000304915,13,17,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,ESR1,9606.ENSP00000405330,14,17,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,IL1A,9606.ENSP00000263339,15,16,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,ADIPOQ,9606.ENSP00000389814,18,15,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,IL18,9606.ENSP00000280357,20,13,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,CD86,9606.ENSP00000332049,21,13,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,CEBPA,9606.ENSP00000427514,26,12,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,TIMP1,9606.ENSP00000218388,33,10,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,CCR7,9606.ENSP00000246657,34,10,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,NLRP3,9606.ENSP00000337383,36,8,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,BECN1,9606.ENSP00000355231,39,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,HMGCR,9606.ENSP00000287936,41,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,TXN,9606.ENSP00000363641,42,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,LEPR,9606.ENSP00000330393,43,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,CCN2,9606.ENSP00000356954,44,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,NOS3,9606.ENSP00000297494,45,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,ACE,9606.ENSP00000290866,48,6,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,NR4A1,9606.ENSP00000440864,50,5,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,FAS,9606.ENSP00000498466,54,4,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,TIMP2,9606.ENSP00000262768,56,3,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,FABP1,9606.ENSP00000295834,62,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,AGTR1,9606.ENSP00000398832,65,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,ANGPTL4,9606.ENSP00000301455,67,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,BMP2,9606.ENSP00000368104,70,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,DUSP1,9606.ENSP00000239223,71,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,UBE2C,9606.ENSP00000348838,75,1,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,SIRT3,9606.ENSP00000372191,78,1,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,CNR1,9606.ENSP00000358513,82,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,GRN,9606.ENSP00000053867,84,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0050790,Regulation of catalytic activity,5.0,2.98e-11,2.98e-11,3.19e-13,WNT4,9606.ENSP00000290167,96,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,PPARG,9606.ENSP00000287820,7,23,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,MMP9,9606.ENSP00000361405,8,21,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,CEBPB,9606.ENSP00000305422,17,15,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,ADIPOQ,9606.ENSP00000389814,18,15,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,IL18,9606.ENSP00000280357,20,13,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,CD86,9606.ENSP00000332049,21,13,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,CD80,9606.ENSP00000264246,22,13,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,CEBPA,9606.ENSP00000427514,26,12,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,STAT6,9606.ENSP00000300134,27,12,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,IL33,9606.ENSP00000370842,35,9,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,IL33,9606.ENSP00000370842,35,9,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,ATG5,9606.ENSP00000358072,49,5,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,HSPA9,9606.ENSP00000297185,68,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,GATA2,9606.ENSP00000345681,69,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,DUSP1,9606.ENSP00000239223,71,2,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,CNR1,9606.ENSP00000358513,82,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,GRN,9606.ENSP00000053867,84,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,GRN,9606.ENSP00000053867,84,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,INHBA,9606.ENSP00000242208,86,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0002683,Negative regulation of immune system process,6.0,4.54e-11,4.54e-11,4.98e-13,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0150077,Regulation of neuroinflammatory response,7.0,4.54e-11,4.54e-11,4.98e-13,LDLR,9606.ENSP00000454071,87,0,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,IL6,9606.ENSP00000385675,1,38,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,TNF,9606.ENSP00000398698,2,36,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,TP53,9606.ENSP00000269305,3,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,AKT1,9606.ENSP00000451828,4,32,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,STAT3,9606.ENSP00000264657,5,29,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,IL1B,9606.ENSP00000263341,6,29,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,IFNG,9606.ENSP00000229135,9,20,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,SIRT1,9606.ENSP00000212015,10,19,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,IL4,9606.ENSP00000231449,11,18,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,RELA,9606.ENSP00000384273,12,17,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,PPARA,9606.ENSP00000385523,16,16,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,SREBF1,9606.ENSP00000348069,19,14,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,NFE2L2,9606.ENSP00000380252,24,13,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,CEBPA,9606.ENSP00000427514,26,12,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,TIMP1,9606.ENSP00000218388,33,10,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,IL33,9606.ENSP00000370842,35,9,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,BECN1,9606.ENSP00000355231,39,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,HMGCR,9606.ENSP00000287936,41,7,significant nonredundant STRING representative terms
GO_BP,Process,GO:0009894,Regulation of catabolic process,8.0,6.69e-10,6.69e-10,9.18e-12,LEPR,9606.ENSP00000330393,43,7,significant nonredundant STRING representative terms
