source_article,source_table,article_rank,gene_symbol_raw,gene_symbol,description,gifts,genecard_id,relevance_score,in_dinp_93,dinp_support_count,CTD,ToxCast,Tox21,T3DB
10.1186/s12906-021-03273-7,Table S2,1770,CCL20,CCL20,C-C Motif Chemokine Ligand 20,43,GC02P227813,10.68,True,1,1,0,0,0
10.1186/s12906-021-03273-7,Table S2,1771,SH2D1A,SH2D1A,SH2 Domain Containing 1A,47,GC0XP124227,10.67,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1772,SEMA3D,SEMA3D,Semaphorin 3D,39,GC07M084995,10.67,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1773,KCNK12,KCNK12,Potassium Two Pore Domain Channel Subfamily K Member 12,39,GC02M047516,10.67,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1774,IL22,IL22,Interleukin 22,41,GC12M068248,10.67,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1775,FMR1,FMR1,FMRP Translational Regulator 1,44,GC0XP147913,10.67,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1776,DRAIC,DRAIC,"Downregulated RNA In Cancer, Inhibitor Of Cell Invasion And Migration",14,GC15P072894,10.67,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1777,WSPAR,WSPAR,WNT Signaling Pathway Activating Non-Coding RNA,11,GC05P133914,10.66,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1778,MIR494,MIR494,MicroRNA 494,17,GC14P104814,10.66,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1779,CCDC26,CCDC26,CCDC26 Long Non-Coding RNA,26,GC08M128636,10.66,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1780,RBM5-AS1,RBM5-AS1,RBM5 Antisense RNA 1,11,GC03M050099,10.65,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1781,PRAC1,PRAC1,PRAC1 Small Nuclear Protein,25,GC17M048721,10.65,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1782,MC1R,MC1R,Melanocortin 1 Receptor,47,GC16P089912,10.65,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1783,SCNN1G,SCNN1G,Sodium Channel Epithelial 1 Subunit Gamma,46,GC16P023182,10.64,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1784,COL7A1,COL7A1,Collagen Type VII Alpha 1 Chain,44,GC03M048564,10.64,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1785,VCL,VCL,Vinculin,47,GC10P073995,10.63,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1786,GRB7,GRB7,Growth Factor Receptor Bound Protein 7,44,GC17P039744,10.63,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1787,EPDR1,EPDR1,Ependymin Related 1,36,GC07P037688,10.62,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1788,AGBL4,AGBL4,ATP/GTP Binding Protein Like 4,33,GC01M048532,10.62,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1789,HBB,HBB,Hemoglobin Subunit Beta,45,GC11M005352,10.61,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1790,FGF7P5,FGF7P5,Fibroblast Growth Factor 7 Pseudogene 5,6,GC09P043288,10.61,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1791,STK4,STK4,Serine/Threonine Kinase 4,48,GC20P044966,10.6,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1792,NTSR1,NTSR1,Neurotensin Receptor 1,42,GC20P062708,10.6,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1793,NKX3-1,NKX3-1,NK3 Homeobox 1,41,GC08M023678,10.6,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1794,NCOA2,NCOA2,Nuclear Receptor Coactivator 2,44,GC08M070109,10.59,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1795,NCOA1,NCOA1,Nuclear Receptor Coactivator 1,44,GC02P024492,10.59,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1796,MIR330,MIR330,MicroRNA 330,18,GC19M045663,10.59,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1797,WEE1,WEE1,WEE1 G2 Checkpoint Kinase,46,GC11P009573,10.57,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1798,IQGAP1,IQGAP1,IQ Motif Containing GTPase Activating Protein 1,43,GC15P090388,10.57,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1799,COL4A2,COL4A2,Collagen Type IV Alpha 2 Chain,44,GC13P110305,10.57,False,,,,,
10.1186/s12906-021-03273-7,Table S2,1800,ATF1,ATF1,Activating Transcription Factor 1,46,GC12P050763,10.57,False,,,,,
