background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
dinp93,REAC,REAC:R-HSA-205043,NRIF signals cell death from the nucleus,NRIF signals cell death from the nucleus,1,100,41,1,0.410000000000017,0.5015666666666666,True,SQSTM1,REAC:R-HSA-204998,41,93
dinp93,REAC,REAC:R-HSA-1442490,Collagen degradation,Collagen degradation,2,100,41,2,0.1656565656565732,0.5015666666666666,True,MMP2;MMP9,REAC:R-HSA-1474228,41,93
dinp93,REAC,REAC:R-HSA-9675108,Nervous system development,Nervous system development,4,100,41,3,0.18621986751589345,0.5015666666666666,True,CXCR4;MMP2;MMP9,REAC:R-HSA-1266738,41,93
dinp93,REAC,REAC:R-HSA-380108,Chemokine receptors bind chemokines,Chemokine receptors bind chemokines,3,100,41,2,0.36512059369203226,0.5015666666666666,True,CCL20;CXCR4,REAC:R-HSA-375276,41,93
dinp93,REAC,REAC:R-HSA-8931987,RUNX1 regulates estrogen receptor mediated transcription,RUNX1 regulates estrogen receptor mediated transcription,1,100,41,1,0.410000000000017,0.5015666666666666,True,ESR1,REAC:R-HSA-8878171,41,93
dinp93,REAC,REAC:R-HSA-390466,Chaperonin-mediated protein folding,Chaperonin-mediated protein folding,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-391251,41,93
dinp93,REAC,REAC:R-HSA-1234174,Cellular response to hypoxia,Cellular response to hypoxia,1,100,41,1,0.410000000000017,0.5015666666666666,True,CA9,REAC:R-HSA-2262752,41,93
dinp93,REAC,REAC:R-HSA-9711123,Cellular response to chemical stress,Cellular response to chemical stress,7,100,41,5,0.09807795388788865,0.5015666666666666,True,PPARA;RELA;RXRA;SQSTM1;STAT3,REAC:R-HSA-2262752,41,93
dinp93,REAC,REAC:R-HSA-2559583,Cellular Senescence,Cellular Senescence,3,100,41,3,0.06592455163883838,0.5015666666666666,True,IL1A;RELA;STAT3,REAC:R-HSA-2262752,41,93
dinp93,REAC,REAC:R-HSA-111453,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-109606,41,93
dinp93,REAC,REAC:R-HSA-418555,G alpha (s) signalling events,G alpha (s) signalling events,3,100,41,2,0.36512059369203226,0.5015666666666666,True,PTGER2;PTGER4,REAC:R-HSA-388396,41,93
dinp93,REAC,REAC:R-HSA-5655302,Signaling by FGFR1 in disease,Signaling by FGFR1 in disease,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-1226099,41,93
dinp93,REAC,REAC:R-HSA-199418,Negative regulation of the PI3K/AKT network,Negative regulation of the PI3K/AKT network,1,100,41,1,0.410000000000017,0.5015666666666666,True,ESR1,REAC:R-HSA-1257604,41,93
dinp93,REAC,REAC:R-HSA-1226099,Signaling by FGFR in disease,Signaling by FGFR in disease,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-5663202,41,93
dinp93,REAC,REAC:R-HSA-936440,Negative regulators of DDX58/IFIH1 signaling,Negative regulators of DDX58/IFIH1 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,ATG5,REAC:R-HSA-168928,41,93
dinp93,REAC,REAC:R-HSA-1632852,Macroautophagy,Macroautophagy,4,100,41,3,0.18621986751589345,0.5015666666666666,True,ATG5;BECN1;SQSTM1,REAC:R-HSA-9612973,41,93
dinp93,REAC,REAC:R-HSA-1236394,Signaling by ERBB4,Signaling by ERBB4,2,100,41,2,0.1656565656565732,0.5015666666666666,True,ESR1;PGR,REAC:R-HSA-9006934,41,93
dinp93,REAC,REAC:R-HSA-422475,Axon guidance,Axon guidance,4,100,41,3,0.18621986751589345,0.5015666666666666,True,CXCR4;MMP2;MMP9,REAC:R-HSA-9675108,41,93
dinp93,REAC,REAC:R-HSA-140877,Formation of Fibrin Clot (Clotting Cascade),Formation of Fibrin Clot (Clotting Cascade),1,100,41,1,0.410000000000017,0.5015666666666666,True,F3,REAC:R-HSA-109582,41,93
dinp93,REAC,REAC:R-HSA-3772470,Negative regulation of TCF-dependent signaling by WNT ligand antagonists,Negative regulation of TCF-dependent signaling by WNT ligand antagonists,1,100,41,1,0.410000000000017,0.5015666666666666,True,DKK1,REAC:R-HSA-201681,41,93
dinp93,REAC,REAC:R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian expression","BMAL1:CLOCK,NPAS2 activates circadian expression",2,100,41,2,0.1656565656565732,0.5015666666666666,True,PPARA;RXRA,REAC:R-HSA-9909396,41,93
dinp93,REAC,REAC:R-HSA-194068,Bile acid and bile salt metabolism,Bile acid and bile salt metabolism,3,100,41,2,0.36512059369203226,0.5015666666666666,True,AKR1C3;RXRA,REAC:R-HSA-8957322,41,93
dinp93,REAC,REAC:R-HSA-9674555,Signaling by CSF3 (G-CSF),Signaling by CSF3 (G-CSF),1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-1280215,41,93
dinp93,REAC,REAC:R-HSA-9680350,Signaling by CSF1 (M-CSF) in myeloid cells,Signaling by CSF1 (M-CSF) in myeloid cells,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-1280215,41,93
dinp93,REAC,REAC:R-HSA-556833,Metabolism of lipids,Metabolism of lipids,21,100,41,12,0.07532231107474485,0.5015666666666666,True,AKR1C3;CYP1A2;CYP2C9;CYP3A4;HPGD;PPARA;PPARD;PPARG;PTGES2;PTGS1;PTGS2;RXRA,REAC:R-HSA-1430728,41,93
dinp93,REAC,REAC:R-HSA-173107,Binding and entry of HIV virion,Binding and entry of HIV virion,1,100,41,1,0.410000000000017,0.5015666666666666,True,CXCR4,REAC:R-HSA-162594,41,93
dinp93,REAC,REAC:R-HSA-156581,Methylation,Methylation,1,100,41,1,0.410000000000017,0.5015666666666666,True,CYP1A2,REAC:R-HSA-156580,41,93
dinp93,REAC,REAC:R-HSA-9700206,Signaling by ALK in cancer,Signaling by ALK in cancer,2,100,41,2,0.1656565656565732,0.5015666666666666,True,SQSTM1;STAT3,REAC:R-HSA-5663202,41,93
dinp93,REAC,REAC:R-HSA-109581,Apoptosis,Apoptosis,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-5357801,41,93
dinp93,REAC,REAC:R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),Downstream signaling events of B Cell Receptor (BCR),1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-983705,41,93
dinp93,REAC,REAC:R-HSA-5684996,MAPK1/MAPK3 signaling,MAPK1/MAPK3 signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,DUSP1,REAC:R-HSA-5683057,41,93
dinp93,REAC,REAC:R-HSA-2586552,Signaling by Leptin,Signaling by Leptin,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-186763,Downstream signal transduction,Downstream signal transduction,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-186797,41,93
dinp93,REAC,REAC:R-HSA-5423646,Aflatoxin activation and detoxification,Aflatoxin activation and detoxification,2,100,41,2,0.1656565656565732,0.5015666666666666,True,CYP1A2;CYP3A4,REAC:R-HSA-211859,41,93
dinp93,REAC,REAC:R-HSA-9022707,MECP2 regulates transcription factors,MECP2 regulates transcription factors,1,100,41,1,0.410000000000017,0.5015666666666666,True,PPARG,REAC:R-HSA-8986944,41,93
dinp93,REAC,REAC:R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC","Antigen Presentation: Folding, assembly and peptide loading of class I MHC",1,100,41,1,0.410000000000017,0.5015666666666666,True,BECN1,REAC:R-HSA-983169,41,93
dinp93,REAC,REAC:R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,Antimicrobial mechanism of IFN-stimulated genes,4,100,41,3,0.18621986751589345,0.5015666666666666,True,BECN1;HSPA1A;STAT3,REAC:R-HSA-913531,41,93
dinp93,REAC,REAC:R-HSA-202424,Downstream TCR signaling,Downstream TCR signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-202403,41,93
dinp93,REAC,REAC:R-HSA-5607761,Dectin-1 mediated noncanonical NF-kB signaling,Dectin-1 mediated noncanonical NF-kB signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-5607764,41,93
dinp93,REAC,REAC:R-HSA-2142753,Arachidonate metabolism,Arachidonate metabolism,10,100,41,7,0.052924519154518866,0.5015666666666666,True,AKR1C3;CYP1A2;CYP2C9;HPGD;PTGES2;PTGS1;PTGS2,REAC:R-HSA-8978868,41,93
dinp93,REAC,REAC:R-HSA-5260271,Diseases of Immune System,Diseases of Immune System,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-1643685,41,93
dinp93,REAC,REAC:R-HSA-211957,Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2,Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2,1,100,41,1,0.410000000000017,0.5015666666666666,True,CYP1A2,REAC:R-HSA-211981,41,93
dinp93,REAC,REAC:R-HSA-9820952,Respiratory Syncytial Virus Infection Pathway,Respiratory Syncytial Virus Infection Pathway,1,100,41,1,0.410000000000017,0.5015666666666666,True,BECN1,REAC:R-HSA-9824446,41,93
dinp93,REAC,REAC:R-HSA-8875791,MET activates STAT3,MET activates STAT3,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-6806834,41,93
dinp93,REAC,REAC:R-HSA-1474165,Reproduction,Reproduction,1,100,41,1,0.410000000000017,0.5015666666666666,True,CXCR4,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-5675221,Negative regulation of MAPK pathway,Negative regulation of MAPK pathway,1,100,41,1,0.410000000000017,0.5015666666666666,True,DUSP1,REAC:R-HSA-5673001,41,93
dinp93,REAC,REAC:R-HSA-5602358,Diseases associated with the TLR signaling cascade,Diseases associated with the TLR signaling cascade,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-5260271,41,93
dinp93,REAC,REAC:R-HSA-9705671,SARS-CoV-2 activates/modulates innate and adaptive immune responses,SARS-CoV-2 activates/modulates innate and adaptive immune responses,1,100,41,1,0.410000000000017,0.5015666666666666,True,BECN1,REAC:R-HSA-9705683,41,93
dinp93,REAC,REAC:R-HSA-5617472,Activation of anterior HOX genes in hindbrain development during early embryogenesis,Activation of anterior HOX genes in hindbrain development during early embryogenesis,1,100,41,1,0.410000000000017,0.5015666666666666,True,RXRA,REAC:R-HSA-5619507,41,93
dinp93,REAC,REAC:R-HSA-2426168,Activation of gene expression by SREBF (SREBP),Activation of gene expression by SREBF (SREBP),2,100,41,2,0.1656565656565732,0.5015666666666666,True,PPARA;RXRA,REAC:R-HSA-1655829,41,93
dinp93,REAC,REAC:R-HSA-1280218,Adaptive Immune System,Adaptive Immune System,2,100,41,2,0.1656565656565732,0.5015666666666666,True,BECN1;RELA,REAC:R-HSA-168256,41,93
dinp93,REAC,REAC:R-HSA-9018681,Biosynthesis of protectins,Biosynthesis of protectins,1,100,41,1,0.410000000000017,0.5015666666666666,True,CYP1A2,REAC:R-HSA-9018677,41,93
dinp93,REAC,REAC:R-HSA-159418,Recycling of bile acids and salts,Recycling of bile acids and salts,1,100,41,1,0.410000000000017,0.5015666666666666,True,RXRA,REAC:R-HSA-194068,41,93
dinp93,REAC,REAC:R-HSA-9701898,STAT3 nuclear events downstream of ALK signaling,STAT3 nuclear events downstream of ALK signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-201556,41,93
dinp93,REAC,REAC:R-HSA-427359,SIRT1 negatively regulates rRNA expression,SIRT1 negatively regulates rRNA expression,1,100,41,1,0.410000000000017,0.5015666666666666,True,SIRT1,REAC:R-HSA-5250941,41,93
dinp93,REAC,REAC:R-HSA-6811558,"PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling","PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling",1,100,41,1,0.410000000000017,0.5015666666666666,True,ESR1,REAC:R-HSA-199418,41,93
dinp93,REAC,REAC:R-HSA-5205685,PINK1-PRKN Mediated Mitophagy,PINK1-PRKN Mediated Mitophagy,3,100,41,2,0.36512059369203226,0.5015666666666666,True,ATG5;SQSTM1,REAC:R-HSA-5205647,41,93
dinp93,REAC,REAC:R-HSA-1169091,Activation of NF-kappaB in B cells,Activation of NF-kappaB in B cells,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-1168372,41,93
dinp93,REAC,REAC:R-HSA-3134963,DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,DEx/H-box helicases activate type I IFN and inflammatory cytokines production ,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-1834949,41,93
dinp93,REAC,REAC:R-HSA-1257604,PIP3 activates AKT signaling,PIP3 activates AKT signaling,2,100,41,2,0.1656565656565732,0.5015666666666666,True,ESR1;PPARG,REAC:R-HSA-9006925,41,93
dinp93,REAC,REAC:R-HSA-209560,NF-kB is activated and signals survival,NF-kB is activated and signals survival,2,100,41,2,0.1656565656565732,0.5015666666666666,True,RELA;SQSTM1,REAC:R-HSA-193639,41,93
dinp93,REAC,REAC:R-HSA-9031628,NGF-stimulated transcription,NGF-stimulated transcription,1,100,41,1,0.410000000000017,0.5015666666666666,True,F3,REAC:R-HSA-198725,41,93
dinp93,REAC,REAC:R-HSA-5621481,C-type lectin receptors (CLRs),C-type lectin receptors (CLRs),1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168249,41,93
dinp93,REAC,REAC:R-HSA-5621575,CD209 (DC-SIGN) signaling,CD209 (DC-SIGN) signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-5621481,41,93
dinp93,REAC,REAC:R-HSA-5607764,CLEC7A (Dectin-1) signaling,CLEC7A (Dectin-1) signaling,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-5621481,41,93
dinp93,REAC,REAC:R-HSA-9692916,SARS-CoV-1 activates/modulates innate immune responses,SARS-CoV-1 activates/modulates innate immune responses,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-9692914,41,93
dinp93,REAC,REAC:R-HSA-9018683,Biosynthesis of DPA-derived SPMs,Biosynthesis of DPA-derived SPMs,1,100,41,1,0.410000000000017,0.5015666666666666,True,PTGS2,REAC:R-HSA-9018678,41,93
dinp93,REAC,REAC:R-HSA-5205647,Mitophagy,Mitophagy,3,100,41,2,0.36512059369203226,0.5015666666666666,True,ATG5;SQSTM1,REAC:R-HSA-9663891,41,93
dinp93,REAC,REAC:R-HSA-211859,Biological oxidations,Biological oxidations,9,100,41,5,0.27951266436200634,0.5015666666666666,True,CYP1A2;CYP2C9;CYP3A4;PTGS1;RXRA,REAC:R-HSA-1430728,41,93
dinp93,REAC,REAC:R-HSA-9725370,Signaling by ALK fusions and activated point mutants,Signaling by ALK fusions and activated point mutants,2,100,41,2,0.1656565656565732,0.5015666666666666,True,SQSTM1;STAT3,REAC:R-HSA-9700206,41,93
dinp93,REAC,REAC:R-HSA-9018676,Biosynthesis of D-series resolvins,Biosynthesis of D-series resolvins,1,100,41,1,0.410000000000017,0.5015666666666666,True,HPGD,REAC:R-HSA-9018677,41,93
dinp93,REAC,REAC:R-HSA-201556,Signaling by ALK,Signaling by ALK,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-9006934,41,93
dinp93,REAC,REAC:R-HSA-9768759,Regulation of NPAS4 gene expression,Regulation of NPAS4 gene expression,1,100,41,1,0.410000000000017,0.5015666666666666,True,NR3C1,REAC:R-HSA-9634815,41,93
dinp93,REAC,REAC:R-HSA-975871,MyD88 cascade initiated on plasma membrane,MyD88 cascade initiated on plasma membrane,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-168142;REAC:R-HSA-168176,41,93
dinp93,REAC,REAC:R-HSA-9818749,Regulation of NFE2L2 gene expression,Regulation of NFE2L2 gene expression,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-9759194,41,93
dinp93,REAC,REAC:R-HSA-73887,Death Receptor Signaling,Death Receptor Signaling,2,100,41,2,0.1656565656565732,0.5015666666666666,True,RELA;SQSTM1,REAC:R-HSA-162582,41,93
dinp93,REAC,REAC:R-HSA-6806834,Signaling by MET,Signaling by MET,1,100,41,1,0.410000000000017,0.5015666666666666,True,STAT3,REAC:R-HSA-9006934,41,93
dinp93,REAC,REAC:R-HSA-9854907,Regulation of MITF-M dependent genes involved in metabolism,Regulation of MITF-M dependent genes involved in metabolism,1,100,41,1,0.410000000000017,0.5015666666666666,True,SIRT1,REAC:R-HSA-9856651,41,93
dinp93,REAC,REAC:R-HSA-2219528,PI3K/AKT Signaling in Cancer,PI3K/AKT Signaling in Cancer,1,100,41,1,0.410000000000017,0.5015666666666666,True,ESR1,REAC:R-HSA-5663202,41,93
dinp93,REAC,REAC:R-HSA-3371453,Regulation of HSF1-mediated heat shock response,Regulation of HSF1-mediated heat shock response,3,100,41,2,0.36512059369203226,0.5015666666666666,True,HSPA1A;SIRT1,REAC:R-HSA-3371556,41,93
dinp93,REAC,REAC:R-HSA-193692,Regulated proteolysis of p75NTR,Regulated proteolysis of p75NTR,1,100,41,1,0.410000000000017,0.5015666666666666,True,RELA,REAC:R-HSA-193704,41,93
dinp93,REAC,REAC:R-HSA-5218859,Regulated Necrosis,Regulated Necrosis,1,100,41,1,0.410000000000017,0.5015666666666666,True,IL1A,REAC:R-HSA-5357801,41,93
dinp93,REAC,REAC:R-HSA-9025094,Biosynthesis of DPAn-3 SPMs,Biosynthesis of DPAn-3 SPMs,1,100,41,1,0.410000000000017,0.5015666666666666,True,PTGS2,REAC:R-HSA-9018683,41,93
dinp93,REAC,REAC:R-HSA-450408,AUF1 (hnRNP D0) binds and destabilizes mRNA,AUF1 (hnRNP D0) binds and destabilizes mRNA,1,100,41,1,0.410000000000017,0.5015666666666666,True,HSPA1A,REAC:R-HSA-450531,41,93
dinp93,REAC,REAC:R-HSA-5619507,Activation of HOX genes during differentiation,Activation of HOX genes during differentiation,1,100,41,1,0.410000000000017,0.5015666666666666,True,RXRA,REAC:R-HSA-1266738,41,93
dinp93,REAC,REAC:R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs),6,100,41,3,0.47693354755210915,0.5815103387097083,True,IGFBP1;MMP2;TIMP1,REAC:R-HSA-392499,41,93
dinp93,REAC,REAC:R-HSA-196854,Metabolism of vitamins and cofactors,Metabolism of vitamins and cofactors,4,100,41,2,0.5440213198681502,0.646440862499424,True,AKR1C3;PTGS2,REAC:R-HSA-1430728,41,93
dinp93,REAC,REAC:R-HSA-1430728,Metabolism,Metabolism,31,100,41,13,0.5347042689750596,0.646440862499424,True,AKR1C3;CA9;CYP1A2;CYP2C9;CYP3A4;HPGD;PPARA;PPARD;PPARG;PTGES2;PTGS1;PTGS2;RXRA,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-500792,GPCR ligand binding,GPCR ligand binding,9,100,41,4,0.5460399655990235,0.646440862499424,True,CCL20;CXCR4;PTGER2;PTGER4,REAC:R-HSA-372790,41,93
dinp93,REAC,REAC:R-HSA-373076,Class A/1 (Rhodopsin-like receptors),Class A/1 (Rhodopsin-like receptors),9,100,41,4,0.5460399655990235,0.646440862499424,True,CCL20;CXCR4;PTGER2;PTGER4,REAC:R-HSA-500792,41,93
dinp93,REAC,REAC:R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis,Transcriptional activation of mitochondrial biogenesis,4,100,41,2,0.5440213198681502,0.646440862499424,True,PPARA;RXRA,REAC:R-HSA-1592230,41,93
dinp93,REAC,REAC:R-HSA-1592230,Mitochondrial biogenesis,Mitochondrial biogenesis,4,100,41,2,0.5440213198681502,0.646440862499424,True,PPARA;RXRA,REAC:R-HSA-1852241,41,93
dinp93,REAC,REAC:R-HSA-3371556,Cellular response to heat stress,Cellular response to heat stress,4,100,41,2,0.5440213198681502,0.646440862499424,True,HSPA1A;SIRT1,REAC:R-HSA-2262752,41,93
dinp93,REAC,REAC:R-HSA-1852241,Organelle biogenesis and maintenance,Organelle biogenesis and maintenance,4,100,41,2,0.5440213198681502,0.646440862499424,True,PPARA;RXRA,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-9755511,KEAP1-NFE2L2 pathway,KEAP1-NFE2L2 pathway,4,100,41,2,0.5440213198681502,0.646440862499424,True,RELA;SQSTM1,REAC:R-HSA-9711123,41,93
dinp93,REAC,REAC:R-HSA-9679504,Translation of Replicase and Assembly of the Replication Transcription Complex,Translation of Replicase and Assembly of the Replication Transcription Complex,2,100,41,1,0.654343434343485,0.6841710552821664,True,BECN1,REAC:R-HSA-9678108,41,93
dinp93,REAC,REAC:R-HSA-9709957,Sensory Perception,Sensory Perception,2,100,41,1,0.654343434343485,0.6841710552821664,True,AKR1C3,REAC:0000000,41,93
dinp93,REAC,REAC:R-HSA-211999,CYP2E1 reactions,CYP2E1 reactions,2,100,41,1,0.654343434343485,0.6841710552821664,True,CYP2C9,REAC:R-HSA-211981,41,93
dinp93,REAC,REAC:R-HSA-381119,Unfolded Protein Response (UPR),Unfolded Protein Response (UPR),2,100,41,1,0.654343434343485,0.6841710552821664,True,IGFBP1,REAC:R-HSA-2262752,41,93
dinp93,REAC,REAC:R-HSA-9694676,Translation of Replicase and Assembly of the Replication Transcription Complex,Translation of Replicase and Assembly of the Replication Transcription Complex,2,100,41,1,0.654343434343485,0.6841710552821664,True,BECN1,REAC:R-HSA-9772572,41,93
dinp93,REAC,REAC:R-HSA-8934903,Receptor Mediated Mitophagy,Receptor Mediated Mitophagy,2,100,41,1,0.654343434343485,0.6841710552821664,True,ATG5,REAC:R-HSA-5205647,41,93
dinp93,REAC,REAC:R-HSA-9679191,Potential therapeutics for SARS,Potential therapeutics for SARS,2,100,41,1,0.654343434343485,0.6841710552821664,True,NR3C1,REAC:R-HSA-9679506,41,93
dinp93,REAC,REAC:R-HSA-381042,PERK regulates gene expression,PERK regulates gene expression,2,100,41,1,0.654343434343485,0.6841710552821664,True,IGFBP1,REAC:R-HSA-381119,41,93
dinp93,REAC,REAC:R-HSA-376176,Signaling by ROBO receptors,Signaling by ROBO receptors,2,100,41,1,0.654343434343485,0.6841710552821664,True,CXCR4,REAC:R-HSA-422475,41,93
dinp93,REAC,REAC:R-HSA-8864260,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors,2,100,41,1,0.654343434343485,0.6841710552821664,True,ESR1,REAC:R-HSA-212436,41,93
dinp93,REAC,REAC:R-HSA-9664873,Pexophagy,Pexophagy,2,100,41,1,0.654343434343485,0.6841710552821664,True,SQSTM1,REAC:R-HSA-9663891,41,93
dinp93,REAC,REAC:R-HSA-9617629,Regulation of FOXO transcriptional activity by acetylation,Regulation of FOXO transcriptional activity by acetylation,2,100,41,1,0.654343434343485,0.6841710552821664,True,SIRT1,REAC:R-HSA-9614085,41,93
dinp93,REAC,REAC:R-HSA-9757110,Prednisone ADME,Prednisone ADME,2,100,41,1,0.654343434343485,0.6841710552821664,True,CYP3A4,REAC:R-HSA-9748784,41,93
dinp93,REAC,REAC:R-HSA-9679506,SARS-CoV Infections,SARS-CoV Infections,7,100,41,3,0.6068268939512522,0.6841710552821664,True,BECN1;NR3C1;RELA,REAC:R-HSA-9824446,41,93
dinp93,REAC,REAC:R-HSA-1475029,Reversible hydration of carbon dioxide,Reversible hydration of carbon dioxide,2,100,41,1,0.654343434343485,0.6841710552821664,True,CA9,REAC:R-HSA-1430728,41,93
dinp93,REAC,REAC:R-HSA-975634,Retinoid metabolism and transport,Retinoid metabolism and transport,2,100,41,1,0.654343434343485,0.6841710552821664,True,AKR1C3,REAC:R-HSA-2187338;REAC:R-HSA-6806667,41,93
dinp93,REAC,REAC:R-HSA-380994,ATF4 activates genes in response to endoplasmic reticulum  stress,ATF4 activates genes in response to endoplasmic reticulum  stress,2,100,41,1,0.654343434343485,0.6841710552821664,True,IGFBP1,REAC:R-HSA-381042,41,93
dinp93,REAC,REAC:R-HSA-9692914,SARS-CoV-1-host interactions,SARS-CoV-1-host interactions,2,100,41,1,0.654343434343485,0.6841710552821664,True,RELA,REAC:R-HSA-9678108,41,93
dinp93,REAC,REAC:R-HSA-193775,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,Synthesis of bile acids and bile salts via 24-hydroxycholesterol,2,100,41,1,0.654343434343485,0.6841710552821664,True,AKR1C3,REAC:R-HSA-192105,41,93
dinp93,REAC,REAC:R-HSA-8866910,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,TFAP2 (AP-2) family regulates transcription of growth factors and their receptors,2,100,41,1,0.654343434343485,0.6841710552821664,True,ESR1,REAC:R-HSA-8864260,41,93
dinp93,REAC,REAC:R-HSA-447115,Interleukin-12 family signaling,Interleukin-12 family signaling,2,100,41,1,0.654343434343485,0.6841710552821664,True,STAT3,REAC:R-HSA-449147,41,93
dinp93,REAC,REAC:R-HSA-9029558,NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,2,100,41,1,0.654343434343485,0.6841710552821664,True,RXRA,REAC:R-HSA-9024446,41,93
dinp93,REAC,REAC:R-HSA-9632974,NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ,NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ,2,100,41,1,0.654343434343485,0.6841710552821664,True,RXRA,REAC:R-HSA-9024446,41,93
dinp93,REAC,REAC:R-HSA-9031528,NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose,NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose,2,100,41,1,0.654343434343485,0.6841710552821664,True,RXRA,REAC:R-HSA-9024446,41,93
dinp93,REAC,REAC:R-HSA-9623433,NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis,NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis,2,100,41,1,0.654343434343485,0.6841710552821664,True,RXRA,REAC:R-HSA-9024446,41,93
dinp93,REAC,REAC:R-HSA-9031525,NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ,NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ,2,100,41,1,0.654343434343485,0.6841710552821664,True,RXRA,REAC:R-HSA-9024446,41,93
dinp93,REAC,REAC:R-HSA-9024446,NR1H2 and NR1H3-mediated signaling,NR1H2 and NR1H3-mediated signaling,2,100,41,1,0.654343434343485,0.6841710552821664,True,RXRA,REAC:R-HSA-9006931,41,93
dinp93,REAC,REAC:R-HSA-9029569,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,2,100,41,1,0.654343434343485,0.6841710552821664,True,RXRA,REAC:R-HSA-9024446,41,93
dinp93,REAC,REAC:R-HSA-2187338,Visual phototransduction,Visual phototransduction,2,100,41,1,0.654343434343485,0.6841710552821664,True,AKR1C3,REAC:R-HSA-9709957,41,93
