"gene_symbol","module","network_input","kME_blue","kME_grey","kME_yellow","kME_turquoise","kME_brown","max_abs_kME","best_kME_module"
"CSPG4P5","turquoise",TRUE,0.0735578351110958,0.18816034690536,0.0992197443271599,0.444287150376331,0.267810330626319,0.444287150376331,"turquoise"
"PGAM1P5","turquoise",TRUE,0.00672812845239007,0.423278044478561,0.177306245930309,0.193231019838849,0.195793650239767,0.423278044478561,"grey"
"WDR11-AS1","grey",TRUE,-0.0233285989022051,0.219200902293576,0.0309562667163103,0.182565573996234,0.0774507886996362,0.219200902293576,"grey"
"DLX6","blue",TRUE,0.398888932880298,0.149607351433052,-0.0540065920414715,0.0350480287648082,6.96731525329922e-05,0.398888932880298,"blue"
"RP11-1E11.1","grey",TRUE,-0.291548512258793,0.0232141699556644,0.216211456954653,0.248990685100019,0.210197953330912,0.291548512258793,"blue"
"RP11-754B17.1","grey",TRUE,-0.0781141035979024,0.422175940602022,-0.142647340380884,0.0380529079942316,-0.094608949099842,0.422175940602022,"grey"
"CLCA4","yellow",TRUE,-0.0708989874536114,-0.0545691374328127,0.672653576749981,0.010202824758543,0.313259629687226,0.672653576749981,"yellow"
"KLRC4","turquoise",TRUE,-0.276226689027108,0.154937303128417,0.130043860660377,0.290112565274177,0.355168672852308,0.355168672852308,"brown"
"PAGE2B","grey",TRUE,0.19481443188118,0.243206952997296,-0.21742918775465,-0.0246102285910543,-0.164504640291372,0.243206952997296,"grey"
"IL20","grey",TRUE,0.0240440128916615,0.15963956396232,0.162820799400331,0.19341820707806,0.217912985994768,0.217912985994768,"brown"
"RP11-159F24.6","grey",TRUE,0.168298025899628,0.219441121254456,-0.074880253193995,0.0387764707912073,-0.0151474337977775,0.219441121254456,"grey"
"RP5-968D22.3","grey",TRUE,0.0869607183925625,0.0923267168402817,0.197581235921081,0.00287317506058737,-0.005374887307963,0.197581235921081,"yellow"
"RPS9P1","grey",TRUE,-0.151649120174416,0.119212053458103,0.108553856603869,0.15223554612403,0.196833441199715,0.196833441199715,"brown"
"SPINK4","yellow",TRUE,-0.283949359426895,-0.212989172564205,0.791966173218677,-0.0103392124040759,0.237103501279335,0.791966173218677,"yellow"
"RP11-116O18.1","grey",TRUE,0.135612792568436,0.128965183295538,0.114208917828135,0.140220746805142,0.215717785465988,0.215717785465988,"brown"
"RP11-380D23.1","grey",TRUE,0.261782686162941,0.130977621210924,-0.187339702733528,-0.0456567880189598,-0.0556738642722164,0.261782686162941,"blue"
"RP11-540B6.2","grey",TRUE,-0.103923534714952,0.246459393721042,0.133372768405448,0.131373684721456,0.124814373935543,0.246459393721042,"grey"
"RP11-864N7.4","turquoise",TRUE,0.0217340964652498,0.29706369499031,0.0484843467236299,0.608613639166544,0.286907746354012,0.608613639166544,"turquoise"
"RP11-96C23.14","grey",TRUE,-0.0275879906555299,0.308229776831494,0.0575178108219518,0.0617217382945424,0.0653812028218604,0.308229776831494,"grey"
"PRAMENP","brown",TRUE,0.0244750270579748,0.200061254665489,0.279302695344661,0.458818658894564,0.584207793428846,0.584207793428846,"brown"
"RP11-701B16.2","blue",TRUE,0.398337642821963,0.238015250057375,-0.194945052789565,-0.0782768222690093,-0.118175607650027,0.398337642821963,"blue"
"RP11-330M19.1","turquoise",TRUE,-0.142437913726477,0.199008490481145,0.176480382183545,0.313332193065043,0.166007807766874,0.313332193065043,"turquoise"
"RNU2-2P","grey",TRUE,0.0303916968958276,0.191307774032744,-0.142700912731396,-0.100487337823677,-0.110319306069447,0.191307774032744,"grey"
"AC002398.12","turquoise",TRUE,0.105897986973182,0.0684850730738384,-0.0602020281853959,0.32046523316631,0.0439083900597017,0.32046523316631,"turquoise"
"RP11-599J14.2","grey",TRUE,-0.134540162778414,0.169775655173401,-0.0854771378873249,0.0237002564899859,-0.0263549042810576,0.169775655173401,"grey"
"RP11-359D14.2","grey",TRUE,0.0158175732403648,0.336084444553458,-0.0591495533808381,0.0722385443978985,-0.01348607457263,0.336084444553458,"grey"
"LA16c-380A1.1","grey",TRUE,-0.11601845274883,0.0998401540139193,0.00880548449699347,-0.0880967214750817,-0.114029985947668,0.11601845274883,"blue"
"IGHV4-55","brown",TRUE,-0.0437426166434041,0.13844260615639,0.316007385840732,0.45356498588292,0.740651598815876,0.740651598815876,"brown"
"LINC01399","grey",TRUE,0.170183867347904,0.19141650210649,-0.060024602730486,0.00398307822861316,-0.0174989524598209,0.19141650210649,"grey"
"CES1P1","blue",TRUE,0.413479147479963,0.168242544629622,-0.220051129916898,0.243918392026463,0.0448391962622192,0.413479147479963,"blue"
"CHL1-AS2","turquoise",TRUE,0.111759236024678,-0.000368409394875624,0.106263587098891,0.40975101240387,0.401776171970001,0.40975101240387,"turquoise"
"DYX1C1-CCPG1","grey",TRUE,0.0276962605045736,0.081047847026443,0.0330408110145454,0.18190585919596,0.136886193887032,0.18190585919596,"turquoise"
"RP11-973N13.4","grey",TRUE,0.0251859176813603,0.47098848943234,-0.0359896459145787,0.117111097045196,0.0349181640600577,0.47098848943234,"grey"
"SPATA20P1","turquoise",TRUE,-0.0850080454917665,0.0671718211930364,-0.0581036508239901,0.644556883209194,0.364724227217444,0.644556883209194,"turquoise"
"RN7SL431P","grey",TRUE,0.043336022664487,0.47531197303905,0.0113249869297295,0.0991405825051093,0.110329584342285,0.47531197303905,"grey"
"HMGB1P41","grey",TRUE,0.0356626110416578,0.29279907320963,-0.0375028040791631,0.102227225590781,-0.0175759777862087,0.29279907320963,"grey"
"TBC1D3D","grey",TRUE,0.0166423494589433,0.26706687021231,0.051466389293518,-0.00711626282250557,0.0265219542817172,0.26706687021231,"grey"
"CH17-360D5.3","turquoise",TRUE,-0.162494250813072,0.116390648891486,0.120522918493331,0.382671699795825,0.249976870173193,0.382671699795825,"turquoise"
"AC005307.1","grey",TRUE,0.278683211806628,0.0330209486420161,0.129416832041957,-0.190130687568732,0.0186981724255754,0.278683211806628,"blue"
"NEUROG3","yellow",TRUE,-0.213830808131259,-0.063760678520803,0.336929446101593,0.0934279250674385,0.175276033661032,0.336929446101593,"yellow"
"OR7E85P","blue",TRUE,0.582463508627602,0.162053884595564,-0.280696667813082,-0.10566862894779,-0.165621052621456,0.582463508627602,"blue"
"CTC-518B2.12","grey",TRUE,-0.189298710565856,-0.0896845514177888,0.0803829140460901,0.0624086780812082,-0.014891636994704,0.189298710565856,"blue"
"RN7SKP150","grey",TRUE,0.0625152606388362,0.344813339384678,0.0202531794167782,0.176571528663858,0.10988624826933,0.344813339384678,"grey"
"AL356585.2","grey",TRUE,0.109426970538945,0.0951231163245608,0.017830484349082,0.0206019674681217,0.00426836210702042,0.109426970538945,"blue"
"DMRTC1","grey",TRUE,0.361908096964078,0.168914337614137,-0.0442625942066864,0.191577664736454,0.0765065356866789,0.361908096964078,"blue"
"FOXD4L3","grey",TRUE,-0.0929379667709883,0.11571617606217,0.146770060730454,0.0226577784735137,0.114129552365809,0.146770060730454,"yellow"
"MOGAT1","grey",TRUE,0.0723618549494627,0.100213151662861,-0.0129140602436223,-0.00413540136822375,-0.0222063334968757,0.100213151662861,"grey"
"TMPRSS11E","grey",TRUE,-0.0563088508364034,0.076494545526716,0.0133713693967911,0.178852069551794,0.00974145248513082,0.178852069551794,"turquoise"
"MUC2","yellow",TRUE,-0.381325760090038,-0.0781342919237247,0.833686491555479,0.0966986196728207,0.320661349623078,0.833686491555479,"yellow"
"RP11-343H5.6","grey",TRUE,0.0762242709312842,0.0954706191423607,-0.0368087381922768,-0.0776859164605673,-0.10851061636869,0.10851061636869,"brown"
"IGKV1-39","brown",TRUE,-0.0148254184104339,0.0848083947693238,0.307667863593054,0.45153746896796,0.74527720420658,0.74527720420658,"brown"
"IGLV4-60","brown",TRUE,0.00814629436786153,-0.00290675432373834,0.324777272332869,0.344293935891541,0.614894614230022,0.614894614230022,"brown"
"AC013264.2","brown",TRUE,-0.0839790650979216,0.107953144092207,0.180113106711743,0.369798895669294,0.535108612787141,0.535108612787141,"brown"
"RP1-35C21.1","grey",TRUE,0.168245486564155,0.171388100049997,0.239464816435491,0.105021842802517,0.258704505581579,0.258704505581579,"brown"
"RP11-334C17.6","grey",TRUE,0.1581147672667,0.163037517775696,-0.0825485479781685,-0.0840021177472829,-0.124833454284545,0.163037517775696,"grey"
"RP3-404F18.5","grey",TRUE,0.0965215953847347,0.29050201168339,-0.144030295180983,-0.182918889277085,-0.180129903325073,0.29050201168339,"grey"
"AP000679.2","grey",TRUE,0.0201815395870607,0.258521437441538,0.0228993480102999,0.0996390276800288,0.0500327942169024,0.258521437441538,"grey"
"CDH20","turquoise",TRUE,-0.173031440649737,0.0423724589863672,0.0821615967488063,0.420753958644028,0.266347086137433,0.420753958644028,"turquoise"
"CFAP47","grey",TRUE,0.204182829669317,0.254638799364257,0.0128021071724413,0.113766664302061,0.0669192808238222,0.254638799364257,"grey"
"CTD-2353F22.2","turquoise",TRUE,-0.188682055748169,0.35509211330896,0.00109100260117358,0.544087175359237,0.284719943622339,0.544087175359237,"turquoise"
"FAM135B","turquoise",TRUE,0.0367716959287109,0.254831500566907,0.39537966398663,0.471548058693646,0.46730052550457,0.471548058693646,"turquoise"
"LINC00683","grey",TRUE,0.00510401437440567,0.169185866989831,0.0327846069019224,0.220275119875828,0.106743468950115,0.220275119875828,"turquoise"
"NBEAP1","turquoise",TRUE,0.155314847317366,0.309139580543571,-0.0234087734589086,0.522917120332239,0.294522018871151,0.522917120332239,"turquoise"
"OCSTAMP","grey",TRUE,0.274435511523623,0.101640242406088,-0.117140621099057,0.235442079521298,0.122982442355494,0.274435511523623,"blue"
"PAX2","grey",TRUE,-0.0944345280838089,0.105977722478576,0.0752327870316448,-0.0378872772587438,-0.0471461933004263,0.105977722478576,"grey"
"PCDHA1","grey",TRUE,-0.054364469516807,0.0793173582995868,0.159065884682567,0.25363861762725,0.134146940835864,0.25363861762725,"turquoise"
"PCDHA12","turquoise",TRUE,0.0581685419303636,0.18112369946145,-0.033182582491399,0.426370164613286,0.201108480016348,0.426370164613286,"turquoise"
"PLCXD3","turquoise",TRUE,-0.0713425170036418,0.210482001049881,0.154405153987314,0.629255544903965,0.357159777659234,0.629255544903965,"turquoise"
"POU3F3","turquoise",TRUE,0.0212131537694305,0.151860164046616,0.0895599448397102,0.327012047385558,0.197820368078147,0.327012047385558,"turquoise"
"RGS8","turquoise",TRUE,-0.139109840306577,0.105363593772555,0.133897582366653,0.53348327399264,0.334438635077968,0.53348327399264,"turquoise"
"RP11-179A10.1","turquoise",TRUE,0.102075147771704,0.174912733854701,0.0560546362835833,0.418150607225358,0.237882747009243,0.418150607225358,"turquoise"
"RP11-258F1.1","grey",TRUE,0.162630072842398,0.261708815327748,-0.103124174547189,0.19800070392966,0.0326528467179381,0.261708815327748,"grey"
"RP11-286E11.1","grey",TRUE,-0.0748956693012994,0.244532934199168,0.0966549190514214,0.0573836455986346,0.0105453081508281,0.244532934199168,"grey"
"RP11-423C15.3","grey",TRUE,0.00278424972195022,0.223833454586218,0.0162378027745837,0.266481663433322,0.0884756954970344,0.266481663433322,"turquoise"
"RP11-537H15.4","grey",TRUE,0.166324335727355,0.184703063404065,-0.00879493964023384,0.106881094489627,0.036742373996691,0.184703063404065,"grey"
"RP11-761E20.1","grey",TRUE,-0.187535878111161,0.342789315532206,0.140493748201974,0.0642293088112487,0.0278423773577102,0.342789315532206,"grey"
"RP11-766F14.2","grey",TRUE,0.189640656441754,0.125065037711858,-0.116582251310964,0.221786716719436,0.0228836427229729,0.221786716719436,"turquoise"
"TMEFF2","turquoise",TRUE,0.212589962086574,0.184923527497503,0.0637755911543732,0.52503897292578,0.269790609018129,0.52503897292578,"turquoise"
"OR7E22P","grey",TRUE,-0.175728933839232,0.046090666477601,0.141358070630913,-0.0358745669597196,-0.0973779490292592,0.175728933839232,"blue"
"FOXD1","blue",TRUE,-0.4839796033697,-0.0732361028001036,0.0868273308587369,0.123339499287344,0.0169960502375821,0.4839796033697,"blue"
"LINC01050","turquoise",TRUE,-0.0107363680569736,0.180794391644416,-0.0542016427013325,0.561091090231631,0.292999418613005,0.561091090231631,"turquoise"
"ST13P13","grey",TRUE,0.129089185012088,0.163464439598336,-0.0490693671279898,0.0917971839153763,0.0608557393800561,0.163464439598336,"grey"
"ANKRD20A11P","grey",TRUE,0.0823398081768429,0.359248569223831,0.162313945119573,0.140499403143389,0.132108139900911,0.359248569223831,"grey"
"GAST","grey",TRUE,-0.0612442842389149,0.0143861863294499,-0.125793783078657,0.106090069794377,-0.0853506416862849,0.125793783078657,"yellow"
"RP11-568J23.8","grey",TRUE,0.0695859943637166,0.243928561423838,0.050292916292825,0.125019855335327,0.14112788130378,0.243928561423838,"grey"
"IL19","grey",TRUE,-0.120782096264365,-0.0298318834706075,0.314650424459761,0.172006076130783,0.232744967381241,0.314650424459761,"yellow"
"RP11-336A10.2","grey",TRUE,0.0645400178013335,0.502081090966791,0.0461654038508805,0.166275555426255,0.0603245199523416,0.502081090966791,"grey"
"OSMR-AS1","turquoise",TRUE,0.00149958604248575,0.248981321168135,0.0848920649923122,0.405618186401613,0.201124745339462,0.405618186401613,"turquoise"
"CTB-178M22.2","grey",TRUE,-0.138126976271859,0.00229819422830676,-0.0845706718316431,0.10155450973643,-0.104497179563848,0.138126976271859,"blue"
"CARD17","turquoise",TRUE,-0.184852299571394,0.00457216638379719,0.194301845671563,0.295226250227412,0.414966581897248,0.414966581897248,"brown"
"EN2","blue",TRUE,0.320088038382521,0.153300672350936,-0.135359041611666,0.0243947496920562,-0.065631870220302,0.320088038382521,"blue"
"DEFA6","grey",TRUE,0.274370512702433,-0.037354853121913,0.2129031984707,-0.0792536975323249,0.0500055320488808,0.274370512702433,"blue"
"RP11-367N14.2","grey",TRUE,-0.00289335678406821,0.0780505244147419,-0.0288986602453391,-0.0295337349600321,-0.0190723128729339,0.0780505244147419,"grey"
"RP11-972P1.10","grey",TRUE,0.0534767866821187,0.247369555764786,-0.253922597932136,-0.0728400301757406,-0.185215001948379,0.253922597932136,"yellow"
"IGKV1D-33","brown",TRUE,-0.0658914304121066,0.0609667963434389,0.277944227857503,0.425338561743707,0.730230718389441,0.730230718389441,"brown"
"PPAN-P2RY11","grey",TRUE,-0.153247910433926,0.00850618580324773,0.158389351359676,0.00819318210609334,0.0676564551381187,0.158389351359676,"yellow"
"RP11-320H14.1","grey",TRUE,0.194232175878633,0.0391803904242362,0.0143591389965753,0.109907163921998,0.081143219026905,0.194232175878633,"blue"
"BPIFB9P","grey",TRUE,0.135408038142422,0.383264335420682,-0.0780537400429935,0.0986848716306266,-0.0170223066223177,0.383264335420682,"grey"
"BVES-AS1","turquoise",TRUE,0.131756970050504,0.176749281903771,-0.0396529912181013,0.53730886280287,0.20769654285841,0.53730886280287,"turquoise"
"GGT3P","grey",TRUE,0.0859882503875277,0.0508161017263159,0.0866994621692798,-0.067838112806298,0.0310832298261551,0.0866994621692798,"yellow"
"GOLGA8T","turquoise",TRUE,0.0486786088289783,0.264371753912671,0.0893599272665448,0.339536916691721,0.206135916089408,0.339536916691721,"turquoise"
"IGKV1D-13","brown",TRUE,0.0625082972692785,0.107577880571367,0.248724192142773,0.337817115454996,0.627486427613847,0.627486427613847,"brown"
"KIR3DL2","turquoise",TRUE,-0.291539015996255,0.0839737369604899,0.265064135752315,0.408832980835481,0.492782060385708,0.492782060385708,"brown"
"LINC00930","yellow",TRUE,-0.254831168040381,0.128285610960912,0.54988693009916,0.108590752317512,0.211686025680007,0.54988693009916,"yellow"
"LINC01118","grey",TRUE,-0.0941200836790603,0.241176810502816,-0.0245088919538005,0.166963914361349,0.0768735700112125,0.241176810502816,"grey"
"LMX1B","grey",TRUE,0.0846052654837396,0.0745753448840624,-0.0589368785330924,0.207642784660442,-0.0139541791157841,0.207642784660442,"turquoise"
"OLIG1","turquoise",TRUE,0.0840436276172092,0.166826277966726,0.130315039916906,0.453022350467063,0.379789518180093,0.453022350467063,"turquoise"
"OR6E1P","grey",TRUE,-0.0481447048754609,0.0260568415231623,0.0519294752148707,0.181897443923626,0.0919204930154684,0.181897443923626,"turquoise"
"PPP1R27","grey",TRUE,-0.0254775047893603,0.115578293831909,-0.142883104296506,-0.116455390960886,-0.107722813052389,0.142883104296506,"yellow"
"RP5-1018K9.1","grey",TRUE,-0.124933038359015,0.153184897322837,0.238945565240736,-0.06076741665449,0.00225030263276412,0.238945565240736,"yellow"
"RP11-100G15.3","grey",TRUE,-0.0206175475009459,0.477965683152255,0.0180969147522874,0.0699729633855784,-0.0114470731842725,0.477965683152255,"grey"
"CTD-3141N22.1","grey",TRUE,0.0318501436587398,0.0230294016358318,-0.135375276231158,-0.0656856273750935,-0.0318884251655835,0.135375276231158,"yellow"
"AC112721.2","turquoise",TRUE,-0.0749232409434219,0.148998047319305,0.00717572987259598,0.563563261133,0.287989347599686,0.563563261133,"turquoise"
"RPL34P27","grey",TRUE,0.0214847523199063,0.0636347246745563,-0.100358322656768,0.0298783673139173,-0.0196375952071171,0.100358322656768,"yellow"
"PACERR","turquoise",TRUE,-0.225988320647328,0.241112577305976,0.236358774569237,0.269802568629907,0.192219532734258,0.269802568629907,"turquoise"
"RP11-158I13.2","grey",TRUE,-0.0601571941647547,0.250670336205259,0.0203026403615412,0.138828612717926,0.10647837607314,0.250670336205259,"grey"
"AC099668.5","grey",TRUE,0.0342688057893258,0.24056572074265,-0.00657332897270919,-0.0338580131864509,-0.0585357848669907,0.24056572074265,"grey"
"RP11-543D5.1","blue",TRUE,0.411669298927725,0.172372211745172,0.0605885438842984,0.00839477812439105,0.0823104831418206,0.411669298927725,"blue"
"RP11-731F5.2","brown",TRUE,-0.0858899640080817,0.0102710692735526,0.290265546172124,0.457308738099664,0.674550039047748,0.674550039047748,"brown"
"RN7SL199P","grey",TRUE,0.0757418530124248,0.42108271309166,-0.0391068904162882,0.0501071071210872,-0.0240326522566353,0.42108271309166,"grey"
"RN7SL656P","grey",TRUE,0.0757418530124248,0.42108271309166,-0.0391068904162882,0.0501071071210872,-0.0240326522566353,0.42108271309166,"grey"
"GPM6A","turquoise",TRUE,0.094902672187748,0.0291785077771952,0.00175412528484199,0.628476368874608,0.302078617333079,0.628476368874608,"turquoise"
"EIF2B5-AS1","grey",TRUE,0.05153686521501,0.0159368560613093,0.142988032002064,-0.0668394962590004,0.00715424381664425,0.142988032002064,"yellow"
"LRRC63","turquoise",TRUE,0.0252144027206305,0.28117040227898,-0.000965150421269042,0.353832396462798,0.235042663020682,0.353832396462798,"turquoise"
"IGKV6D-21","brown",TRUE,0.0235494327512974,0.0489710707063045,0.375903853190977,0.442468317127978,0.722482157131253,0.722482157131253,"brown"
