time_ps,core_internal_rmsd_A,pair_retention_4p5A,residue_contact_fraction_4p5A,core_pocket_nearest_distance_A
9.380000027965585105e+03,2.944054322867883239e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.612489678257369441e+00
9.390000027995400160e+03,6.068881981770219564e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.259456269328522726e+00
9.400000028025213396e+03,6.137342472972838470e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.543418477563197388e+00
9.410000028055028451e+03,5.497508338821156804e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.709785197271529888e+00
9.420000028084841688e+03,3.775213958632915590e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.603904708892731623e+00
9.430000028114654924e+03,2.322015694855803294e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.601152237647154752e+00
9.440000028144469979e+03,7.091211382964027199e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.830493833983087182e+00
9.450000028174283216e+03,3.847775292192363861e-02,1.250000000000000000e-01,3.333333333333333148e-01,4.195267094529444130e+00
9.460000028204098271e+03,1.790910256235000303e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.291993650236017643e+00
9.470000028233911507e+03,4.332359555573576243e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.417963320621872914e+00
9.480000028263726563e+03,5.612560449046458816e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.719732738958688056e+00
9.490000028293539799e+03,5.778578020980035951e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.413678478104523517e+00
9.500000028323354854e+03,4.512738761077496330e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.783628786517676090e+00
9.510000028353168091e+03,6.954089989070141864e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.575283873323866768e+00
9.520000028382983146e+03,4.728085536788853571e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.444995396286358424e+00
9.530000028412796382e+03,2.898606163806928537e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.561122681675844781e+00
9.540000028442609619e+03,6.043185684241701022e-02,4.166666666666666435e-02,3.333333333333333148e-01,4.073456895157167246e+00
9.550000028472424674e+03,3.077220704946985463e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.486189606729670487e+00
9.560000028502237910e+03,4.636799239951728407e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.407230606170000176e+00
9.570000028532052966e+03,4.584074665322419168e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.616663360413382211e+00
9.580000028561866202e+03,2.164118544944468314e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.653411305741098847e+00
9.590000028591681257e+03,2.801040635058309886e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.432248513307746940e+00
9.600000028621494494e+03,3.197279371008334564e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.675777604815203770e+00
9.610000028651309549e+03,5.573077090461144023e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.368612673510298805e+00
9.620000028681122785e+03,4.440415558968435067e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.332168204683708446e+00
9.630000028710936022e+03,5.696634267954406999e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.738360735300568560e+00
9.640000028740751077e+03,5.922167088121717965e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.143881771588728391e+00
9.650000028770564313e+03,6.016723389815163692e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.623509391630230780e+00
9.660000028800379368e+03,2.760006926627426443e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.564338572893255730e+00
9.670000028830192605e+03,6.836998358509178975e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.654874787941282843e+00
9.680000028860007660e+03,6.610201588123086613e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.564459899321458014e+00
9.690000028889820896e+03,4.840230400616578332e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.757761922222466744e+00
9.700000028919635952e+03,4.074025811309303635e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.855466472033418412e+00
9.710000028949449188e+03,4.477460391847865734e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.700142028526796079e+00
9.720000028979264243e+03,3.082237642171785710e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.228041159796123605e+00
9.730000029009077480e+03,5.590814163626608990e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.347604377945196052e+00
9.740000029038890716e+03,4.215504702587921648e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.618139305605319045e+00
9.750000029068705771e+03,2.752157860078600915e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.353509993571363701e+00
9.760000029098519008e+03,4.304033045968543719e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.727191825978326101e+00
9.770000029128334063e+03,3.844086332561585245e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.770903300429827354e+00
9.780000029158147299e+03,7.863889681991229064e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.742476848334344020e+00
9.790000029187962355e+03,6.220959172041367474e-02,1.250000000000000000e-01,1.666666666666666574e-01,3.649348294597898779e+00
9.800000029217775591e+03,4.153767263135089982e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.662313090885141342e+00
9.810000029247590646e+03,5.363886194380521055e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.719891712018100094e+00
9.820000029277403883e+03,7.388266181147211398e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.226314870647920774e+00
9.830000029307218938e+03,4.561120185488212048e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.552370163276298065e+00
9.840000029337032174e+03,5.661449760275185511e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.654078305619968159e+00
9.850000029366845411e+03,3.560472406811471258e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.760345469809402541e+00
9.860000029396660466e+03,4.850867261874964448e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.494901212810612279e+00
9.870000029426473702e+03,4.831237886005155385e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.767939234328351983e+00
9.880000029456288758e+03,4.395566280221386429e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.769940793469486628e+00
9.890000029486101994e+03,4.544240590904496252e-02,1.250000000000000000e-01,3.333333333333333148e-01,4.010499085995206769e+00
9.900000029515917049e+03,3.536705094667756677e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.459845367153410400e+00
9.910000029545730285e+03,6.229918624025496121e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.745185036562872494e+00
9.920000029575545341e+03,5.609910109114927407e-02,1.250000000000000000e-01,1.666666666666666574e-01,4.011213685222355885e+00
9.930000029605358577e+03,4.648901364780305689e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.834328536634949547e+00
9.940000029635171813e+03,3.947103430386971618e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.323882485448913737e+00
9.950000029664986869e+03,4.364543462181313949e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.654731049623015871e+00
9.960000029694800105e+03,5.016079136830949026e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.291951636292897110e+00
9.970000029724615160e+03,7.652859903205053160e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.648356134153382335e+00
9.980000029754428397e+03,3.277752473262834920e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.435905719656111135e+00
9.990000029784243452e+03,5.600379175050311520e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.674195728952493578e+00
1.000000002981405669e+04,6.278209303556646359e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.387850410924939215e+00
1.001000002984387174e+04,4.302692233766911012e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.595264327746856559e+00
1.002000002987368498e+04,5.783250171215030544e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.897592106905190867e+00
1.003000002990350004e+04,3.235064397993153706e-02,1.250000000000000000e-01,3.333333333333333148e-01,4.034672328781543804e+00
1.004000002993331327e+04,6.622296908022765050e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.462611140009971500e+00
1.005000002996312651e+04,6.499166121808706842e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.490680792965271451e+00
1.006000002999294156e+04,3.925667727248568356e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.762102272464971531e+00
1.007000003002275480e+04,4.916413962585854808e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.675257612339865698e+00
1.008000003005256985e+04,4.741518590254627935e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.274856741859483389e+00
1.009000003008238309e+04,4.679829255648042946e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.790264770370823211e+00
1.010000003011219815e+04,4.935008401504290682e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.653567216029876885e+00
1.011000003014201138e+04,4.322296361502802470e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.448046868261041897e+00
1.012000003017182644e+04,3.605442042331218760e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.905524140359548202e+00
1.013000003020163967e+04,4.566904634007731140e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.268882057933503837e+00
1.014000003023145291e+04,4.118059877344132369e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.813903895950946588e+00
1.015000003026126797e+04,6.222762494667891109e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.457447849906517767e+00
1.016000003029108120e+04,7.216651149002596688e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.291861882457592259e+00
1.017000003032089626e+04,3.726198254098134210e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.406717759085576169e+00
1.018000003035070949e+04,4.230663053029938558e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.647363451513721433e+00
1.019000003038052455e+04,4.502335320479845110e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.349043326780023033e+00
1.020000003041033779e+04,3.577174409790303405e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.663259351371263239e+00
1.021000003044015284e+04,4.773717136444852183e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.555707460806516451e+00
1.022000003046996608e+04,3.304408111188886221e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.729725394713828912e+00
1.023000003049978113e+04,5.090637491128201936e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.630247655450765887e+00
1.024000003052959437e+04,5.317481632098453731e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.451193268033494910e+00
1.025000003055940761e+04,5.297312691988746020e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.543267422885423290e+00
1.026000003058922266e+04,2.992423144092771006e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.382759745773876059e+00
1.027000003061903590e+04,3.930966610576540343e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.772669587481152220e+00
1.028000003064885095e+04,4.010544408021057827e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.840877832297330041e+00
1.029000003067866419e+04,4.338238619932912460e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.222097236373949514e+00
1.030000003070847924e+04,5.162908535774660135e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.615483166211592714e+00
1.031000003073829248e+04,3.746680451056140504e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.523930167046518847e+00
1.032000003076810754e+04,4.459958264802737354e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.729209737412861880e+00
1.033000003079792077e+04,5.556078484563035241e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.487654801148106554e+00
1.034000003082773583e+04,6.298188020819818489e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.288677080676607023e+00
1.035000003085754906e+04,4.956786746405265898e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.592476125720311053e+00
1.036000003088736230e+04,3.901697166704855280e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.494179711576823166e+00
1.037000003091717736e+04,4.512310926608364275e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.606409921469539981e+00
1.038000003094699059e+04,4.607839855048859873e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.612416839007673630e+00
1.039000003097680565e+04,3.472713661636801785e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.477045386248515779e+00
1.040000003100661888e+04,5.342976968339920724e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.317568982501778674e+00
1.041000003103643394e+04,2.739496900247135810e-02,8.333333333333332871e-02,3.333333333333333148e-01,3.622141454273480221e+00
1.042000003106624717e+04,6.813488330975558949e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.748043519714380878e+00
1.043000003109606223e+04,4.261396897050175742e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.699389398815975394e+00
1.044000003112587547e+04,3.521475507874859828e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.494307644016175107e+00
1.045000003115568870e+04,3.814813540380575935e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.494417072124159418e+00
1.046000003118550376e+04,5.678972968640610963e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.532884676584759021e+00
1.047000003121531699e+04,5.317360502319736643e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.834275722509582263e+00
1.048000003124513205e+04,3.432765272627364556e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.833324893125976462e+00
1.049000003127494529e+04,5.672235733964445248e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.501681458114203060e+00
1.050000003130476034e+04,4.381770705297193674e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.691844323916695814e+00
1.051000003133457358e+04,6.083243610275937407e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.498473401999906418e+00
1.052000003136438863e+04,5.626088751525661763e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.616461112299564018e+00
1.053000003139420187e+04,4.349974649357891965e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.774952784644843629e+00
1.054000003142401692e+04,5.218869894853465224e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.571162703094330038e+00
1.055000003145383016e+04,2.150789140581695069e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.570906844512448775e+00
1.056000003148364340e+04,2.911998982764056262e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.613338142011627507e+00
1.057000003151345845e+04,8.105111375031236187e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.725163401750267500e+00
1.058000003154327169e+04,2.696992557187176051e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.570407833421442412e+00
1.059000003157308674e+04,4.216425181232111297e-02,4.166666666666666435e-02,3.333333333333333148e-01,3.870095534598257281e+00
1.060000003160289998e+04,3.828400157316882296e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.346311210303425376e+00
1.061000003163271504e+04,4.982695561382363691e-02,1.250000000000000000e-01,3.333333333333333148e-01,3.603119572779063695e+00
1.062000003166252827e+04,5.241085948524684679e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.595421028670271912e+00
1.063000003169234333e+04,4.671539409806926141e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.775238816992874114e+00
1.064000003172215656e+04,4.647250525626392403e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.424262189046056726e+00
1.065000003175196980e+04,5.417619298839824321e-02,1.666666666666666574e-01,3.333333333333333148e-01,3.552209188605202961e+00
