#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
9775000,19550.000003065357,-767562.8519555684,207797.98353893257,-559764.8684166358,309.3055556314801,712.2795486538431,1.0235539095343038,62.8,1:6:44:48
9780000,19560.000003067395,-767668.203168096,207775.82697857136,-559892.3761895247,309.2725757772164,712.6376020657642,1.0230396411761207,62.8,1:6:44:34
9785000,19570.000003069432,-767061.3125853124,208797.25029475358,-558264.0622905588,310.7929558163591,712.7563439770673,1.022869207502175,62.8,1:6:44:19
9790000,19580.00000307147,-768343.756488781,208855.10676118277,-559488.6497275982,310.87907468137877,711.4692151020391,1.0247196944444168,62.8,1:6:44:04
9795000,19590.000003073506,-767179.7581282128,208672.1925798572,-558507.5655483556,310.6068084566337,711.1772047016043,1.0251404458497344,62.8,1:6:43:50
9800000,19600.000003075544,-769737.073466266,209650.04770453263,-560087.0257617334,312.0623376081385,710.1803918723411,1.026579338221186,62.8,1:6:43:36
9805000,19610.00000307758,-767756.0730179376,209142.09000612778,-558613.9830118099,311.30624683446183,710.3246145828048,1.026370903863676,62.8,1:6:43:22
9810000,19620.00000307962,-768035.7349278829,208355.38125600407,-559680.3536718788,310.13523745827325,709.62331982312,1.0273852286699012,62.8,1:6:43:08
9815000,19630.000003081655,-766779.6065481142,208716.68302898388,-558062.9235191303,310.6730321170035,710.7379133417465,1.0257740624502407,62.8,1:6:42:54
9820000,19640.000003083693,-769122.9389234683,207715.78687704157,-561407.1520464268,309.1832065896643,710.8969859255582,1.025544531964458,62.8,1:6:42:39
9825000,19650.00000308573,-767882.9561357535,207194.8350157759,-560688.1211199777,308.4077741135554,712.1495479280269,1.0237407561756289,62.8,1:6:42:24
9830000,19660.000003087767,-768285.6783426031,207950.0955801224,-560335.5827624807,309.5319731289802,710.6910622077473,1.0258416849104186,62.8,1:6:42:09
9835000,19670.000003089805,-769334.7422009762,208858.81631114663,-560475.9258898296,310.88459631538683,710.1222963697296,1.0266633232515527,62.8,1:6:41:54
9840000,19680.00000309184,-769010.4413121846,207466.99725203635,-561543.4440601482,308.81288531951986,709.6917813004965,1.0272861204197525,62.8,1:6:41:39
9845000,19690.00000309388,-769297.3203313882,208483.7137325672,-560813.606598821,310.3262592732732,709.973243481308,1.0268788625485221,62.8,1:6:41:25
9850000,19700.000003095916,-767707.6862648209,207246.7036084456,-560460.9826563753,308.4849800787062,710.3285245643328,1.026365254236586,62.8,1:6:41:10
9855000,19710.000003097954,-767969.4131751028,207555.2419171509,-560414.1712579519,308.9442367634075,710.2555738425916,1.026470672749054,62.8,1:6:40:57
9860000,19720.00000309999,-767707.8159650103,208512.01185962823,-559195.8041053821,310.36838079805835,711.4552994757831,1.024739737328763,62.8,1:6:40:43
9865000,19730.000003102028,-768380.7364329849,207206.2044240759,-561174.532008909,308.42469738245114,711.7879655459002,1.0242608079877078,62.8,1:6:40:29
9870000,19740.000003104065,-766837.9294892731,209127.20041460812,-557710.729074665,311.28408380236846,711.7879655459002,1.0242608079877078,62.8,1:6:40:15
9875000,19750.000003106103,-767915.3181152367,208196.69302644077,-559718.6250887959,309.8990313595358,711.7879655459002,1.0242608079877078,62.8,1:6:40:00
9880000,19760.00000310814,-768199.7056257366,208522.5923716813,-559677.1132540554,310.38412980150724,711.7879655459002,1.0242608079877078,62.8,1:6:39:46
9885000,19770.000003110177,-767670.8796598827,209233.85773764484,-558437.0219222379,311.4428423331405,711.7879655459002,1.0242608079877078,62.8,1:6:39:32
9890000,19780.000003112214,-767885.9025225202,209561.98342513829,-558323.9190973819,311.9312546668824,711.7879655459002,1.0242608079877078,62.8,1:6:39:18
9895000,19790.00000311425,-768711.8549408419,207929.55493428395,-560782.300006558,309.50139854993046,711.7879655459002,1.0242608079877078,62.8,1:6:39:04
9900000,19800.00000311629,-768618.2147292979,208053.58653052954,-560564.6281987684,309.68601854065054,711.7879655459002,1.0242608079877078,62.8,1:6:38:50
9905000,19810.000003118326,-766943.5359733799,208137.75213711197,-558805.7838362679,309.8112983401254,711.7879655459002,1.0242608079877078,62.8,1:6:38:36
9910000,19820.000003120364,-768343.7155123819,208574.47366664535,-559769.2418457365,310.46135467391673,711.7879655459002,1.0242608079877078,62.8,1:6:38:22
9915000,19830.0000031224,-768427.1156311529,208591.9402737592,-559835.1753573937,310.48735357210785,711.7879655459002,1.0242608079877078,62.8,1:6:38:07
9920000,19840.000003124438,-767912.1780455024,209192.9333173887,-558719.2447281138,311.38192667683506,711.7879655459002,1.0242608079877078,62.8,1:6:37:52
9925000,19850.000003126475,-766161.5929453573,208243.05562167408,-557918.5373236833,309.96804169368306,711.7879655459002,1.0242608079877078,62.8,1:6:37:38
9930000,19860.000003128513,-769080.8310904233,208297.7161697641,-560783.1149206592,310.0494034610601,711.7879655459002,1.0242608079877078,62.8,1:6:37:24
9935000,19870.00000313055,-769173.0789673701,208478.55056002882,-560694.5284073413,310.3185739342549,711.7879655459002,1.0242608079877078,62.8,1:6:37:10
9940000,19880.000003132587,-767333.7185614496,208471.99593447894,-558861.7226269706,310.3088174290996,711.7879655459002,1.0242608079877078,62.8,1:6:36:57
9945000,19890.000003134624,-768181.5492796693,209161.74154596747,-559019.8077337018,311.33549798668963,711.3916490080042,1.024831424044124,62.8,1:6:36:43
9950000,19900.00000313666,-769325.9483602787,209407.713935718,-559918.2344245608,311.7016258257865,710.9650492661549,1.0254463527545965,62.8,1:6:36:29
9955000,19910.0000031387,-768681.9454537141,209363.315849478,-559318.6296042361,311.6355396467988,711.1642571130586,1.0251591097470856,62.8,1:6:36:15
9960000,19920.000003140736,-769406.7278392366,208762.20408790308,-560644.5237513336,310.7407898314055,710.8241982906059,1.0256495466237783,62.8,1:6:36:01
9965000,19930.000003142773,-766156.9908746402,207357.68580674124,-558799.3050678989,308.65017615002716,710.7784970115941,1.0257154933234822,62.8,1:6:35:46
9970000,19940.00000314481,-767933.4015509919,207975.6799471543,-559957.7216038376,309.5700552447232,710.8893490046631,1.0255555491536674,62.8,1:6:35:31
9975000,19950.000003146848,-768023.9400005406,207785.41580191732,-560238.5241986233,309.28684866034246,710.3142397069306,1.026385895074795,62.8,1:6:35:17
9980000,19960.000003148885,-769960.699892289,208011.82535285535,-561948.8745394336,309.6238573779465,711.5280933821173,1.0246348998541086,62.8,1:6:35:03
9985000,19970.000003150923,-769189.5247503542,207488.91302493383,-561700.6117254205,308.8455067636634,711.565544209703,1.024580971687849,62.8,1:6:34:49
9990000,19980.00000315296,-767207.7726367493,209045.16462149657,-558162.6080152527,311.16197421238155,711.1731455990811,1.0251462969567344,62.8,1:6:34:34
9995000,19990.000003154997,-767680.9896724494,207572.15108503797,-560108.8385874114,308.96940591798494,711.1106294712785,1.0252364210165654,62.8,1:6:34:19
10000000,20000.000003157034,-767737.291650686,209724.15124747014,-558013.1404032158,312.1726401102715,711.4246801874592,1.0247838415078112,62.8,1:6:34:05
10005000,20010.00000315907,-769491.1752058179,208992.95127602154,-560498.2239297964,311.0842550855715,710.1240814059638,1.026660742531816,62.8,1:6:33:50
10010000,20020.00000316111,-769598.6069942843,208194.4105616301,-561404.1964326543,309.89563392980887,710.4251937530807,1.0262255943577436,62.8,1:6:33:36
10015000,20030.000003163146,-768391.0230148602,207196.34014226362,-561194.6828725967,308.4100144817084,708.9377606329589,1.0283787339174162,62.8,1:6:33:21
10020000,20040.000003165183,-767515.3091816218,208544.34781033453,-558970.9613712872,310.41651258947303,708.5155349591631,1.0289915756723547,62.8,1:6:33:07
10025000,20050.00000316722,-769944.7132159648,208078.519179838,-561866.1940361268,309.72313058002834,707.7148746284714,1.0301557065459488,62.8,1:6:32:54
10030000,20060.000003169258,-769765.9039851557,209192.63478186037,-560573.2692032953,311.381482309205,708.5342093480801,1.0289644551909114,62.8,1:6:32:40
10035000,20070.000003171295,-768089.4518576381,207169.25723219785,-560920.1946254403,308.3697017972283,708.4558252499312,1.0290783006107287,62.8,1:6:32:26
10040000,20080.000003173333,-769031.6316599878,208018.60783515061,-561013.0238248373,309.6339530459562,709.4000888274188,1.027708521873802,62.8,1:6:32:13
10045000,20090.00000317537,-768358.3948576418,209299.01934337016,-559059.3755142717,311.53983483673204,708.8072807745075,1.028568041667598,62.8,1:6:31:58
10050000,20100.000003177407,-769237.7697131643,209257.68217561295,-559980.0875375513,311.47830480923307,709.8075244451439,1.0271186083521353,62.8,1:6:31:44
10055000,20110.000003179444,-768191.6827401994,210949.96764287277,-557241.7150973266,313.99725753352556,707.3301980827624,1.0307159494704141,62.8,1:6:31:29
10060000,20120.00000318148,-769898.6198819885,208299.2510690165,-561599.368812972,310.0516881457236,707.5242633293996,1.0304332366995397,62.8,1:6:31:15
10065000,20130.00000318352,-768531.9615676766,207873.8055012612,-560658.1560664154,309.4184159864639,708.2632558813611,1.029358096233207,62.8,1:6:31:01
10070000,20140.000003185556,-769283.3035496655,208146.7134812259,-561136.5900684396,309.8246372256774,709.455300289934,1.0276285432049432,62.8,1:6:30:47
10075000,20150.000003187593,-767997.4058633521,209137.42878304032,-558859.9770803119,311.29930864299126,710.4790713651334,1.0261477728051043,62.8,1:6:30:33
10080000,20160.00000318963,-767763.9879406467,207722.007127974,-560041.9808126728,309.19246538100606,709.6174531090799,1.0273937225074177,62.8,1:6:30:19
10085000,20170.000003191668,-768139.6440557353,208862.15188737374,-559277.4921683616,310.88956129262436,708.2393575606196,1.0293928301542732,62.8,1:6:30:05
10090000,20180.000003193705,-768204.1811105693,208448.3448731594,-559755.8362374099,310.27361302269424,708.8578562231246,1.0284946556005836,62.8,1:6:29:50
10095000,20190.000003195742,-766844.1505990797,208261.53298815872,-558582.6176109209,309.9955450987201,708.8099082565382,1.028564228876587,62.8,1:6:29:35
10100000,20200.00000319778,-768634.1682677534,208078.34102226514,-560555.8272454883,309.7228653939754,709.5627218717657,1.0274729692433417,62.8,1:6:29:20
10105000,20210.000003199817,-768509.6368045039,208020.8409026091,-560488.7959018948,309.6372769481387,709.2319790531428,1.027952120375754,62.8,1:6:29:06
10110000,20220.000003201854,-766583.9457846428,209224.31687199857,-557359.6289126442,311.4286408346482,709.444468127738,1.027644233564876,62.8,1:6:28:52
10115000,20230.00000320389,-769577.4783169385,208353.0348146754,-561224.4435022632,310.13174480003585,710.0152108146447,1.0268181661481288,62.8,1:6:28:39
10120000,20240.00000320593,-768808.0033094976,208246.48226807796,-560561.5210414196,309.9731422281149,709.7995489346248,1.0271301493502631,62.8,1:6:28:25
10125000,20250.000003207966,-768284.4600352091,207377.0077506859,-560907.4522845232,308.6789367015296,709.9590925963944,1.0268993302694878,62.8,1:6:28:12
10130000,20260.000003210003,-769239.408408443,207784.42634910427,-561454.9820593387,309.28537586812905,709.3364598893354,1.0278007094400754,62.8,1:6:27:58
10135000,20270.00000321204,-768485.69405196,208338.60248578544,-560147.0915661745,310.1102623995316,709.0647977923735,1.0281944879732288,62.8,1:6:27:44
10140000,20280.000003214078,-769782.3621279169,208565.05360955623,-561217.3085183606,310.44733299794854,709.2015024265415,1.0279962947222965,62.8,1:6:27:29
10145000,20290.000003216115,-768015.0812186091,208826.13074087165,-559188.9504777375,310.83594411817654,709.5180520732073,1.0275376568301144,62.8,1:6:27:14
10150000,20300.000003218152,-769722.8524545082,209237.436956155,-560485.4154983532,311.4481699698728,709.7112246671827,1.027257976718432,62.8,1:6:27:00
10155000,20310.00000322019,-768630.668774032,208647.41248265817,-559983.2562913739,310.56992348979134,709.9944503390398,1.0268481906553328,62.8,1:6:26:45
10160000,20320.000003222227,-768239.7323383405,210120.7020734424,-558119.0302648981,312.7629026887363,710.4230493223773,1.026228692046755,62.8,1:6:26:31
10165000,20330.000003224264,-768085.4266453325,208635.23863021279,-559450.1880151196,310.55180281253223,708.791277155091,1.0285912654458997,62.8,1:6:26:16
10170000,20340.0000032263,-766839.7130658468,208816.84822526193,-558022.8648405849,310.8221271715468,709.0308826259572,1.0282436697338861,62.8,1:6:26:02
10175000,20350.00000322834,-767697.0295500546,207320.74525582395,-560376.2842942306,308.5951904498186,708.1526805474809,1.0295188265648145,62.8,1:6:25:47
10180000,20360.000003230376,-767427.0419736383,208573.87334983097,-558853.1686238074,310.4604611073736,710.186894879571,1.0265699380859448,62.8,1:6:25:32
10185000,20370.000003232413,-767693.3251308636,208325.84415887328,-559367.4809719903,310.09127173693093,710.0991203821341,1.0266968311601832,62.8,1:6:25:17
10190000,20380.00000323445,-766900.1261805664,207203.0902593729,-559697.0359211934,308.42006197441026,711.8322224053674,1.0241971264554453,62.8,1:6:25:02
10195000,20390.000003236488,-768295.9134147032,207691.9279461007,-560603.9854686025,309.1476927710711,710.9679026042868,1.0254422373153906,62.8,1:6:24:48
10200000,20400.000003238525,-768007.5868967511,207886.37728984468,-560121.2096069064,309.43712898832695,710.9679026042868,1.0254422373153906,62.8,1:6:24:34
10205000,20410.000003240562,-768969.7845688132,208659.0182205945,-560310.7663482187,310.5871985333686,710.9679026042868,1.0254422373153906,62.8,1:6:24:21
10210000,20420.0000032426,-768409.901598312,208779.13613268873,-559630.7654656232,310.76599303805466,710.9679026042868,1.0254422373153906,62.8,1:6:24:07
10215000,20430.000003244637,-768505.701278396,207223.29947478278,-561282.4018036132,308.45014322204685,710.9679026042868,1.0254422373153906,62.8,1:6:23:54
10220000,20440.000003246674,-767890.1381164459,208603.58331699733,-559286.5547994485,310.50468414431396,710.9710635731884,1.0254376782113865,62.8,1:6:23:39
10225000,20450.00000324871,-768981.0488037351,208237.4234459072,-560743.6253578279,309.9596582472929,709.8730655475284,1.0270237766292003,62.8,1:6:23:25
10230000,20460.00000325075,-768929.8424185435,208048.4386955392,-560881.4037230043,309.6783560314439,710.0014164374195,1.0268381158507598,62.8,1:6:23:10
10235000,20470.000003252786,-768983.8192845606,208957.03453981702,-560026.7847447436,311.0307933249759,709.7512998979753,1.0271999738651698,62.8,1:6:22:56
10240000,20480.000003254823,-768437.1634647977,207959.85875106085,-560477.3047137368,309.5465055270354,709.7709055207779,1.0271716000686761,62.8,1:6:22:42
10245000,20490.00000325686,-769956.3995163348,208425.00207255466,-561531.3974437801,310.2388674597774,708.5462737001392,1.0289469351080258,62.8,1:6:22:27
10250000,20500.000003258898,-769657.0521844965,207859.78313984227,-561797.2690446542,309.39754381910177,708.2098300775043,1.0294357487613308,62.8,1:6:22:13
10255000,20510.000003260935,-769744.478497134,209618.38073427172,-560126.0977628623,312.0152015885058,709.4564733365839,1.0276268440785483,62.8,1:6:21:59
10260000,20520.000003262972,-768227.1361071165,206781.28662042075,-561445.8494866957,307.7922107956281,708.1572262361526,1.0295122180435796,62.8,1:6:21:44
10265000,20530.00000326501,-768085.0932210311,209296.82675296644,-558788.2664680646,311.536571184306,709.2442617512946,1.0279343182921983,62.8,1:6:21:29
10270000,20540.000003267047,-769459.5538873244,207160.50300034496,-562299.0508869794,308.3566711965397,708.411258563533,1.029143040702516,62.8,1:6:21:15
10275000,20550.000003269084,-768919.9703270248,208188.67264042422,-560731.2976866006,309.8870930822196,708.2259944355862,1.029412253198903,62.8,1:6:21:00
10280000,20560.00000327112,-769188.3818177278,208335.89954563306,-560852.4822720948,310.10623909578516,708.6276734451471,1.0288287404321992,62.8,1:6:20:45
10285000,20570.00000327316,-768645.9698920543,209956.66685459678,-558689.3030374575,312.51873764129897,708.3869273146009,1.0291783890898794,62.8,1:6:20:31
10290000,20580.000003275196,-768262.9952057302,207778.17633695606,-560484.8188687741,309.2760727774672,709.8246835657633,1.0270937790492116,62.8,1:6:20:17
10295000,20590.000003277233,-770411.3934643944,209080.41286369966,-561330.9806006947,311.2144409252629,710.6868102067409,1.0258478224661098,62.8,1:6:20:03
10300000,20600.00000327927,-767968.3490796294,209098.42649228236,-558869.922587347,311.2412540603224,711.046122710835,1.0253294314108228,62.8,1:6:19:50
10305000,20610.000003281308,-769038.3781679366,209139.7781083262,-559898.6000596103,311.30280559397477,709.336899847392,1.0278000719585023,62.8,1:6:19:36
