condition,sender_subtype,receiver_state,receiver_group,ligand,receptor,pathway,category,sender_cells,receiver_cells,ligand_mean,ligand_detection_fraction,receptor_mean,receptor_detection_fraction,communication_score,ligand_components_present,receptor_components_present
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,TGFB3,TGFBR1+TGFBR2,TGFb,Secreted Signaling,208,2212,0.010974373668432234,0.004807692307692308,0.06467923565966509,0.1061607578363433,0.0006018976515632065,1,2
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,208,758,0.1400599479675293,0.13942307692307693,0.31026342511177063,0.37994722955145116,0.04797900576263875,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,208,620,0.1400599479675293,0.13942307692307693,0.09315076470375062,0.15806451612903225,0.016956441548939803,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,208,804,0.1400599479675293,0.13942307692307693,0.3046763837337494,0.4191542288557214,0.0499379412372719,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,208,30,0.1400599479675293,0.13942307692307693,1.000000000000001e-12,1.000000000000001e-12,1.3974114962787099e-13,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,TNF,TNFRSF1A,TNF,Secreted Signaling,208,2212,0.1400599479675293,0.13942307692307693,0.24317041039466855,0.3268535262206148,0.03939637502841415,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,208,758,0.1400599479675293,0.13942307692307693,0.025678012520074848,0.04221635883905013,0.004600927621250153,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,208,620,0.1400599479675293,0.13942307692307693,0.037411566823720925,0.06935483870967743,0.0071181255428976265,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,208,804,0.1400599479675293,0.13942307692307693,0.03226421028375625,0.07213930348258707,0.00674172143946819,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,208,30,0.1400599479675293,0.13942307692307693,1.000000000000001e-12,1.000000000000001e-12,1.3974114962787099e-13,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,TNF,TNFRSF1B,TNF,Secreted Signaling,208,2212,0.1400599479675293,0.13942307692307693,0.031012447550892826,0.060126582278481014,0.0060342818634986535,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,208,758,1.000000000000001e-12,1.000000000000001e-12,0.38651415705680847,0.43271767810026385,4.0896394534787925e-13,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,208,620,1.000000000000001e-12,1.000000000000001e-12,0.11844488233327867,0.167741935483871,1.4095450972119894e-13,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,208,804,1.000000000000001e-12,1.000000000000001e-12,0.3550844192504883,0.46766169154228854,4.075038406530604e-13,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,208,30,1.000000000000001e-12,1.000000000000001e-12,0.16811934113502502,0.13333333333333333,1.4971944480038897e-13,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,LTA,LTBR,TNF,Secreted Signaling,208,2212,1.000000000000001e-12,1.000000000000001e-12,0.2969914376735688,0.3670886075949367,3.3018505920651376e-13,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,208,758,1.000000000000001e-12,1.000000000000001e-12,0.025138029828667637,0.0395778364116095,3.1542175452387076e-14,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,208,620,1.000000000000001e-12,1.000000000000001e-12,0.02745638228952885,0.05161290322580646,3.7644436535033986e-14,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,208,804,1.000000000000001e-12,1.000000000000001e-12,0.02897730842232705,0.05472636815920399,3.98223913016669e-14,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,208,30,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,FASLG,FAS,TNF,Cell-Cell Contact,208,2212,1.000000000000001e-12,1.000000000000001e-12,0.02684237807989121,0.047920433996383356,3.586500253845518e-14,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,208,758,0.38101959228515625,0.2740384615384615,0.018956208601593975,0.0316622691292876,0.007916371597807987,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,208,620,0.38101959228515625,0.2740384615384615,0.0067793498747050745,0.004838709677419355,0.0018507093578590767,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,208,804,0.38101959228515625,0.2740384615384615,0.014109915122389793,0.023631840796019904,0.0059005214173869485,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,208,30,0.38101959228515625,0.2740384615384615,1.000000000000001e-12,1.000000000000001e-12,3.2313158757050706e-13,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,IL1B,IL1R1,IL-related,Secreted Signaling,208,2212,0.38101959228515625,0.2740384615384615,0.013524583540856835,0.02079566003616637,0.005419106913568434,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,208,758,0.03087395057082176,0.04326923076923076,0.009800270199775696,0.019788918205804747,0.0005089976075584103,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,208,620,0.03087395057082176,0.04326923076923076,0.0061966823413968095,0.017741935483870964,0.00038323556366987174,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,208,804,0.03087395057082176,0.04326923076923076,0.015923338010907173,0.026119402985074622,0.0007453913859481415,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,208,30,0.03087395057082176,0.04326923076923076,0.05504538863897323,0.03333333333333333,0.0015656170177094223,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,IL6,IL6R,IL-related,Secreted Signaling,208,2212,0.03087395057082176,0.04326923076923076,0.01162941846996546,0.021699819168173595,0.0005806210088520464,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,208,758,0.0571793131530285,0.0673076923076923,0.014754392712283794,0.029967854067547615,0.0013044886639978128,1,2
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,208,620,0.0571793131530285,0.0673076923076923,0.028326601156791656,0.03421484425096198,0.0019313293258837942,1,2
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,208,804,0.0571793131530285,0.0673076923076923,0.029392212586562386,0.047132575426608016,0.0023090245111491363,1,2
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,208,30,0.0571793131530285,0.0673076923076923,1.000000000000001e-12,1.000000000000001e-12,6.203714706584463e-14,1,2
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,IL10,IL10RA+IL10RB,IL-related,Secreted Signaling,208,2212,0.0571793131530285,0.0673076923076923,0.030114428400347303,0.039867676615305644,0.0021495601043760655,1,2
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,208,758,1.000000000000001e-12,1.000000000000001e-12,0.010726094245910648,0.021108179419525062,1.5046870831286408e-14,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,208,620,1.000000000000001e-12,1.000000000000001e-12,0.010083872824907301,0.012903225806451613,1.1406773779790684e-14,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,208,804,1.000000000000001e-12,1.000000000000001e-12,0.020806659013032913,0.03855721393034826,2.8323961635712622e-14,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,208,30,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,IL11,IL11RA,IL-related,Secreted Signaling,208,2212,1.000000000000001e-12,1.000000000000001e-12,0.014064618386328224,0.024864376130198915,1.8700480252800383e-14,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,208,758,0.02498762868344784,0.019230769230769235,0.03659039364374756,0.06203334008184036,0.0010443762179520432,1,2
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,208,620,0.02498762868344784,0.019230769230769235,0.01723480383976735,0.044288807154019304,0.00060563506804915,1,2
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,208,804,0.02498762868344784,0.019230769230769235,0.04824698427944584,0.09173676076908348,0.0014583697144343575,1,2
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,208,30,0.02498762868344784,0.019230769230769235,2.8573085426076066e-07,2.581988897471612e-07,5.954106589832747e-09,1,2
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,IL17A,IL17RA+IL17RC,IL-related,Secreted Signaling,208,2212,0.02498762868344784,0.019230769230769235,0.036181381099910835,0.06808264230385787,0.0010879817776843408,1,2
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,208,758,0.7511392831802368,0.6105769230769231,6.531391291709928e-08,7.264327122921474e-08,4.6647779820839195e-08,1,2
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,208,620,0.7511392831802368,0.6105769230769231,2.6896458468785906e-08,5.67961834247065e-08,2.6469001388253388e-08,1,2
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,208,804,0.7511392831802368,0.6105769230769231,3.724547887753676e-08,6.108472217815267e-08,3.2302304998594886e-08,1,2
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,208,30,0.7511392831802368,0.6105769230769231,1.000000000000001e-12,1.000000000000001e-12,6.77221021769404e-13,1,2
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,IL18,IL18R1+IL18RAP,IL-related,Secreted Signaling,208,2212,0.7511392831802368,0.6105769230769231,4.6570481661934295e-08,6.378648833438436e-08,3.691051818133217e-08,1,2
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,208,758,1.000000000000001e-12,1.000000000000001e-12,3.124459786213777e-08,3.632163561460743e-08,3.368760749108658e-20,2,2
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,208,620,1.000000000000001e-12,1.000000000000001e-12,0.0009829798704236164,0.0022809896167307977,1.4973866828216613e-15,2,2
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,208,804,1.000000000000001e-12,1.000000000000001e-12,0.0006379297235703822,0.0017589720925038493,1.0592924906459969e-15,2,2
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,208,30,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000001e-12,1.000000000000002e-24,2,2
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,IL12A+IL12B,IL12RB1+IL12RB2,IL-related,Secreted Signaling,208,2212,1.000000000000001e-12,1.000000000000001e-12,0.0006427270351282864,0.0014296011121918523,9.5856313524732e-16,2,2
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,208,758,1.000000000000001e-12,1.000000000000001e-12,0.11551612615585327,0.16226912928759893,1.3691128956366884e-13,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,208,620,1.000000000000001e-12,1.000000000000001e-12,0.26765698194503784,0.1935483870967742,2.2760618873539576e-13,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,208,804,1.000000000000001e-12,1.000000000000001e-12,0.11046530306339263,0.17039800995024876,1.3719718586965718e-13,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,208,30,1.000000000000001e-12,1.000000000000001e-12,0.18035167455673218,0.06666666666666667,1.096514704436235e-13,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,EGF,EGFR,EGF,Secreted Signaling,208,2212,1.000000000000001e-12,1.000000000000001e-12,0.1572030782699585,0.17269439421338156,1.6476677568705819e-13,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,208,758,0.06508253514766695,0.10576923076923075,0.11551612615585327,0.16226912928759893,0.011359289416362077,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,208,620,0.06508253514766695,0.10576923076923075,0.26765698194503784,0.1935483870967742,0.01888408603147487,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,208,804,0.06508253514766695,0.10576923076923075,0.11046530306339263,0.17039800995024876,0.011383009731123116,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,208,30,0.06508253514766695,0.10576923076923075,0.18035167455673218,0.06666666666666667,0.009097590064839452,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,TGFA,EGFR,EGF,Secreted Signaling,208,2212,0.06508253514766695,0.10576923076923075,0.1572030782699585,0.17269439421338156,0.013670410213759069,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,208,758,0.3002578318119049,0.264423076923077,0.11551612615585327,0.16226912928759893,0.03857768036702012,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,208,620,0.3002578318119049,0.264423076923077,0.26765698194503784,0.1935483870967742,0.06413290552278732,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,208,804,0.3002578318119049,0.264423076923077,0.11046530306339263,0.17039800995024876,0.03865823775820151,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,208,30,0.3002578318119049,0.264423076923077,0.18035167455673218,0.06666666666666667,0.03089664403884463,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,HBEGF,EGFR,EGF,Secreted Signaling,208,2212,0.3002578318119049,0.264423076923077,0.1572030782699585,0.17269439421338156,0.04642655859730183,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,208,758,0.14584289491176605,0.1346153846153846,0.11551612615585327,0.16226912928759893,0.01918356188403331,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,208,620,0.14584289491176605,0.1346153846153846,0.26765698194503784,0.1935483870967742,0.03189143437849176,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,208,804,0.14584289491176605,0.1346153846153846,0.11046530306339263,0.17039800995024876,0.019223620738900736,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,208,30,0.14584289491176605,0.1346153846153846,0.18035167455673218,0.06666666666666667,0.015364005230206321,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,AREG,EGFR,EGF,Secreted Signaling,208,2212,0.14584289491176605,0.1346153846153846,0.1572030782699585,0.17269439421338156,0.023086581449190274,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,208,758,0.09118867665529252,0.04807692307692307,0.11551612615585327,0.16226912928759893,0.00906521377839261,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,208,620,0.09118867665529252,0.04807692307692307,0.26765698194503784,0.1935483870967742,0.015070333240941591,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,208,804,0.09118867665529252,0.04807692307692307,0.11046530306339263,0.17039800995024876,0.009084143635386116,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,208,30,0.09118867665529252,0.04807692307692307,0.18035167455673218,0.06666666666666667,0.007260277978933884,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,EREG,EGFR,EGF,Secreted Signaling,208,2212,0.09118867665529252,0.04807692307692307,0.1572030782699585,0.17269439421338156,0.010909590070620458,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,208,758,0.79271000623703,0.5961538461538461,0.2562522448063868,0.2616630819429909,0.178008774651124,1,2
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,208,620,0.79271000623703,0.5961538461538461,0.25618010379256384,0.2094539752354571,0.15924043214395336,1,2
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,208,804,0.79271000623703,0.5961538461538461,0.2450705910190342,0.298383058654206,0.185895563422529,1,2
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,208,30,0.79271000623703,0.5961538461538461,0.11355920170183309,0.08819171036881969,0.06879571573267267,1,2
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,MIF,CD74+CXCR4,MIF,Secreted Signaling,208,2212,0.79271000623703,0.5961538461538461,0.25151048334199083,0.25872067640467966,0.1753597671517982,1,2
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,208,758,0.79271000623703,0.5961538461538461,0.018979266644625025,0.027133197626917068,0.015600070029571205,1,2
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,208,620,0.79271000623703,0.5961538461538461,0.07897811078128636,0.10776318121606496,0.06341980719635547,1,2
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,208,804,0.79271000623703,0.5961538461538461,0.026733276069584665,0.04498293860702767,0.023838907500413804,1,2
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,208,30,0.79271000623703,0.5961538461538461,6.347941230832401e-07,4.830458915396481e-07,3.806685433494966e-07,1,2
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,MIF,CD74+ACKR3,MIF,Secreted Signaling,208,2212,0.79271000623703,0.5961538461538461,0.0478967920904496,0.07077319683625598,0.04002432030853635,1,2
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,208,758,0.15644603967666626,0.1971153846153846,0.003009302308782936,0.006596306068601583,0.0007823946215018113,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,208,620,0.15644603967666626,0.1971153846153846,0.003932607825845479,0.0032258064516129024,0.0006254635714826061,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,208,804,0.15644603967666626,0.1971153846153846,0.003242306411266326,0.008706467661691543,0.0009330191785532994,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,208,30,0.15644603967666626,0.1971153846153846,1.000000000000001e-12,1.000000000000001e-12,1.7560729279394935e-13,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,C3,C3AR1,Complement,Secreted Signaling,208,2212,0.15644603967666626,0.1971153846153846,0.0033119723666459326,0.006329113924050632,0.0008040024211665196,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,208,758,0.018131442368030545,0.019230769230769235,0.007044262718409298,0.014511873350923485,0.00018879653407920764,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,208,620,0.018131442368030545,0.019230769230769235,0.002815888263285159,0.006451612903225806,7.958960784857459e-05,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,208,804,0.018131442368030545,0.019230769230769235,0.005777677986770867,0.009950248756218907,0.000141582031924628,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,208,30,0.018131442368030545,0.019230769230769235,1.000000000000001e-12,1.000000000000001e-12,1.8673017538699743e-14,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,C5,C5AR1,Complement,Secreted Signaling,208,2212,0.018131442368030545,0.019230769230769235,0.005303189158439636,0.01039783001808318,0.00013866102968066127,1,1
tumor,C1QC_like_TAM,CMS1,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,208,758,0.018131442368030545,0.019230769230769235,1.000000000000001e-12,1.000000000000001e-12,1.8673017538699743e-14,1,1
tumor,C1QC_like_TAM,CMS2,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,208,620,0.018131442368030545,0.019230769230769235,0.003517796983942391,0.0016129032258064512,4.447890084351923e-05,1,1
tumor,C1QC_like_TAM,CMS3,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,208,804,0.018131442368030545,0.019230769230769235,0.002495043212547899,0.006218905472636815,7.355471528852582e-05,1,1
tumor,C1QC_like_TAM,CMS4,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,208,30,0.018131442368030545,0.019230769230769235,1.000000000000001e-12,1.000000000000001e-12,1.8673017538699743e-14,1,1
tumor,C1QC_like_TAM,tumor_epithelial,tumor_epithelial,C5,C5AR2,Complement,Secreted Signaling,208,2212,0.018131442368030545,0.019230769230769235,0.0018928792560473082,0.0027124773960217,4.2311558746773135e-05,1,1
