pathway,n_datasets,n_significant_datasets,median_NES,min_FDR,direction,strict_supported
REACTOME_JNK_C_JUN_KINASES_PHOSPHORYLATION_AND_ACTIVATION_MEDIATED_BY_ACTIVATED_HUMAN_TAK1,2,0,-0.13247885466803205,0.5625694131150014,down,False
REACTOME_JOSEPHIN_DOMAIN_DUBS,2,0,0.2581198920888917,0.3381750106757201,up,False
REACTOME_KEAP1_NFE2L2_PATHWAY,2,1,-0.513293629738058,6.89755192708222e-05,down,False
REACTOME_KERATAN_SULFATE_BIOSYNTHESIS,2,0,-0.2075617543131484,0.13352363315844085,down,False
REACTOME_KERATAN_SULFATE_DEGRADATION,2,0,0.7642791181532315,0.17337011516201292,up,False
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,2,0,0.1706755339476651,0.16349933501643468,up,False
REACTOME_KERATINIZATION,2,0,-0.04568884642224055,0.13724357033381465,down,False
REACTOME_KETONE_BODY_METABOLISM,2,0,-0.6988366662016998,0.19971404814646818,down,False
REACTOME_KIDNEY_DEVELOPMENT,2,0,-0.6133617741904838,0.3265021643973752,down,False
REACTOME_KILLING_MECHANISMS,2,0,0.06442171884833257,0.4510656464172553,up,False
REACTOME_KINESINS,2,1,-1.247323287484501,0.0001866221621422406,down,False
REACTOME_KSRP_KHSRP_BINDS_AND_DESTABILIZES_MRNA,2,0,0.2760630382361594,0.16663881780316103,up,False
REACTOME_L1CAM_INTERACTIONS,2,1,-1.0716788921562395,0.01778072384796413,down,False
REACTOME_LAGGING_STRAND_SYNTHESIS,2,0,-0.9914932864162734,0.49963386822814204,down,False
REACTOME_LAMININ_INTERACTIONS,2,1,-0.3407021472766615,0.0010393121959705585,down,False
REACTOME_LANOSTEROL_BIOSYNTHESIS,2,1,0.7210609724907613,0.005320302792563059,up,False
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,2,1,0.5957740489945962,0.016942754863909847,up,False
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,2,1,-0.5054469030950062,0.04914495684659789,down,False
REACTOME_LDL_CLEARANCE,2,0,0.8258743586553539,0.14286639551124786,up,False
REACTOME_LEISHMANIA_INFECTION,2,1,0.38354006467791096,0.00018758096650926167,up,False
REACTOME_LGI_ADAM_INTERACTIONS,2,0,-0.16574683570762608,0.3448585945209038,down,False
REACTOME_LISTERIA_MONOCYTOGENES_ENTRY_INTO_HOST_CELLS,2,0,-1.3499095259958143,0.38388939634341374,down,False
REACTOME_LONG_TERM_POTENTIATION,2,1,-1.9984365550797414,0.04044155245947288,down,False
REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,2,0,-0.24499587064765468,0.4429224695357386,down,False
REACTOME_LYSINE_CATABOLISM,2,1,0.5329100144023107,0.00029858189088829816,up,False
REACTOME_LYSOSOME_VESICLE_BIOGENESIS,2,0,0.9052027313759071,0.14286639551124786,up,False
REACTOME_LYSOSPHINGOLIPID_AND_LPA_RECEPTORS,2,0,-0.24417993252507994,0.659244066870534,down,False
REACTOME_MAP2K_AND_MAPK_ACTIVATION,2,0,0.1983645964628874,0.422762424183796,up,False
REACTOME_MAP3K8_TPL2_DEPENDENT_MAPK1_3_ACTIVATION,2,0,0.44909663018485396,0.18745259077308252,up,False
REACTOME_MAPK1_MAPK3_SIGNALING,2,0,0.33475156292787894,0.10139858108291051,up,False
REACTOME_MAPK3_ERK1_ACTIVATION,2,0,0.5008385073897138,0.3160587542751203,up,False
REACTOME_MAPK6_MAPK4_SIGNALING,2,1,0.9504154320680269,0.0006408262901181241,up,False
REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,2,1,-0.16421243635157967,0.031585896788697936,down,False
REACTOME_MAPK_TARGETS_NUCLEAR_EVENTS_MEDIATED_BY_MAP_KINASES,2,0,-0.8521286020683194,0.15204361697504537,down,False
REACTOME_MASTL_FACILITATES_MITOTIC_PROGRESSION,2,0,0.3103820545386175,0.5899696290242126,up,False
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,2,1,-0.42470922680508955,0.010495537015280701,down,False
REACTOME_MATRIGLYCAN_BIOSYNTHESIS_ON_DAG1,2,0,0.527260353335178,0.230718788548426,up,False
REACTOME_MATURATION_OF_DENV_PROTEINS,2,1,-0.8931602990821108,4.272003259551047e-06,down,False
REACTOME_MATURATION_OF_SARS_COV_1_NUCLEOPROTEIN,2,0,1.5342921056629772,0.16388583693281614,up,False
REACTOME_MATURATION_OF_SARS_COV_2_NUCLEOPROTEIN,2,0,0.8067876266902878,0.18184735521540785,up,False
REACTOME_MATURATION_OF_SARS_COV_2_SPIKE_PROTEIN,2,1,-1.455755618871395,0.004064735485043007,down,False
REACTOME_MATURATION_OF_TCA_ENZYMES_AND_REGULATION_OF_TCA_CYCLE,2,1,2.0856743606874626,0.0033236989036860023,up,False
REACTOME_MECHANICAL_LOAD_ACTIVATES_SIGNALING_BY_PIEZO1_AND_INTEGRINS_IN_OSTEOCYTES,2,0,-0.9072885211656816,0.2389200019763822,down,False
REACTOME_MECP2_REGULATES_NEURONAL_RECEPTORS_AND_CHANNELS,2,0,-0.6616286871436399,0.19453650412201662,down,False
REACTOME_MEIOSIS,2,0,-1.21587885181324,0.13029747167381905,down,False
REACTOME_MEIOTIC_RECOMBINATION,2,1,-1.0349970540031528,0.028642518192068204,down,False
REACTOME_MEIOTIC_SYNAPSIS,2,0,-0.31673813203660856,0.7306781287040846,down,False
REACTOME_MEMBRANE_TRAFFICKING,2,1,4.157768924686331,1.8947173981927285e-08,up,False
REACTOME_METABOLIC_DISORDERS_OF_BIOLOGICAL_OXIDATION_ENZYMES,2,0,0.5446903708367588,0.49963386822814204,up,False
REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES,2,0,0.08019026883387152,0.6944822338682669,up,False
REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,2,2,1.4377559849785648,7.035451596836385e-17,up,True
REACTOME_METABOLISM_OF_ANGIOTENSINOGEN_TO_ANGIOTENSINS,2,0,-0.2525980058190612,0.19488163903729452,down,False
REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,2,1,-1.168101732857491,0.005320266523782662,down,False
REACTOME_METABOLISM_OF_COFACTORS,2,1,1.203419790939073,0.04089687785478961,up,False
REACTOME_METABOLISM_OF_FAT_SOLUBLE_VITAMINS,2,1,-0.6692824372289501,0.04909929352567184,down,False
REACTOME_METABOLISM_OF_FOLATE_AND_PTERINES,2,0,0.6702229285987042,0.08866795499664305,up,False
REACTOME_METABOLISM_OF_LIPIDS,2,2,3.053651344655038,1.1804158221897387e-10,up,True
REACTOME_METABOLISM_OF_NITRIC_OXIDE_NOS3_ACTIVATION_AND_REGULATION,2,0,0.08301486231503734,0.8511339628868819,up,False
REACTOME_METABOLISM_OF_NUCLEOTIDES,2,1,1.495441772360675,0.032296192754499645,up,False
REACTOME_METABOLISM_OF_POLYAMINES,2,1,0.9350472569660325,1.6530692591089604e-10,up,False
REACTOME_METABOLISM_OF_PORPHYRINS,2,1,1.851350176231083,0.0158618010172589,up,False
REACTOME_METABOLISM_OF_RNA,2,1,0.34387883794397356,3.7722823740376155e-20,up,False
REACTOME_METABOLISM_OF_STEROIDS,2,1,1.0282834051180887,0.0020613626914080447,up,False
REACTOME_METABOLISM_OF_STEROID_HORMONES,2,0,0.44829332793688376,0.13479718418128564,up,False
REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,2,2,2.478248586792434,0.009870541844975055,up,True
REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,2,1,1.6360370015101646,0.00046397258340701215,up,False
REACTOME_METALLOPROTEASE_DUBS,2,0,0.8780902861823989,0.5604501378040729,up,False
REACTOME_METAL_ION_SLC_TRANSPORTERS,2,0,-0.8289248098667961,0.30611754554962844,down,False
REACTOME_METHYLATION,2,0,0.47490974378601725,0.5217281755370367,up,False
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,2,1,-0.3099088202231707,0.009605401287019415,down,False
REACTOME_MET_ACTIVATES_RAP1_AND_RAC1,2,0,-0.10552934112361807,0.40473352696670567,down,False
REACTOME_MET_ACTIVATES_RAS_SIGNALING,2,0,-0.5425357192566475,0.3686270474137008,down,False
REACTOME_MET_PROMOTES_CELL_MOTILITY,2,1,-0.34786217994952895,0.010843911919446394,down,False
REACTOME_MET_RECEPTOR_RECYCLING,2,0,-0.03360447860157329,0.2896822501048316,down,False
REACTOME_MHC_CLASS_II_ANTIGEN_PRESENTATION,2,1,0.9060571408981506,0.02607679865601576,up,False
REACTOME_MICRORNA_MIRNA_BIOGENESIS,2,0,0.3221965659437076,0.4400467813152335,up,False
REACTOME_MISCELLANEOUS_SUBSTRATES,2,0,0.1429052755570729,0.5283078684942331,up,False
REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS,2,0,0.5452371750674543,0.07576043624685981,up,False
REACTOME_MISMATCH_REPAIR,2,0,-0.9516200670257907,0.34547620349999353,down,False
REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,2,0,-0.49663559163916376,0.06551951532105263,down,False
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,2,0,-0.4698926752225185,0.0605796775872995,down,False
REACTOME_MITOCHONDRIAL_BIOGENESIS,2,1,0.6764023737091941,0.021585156017256236,up,False
REACTOME_MITOCHONDRIAL_CALCIUM_ION_TRANSPORT,2,1,1.031219032334213,0.03285712812186092,up,False
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,2,2,1.5263329221859956,7.501968667141572e-10,up,True
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION_OF_SATURATED_FATTY_ACIDS,2,1,-0.42204389123238845,0.00010616946162680405,down,False
REACTOME_MITOCHONDRIAL_IRON_SULFUR_CLUSTER_BIOGENESIS,2,1,1.3703020736071028,0.004317570755990124,up,False
REACTOME_MITOCHONDRIAL_MRNA_MODIFICATION,2,0,0.5634349033735828,0.29230185601079045,up,False
REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,2,2,2.0743615965195197,1.3571614751370758e-06,up,True
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,2,2,1.6072794245791793,4.157530934476584e-08,up,True
REACTOME_MITOCHONDRIAL_RNA_DEGRADATION,2,0,0.8579996203156219,0.25162106200084966,up,False
REACTOME_MITOCHONDRIAL_TRANSLATION,2,2,2.908669010546628,5.2139906564630205e-19,up,True
REACTOME_MITOCHONDRIAL_TRANSLATION_ELONGATION,2,2,2.8405157548382634,5.0942584295716294e-18,up,True
REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,2,0,1.7071891049432444,0.11112692921178333,up,False
REACTOME_MITOCHONDRIAL_UNFOLDED_PROTEIN_RESPONSE_UPRMT,2,0,0.17699859905427406,0.6499713964340138,up,False
REACTOME_MITOPHAGY,2,1,0.6960251591683827,0.008219517151890999,up,False
REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION,2,1,-0.7023787778416032,0.002131109850974812,down,False
REACTOME_MITOTIC_G2_G2_M_PHASES,2,0,-0.3209864187876292,0.20200840441390422,down,False
REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,2,1,-1.0032167789677682,0.030647964685241245,down,False
REACTOME_MITOTIC_PROMETAPHASE,2,1,-1.7134399551742983,0.019048143204102416,down,False
REACTOME_MITOTIC_PROPHASE,2,0,-0.14969062371491013,0.5182635569750006,down,False
REACTOME_MITOTIC_SPINDLE_CHECKPOINT,2,0,-1.3684988246634118,0.16388583693281614,down,False
REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS,2,1,0.02052697515237772,0.010973726905833876,up,False
REACTOME_MODULATION_OF_HOST_RESPONSES_BY_IFN_STIMULATED_GENES,2,1,0.8485146904699435,0.014093780549975158,up,False
REACTOME_MOLECULES_ASSOCIATED_WITH_ELASTIC_FIBRES,2,0,-1.1102331085732433,0.08585084995855816,down,False
REACTOME_MRNA_3_END_PROCESSING,2,1,-1.0585606384795492,2.8595749326685966e-05,down,False
REACTOME_MRNA_CAPPING,2,1,0.796346055468511,0.0008306887293578981,up,False
REACTOME_MRNA_DECAY_BY_3_TO_5_EXORIBONUCLEASE,2,0,0.6220854762006,0.05988577855347878,up,False
REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,2,0,-0.8478996014000726,0.07404952984664802,down,False
REACTOME_MRNA_EDITING,1,0,0.20781713966850698,0.5690531255823567,up,False
REACTOME_MRNA_POLYADENYLATION,2,1,-1.63102791130137,0.0009284911099918851,down,False
REACTOME_MRNA_SPLICING,2,1,-0.7839486711959628,1.1481263745513795e-06,down,False
REACTOME_MRNA_SPLICING_MINOR_PATHWAY,2,1,-0.940920991465215,0.0017021867148530974,down,False
REACTOME_MTORC1_MEDIATED_SIGNALLING,2,1,-0.40893261576544726,0.007366144608965645,down,False
REACTOME_MTOR_SIGNALLING,2,1,-0.4026444996151073,0.0005220977068101949,down,False
REACTOME_MUCOPOLYSACCHARIDOSES,2,0,-0.15132012754633514,0.18221484331299392,down,False
REACTOME_MUSCLE_CONTRACTION,2,1,-0.24666741639569625,0.00027118323036696675,down,False
REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE,2,0,0.7546063159917568,0.0763455778603645,up,False
REACTOME_MYOGENESIS,2,0,0.1473873319760847,0.09091139922388039,up,False
REACTOME_M_DECAY_DEGRADATION_OF_MATERNAL_MRNAS_BY_MATERNALLY_STORED_FACTORS,2,0,-0.15586440398202003,0.20457166724907055,down,False
REACTOME_M_PHASE,2,0,-0.5242625237864077,0.4868813881850158,down,False
REACTOME_NCAM1_INTERACTIONS,2,1,-1.285645347007869,0.022950940194120386,down,False
REACTOME_NCAM_SIGNALING_FOR_NEURITE_OUT_GROWTH,2,1,-0.862329110664905,0.016942754863909847,down,False
REACTOME_NEDDYLATION,2,1,0.48273577313710603,0.023645008891074456,up,False
REACTOME_NEF_MEDIATED_DOWNREGULATION_OF_MHC_CLASS_I_COMPLEX_CELL_SURFACE_EXPRESSION,2,0,-0.07803870645697497,0.48402464543604123,down,False
REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,2,0,1.5424587675706107,0.050074655204409686,up,False
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,2,0,0.10648171954719397,0.05137063625397346,up,False
REACTOME_NEGATIVE_REGULATION_OF_ACTIVITY_OF_TFAP2_AP_2_FAMILY_TRANSCRIPTION_FACTORS,2,0,-0.5738115007821152,0.5173799999421812,down,False
REACTOME_NEGATIVE_REGULATION_OF_FGFR1_SIGNALING,2,0,0.16953233798763168,0.37529583476083506,up,False
REACTOME_NEGATIVE_REGULATION_OF_FGFR2_SIGNALING,2,0,0.35955028256596044,0.4000218989840382,up,False
REACTOME_NEGATIVE_REGULATION_OF_FGFR3_SIGNALING,2,0,0.3967863617295868,0.46254219376833844,up,False
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,2,0,1.0773334794682012,0.5237768414797153,up,False
REACTOME_NEGATIVE_REGULATION_OF_FLT3,2,0,0.04212667038835185,0.36063548098563475,up,False
REACTOME_NEGATIVE_REGULATION_OF_MAPK_PATHWAY,2,0,0.6695767258457396,0.38320273002807237,up,False
REACTOME_NEGATIVE_REGULATION_OF_MET_ACTIVITY,2,1,-0.8562875360037726,0.0466499565680517,down,False
REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,2,1,-1.2722410355766138,0.011790300503062972,down,False
REACTOME_NEGATIVE_REGULATION_OF_NOTCH4_SIGNALING,2,1,1.2170409648513552,1.8003832864306347e-11,up,False
REACTOME_NEGATIVE_REGULATION_OF_TCF_DEPENDENT_SIGNALING_BY_WNT_LIGAND_ANTAGONISTS,2,0,0.127117853637259,0.4312135117367224,up,False
REACTOME_NEGATIVE_REGULATION_OF_THE_PI3K_AKT_NETWORK,2,1,0.24605625674209788,0.02223469502796777,up,False
REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING,2,1,1.8394672273876902,0.01369875956405827,up,False
REACTOME_NEPHRIN_FAMILY_INTERACTIONS,2,0,-0.07610622060095949,0.05068498576216292,down,False
REACTOME_NEPHRON_DEVELOPMENT,2,0,0.1325763999048632,0.23099099458654326,up,False
REACTOME_NERVOUS_SYSTEM_DEVELOPMENT,2,1,-0.255784270839999,0.005347389173225353,down,False
REACTOME_NETRIN_1_SIGNALING,2,0,-0.7288371030706543,0.1153247696796475,down,False
REACTOME_NEUREXINS_AND_NEUROLIGINS,2,0,0.05178013523503503,0.17960872268634387,up,False
REACTOME_NEURONAL_SYSTEM,2,1,-1.3406327853120068,0.0001328955755723216,down,False
REACTOME_NEUROTOXICITY_OF_CLOSTRIDIUM_TOXINS,2,1,-1.6543458135583478,0.005215402024607405,down,False
REACTOME_NEUROTRANSMITTER_CLEARANCE,2,0,0.2465343762733087,0.6005216982333034,up,False
REACTOME_NEUROTRANSMITTER_RECEPTORS_AND_POSTSYNAPTIC_SIGNAL_TRANSMISSION,2,1,-0.7576155809630356,0.022034544056520784,down,False
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,2,1,-0.13268928541711708,0.03891170612560312,down,False
REACTOME_NEUTROPHIL_DEGRANULATION,2,1,2.1528075888562497,7.285125735651042e-12,up,False
REACTOME_NFE2L2_REGULATING_ANTI_OXIDANT_DETOXIFICATION_ENZYMES,2,0,-0.742745452474257,0.2028073787298217,down,False
REACTOME_NFE2L2_REGULATING_TUMORIGENIC_GENES,2,0,-0.9853500203838091,0.209514785985972,down,False
REACTOME_NF_KB_ACTIVATION_THROUGH_FADD_RIP_1_PATHWAY_MEDIATED_BY_CASPASE_8_AND_10,2,0,0.8321406319160195,0.18941245568288123,up,False
REACTOME_NF_KB_IS_ACTIVATED_AND_SIGNALS_SURVIVAL,2,0,-0.12951299067466407,0.282235660170922,down,False
REACTOME_NGF_STIMULATED_TRANSCRIPTION,2,0,-0.6853245512727022,0.32566056236667573,down,False
REACTOME_NICOTINATE_METABOLISM,2,0,1.200979428253609,0.17656020165887948,up,False
REACTOME_NITRIC_OXIDE_STIMULATES_GUANYLATE_CYCLASE,2,0,-0.7285970048701128,0.24010154559722513,down,False
REACTOME_NOD1_2_SIGNALING_PATHWAY,2,0,0.3768556547680283,0.2935407424065939,up,False
REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ,2,0,-0.2860224636659867,0.3265021643973752,down,False
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,2,2,0.4875048674979974,5.917947604199841e-09,up,True
REACTOME_NON_CANONICAL_INFLAMMASOME_ACTIVATION,2,0,0.9705575802586148,0.321855304025162,up,False
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,2,1,-0.5081812060095809,0.04647483477310954,down,False
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,2,0,-0.4394198195220506,0.4263004028626887,down,False
REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,2,0,-1.0902097408481857,0.18920389865552878,down,False
REACTOME_NOTCH2_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,2,0,-0.5029954318612656,0.46888927076904646,down,False
REACTOME_NOTCH2_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,2,0,-1.480672909534639,0.08264111388150384,down,False
REACTOME_NOTCH3_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,2,0,-0.6737275442311934,0.49389583740103704,down,False
REACTOME_NOTCH3_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,2,1,-0.5745394963481267,0.012708383751788685,down,False
REACTOME_NOTCH4_ACTIVATION_AND_TRANSMISSION_OF_SIGNAL_TO_THE_NUCLEUS,2,0,-0.45478929373576255,0.5225245810451814,down,False
REACTOME_NOTCH4_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,2,0,-1.2354191809048731,0.08023061640267636,down,False
REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,2,0,-0.48238629748544426,0.09613338710654179,down,False
REACTOME_NPAS4_REGULATES_EXPRESSION_OF_TARGET_GENES,2,0,-0.8320606264243103,0.18558528722053708,down,False
REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,2,1,-0.1435637432755982,0.044823187676963576,down,False
REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,2,0,0.43566024818876514,0.1622147461464985,up,False
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,2,1,0.30998700010522373,0.030647964685241245,up,False
REACTOME_NRIF_SIGNALS_CELL_DEATH_FROM_THE_NUCLEUS,2,0,-0.7820845865798186,0.35814125265233643,down,False
REACTOME_NS1_MEDIATED_EFFECTS_ON_HOST_PATHWAYS,2,1,-0.8455215807409681,0.015537286894767955,down,False
REACTOME_NUCLEAR_ENVELOPE_BREAKDOWN,2,0,-0.8874084672015136,0.26033112411529735,down,False
REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,2,0,0.8210331500810738,0.06868526462156273,up,False
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,2,0,-0.6073103804629643,0.2235524584100599,down,False
REACTOME_NUCLEAR_EVENTS_MEDIATED_BY_NFE2L2,2,1,-0.3858610682320604,6.074940441047814e-06,down,False
REACTOME_NUCLEAR_EVENTS_STIMULATED_BY_ALK_SIGNALING_IN_CANCER,2,0,0.07001645013525361,0.06884605487058376,up,False
REACTOME_NUCLEAR_IMPORT_OF_REV_PROTEIN,2,0,-0.7595920686140798,0.05179963606683696,down,False
REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,2,1,-1.2398659299683825,0.014831674367692633,down,False
REACTOME_NUCLEAR_RECEPTOR_TRANSCRIPTION_PATHWAY,2,0,0.1715750512234061,0.18976705942514735,up,False
REACTOME_NUCLEAR_RNA_DECAY,2,0,0.6124129656454407,0.46888927076904646,up,False
REACTOME_NUCLEAR_SIGNALING_BY_ERBB4,2,0,-0.9664782495805821,0.11571065165159805,down,False
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,2,0,0.7564471714252174,0.19051599070068623,up,False
REACTOME_NUCLEOTIDE_BIOSYNTHESIS,2,0,0.7438177985828957,0.4455980298011825,up,False
REACTOME_NUCLEOTIDE_CATABOLISM,2,1,1.2449551981637974,0.03838755149844968,up,False
REACTOME_NUCLEOTIDE_EXCISION_REPAIR,2,1,0.38170306924156544,0.03087205413441466,up,False
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,2,0,-0.7166049522932776,0.26259068405938213,down,False
REACTOME_NUCLEOTIDE_SALVAGE,2,0,0.37716226790371493,0.06172849762132461,up,False
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION,2,0,-0.8618682880558544,0.24597458723433863,down,False
REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,2,0,-1.1352056506847463,0.42196269384361923,down,False
REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,2,2,-0.25006408692876264,0.030384479998872917,down,True
REACTOME_OLFACTORY_SIGNALING_PATHWAY,2,0,-0.3710024540244794,0.08010924933219174,down,False
REACTOME_ONCOGENE_INDUCED_SENESCENCE,2,0,-1.3437306166413578,0.10842457462877342,down,False
REACTOME_ONCOGENIC_MAPK_SIGNALING,2,0,-0.2361825907238662,0.18221484331299392,down,False
REACTOME_OPIOID_SIGNALLING,2,0,-0.20421521773581677,0.09044292402402004,down,False
REACTOME_ORC1_REMOVAL_FROM_CHROMATIN,2,1,0.690344565362816,0.00035788084316965414,up,False
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,2,0,0.16682594416035712,0.15485044041307514,up,False
REACTOME_ORGANIC_ANION_TRANSPORT_BY_SLCO_TRANSPORTERS,2,0,0.21131517966283603,0.2607584776176429,up,False
REACTOME_OTHER_INTERLEUKIN_SIGNALING,2,0,0.9106153976660106,0.2154094731040337,up,False
REACTOME_OTHER_SEMAPHORIN_INTERACTIONS,2,0,0.4148714544009793,0.13517612805721646,up,False
REACTOME_OVARIAN_TUMOR_DOMAIN_PROTEASES,2,0,0.09256057657515604,0.11862533827863775,up,False
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,2,0,-1.244239128424109,0.2739656638589673,down,False
REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,2,1,-1.0499908046341158,0.005215637435945703,down,False
REACTOME_O_LINKED_GLYCOSYLATION,2,2,-1.1685106810190125,0.013220508656983964,down,True
REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS,2,0,-0.7590924112860855,0.08556499618877308,down,False
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS,2,0,-0.6123031553598103,0.13394347423727673,down,False
REACTOME_P2Y_RECEPTORS,2,0,0.09865613098829756,0.35276026164858726,up,False
REACTOME_P38MAPK_EVENTS,2,0,-0.5705818552704892,0.4328937161453721,down,False
REACTOME_P53_DEPENDENT_G1_DNA_DAMAGE_RESPONSE,2,1,0.32623180743048014,1.2204500436681327e-05,up,False
REACTOME_P75NTR_RECRUITS_SIGNALLING_COMPLEXES,2,0,-0.07719513661200304,0.46888927076904646,down,False
REACTOME_P75NTR_REGULATES_AXONOGENESIS,2,0,-0.7493013928419572,0.30748192926076845,down,False
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,2,0,0.10409473223291697,0.14761109683299958,up,False
REACTOME_P75_NTR_RECEPTOR_MEDIATED_SIGNALLING,2,0,-0.04215885913022322,0.3797882619206312,down,False
REACTOME_PARACETAMOL_ADME,2,0,0.3309353136390164,0.20813811424148917,up,False
REACTOME_PARASITE_INFECTION,2,1,0.45836302952778757,0.0008564714543483194,up,False
REACTOME_PASSIVE_TRANSPORT_BY_AQUAPORINS,2,0,-0.09324872197126492,0.530405066520743,down,False
REACTOME_PCNA_DEPENDENT_LONG_PATCH_BASE_EXCISION_REPAIR,2,0,-0.9671235293618272,0.3539621841667242,down,False
REACTOME_PCP_CE_PATHWAY,2,1,0.9405375199639782,1.5775443881629592e-06,up,False
REACTOME_PD_L1_CD274_GLYCOSYLATION_AND_TRANSLOCATION_TO_PLASMA_MEMBRANE,2,0,-0.7155452417549685,0.07456172324068906,down,False
REACTOME_PECAM1_INTERACTIONS,2,0,-0.2100381518519079,0.36071459618864166,down,False
REACTOME_PENTOSE_PHOSPHATE_PATHWAY,2,0,0.37362821954497505,0.08385333268544314,up,False
REACTOME_PEPTIDE_HORMONE_BIOSYNTHESIS,2,0,-1.5947244447983835,0.07424367229459074,down,False
REACTOME_PEPTIDE_HORMONE_METABOLISM,2,0,-0.7774028073815209,0.2607584776176429,down,False
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,2,1,1.0926002628017928,0.025454811299651773,up,False
REACTOME_PERK_REGULATES_GENE_EXPRESSION,2,0,-0.5269770402080023,0.14158786024393447,down,False
REACTOME_PEROXISOMAL_LIPID_METABOLISM,2,2,2.0822839467092775,6.802461194257691e-08,up,True
