source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
P84022	P01137	SMAD3	TGFB1	True	True	True	True	True	False	A
P23769	P29474	GATA2	NOS3	True	True	False	True	True	False	A
O75626	P01106	PRDM1	MYC	True	False	True	True	False	True	A
P25490	P01106	YY1	MYC	True	True	True	True	False	True	A
P10914	P13501	IRF1	CCL5	True	True	False	True	True	False	A
P08047	Q04206	SP1	RELA	True	True	False	True	True	False	A
P08047	P08069	SP1	IGF1R	True	True	False	True	True	False	A
P14859	P69891	POU2F1	HBG1	True	False	True	True	False	True	A
Q02447	Q13349	SP3	ITGAD	True	True	False	True	True	False	A
P08047	Q13349	SP1	ITGAD	True	True	False	True	True	False	A
P04637	Q96FX8	TP53	PERP	True	True	True	True	True	False	A
P01106	P48023	MYC	FASLG	True	True	False	True	True	False	A
P17947	O00206	SPI1	TLR4	True	True	False	True	True	False	A
P40763	P14136	STAT3	GFAP	True	True	False	True	True	False	A
P03372	P02788	ESR1	LTF	True	True	False	True	True	False	A
P19544	P03971	WT1	AMH	True	True	False	True	True	False	A
Q9UJU2	O75030	LEF1	MITF	True	True	False	True	True	False	A
P40763	P15692	STAT3	VEGFA	True	True	True	True	True	False	A
Q07869	P22680	PPARA	CYP7A1	True	False	True	True	False	True	A
P04637	P08183	TP53	ABCB1	True	False	True	True	False	True	A
P20823	P11168	HNF1A	SLC2A2	True	True	False	True	True	False	A
P04637	P30411	TP53	BDKRB2	True	True	False	True	True	False	A
P49715	P05231	CEBPA	IL6	True	True	False	True	True	False	A
P49716	P05231	CEBPD	IL6	True	True	False	True	True	False	B
P37231	P11511	PPARG	CYP19A1	True	False	True	True	False	True	C
O43474	P38936	KLF4	CDKN1A	True	True	True	True	True	False	A
P03372	P05019	ESR1	IGF1	True	True	False	True	True	False	A
P16220	P10415	CREB1	BCL2	True	True	False	True	True	False	A
P19544	P12830	WT1	CDH1	True	False	True	True	False	True	A
P17676	P01375	CEBPB	TNF	True	True	False	True	True	False	A
P11161	P48023	EGR2	FASLG	True	False	True	True	False	True	A
Q14186	P24864	TFDP1	CCNE1	True	True	False	True	True	False	A
Q9Y4Z2	Q13562	NEUROG3	NEUROD1	True	True	False	True	True	False	A
Q9UL17	P01579	TBX21	IFNG	True	True	False	True	True	False	A
P10914	P28065	IRF1	PSMB9	True	True	False	True	True	False	A
P42224	P28065	STAT1	PSMB9	True	True	False	True	True	False	A
P20823	P35575	HNF1A	G6PC1	True	True	False	True	True	False	A
P08047	P37173	SP1	TGFBR2	True	True	False	True	True	False	A
Q9Y261	Q03014	FOXA2	HHEX	True	True	False	True	True	False	A
Q13285	Q01718	NR5A1	MC2R	True	True	False	True	True	False	A
P08047	P08123	SP1	COL1A2	True	True	False	True	True	False	A
P11831	P22736	SRF	NR4A1	True	True	False	True	True	False	C
P42224	P42081	STAT1	CD86	True	True	False	True	True	False	A
P08047	P10275	SP1	AR	True	True	False	True	True	False	A
Q06546	P38398	GABPA	BRCA1	True	True	False	True	True	False	A
P78545	P35326	ELF3	SPRR2A	True	True	False	True	True	False	A
P04637	O94907	TP53	DKK1	True	True	False	True	True	False	A
Q16665	P00450	HIF1A	CP	True	True	False	True	True	False	A
Q07869	P33121	PPARA	ACSL1	True	True	True	True	True	False	A
P08047	P08670	SP1	VIM	True	True	False	True	True	False	A
P04637	O14746	TP53	TERT	True	False	True	True	False	True	A
P08047	O14746	SP1	TERT	True	True	False	True	True	False	A
P20823	P16662	HNF1A	UGT2B7	True	True	False	True	True	False	A
P14859	P16662	POU2F1	UGT2B7	True	True	False	True	True	False	A
P01100	P45452	FOS	MMP13	True	True	False	True	True	False	C
P05412	P45452	JUN	MMP13	True	True	False	True	True	False	A
P17535	P45452	JUND	MMP13	True	True	False	True	True	False	A
P18146	P02751	EGR1	FN1	True	True	False	True	True	False	A
P18146	P05121	EGR1	SERPINE1	True	True	False	True	True	False	A
P18146	P01137	EGR1	TGFB1	True	True	False	True	True	False	A
P98177	P46527	FOXO4	CDKN1B	True	True	False	True	True	False	A
P41235	P30613	HNF4A	PKLR	True	True	False	True	True	False	A
P04637	P33527	TP53	ABCC1	True	True	False	True	True	False	A
P08047	P28908	SP1	TNFRSF8	True	True	False	True	True	False	A
P49716	P01375	CEBPD	TNF	True	True	False	True	True	False	A
Q14653	P13501	IRF3	CCL5	True	True	False	True	True	False	C
P36956	P53396	SREBF1	ACLY	True	True	False	True	True	False	A
Q12772	P53396	SREBF2	ACLY	True	True	False	True	True	False	A
P08047	Q8WTV0	SP1	SCARB1	True	True	False	True	True	False	B
P05412	P00533	JUN	EGFR	True	True	False	True	True	False	A
P01100	P00533	FOS	EGFR	True	True	False	True	True	False	B
P17275	P00533	JUNB	EGFR	True	True	False	True	True	False	A
Q92731	O14746	ESR2	TERT	True	True	False	True	True	False	A
P40763	O15524	STAT3	SOCS1	True	True	False	True	True	False	A
P08047	P15692	SP1	VEGFA	True	True	True	True	True	False	A
Q02447	P15692	SP3	VEGFA	True	True	False	True	True	False	A
P42224	P14780	STAT1	MMP9	True	False	True	True	False	True	A
P05412	P10145	JUN	CXCL8	True	True	False	True	True	False	A
P42224	P12314	STAT1	FCGR1A	True	True	False	True	True	False	A
P10914	O15524	IRF1	SOCS1	True	True	False	True	True	False	A
P42224	O15524	STAT1	SOCS1	True	True	False	True	True	False	A
P17947	P25942	SPI1	CD40	True	True	False	True	True	False	A
Q01892	P25942	SPIB	CD40	True	True	False	True	True	False	A
P08047	P35354	SP1	PTGS2	True	True	True	True	True	False	A
P14921	P33151	ETS1	CDH5	True	True	False	True	True	False	B
P04637	P27701	TP53	CD82	True	True	False	True	True	False	A
P42224	P05362	STAT1	ICAM1	True	True	False	True	True	False	A
P40763	P05362	STAT3	ICAM1	True	True	False	True	True	False	B
P03372	P01236	ESR1	PRL	True	True	False	True	True	False	A
P08047	P00533	SP1	EGFR	True	False	True	True	False	True	A
Q04206	P05121	RELA	SERPINE1	True	True	True	True	True	False	A
P49716	P35354	CEBPD	PTGS2	True	True	False	True	True	False	A
P18146	P07101	EGR1	TH	True	True	False	True	True	False	A
Q13485	P01137	SMAD4	TGFB1	True	True	False	True	True	False	A
P08047	P02788	SP1	LTF	True	True	False	True	True	False	A
P08047	O15105	SP1	SMAD7	True	True	False	True	True	False	B
P08047	P11473	SP1	VDR	True	True	False	True	True	False	A
Q16665	P35318	HIF1A	ADM	True	True	False	True	True	False	A
P42224	P35228	STAT1	NOS2	True	True	False	True	True	False	A
O00327	O15534	BMAL1	PER1	True	True	False	True	True	False	A
O15516	O15534	CLOCK	PER1	True	True	False	True	True	False	A
O00327	Q10586	BMAL1	DBP	True	True	False	True	True	False	A
P15336	P01574	ATF2	IFNB1	True	True	False	True	True	False	A
Q14653	P01574	IRF3	IFNB1	True	True	True	True	False	True	A
P05412	P01574	JUN	IFNB1	True	True	False	True	True	False	A
P14921	P68400	ETS1	CSNK2A1	True	True	False	True	True	False	A
P08047	P68400	SP1	CSNK2A1	True	True	False	True	True	False	A
P04637	P45983	TP53	MAPK8	True	True	False	True	True	False	A
P17275	Q8N726	JUNB	CDKN2A	True	True	False	True	True	False	A
P17275	P42771	JUNB	CDKN2A	True	True	False	True	True	False	A
Q13133	O95477	NR1H3	ABCA1	True	True	False	True	True	False	A
P05549	P14210	TFAP2A	HGF	True	False	True	True	False	True	A
P17947	P30740	SPI1	SERPINB1	True	True	False	True	True	False	A
P49715	P37231	CEBPA	PPARG	True	True	False	True	True	False	A
P17676	P37231	CEBPB	PPARG	True	True	False	True	True	False	B
Q07869	Q92523	PPARA	CPT1B	True	True	False	True	True	False	C
Q13887	Q7Z406	KLF5	MYH14	True	True	False	True	True	False	C
P18146	Q13887	EGR1	KLF5	True	True	False	True	True	False	B
P03372	P15692	ESR1	VEGFA	True	True	False	True	True	False	A
P49716	P40763	CEBPD	STAT3	True	False	False	False	False	False	C
P17947	P08253	SPI1	MMP2	True	False	True	True	False	True	A
P01106	P07996	MYC	THBS1	True	False	True	True	False	True	A
P28698	O14746	MZF1	TERT	True	False	True	True	False	True	A
P08047	P46939	SP1	UTRN	True	True	False	True	True	False	A
P23760	Q07817	PAX3	BCL2L1	True	True	False	True	True	False	A
P20719	P06401	HOXA5	PGR	True	True	False	True	True	False	A
P03372	P01133	ESR1	EGF	True	True	False	True	True	False	A
P40763	P02741	STAT3	CRP	True	True	False	True	True	False	A
P17676	P02741	CEBPB	CRP	True	True	False	True	True	False	A
P08047	P05121	SP1	SERPINE1	True	True	False	True	True	False	A
Q99626	P25092	CDX2	GUCY2C	True	True	False	True	True	False	A
P01100	P38936	FOS	CDKN1A	True	False	True	True	False	True	A
O43316	P01308	PAX4	INS	True	False	True	True	False	True	A
P04637	P42574	TP53	CASP3	True	True	False	True	True	False	A
P08047	P06401	SP1	PGR	True	True	False	True	True	False	A
P03372	P06401	ESR1	PGR	True	True	False	True	True	False	A
P06401	P03372	PGR	ESR1	True	True	False	False	False	False	A
P40763	P22301	STAT3	IL10	True	True	False	True	True	False	A
P15336	P01308	ATF2	INS	True	True	False	True	True	False	A
P16220	P01308	CREB1	INS	True	True	False	True	True	False	A
P04637	P15692	TP53	VEGFA	True	True	True	True	False	True	A
P01106	P24522	MYC	GADD45A	True	False	True	True	False	True	A
P19419	P01375	ELK1	TNF	True	True	False	True	True	False	A
P15407	P03956	FOSL1	MMP1	True	True	False	True	True	False	A
P05412	P03956	JUN	MMP1	True	True	False	True	True	False	A
Q01094	P04818	E2F1	TYMS	True	True	False	True	True	False	A
Q01094	Q00987	E2F1	MDM2	True	False	True	True	False	True	A
P41235	P04626	HNF4A	ERBB2	True	True	False	True	True	False	C
P41235	P12931	HNF4A	SRC	True	True	False	True	True	False	B
P05412	P22528	JUN	SPRR1B	True	True	False	True	True	False	A
P05412	P13500	JUN	CCL2	True	True	False	True	True	False	A
P08047	P49675	SP1	STAR	True	True	False	True	True	False	A
P19838	P09603	NFKB1	CSF1	True	True	False	True	True	False	A
Q16665	Q12983	HIF1A	BNIP3	True	True	False	True	True	False	A
P56693	P25189	SOX10	MPZ	True	True	False	True	True	False	A
Q92985	P01562	IRF7	IFNA1	True	True	False	True	True	False	A
P01100	P14780	FOS	MMP9	True	True	True	True	True	False	A
P15976	P11277	GATA1	SPTB	True	True	False	True	True	False	B
P03372	P06454	ESR1	PTMA	True	False	True	True	False	True	A
P56693	O75030	SOX10	MITF	True	True	True	True	True	False	A
P05412	Q13007	JUN	IL24	True	True	False	True	True	False	A
P14921	P49768	ETS1	PSEN1	True	True	False	True	True	False	A
P37275	P12830	ZEB1	CDH1	True	True	True	True	False	True	A
P08047	P10243	SP1	MYBL1	True	True	False	True	True	False	A
Q12778	P35575	FOXO1	G6PC1	True	True	False	True	True	False	A
P08047	P21246	SP1	PTN	True	True	False	True	True	False	A
P18847	P16581	ATF3	SELE	True	False	True	True	False	True	A
Q04206	P05305	RELA	EDN1	True	True	False	True	True	False	A
P08047	P18054	SP1	ALOX12	True	True	False	True	True	False	A
P19544	P29279	WT1	CCN2	True	False	True	True	False	True	A
P42224	Q03518	STAT1	TAP1	True	True	False	True	True	False	A
P19838	P05231	NFKB1	IL6	True	True	True	True	True	False	A
P16220	P01266	CREB1	TG	True	True	False	True	True	False	A
P08047	P16070	SP1	CD44	True	True	False	True	True	False	A
P05412	P18847	JUN	ATF3	True	True	False	True	True	False	A
P15336	P18847	ATF2	ATF3	True	True	False	True	True	False	A
P04637	Q7LG56	TP53	RRM2B	True	True	False	True	True	False	A
P17676	P38936	CEBPB	CDKN1A	True	True	False	True	True	False	A
P03372	P08069	ESR1	IGF1R	True	True	False	True	True	False	B
P03372	P08047	ESR1	SP1	True	True	False	False	False	False	A
P08047	P03372	SP1	ESR1	True	True	False	True	True	False	A
P18146	P37173	EGR1	TGFBR2	True	False	True	True	False	True	A
O95409	P21728	ZIC2	DRD1	True	False	True	True	False	True	A
P84022	P02656	SMAD3	APOC3	True	True	False	True	True	False	A
Q13485	P02656	SMAD4	APOC3	True	True	False	True	True	False	A
P14859	O60760	POU2F1	HPGDS	True	True	False	True	True	False	A
P03372	P51532	ESR1	SMARCA4	True	True	False	True	True	False	C
Q00613	P17693	HSF1	HLA-G	True	True	False	True	True	False	C
P05412	P48506	JUN	GCLC	True	True	False	True	True	False	A
Q16665	P04637	HIF1A	TP53	True	True	False	True	True	False	A
P05549	P15692	TFAP2A	VEGFA	True	True	False	True	True	False	A
P17676	P05112	CEBPB	IL4	True	True	False	True	True	False	A
P22415	P07093	USF1	SERPINE2	True	True	False	True	True	False	C
P49716	P24522	CEBPD	GADD45A	True	True	False	True	True	False	C
P03372	P02647	ESR1	APOA1	True	True	False	True	True	False	A
Q13285	P15538	NR5A1	CYP11B1	True	True	False	True	True	False	A
P18846	P01215	ATF1	CGA	True	True	False	True	True	False	A
P16220	P01215	CREB1	CGA	True	True	False	True	True	False	A
Q92731	P06401	ESR2	PGR	True	True	False	True	True	False	A
Q8WYA1	P05121	BMAL2	SERPINE1	True	True	False	True	True	False	A
P17947	P15976	SPI1	GATA1	True	True	True	True	False	True	A
P03372	P08727	ESR1	KRT19	True	True	False	True	True	False	A
P41235	P19793	HNF4A	RXRA	True	False	False	False	False	False	B
P03372	P31749	ESR1	AKT1	True	True	False	True	True	False	A
P03372	P29474	ESR1	NOS3	True	True	False	True	True	False	A
P08047	P06746	SP1	POLB	True	False	True	True	False	True	A
Q16254	P06493	E2F4	CDK1	True	True	False	True	True	False	A
P04637	Q16254	TP53	E2F4	True	True	False	True	True	False	C
P19838	P02741	NFKB1	CRP	True	True	False	True	True	False	A
P19838	P01584	NFKB1	IL1B	True	True	False	True	True	False	A
P05412	P15559	JUN	NQO1	True	True	True	True	True	False	A
Q16236	P15559	NFE2L2	NQO1	True	True	True	True	True	False	A
Q15915	P02649	ZIC1	APOE	True	True	False	True	True	False	A
O95409	P02649	ZIC2	APOE	True	True	False	True	True	False	A
P15336	P35558	ATF2	PCK1	True	True	False	True	True	False	A
P19544	P11473	WT1	VDR	True	True	False	True	True	False	A
P08047	P01583	SP1	IL1A	True	True	False	True	True	False	A
P55317	P07988	FOXA1	SFTPB	True	True	False	True	True	False	A
Q02447	P07949	SP3	RET	True	True	False	True	True	False	C
Q14469	P50553	HES1	ASCL1	True	False	True	True	False	True	A
Q04864	P13726	REL	F3	True	True	False	True	True	False	A
P19838	P14780	NFKB1	MMP9	True	True	True	True	True	False	A
P19838	P25963	NFKB1	NFKBIA	True	True	True	True	True	False	A
Q04206	P14780	RELA	MMP9	True	True	True	True	True	False	A
Q04206	P25963	RELA	NFKBIA	True	True	True	True	True	False	A
P08047	P14780	SP1	MMP9	True	True	False	True	True	False	A
P04637	Q14192	TP53	FHL2	True	True	False	True	True	False	B
Q13207	Q8N726	TBX2	CDKN2A	True	False	True	True	False	True	A
Q13207	P42771	TBX2	CDKN2A	True	False	True	True	False	True	A
P19544	P00533	WT1	EGFR	True	False	True	True	False	True	A
Q02447	P05186	SP3	ALPL	True	True	False	True	True	False	A
O75030	P10721	MITF	KIT	True	True	False	True	True	False	A
P23409	O00763	MYF6	ACACB	True	True	False	True	True	False	A
P19838	P35354	NFKB1	PTGS2	True	True	True	True	True	False	A
Q04206	P35354	RELA	PTGS2	True	True	True	True	True	False	A
P22415	P17483	USF1	HOXB4	True	True	False	True	True	False	A
Q15853	P17483	USF2	HOXB4	True	True	False	True	True	False	A
P10914	P17693	IRF1	HLA-G	True	True	False	True	True	False	A
P03372	P01185	ESR1	AVP	True	True	False	True	True	False	A
P16220	P35354	CREB1	PTGS2	True	True	False	True	True	False	A
P23771	P05112	GATA3	IL4	True	True	False	True	True	False	A
Q92754	P01040	TFAP2C	CSTA	True	True	False	True	True	False	A
P10242	P55895	MYB	RAG2	True	True	False	True	True	False	A
P04637	O15297	TP53	PPM1D	True	True	False	True	True	False	A
O75626	P33076	PRDM1	CIITA	True	False	True	True	False	True	A
P01106	Q07812	MYC	BAX	True	True	False	True	True	False	A
P04637	P25445	TP53	FAS	True	True	False	True	True	False	A
P04637	P41440	TP53	SLC19A1	True	False	True	True	False	True	C
P18846	P07101	ATF1	TH	True	True	False	True	True	False	A
Q12772	P37268	SREBF2	FDFT1	True	True	False	True	True	False	A
P08047	P09341	SP1	CXCL1	True	True	False	True	True	False	A
P19838	P13569	NFKB1	CFTR	True	True	False	True	True	False	A
Q04206	P13569	RELA	CFTR	True	True	False	True	True	False	A
Q04206	P01584	RELA	IL1B	True	True	True	True	True	False	A
P17947	P08575	SPI1	PTPRC	True	True	False	True	True	False	A
P35869	P01106	AHR	MYC	True	True	False	True	True	False	A
Q04206	P01106	RELA	MYC	True	True	True	True	True	False	A
P10242	P31153	MYB	MAT2A	True	True	False	True	True	False	A
P16220	P49768	CREB1	PSEN1	True	True	False	True	True	False	A
P16220	P00797	CREB1	REN	True	True	False	True	True	False	A
P08047	P04637	SP1	TP53	True	True	False	False	False	False	A
Q16236	P48506	NFE2L2	GCLC	True	True	True	True	True	False	A
P22415	P06703	USF1	S100A6	True	True	False	True	True	False	A
Q16665	P11166	HIF1A	SLC2A1	True	True	False	True	True	False	A
P40763	P41182	STAT3	BCL6	True	True	False	True	True	False	A
P04637	P01112	TP53	HRAS	True	True	True	True	True	False	A
P04637	P35228	TP53	NOS2	True	False	True	True	False	True	A
P42224	P08123	STAT1	COL1A2	True	True	False	True	True	False	A
P16220	P20396	CREB1	TRH	True	True	False	True	True	False	A
P05412	P01584	JUN	IL1B	True	True	False	True	True	False	A
P03372	P01135	ESR1	TGFA	True	True	False	True	True	False	A
P05549	P09172	TFAP2A	DBH	True	True	False	True	True	False	A
P05549	P07101	TFAP2A	TH	True	True	False	True	True	False	A
Q13133	P02649	NR1H3	APOE	True	True	False	True	True	False	A
Q13133	P45844	NR1H3	ABCG1	True	True	False	True	True	False	A
P04637	O14757	TP53	CHEK1	True	False	True	True	False	True	A
P43699	P07988	NKX2-1	SFTPB	True	True	False	True	True	False	A
Q16254	P00374	E2F4	DHFR	True	False	True	True	False	True	A
Q14186	P00374	TFDP1	DHFR	True	True	False	True	True	False	A
P43268	P09237	ETV4	MMP7	True	True	False	True	True	False	A
P40763	Q07820	STAT3	MCL1	True	True	True	True	True	False	A
P08047	P30279	SP1	CCND2	True	True	False	True	True	False	A
P42229	P30279	STAT5A	CCND2	True	True	True	True	True	False	A
Q04864	P05231	REL	IL6	True	False	True	True	False	True	A
Q04864	P02741	REL	CRP	True	True	False	True	True	False	A
P25208	P04233	NFYB	CD74	True	True	False	True	True	False	B
P10275	P08473	AR	MME	True	True	False	True	True	False	B
P17676	P01344	CEBPB	IGF2	True	True	False	True	True	False	A
P08047	P01344	SP1	IGF2	True	True	False	True	True	False	A
P03372	P07339	ESR1	CTSD	True	True	False	True	True	False	A
P08047	P07339	SP1	CTSD	True	True	False	True	True	False	A
P18146	P80370	EGR1	DLK1	True	True	False	True	True	False	C
P23769	P01588	GATA2	EPO	True	False	True	True	False	True	A
P10276	P98088	RARA	MUC5AC	True	True	True	True	True	True	A
Q07869	P50416	PPARA	CPT1A	True	True	True	True	True	False	A
P03372	P04792	ESR1	HSPB1	True	True	False	True	True	False	A
P16220	P21359	CREB1	NF1	True	True	False	True	True	False	A
P43268	P04626	ETV4	ERBB2	True	False	True	True	False	True	A
P16220	P00750	CREB1	PLAT	True	False	True	True	False	True	A
P15336	P00750	ATF2	PLAT	True	True	False	True	True	False	A
P20823	O75795	HNF1A	UGT2B17	True	True	False	True	True	False	A
P05412	P15692	JUN	VEGFA	True	True	True	True	True	False	A
Q13285	Q05066	NR5A1	SRY	True	True	False	True	True	False	A
P08047	Q02817	SP1	MUC2	True	True	False	True	True	False	A
Q02447	Q02817	SP3	MUC2	True	True	False	True	True	False	A
P14859	P24522	POU2F1	GADD45A	True	True	False	True	True	False	A
P08047	P01127	SP1	PDGFB	True	True	False	True	True	False	A
P18146	P01127	EGR1	PDGFB	True	True	False	True	True	False	A
P41235	P04114	HNF4A	APOB	True	True	False	True	True	False	A
P41235	P02656	HNF4A	APOC3	True	True	False	True	True	False	A
P08047	P46527	SP1	CDKN1B	True	True	False	True	True	False	A
P14921	Q8N726	ETS1	CDKN2A	True	True	False	True	True	False	A
P14921	P42771	ETS1	CDKN2A	True	True	False	True	True	False	A
P15036	Q8N726	ETS2	CDKN2A	True	True	False	True	True	False	A
P15036	P42771	ETS2	CDKN2A	True	True	False	True	True	False	A
P15407	Q03405	FOSL1	PLAUR	True	True	False	True	True	False	A
P05412	Q03405	JUN	PLAUR	True	True	False	True	True	False	A
P04637	Q92597	TP53	NDRG1	True	True	False	True	True	False	A
O75030	P17643	MITF	TYRP1	True	True	False	True	True	False	A
Q02447	P46939	SP3	UTRN	True	True	False	True	True	False	A
P10914	Q03519	IRF1	TAP2	True	True	False	True	True	False	A
P16220	P60568	CREB1	IL2	True	True	False	True	True	False	A
P43268	Q03405	ETV4	PLAUR	True	False	True	True	False	True	A
P17947	P04839	SPI1	CYBB	True	True	False	True	True	False	A
P22415	P25054	USF1	APC	True	True	False	True	True	False	A
Q15853	P25054	USF2	APC	True	True	False	True	True	False	A
Q02446	Q02447	SP4	SP3	True	True	False	True	True	False	C
P17542	Q99081	TAL1	TCF12	True	False	False	False	False	False	B
P05412	P35228	JUN	NOS2	True	True	True	True	True	False	A
P17947	P29460	SPI1	IL12B	True	True	False	True	True	False	A
Q04864	P60568	REL	IL2	True	True	False	True	True	False	A
P17535	P07476	JUND	IVL	True	True	False	True	True	False	A
P08047	P17302	SP1	GJA1	True	True	False	True	True	False	A
P48436	P03971	SOX9	AMH	True	True	False	True	True	False	A
P11831	P11532	SRF	DMD	True	True	False	True	True	False	A
P17676	P41159	CEBPB	LEP	True	True	False	True	True	False	C
Q02447	P27338	SP3	MAOB	True	False	True	True	False	True	A
P08047	P27338	SP1	MAOB	True	True	False	True	True	False	A
P01100	Q07108	FOS	CD69	True	True	False	True	True	False	A
P04150	P37088	NR3C1	SCNN1A	True	True	False	True	True	False	A
