gene_symbol,GeneCards,DisGeNET,OpenTargets,disease_support_count,GeneCards_score,DisGeNET_score,OpenTargets_score
CNKSR2,0,0,1,1,,,0.004619748183558772
CNKSR3,0,0,1,1,,,0.0029566388374776143
CNMD,0,0,1,1,,,0.0025870589827929123
CNN1,0,0,1,1,,,0.07965404231750463
CNN2,0,0,1,1,,,0.08859745329477006
CNN3,0,0,1,1,,,0.052990946075664395
CNNM1,0,0,1,1,,,0.0036957985468470188
CNNM2,0,0,1,1,,,0.00406537840153172
CNNM3,0,0,1,1,,,0.008572199407270168
CNNM4,0,0,1,1,,,0.016971703429806962
CNOT1,0,0,1,1,,,0.00406537840153172
CNOT12,0,0,1,1,,,0.004681344826006223
CNOT2,0,0,1,1,,,0.022729391702085214
CNOT3,0,0,1,1,,,0.4990336361997247
CNOT4,0,0,1,1,,,0.025264889510529197
CNOT6,0,0,1,1,,,0.004506821005738447
CNOT6L,0,0,1,1,,,0.0050997913503659014
CNOT8,0,0,1,1,,,0.0073915970936940375
CNP,0,0,1,1,,,0.016385513862907812
CNPY2,0,0,1,1,,,0.08586641223459951
CNPY3,0,0,1,1,,,0.04682143068209367
CNPY4,0,0,1,1,,,0.0
CNR1,1,0,1,2,3.2,,0.10408552941743932
CNR2,0,0,1,1,,,0.09388199657878307
CNRIP1,0,0,1,1,,,0.07341704899588786
CNST,0,0,1,1,,,0.0
CNTD1,0,0,1,1,,,0.004619748183558772
CNTF,0,0,1,1,,,0.008079426267690563
CNTFR,0,0,1,1,,,0.017002095880350586
CNTN1,0,0,1,1,,,0.027589633970866924
CNTN2,0,0,1,1,,,0.07350599883810595
CNTN3,0,0,1,1,,,0.027053035291574004
CNTN4,0,0,1,1,,,0.017050951352903118
CNTN4-AS1,0,0,1,1,,,0.002800949677331655
CNTN5,0,0,1,1,,,0.02003307617121696
CNTN6,0,0,1,1,,,0.0014783194187388072
CNTNAP2,0,0,1,1,,,0.3771584499482218
CNTNAP3,0,0,1,1,,,0.00649722726584795
CNTNAP3B,0,0,1,1,,,0.013988555411758816
CNTNAP5,0,0,1,1,,,0.042132103434056004
CNTRL,0,0,1,1,,,0.2667647923328327
COA1,0,0,1,1,,,0.07878013627382971
COA3,0,0,1,1,,,0.002345031169156045
COA4,0,0,1,1,,,0.022544371135766808
COA6,0,0,1,1,,,0.0022174791281082107
COA8,0,0,1,1,,,0.0
COASY,0,0,1,1,,,0.018131985744371096
COBL,0,0,1,1,,,0.26930962579008455
COBLL1,0,0,1,1,,,0.0029566388374776143
COCH,0,0,1,1,,,0.004434958256216422
COG2,0,0,1,1,,,0.003582871369026692
COG4,0,0,1,1,,,0.0
COG5,0,0,1,1,,,0.0036957985468470188
COG8,0,0,1,1,,,0.0022174791281082107
COIL,0,0,1,1,,,0.014177493869988147
COL10A1,0,0,1,1,,,0.11743039614179422
COL11A1,0,0,1,1,,,0.1184078060696284
COL11A2,0,0,1,1,,,0.0014783194187388072
COL12A1,0,0,1,1,,,0.10467647563814886
COL13A1,0,0,1,1,,,0.008315546730405791
COL14A1,0,0,1,1,,,0.004691610933080798
COL15A1,0,0,1,1,,,0.013586863348532749
COL15A1-AS1,0,0,1,1,,,0.009627774401442591
COL16A1,0,0,1,1,,,0.0
COL17A1,0,0,1,1,,,0.011946698309179974
COL18A1,0,0,1,1,,,0.07791509291001564
COL19A1,0,0,1,1,,,0.02104901826538904
COL1A1,1,0,1,2,6.6,,0.3351400994883704
COL1A2,0,0,1,1,,,0.1116921132582716
COL20A1,0,0,1,1,,,0.011826555349910457
COL21A1,0,0,1,1,,,0.04224264053586651
COL22A1,0,0,1,1,,,0.005226116848939988
COL23A1,0,0,1,1,,,0.0014783194187388072
COL24A1,0,0,1,1,,,0.004619748183558772
COL25A1,0,0,1,1,,,0.035828713690266925
COL26A1,0,0,1,1,,,0.01006078493308355
COL27A1,0,0,1,1,,,0.00397462890728372
COL28A1,0,0,1,1,,,0.0
COL2A1,0,0,1,1,,,0.27042661006526286
COL3A1,0,0,1,1,,,0.29686583949561673
COL4A1,1,0,1,2,3.4,,0.15473046616824515
COL4A2,1,0,1,2,3.5,,0.4136964562758991
COL4A2-AS1,1,0,0,1,15.4,,
COL4A3,0,0,1,1,,,0.03279978888824094
COL4A4,0,0,1,1,,,0.007761176948378739
COL4A5,0,0,1,1,,,0.010397054232813889
COL4A6,0,0,1,1,,,0.038660157807767104
COL5A1,0,0,1,1,,,0.03566305144129694
COL5A2,0,0,1,1,,,0.08649645132906125
COL5A3,0,0,1,1,,,0.005790457816663051
COL6A1,0,0,1,1,,,0.021981882398109998
COL6A2,0,0,1,1,,,0.025309270849559015
COL6A3,0,0,1,1,,,0.10235200874592242
COL6A5,0,0,1,1,,,0.0025870589827929123
COL6A6,0,0,1,1,,,0.049871097940032326
COL7A1,0,0,1,1,,,0.005962144344630205
COL8A1,0,0,1,1,,,0.08734492779398813
COL8A2,0,0,1,1,,,0.0014783194187388072
COL9A1,0,0,1,1,,,0.06975049982798683
COL9A2,0,0,1,1,,,0.0
COL9A3,0,0,1,1,,,0.013145985885614038
COLCA1,1,0,1,2,42.1,,0.041757407574168647
COLEC10,0,0,1,1,,,0.033796024489501066
COLEC11,0,0,1,1,,,0.06747716755862272
COLEC12,0,0,1,1,,,0.04397454183762452
COLGALT2,0,0,1,1,,,0.012360392917788357
COMETT,1,0,1,2,15.8,,0.06379892773708815
COMMD1,0,0,1,1,,,0.005756822203138704
COMMD10,0,0,1,1,,,0.07906583331896473
COMMD2,0,0,1,1,,,0.017272725152972523
COMMD3,0,0,1,1,,,0.00406537840153172
COMMD6,0,0,1,1,,,0.011204914934088284
COMMD7,0,0,1,1,,,0.015317031755265977
COMP,0,0,1,1,,,0.11685389830336758
COMT,0,0,1,1,,,0.052243919021426104
COP1,0,0,1,1,,,0.09439756405915325
COPA,0,0,1,1,,,0.008848014320049365
COPB1,0,0,1,1,,,0.010348235931171651
COPB2,0,0,1,1,,,0.09205610978584262
COPDA1,0,0,1,1,,,0.0043252311345435635
COPE,0,0,1,1,,,0.007022017239009335
COPG2,0,0,1,1,,,0.03703369031768963
COPS2,0,0,1,1,,,0.01937214404972312
COPS3,0,0,1,1,,,0.014762661973238922
COPS4,0,0,1,1,,,0.0
COPS5,1,0,1,2,3.4,,0.05438388248936651
COPS6,0,0,1,1,,,0.09633218496992668
COPS7A,0,0,1,1,,,0.0051741179655858255
COPS7B,0,0,1,1,,,0.023447788558329418
COPS8,0,0,1,1,,,0.018345039458340512
COPZ1,0,0,1,1,,,0.006652437384324632
COPZ2,0,0,1,1,,,0.011308808385574758
COQ10A,0,0,1,1,,,0.0022174791281082107
COQ10B,0,0,1,1,,,0.0
COQ2,0,0,1,1,,,0.0218052114263974
COQ3,0,0,1,1,,,0.0
COQ8A,0,0,1,1,,,0.0029566388374776143
COQ8B,0,0,1,1,,,0.0073915970936940375
CORIN,0,0,1,1,,,0.012302575467716318
CORO1A,0,0,1,1,,,0.02341452637140779
CORO1B,0,0,1,1,,,0.0
CORO1C,0,0,1,1,,,0.09076931148227997
CORO2A,0,0,1,1,,,0.00993927918965305
CORO2B,0,0,1,1,,,0.011576755838429886
CORO6,0,0,1,1,,,0.01697265768349542
CORO7,0,0,1,1,,,0.019358531205458752
CORT,0,0,1,1,,,0.009000912038704421
COTL1,0,0,1,1,,,0.002902844436406841
COX10,0,0,1,1,,,0.01233986070363921
COX11,0,0,1,1,,,0.052672691675929154
COX15,0,0,1,1,,,0.05460242280270124
COX17,0,0,1,1,,,0.03049300719932729
COX19,0,0,1,1,,,0.06232068583793337
COX20,0,0,1,1,,,0.04303387827948667
COX4I1,0,0,1,1,,,0.08050806290134373
COX4I1P1,0,0,1,1,,,0.0022174791281082107
COX4I2,0,0,1,1,,,0.07691191639377024
COX5A,1,0,1,2,5.2,,0.01572254298471169
COX5B,0,0,1,1,,,0.027429607884036422
COX6A1,0,0,1,1,,,0.00406537840153172
COX6A2,0,0,1,1,,,0.0036957985468470188
COX6B1,0,0,1,1,,,0.0014783194187388072
COX6C,0,0,1,1,,,0.24208507092555426
COX7A1,0,0,1,1,,,0.016737780027759774
COX7A2,0,0,1,1,,,0.0014783194187388072
COX7B,0,0,1,1,,,0.004520538571998574
COX7C,0,0,1,1,,,0.014577872045896572
COX8A,0,0,1,1,,,0.004506821005738447
COX8C,0,0,1,1,,,0.0014783194187388072
COXFA4,0,0,1,1,,,0.3639479387238346
COXFA4L2,0,0,1,1,,,0.3866313872605569
COXFA4L3,0,0,1,1,,,0.014654855271106026
CP,1,0,1,2,17.3,,0.09626390067164856
CPA1,0,0,1,1,,,0.020053827637773747
CPA3,0,0,1,1,,,0.027524504251634226
CPA4,0,0,1,1,,,0.08971327796443983
CPA6,0,0,1,1,,,0.035870497807149286
CPAMD8,0,0,1,1,,,0.0
CPAP,0,0,1,1,,,0.017897361348210763
CPB1,0,0,1,1,,,0.003662668597863339
CPB2,0,0,1,1,,,0.03413927627590734
CPD,0,0,1,1,,,0.0036957985468470188
CPE,0,0,1,1,,,0.05557585348993756
CPEB1,0,0,1,1,,,0.09249424231980499
CPEB2,0,0,1,1,,,0.01493564255457647
CPEB3,0,0,1,1,,,0.29229421832929
CPEB4,0,0,1,1,,,0.07221276148456941
CPED1,0,0,1,1,,,0.00406537840153172
CPLANE2,0,0,1,1,,,0.0014783194187388072
CPLX1,0,0,1,1,,,0.0922487743064335
CPLX2,0,0,1,1,,,0.06375252493311105
CPM,0,0,1,1,,,0.029196708461896197
CPN1,0,0,1,1,,,0.008794633842927224
CPN2,0,0,1,1,,,0.004366469890437411
CPNE1,0,0,1,1,,,0.09751748980708885
CPNE3,0,0,1,1,,,0.029861324452633786
CPNE4,0,0,1,1,,,0.014783194187388075
CPNE5,0,0,1,1,,,0.008464988795548262
CPNE7,0,0,1,1,,,0.11344017515675667
CPNE8,0,0,1,1,,,0.023046077323824167
CPO,0,0,1,1,,,0.00201215698661671
CPOX,0,0,1,1,,,0.013202999889804992
CPP,0,0,1,1,,,0.010296905395798776
CPPED1,0,0,1,1,,,0.002771848910135263
CPQ,0,0,1,1,,,0.00589735263824628
CPS1,0,0,1,1,,,0.06823957019963267
CPS1-IT1,1,0,1,2,17.5,,0.0014783194187388072
CPSF1,0,0,1,1,,,0.004506821005738447
CPSF2,0,0,1,1,,,0.05063244009180415
CPSF3,0,0,1,1,,,0.07725259180113332
CPSF4,0,0,1,1,,,0.0702484065959486
CPSF6,0,0,1,1,,,0.016084102705134867
CPSF7,0,0,1,1,,,0.0036957985468470188
CPT1A,0,0,1,1,,,0.11273492294610075
CPT1B,0,0,1,1,,,0.08228263030983418
CPT1C,0,0,1,1,,,0.08028608525786046
CPT2,1,0,1,2,3.8,,0.10690864728933794
CPTP,0,0,1,1,,,0.010706911273135963
CPXCR1,0,0,1,1,,,0.01976738917209426
CPXM1,0,0,1,1,,,0.009540144845003559
CPXM2,0,0,1,1,,,0.033477362162910876
CPZ,0,0,1,1,,,0.025876531599289022
CR1,0,0,1,1,,,0.03869451910484045
CR2,0,0,1,1,,,0.028234175681501213
CRABP1,1,0,1,2,3.4,,0.024552608795671362
CRABP2,0,0,1,1,,,0.08614316385639174
CRACD,0,0,1,1,,,0.010345143528305923
CRACDL,0,0,1,1,,,0.0
CRACR2A,0,0,1,1,,,0.0036957985468470188
CRACR2B,0,0,1,1,,,0.0
CRADD,0,0,1,1,,,0.0025870589827929123
CRAMP1,0,0,1,1,,,0.0
CRAT,0,0,1,1,,,0.014783194187388075
CRAT37,0,0,1,1,,,0.006158838195026069
CRB3,0,0,1,1,,,0.08487303855452992
CRBN,0,0,1,1,,,0.30183535905551534
CRCP,0,0,1,1,,,0.0
CRCS11,1,0,0,1,27.3,,
CRCS2,1,0,0,1,27.6,,
CRCS5,1,0,0,1,27.3,,
CRCS6,1,0,0,1,27.3,,
CRCS7,1,0,0,1,26.5,,
CRCS8,1,0,0,1,26.5,,
CRCS9,1,0,0,1,27.3,,
CRCT1,0,0,1,1,,,0.0014783194187388072
CREB1,1,0,1,2,8.8,,0.4228714838519929
CREB3,0,0,1,1,,,0.023093492632442474
CREB3L1,0,0,1,1,,,0.4024690784954399
CREB3L2,0,0,1,1,,,0.39577639341224863
CREB3L3,0,0,1,1,,,0.01287360643773014
CREB3L4,0,0,1,1,,,0.005063859975604889
CREB5,0,0,1,1,,,0.10116513375322257
CREBBP,1,0,1,2,10.7,,0.5730190770819305
CREBZF,0,0,1,1,,,0.013873884683270658
CREG1,0,0,1,1,,,0.02328353084513621
CREG2,0,0,1,1,,,0.00406537840153172
CREM,0,0,1,1,,,0.0044144260420672715
CRH,0,0,1,1,,,0.04827381949396473
CRHBP,0,0,1,1,,,0.018907643823435773
CRHR1,0,0,1,1,,,0.0888562168089564
CRHR2,0,0,1,1,,,0.10258739514941892
CRIM1,0,0,1,1,,,0.07651030628501285
CRIP1,0,0,1,1,,,0.084156512230193
CRIP2,0,0,1,1,,,0.006213138091860209
CRIP3,0,0,1,1,,,0.14452441636367466
CRIPT,0,0,1,1,,,0.0022174791281082107
CRIPTO,1,0,1,2,5.8,,0.040241224802946084
CRIPTO3,0,0,1,1,,,0.019047735066166548
CRIPTOP4,0,0,1,1,,,0.014413614332703372
CRISP3,0,0,1,1,,,0.0025870589827929123
CRISPLD1,0,0,1,1,,,0.0038157838424336594
CRISPLD2,0,0,1,1,,,0.00979184540215002
CRK,0,0,1,1,,,0.015534121567655254
CRKL,0,0,1,1,,,0.04459275731547916
CRLF1,0,0,1,1,,,0.09389075564207774
CRLF2,0,0,1,1,,,0.06622356433521792
CRLF3,0,0,1,1,,,0.0
CRLS1,0,0,1,1,,,0.06558129178654887
CRMA,0,0,1,1,,,0.007318262882708172
CRMP1,0,0,1,1,,,0.0044144260420672715
CRNDE,1,0,1,2,18.7,,0.1115094210235659
CRNKL1,0,0,1,1,,,0.2667647923328327
CRNN,0,0,1,1,,,0.00201215698661671
CROCC,0,0,1,1,,,0.010930940168724531
CROCC2,0,0,1,1,,,0.00406537840153172
CROT,0,0,1,1,,,0.009924861675416174
CRP,1,0,1,2,23.6,,0.12079916991625102
CRTAC1,0,0,1,1,,,0.011098129302815304
CRTAM,0,0,1,1,,,0.0
CRTAP,0,0,1,1,,,0.0073915970936940375
CRTC1,0,0,1,1,,,0.5119170171405713
CRTC2,0,0,1,1,,,0.05829875821081382
CRTC3,1,0,1,2,17.0,,0.3205275642406812
CRY1,0,0,1,1,,,0.09521557895119609
CRY2,0,0,1,1,,,0.06747981475272621
CRYAB,0,0,1,1,,,0.1102501363201446
CRYBA2,0,0,1,1,,,0.01518621257987105
CRYBB2,0,0,1,1,,,0.051711190052457126
CRYBB3,0,0,1,1,,,0.0
CRYBG1,0,0,1,1,,,0.0
CRYBG2,0,0,1,1,,,0.0057502816807744155
CRYBG3,0,0,1,1,,,0.0
CRYGC,0,0,1,1,,,0.0036957985468470188
CRYL1,0,0,1,1,,,0.011243530558401982
CRYM,0,0,1,1,,,0.0029566388374776143
CRYZ,0,0,1,1,,,0.0100813171472327
CRYZL1,0,0,1,1,,,0.0
CS,0,0,1,1,,,0.06854051848523403
CSAD,0,0,1,1,,,0.0029566388374776143
CSAG1,0,0,1,1,,,0.019435177947161004
CSDC2,0,0,1,1,,,0.01984438497515357
CSDE1,0,0,1,1,,,0.08165559872131155
CSE1L,1,0,1,2,7.1,,0.11253178979661418
CSF1,0,0,1,1,,,0.06106351708218034
CSF1R,1,0,1,2,4.0,,0.46481628599496666
CSF2,0,0,1,1,,,0.13354737373673636
CSF2RA,0,0,1,1,,,0.12281408224269652
CSF2RB,0,0,1,1,,,0.116379440319959
CSF3,0,0,1,1,,,0.111598569749773
CSF3R,1,0,1,2,3.2,,0.43618481575588264
CSGALNACT1,0,0,1,1,,,0.004612074719451272
CSGALNACT2,0,0,1,1,,,0.018330001903854573
CSH1,0,0,1,1,,,0.004619748183558772
CSH2,0,0,1,1,,,0.002751316695986113
CSK,1,0,1,2,8.3,,0.02290776497919376
CSMD1,1,0,1,2,3.3,,0.049017840477378505
CSMD2,0,0,1,1,,,0.007684043099934045
CSMD3,0,0,1,1,,,0.3940511054641245
CSN1S1,0,0,1,1,,,0.006282857529639931
CSN2,0,0,1,1,,,0.02872689341497351
CSN3,0,0,1,1,,,0.019587732298289195
CSNK1A1,1,0,1,2,3.6,,0.10103249887818862
CSNK1A1L,0,0,1,1,,,0.006447115242833132
CSNK1D,0,0,1,1,,,0.019456942094159112
CSNK1E,1,0,1,2,7.8,,0.06591234250197595
CSNK1G1,0,0,1,1,,,0.008076962401992667
CSNK1G2,0,0,1,1,,,0.0014783194187388072
CSNK2A1,1,0,1,2,8.3,,0.023786748743717934
CSNK2A2,1,0,1,2,6.7,,0.009140210540963048
CSNK2A3,0,0,1,1,,,0.0073915970936940375
CSNK2B,1,0,1,2,3.3,,0.08469284456874786
CSP1,0,0,1,1,,,0.0014783194187388072
CSPG4,1,0,1,2,4.0,,0.017448961978751315
CSPG4P12,0,0,1,1,,,0.06593920573999555
CSPG5,0,0,1,1,,,0.0022174791281082107
CSPP1,0,0,1,1,,,0.0811039712008923
CSRNP1,0,0,1,1,,,0.018772706057638686
CSRP1,0,0,1,1,,,0.07915212614710955
CSRP2,0,0,1,1,,,0.07874532475979235
CST1,0,0,1,1,,,0.11115757801513804
CST2,0,0,1,1,,,0.0843614593075318
CST3,0,0,1,1,,,0.10110324064337517
CST4,0,0,1,1,,,0.10480198031539857
CST5,0,0,1,1,,,0.04225314319151277
CST6,0,0,1,1,,,0.06649111165632471
CST7,0,0,1,1,,,0.01726560615477643
CST9,0,0,1,1,,,0.0022174791281082107
CSTA,0,0,1,1,,,0.04119746447524334
CSTB,0,0,1,1,,,0.0279597867396428
CSTF1,0,0,1,1,,,0.0036957985468470188
CSTF2,0,0,1,1,,,0.005181920206962501
CSTF2T,0,0,1,1,,,0.0036957985468470188
CSTF3,0,0,1,1,,,0.056063210734254354
CSTL1,0,0,1,1,,,0.009742535613771723
CT45A1,0,0,1,1,,,0.07687404702940845
CT45A6,0,0,1,1,,,0.0073915970936940375
CT55,0,0,1,1,,,0.06231526994267055
CT75,0,0,1,1,,,0.0036957985468470188
CT83,0,0,1,1,,,0.013653922409184817
CTAG1B,0,0,1,1,,,0.009740071748073825
CTAG2,0,0,1,1,,,0.011140163430904368
CTAGE1,0,0,1,1,,,0.0025870589827929123
CTBP1,1,0,1,2,7.1,,0.08823865971283418
CTBP2,0,0,1,1,,,0.0691381122629579
CTBS,0,0,1,1,,,0.004619748183558772
CTC1,0,0,1,1,,,0.020323267443324113
CTCF,0,0,1,1,,,0.5244555806519596
CTCFL,0,0,1,1,,,0.09913881300338877
CTDNEP1,0,0,1,1,,,0.0073915970936940375
CTDP1,0,0,1,1,,,0.0
CTDSP1,0,0,1,1,,,0.014166490279303313
CTDSP2,0,0,1,1,,,0.003490476405355517
CTDSPL,0,0,1,1,,,0.009424286294459896
CTF1,0,0,1,1,,,0.03540263571079603
CTH,0,0,1,1,,,0.09762936987892853
CTHRC1,1,0,1,2,4.5,,0.12554451622023607
CTIF,0,0,1,1,,,0.0036957985468470188
CTLA4,1,0,1,2,16.0,,0.4204031585213341
CTNNA1,1,0,1,2,39.9,,0.5933162509705107
CTNNA1P1,0,0,1,1,,,0.08016760693033025
CTNNA2,0,0,1,1,,,0.310749449286741
CTNNA3,0,0,1,1,,,0.036399588419368425
CTNNAL1,0,0,1,1,,,0.004804538110901123
CTNNB1,1,0,1,2,76.2,,0.7197595648208474
CTNNBIP1,1,0,1,2,8.2,,0.10317855837181326
CTNNBL1,0,0,1,1,,,0.009767562212268634
CTNND1,1,0,1,2,6.7,,0.28872184015604674
CTNND2,0,0,1,1,,,0.27153596559574145
CTNS,0,0,1,1,,,0.0
CTPS1,1,0,1,2,4.2,,0.021595376421709084
CTPS2,0,0,1,1,,,0.004961198904859138
CTR9,0,0,1,1,,,0.004619748183558772
CTRB1,0,0,1,1,,,0.010717815785856354
CTRB2,0,0,1,1,,,0.0073915970936940375
CTRC,0,0,1,1,,,0.0014783194187388072
CTRL,0,0,1,1,,,0.0450166370696189
CTSA,0,0,1,1,,,0.35939448486657705
CTSB,1,0,1,2,11.9,,0.10257548517123811
CTSC,0,0,1,1,,,0.030195381110105605
CTSD,1,0,1,2,9.0,,0.10372602879661477
CTSE,0,0,1,1,,,0.039287725521815385
CTSF,0,0,1,1,,,0.01574212431757447
CTSG,0,0,1,1,,,0.10209129579489197
CTSH,0,0,1,1,,,0.023512454527160533
CTSK,0,0,1,1,,,0.03807927630553043
CTSL,1,0,1,2,6.9,,0.042990135304681945
CTSO,0,0,1,1,,,0.0036957985468470188
CTSS,0,0,1,1,,,0.09787615557502556
CTSV,1,0,1,2,3.2,,0.025786967484541266
CTSW,0,0,1,1,,,0.017739833024865686
CTSZ,0,0,1,1,,,0.083377704669539
CTTN,1,0,1,2,7.3,,0.10425917056509756
CTTNBP2,0,0,1,1,,,0.010903976248199885
CTXND1,0,0,1,1,,,0.01238092513193751
CUBN,0,0,1,1,,,0.08082707988599308
CUEDC1,0,0,1,1,,,0.0036957985468470188
CUEDC2,0,0,1,1,,,0.05476904642031838
CUL1,0,0,1,1,,,0.0836746932758939
CUL2,1,0,1,2,16.5,,0.013452946963533892
CUL3,0,0,1,1,,,0.27535298888041304
CUL4A,0,0,1,1,,,0.3235941964477705
CUL4B,1,0,1,2,5.3,,0.09190247865794772
CUL5,0,0,1,1,,,0.05667452192404305
CUL7,0,0,1,1,,,0.06662463718624932
CUL9,0,0,1,1,,,0.03037904537949125
CUTC,0,0,1,1,,,0.052291104473171285
CUX1,0,0,1,1,,,0.5040394480647131
CUX2,0,0,1,1,,,0.16691779828996212
CUZD1,0,0,1,1,,,0.0073915970936940375
CWC22,0,0,1,1,,,0.011456975495225754
CWC25,0,0,1,1,,,0.0022174791281082107
CWF19L1,0,0,1,1,,,0.0036957985468470188
CWH43,0,0,1,1,,,0.06679082201909133
CX3CL1,1,0,1,2,3.5,,0.08522606388063095
CX3CR1,0,0,1,1,,,0.0917947735212707
CXADR,0,0,1,1,,,0.054172157367502714
CXADRP2,0,0,1,1,,,0.0029566388374776143
CXCL1,1,0,1,2,8.8,,0.12155468515207353
CXCL10,1,0,1,2,9.0,,0.1120852621601377
CXCL11,0,0,1,1,,,0.11591278047528755
CXCL12,1,0,1,2,12.5,,0.1334595789770686
CXCL13,0,0,1,1,,,0.10954225230494494
CXCL14,0,0,1,1,,,0.11712514824623754
CXCL16,0,0,1,1,,,0.09151162271305173
CXCL17,0,0,1,1,,,0.08915957717906198
CXCL1P1,0,0,1,1,,,0.025932186470376574
CXCL2,0,0,1,1,,,0.11270652706642441
CXCL3,0,0,1,1,,,0.11387050696639921
CXCL5,1,0,1,2,7.8,,0.11994284528455584
CXCL6,0,0,1,1,,,0.08600594770223473
CXCL8,1,0,1,2,15.8,,0.14888380602968174
CXCL9,1,0,1,2,3.5,,0.07729246944840144
CXCR1,0,0,1,1,,,0.10813641387507308
CXCR2,1,0,1,2,9.7,,0.13686320076645336
CXCR3,1,0,1,2,6.8,,0.10828220169232806
CXCR4,1,0,1,2,16.6,,0.44561460410197107
CXCR5,1,0,1,2,3.7,,0.08646481313413612
CXCR6,0,0,1,1,,,0.03510104930442542
CXORF65,0,0,1,1,,,0.0036957985468470188
CXXC1,0,0,1,1,,,0.007833039697900763
CXXC4,0,0,1,1,,,0.03700342707057401
CXXC5,0,0,1,1,,,0.007366648320728345
CYB561,0,0,1,1,,,0.0014783194187388072
CYB5A,0,0,1,1,,,0.004496554898663872
CYB5B,0,0,1,1,,,0.0036957985468470188
CYB5D1,0,0,1,1,,,0.0036957985468470188
CYB5D2,0,0,1,1,,,0.0022174791281082107
CYB5R1,0,0,1,1,,,0.0773655882361391
CYB5R2,0,0,1,1,,,0.0022174791281082107
CYB5R3,0,0,1,1,,,0.0025870589827929123
CYB5R4,0,0,1,1,,,0.0
CYBA,0,0,1,1,,,0.01568931702284771
CYBB,0,0,1,1,,,0.0724146893689758
CYBRD1,0,0,1,1,,,0.08218023969673355
CYC1,0,0,1,1,,,0.011306736865960065
CYCS,1,0,1,2,7.5,,0.03916511097240609
CYFIP1,0,0,1,1,,,0.00475074370983035
CYFIP2,0,0,1,1,,,0.010653586556450207
CYGB,0,0,1,1,,,0.04256704183759702
CYLC2,0,0,1,1,,,0.006652437384324632
CYLD,0,0,1,1,,,0.4379364689559795
CYP11A1,0,0,1,1,,,0.011974462134809771
CYP11B1,0,0,1,1,,,0.007761176948378739
CYP17A1,0,0,1,1,,,0.13738383728997347
CYP19A1,1,0,1,2,4.6,,0.10500759678838677
CYP1A1,1,0,1,2,13.9,,0.05625188135158021
CYP1A2,1,0,1,2,13.7,,0.07402698671969456
CYP1B1,1,0,1,2,10.7,,0.1083903284032712
CYP20A1,0,0,1,1,,,0.016430378496760285
CYP21A2,0,0,1,1,,,0.016986386951421028
CYP24A1,1,0,1,2,12.0,,0.12319183532693004
CYP26A1,0,0,1,1,,,0.08512377938027209
CYP26B1,0,0,1,1,,,0.0445169873842359
CYP26C1,0,0,1,1,,,0.0029566388374776143
CYP27A1,0,0,1,1,,,0.086222673469974
CYP27B1,1,0,1,2,8.6,,0.05969736550152525
CYP2A13,0,0,1,1,,,0.0014783194187388072
CYP2A6,1,0,1,2,4.0,,0.04283795817501075
CYP2A7,0,0,1,1,,,0.2720047133981437
CYP2B6,0,0,1,1,,,0.017930378396174722
CYP2B7P,0,0,1,1,,,0.015152774042072777
CYP2C18,0,0,1,1,,,0.007692633540278931
CYP2C19,1,0,1,2,4.7,,0.026929712609925587
CYP2C8,1,0,1,2,4.4,,0.280998126597065
CYP2C9,1,0,1,2,7.5,,0.09741175679101996
CYP2D6,1,0,1,2,4.5,,0.029647967246843626
CYP2E1,1,0,1,2,10.4,,0.06543077339660164
CYP2F1,0,0,1,1,,,0.004619748183558772
CYP2J2,0,0,1,1,,,0.01756141104641221
CYP2R1,0,0,1,1,,,0.07869174509460318
CYP2S1,0,0,1,1,,,0.05686835677735293
CYP2U1,0,0,1,1,,,0.00302850158699964
CYP2W1,1,0,1,2,3.7,,0.047113415818611885
CYP39A1,0,0,1,1,,,0.019341345728499396
CYP3A4,1,0,1,2,13.1,,0.05304241855540276
CYP3A43,0,0,1,1,,,0.00576970175052578
CYP3A5,1,0,1,2,5.1,,0.06211426799568179
CYP3A7,0,0,1,1,,,0.015522353896757475
CYP46A1,0,0,1,1,,,0.027133320998101857
CYP4A11,0,0,1,1,,,0.011448332777735697
CYP4A22,0,0,1,1,,,0.011344048317405429
CYP4B1,0,0,1,1,,,0.00406537840153172
CYP4F11,0,0,1,1,,,0.009557745686429371
CYP4F12,0,0,1,1,,,0.014388546175326368
CYP4F2,0,0,1,1,,,0.0
CYP4F3,0,0,1,1,,,0.08722948688073624
CYP4F8,0,0,1,1,,,0.005881185743571226
CYP4V2,0,0,1,1,,,0.006274028677555796
CYP4X1,0,0,1,1,,,0.09139689304140056
CYP4Z1,0,0,1,1,,,0.043025116704158664
CYP51A1,0,0,1,1,,,0.03931227552206985
CYP7A1,0,0,1,1,,,0.024392486968954734
CYP7B1,0,0,1,1,,,0.030600663278224943
CYP8B1,0,0,1,1,,,0.047298062963827714
CYRIB,0,0,1,1,,,0.024441843135617154
CYS1,0,0,1,1,,,0.018469715618766445
CYSLTR1,0,0,1,1,,,0.10599884041638297
CYSLTR2,0,0,1,1,,,0.28474329006646004
CYSRT1,0,0,1,1,,,0.0022174791281082107
CYTH1,0,0,1,1,,,0.0035110086195046675
CYTH2,0,0,1,1,,,0.07314527542273697
CYTH3,0,0,1,1,,,0.012478453149145974
CYTIP,0,0,1,1,,,0.0
CYTL1,0,0,1,1,,,0.0030182354799250647
