rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_empirical_p_value_fisher,meta_empirical_q_value,leave_HCT116_out_median_vulnerability_rho,prior_analytical_meta_q_value,tier1_flag,tier2_flag,tier3_flag,strict_empirical_convergence_flag,primary_tier
9508,DHRS2,4,2,1,0,-0.00656565656565655,0.5280521028789369,0.863757422030708,-0.0152958152958152,0.9417791186951264,False,False,False,False,none
9509,RP1L1,4,2,1,0,-0.006565656565656551,0.6489995585354742,0.9314336526865521,0.008008658008658,1.0,False,False,False,False,none
9510,C1QTNF1,4,2,1,0,-0.0065656565656566,0.537674340947595,0.867612565135228,-0.0165223665223665,1.0,False,False,False,False,none
9511,DCLK1,4,2,0,0,-0.0065656565656566,0.9596919320456101,1.0,-0.0147186147186147,1.0,False,False,False,False,none
9512,WDR31,4,2,2,0,-0.006565656565656601,0.05417175030656887,0.37916113506795057,0.1183982683982683,0.7782375629034717,False,False,False,False,none
9513,C3ORF38,4,2,0,0,-0.0066017316017316,0.975999174563168,1.0,0.0077200577200577,1.0,False,False,False,False,none
9514,RLBP1,4,2,0,0,-0.006601731601731602,0.8045050178097716,1.0,0.0518759018759018,1.0,False,False,False,False,none
9515,STMN4,4,2,1,0,-0.006637806637806599,0.23104493228593834,0.6488425942726601,-0.0497835497835497,0.8458307320248138,False,False,False,False,none
9516,USP31,4,2,1,0,-0.0066378066378066005,0.4783243023428221,0.8349392088227698,0.0077200577200577,0.8859541499986616,False,False,False,False,none
9517,ACTL10,4,2,1,0,-0.006637806637806644,0.21835072510819123,0.6335868238995748,0.0902597402597402,0.899872664131315,False,False,False,False,none
9518,DUSP16,4,2,0,0,-0.006637806637806649,0.9754967897500925,1.0,0.0068542568542568,1.0,False,False,False,False,none
9519,POC1B,4,2,0,0,-0.006637806637806651,0.6973618533513459,0.9578079134166573,-0.0831168831168831,1.0,False,False,False,False,none
9520,NHP2,4,2,1,0,-0.0066738816738816506,0.44607896180716367,0.8156046003918808,0.0134199134199134,1.0,False,False,False,False,none
9521,CLDND2,4,2,0,0,-0.006673881673881651,0.9072553964616452,1.0,-0.0337662337662337,1.0,False,False,False,False,none
9522,KRBOX5,4,2,0,0,-0.006673881673881651,0.9503092354603035,1.0,-0.0409812409812409,1.0,False,False,False,False,none
9523,IRAK4,4,2,1,0,-0.0066738816738817,0.5967659747148331,0.9051858599938865,0.048051948051948,0.9962258435807466,False,False,False,False,none
9524,RAB38,4,2,0,0,-0.006709956709956751,0.9105593867245946,1.0,-0.0207070707070707,1.0,False,False,False,False,none
9525,C8ORF58,4,2,1,0,-0.00674603174603175,0.11179933502287574,0.4929726108233685,0.0795093795093795,0.8115027700986488,False,False,False,False,none
9526,TMEM232,4,2,1,0,-0.00674603174603175,0.5581991380231264,0.8808818946316864,-0.0204906204906204,0.9577016293701506,False,False,False,False,none
9527,SIN3B,4,2,0,0,-0.00674603174603175,0.9702197745901714,1.0,-0.0327561327561327,1.0,False,False,False,False,none
9528,NFIC,4,2,1,0,-0.006746031746031751,0.3828344545302523,0.7735138128616841,0.0146464646464646,0.9110241636301754,False,False,False,False,none
9529,SOX21,4,2,1,0,-0.006782106782106747,0.5389334432146764,0.8687657978505617,0.052020202020202,1.0,False,False,False,False,none
9530,ZNF556,4,1,0,0,-0.0067821067821067504,0.9504819410545468,1.0,-0.0023088023088023,1.0,False,False,False,False,none
9531,NR5A2,4,2,1,0,-0.0068181818181818,0.5975881162185097,0.9057418191859016,-0.0431457431457431,0.9621065519590962,False,False,False,False,none
9532,BACE2,4,2,1,0,-0.00681818181818185,0.09534919712795983,0.46470343666694086,-0.024025974025974,0.7077407348515804,False,False,False,False,none
9533,ALOX5,4,2,1,0,-0.006818181818181852,0.5749472442162241,0.8919838260888224,0.0407647907647907,1.0,False,False,False,False,none
9534,NICN1,4,2,1,0,-0.006854256854256849,0.1812571320457785,0.5910352510132,-0.0794372294372294,0.8353296329788676,False,False,False,False,none
9535,ANGEL1,4,2,1,0,-0.006854256854256849,0.5252790806093535,0.8616784982958501,0.0034632034632034,0.959694181943618,False,False,False,False,none
9536,DAOA,4,2,0,0,-0.006854256854256849,0.9487216687427253,1.0,0.0207070707070707,1.0,False,False,False,False,none
9537,POU5F1,4,2,0,0,-0.00685425685425685,0.937503080951021,1.0,0.0011544011544011,0.9798087610411258,False,False,False,False,none
9538,RIN3,4,2,1,0,-0.006854256854256852,0.23398625774627024,0.6511858384811321,-0.0745310245310245,0.8798003151708249,False,False,False,False,none
9539,PABIR3,4,2,0,0,-0.0068903318903318495,0.8523719534195932,1.0,-0.0419913419913419,1.0,False,False,False,False,none
9540,SAXO1,4,2,1,0,-0.006890331890331853,0.07994109756797778,0.4405618457727121,0.0595959595959596,0.899872664131315,False,False,False,False,none
9541,IFNAR1,4,2,0,0,-0.0068903318903319,0.9568371033112599,1.0,0.0016594516594516,1.0,False,False,False,False,none
9542,NEO1,4,2,0,0,-0.0068903318903319015,0.8183686621554892,1.0,-0.0645021645021645,1.0,False,False,False,False,none
9543,CCDC107,4,2,1,1,-0.006926406926406899,0.06405834723033255,0.4013387173457187,-0.051082251082251,0.682684122648319,False,False,False,False,none
9544,WDR77,4,2,0,0,-0.006926406926406899,0.9386034555941337,1.0,-0.0454545454545454,1.0,False,False,False,False,none
9545,B3GNT2,4,2,1,0,-0.0069264069264068995,0.47657653788627075,0.8343142940898426,0.0054112554112554,0.9534230819532667,False,False,False,False,none
9546,RETSAT,4,2,1,0,-0.006962481962481951,0.33059972356764,0.7376301357074746,0.0375180375180375,0.8963451126315933,False,False,False,False,none
9547,RGS17,4,2,1,0,-0.006962481962481951,0.6930696984487071,0.9553522749018099,0.019047619047619,0.996519312470113,False,False,False,False,none
9548,SMIM8,4,2,0,0,-0.006962481962482,0.7189625090483722,0.9649337024148188,-0.0549062049062049,1.0,False,False,False,False,none
9549,UBXN4,4,2,1,0,-0.006962481962482003,0.14026675391710916,0.5389457796860926,0.0839826839826839,0.8117792385000188,False,False,False,False,none
9550,MRPL15,4,2,0,0,-0.006998556998556999,0.8470060288383419,1.0,0.0237373737373737,1.0,False,False,False,False,none
9551,KCTD12,4,2,1,0,-0.0069985569985570005,0.47359240677698067,0.8323924444568599,-0.0338383838383838,0.9320972475470714,False,False,False,False,none
9552,RHEX,4,1,0,0,-0.007034632034631999,0.9213390020493036,1.0,-0.011038961038961,1.0,False,False,False,False,none
9553,CRTC2,4,2,0,0,-0.007034632034632,0.6749433418697524,0.9454640782396964,-0.0228715728715728,0.9586330276428512,False,False,False,False,none
9554,CEP295NL,4,2,0,0,-0.007034632034632046,0.38035484650760953,0.7715447023910957,-0.0823953823953824,0.9426948807754888,False,False,False,False,none
9555,SLC6A12,4,2,1,1,-0.00703463203463205,0.03904064973213686,0.33457723465134626,-0.0624098124098124,0.7757903310647241,False,False,False,False,none
9556,ZRANB3,4,2,0,0,-0.00703463203463205,0.8122552226896684,1.0,0.0301587301587301,1.0,False,False,False,False,none
9557,ACOT13,4,1,1,0,-0.007070707070707,0.6705468396256191,0.9438620655759685,-0.0067821067821067,1.0,False,False,False,False,none
9558,GFRA3,4,2,0,0,-0.007070707070707099,0.641242067125261,0.9282714346390039,0.0394660894660894,0.999715398594696,False,False,False,False,none
9559,CEP68,4,2,1,0,-0.0071428571428571,0.4939259658961612,0.8425443438633266,0.0352092352092352,0.9651418909760296,False,False,False,False,none
9560,FNDC5,4,2,0,0,-0.0071428571428571504,0.9751544363582163,1.0,0.0002164502164502,1.0,False,False,False,False,none
9561,NEDD1,4,2,0,0,-0.0071428571428571504,0.9913288610643562,1.0,-0.0186147186147186,1.0,False,False,False,False,none
9562,RPE65,4,2,1,0,-0.007178932178932149,0.36273508849748726,0.759319145414629,0.0385281385281385,0.8932980534460011,False,False,False,False,none
9563,HAPSTR1,4,1,0,0,-0.00717893217893215,0.9675429591232586,1.0,-0.0054112554112554,1.0,False,False,False,False,none
9564,FAM83A,4,2,1,0,-0.007178932178932153,0.2235294768222898,0.6405776316699117,0.0857142857142857,0.897550902465285,False,False,False,False,none
9565,PUM1,4,2,1,0,-0.007178932178932201,0.3694679086636322,0.7638844248384081,0.073088023088023,0.9325745129869834,False,False,False,False,none
9566,C1QTNF5,4,2,1,0,-0.007178932178932201,0.5639397498453,0.8853052023047508,0.0653679653679653,0.9577587192695142,False,False,False,False,none
9567,PRSS3,4,2,2,0,-0.007251082251082244,0.0689315445918105,0.41575725182984785,0.1124819624819624,0.7170401169205345,False,False,False,False,none
9568,ARFGAP1,4,2,0,0,-0.0072510822510822494,0.9809116389030298,1.0,-0.0186868686868686,1.0,False,False,False,False,none
9569,ACAP2,4,2,1,0,-0.00725108225108225,0.08898179836745804,0.45497402475492893,-0.0292929292929292,0.8932980534460011,False,False,False,False,none
9570,PRR35,4,2,1,0,-0.007251082251082251,0.499871705404518,0.8465219006809275,-0.0199855699855699,0.9338794238574628,False,False,False,False,none
9571,COMMD10,4,2,0,0,-0.007287157287157249,0.8738057619780597,1.0,-0.0235930735930735,1.0,False,False,False,False,none
9572,GHRL,4,2,1,0,-0.007287157287157252,0.03398739737691547,0.31793654959040085,-0.0336940836940836,0.7263757258812974,False,False,False,False,none
9573,CHRNA5,4,2,1,0,-0.0072871572871573,0.7756717779827438,0.9873500311502342,-0.0254689754689754,1.0,False,False,False,False,none
9574,RBMX2,4,2,1,0,-0.007287157287157304,0.16156535536728878,0.5671710861729543,0.0486291486291486,0.8875635132653336,False,False,False,False,none
9575,SMTN,4,2,0,0,-0.0073232323232322975,0.18706939242004322,0.5959029014014103,0.058008658008658,0.8333788741476464,False,False,False,False,none
9576,HAUS8,4,2,0,0,-0.007359307359307347,0.5970203193757614,0.905399194774853,0.0594516594516594,0.9886840760876112,False,False,False,False,none
9577,MNDA,4,2,0,1,-0.00735930735930735,0.9920864296860609,1.0,-0.0231601731601731,1.0,False,False,False,False,none
9578,SCML2,4,2,0,0,-0.00735930735930735,0.954909535375775,1.0,0.0192640692640692,1.0,False,False,False,False,none
9579,TMEM106C,4,2,1,0,-0.007359307359307354,0.0039669965080412215,0.1553361286577585,0.0546176046176046,0.496679863834481,False,False,False,False,none
9580,ZFP2,4,2,1,0,-0.0073953823953824,0.8399088965825636,1.0,-0.0248196248196248,1.0,False,False,False,False,none
9581,TMEM135,4,1,1,0,-0.00743145743145735,0.4501537436747828,0.8187559659362939,-0.0072871572871572,1.0,False,False,False,False,none
9582,FBXO11,4,2,1,0,-0.0074314574314574,0.28118175345703406,0.6961786923087769,-0.0523809523809523,0.8758863249615075,False,False,False,False,none
9583,ANGPTL2,4,2,1,0,-0.0074314574314574,0.7716494694855718,0.9857127529696634,-0.0528860028860028,1.0,False,False,False,False,none
9584,NR1I2,4,2,0,0,-0.0074314574314574,0.928395832877166,1.0,0.0036075036075036,0.9618366771361722,False,False,False,False,none
9585,MCF2,4,2,1,0,-0.007431457431457445,0.5818802027567727,0.8957101301916108,0.0507936507936507,0.940375654615888,False,False,False,False,none
9586,DUSP5,4,2,0,0,-0.00743145743145745,0.9847330423548578,1.0,0.0016594516594516,1.0,False,False,False,False,none
9587,RAB30,4,2,1,0,-0.00743145743145745,0.8854561764931931,1.0,0.0071428571428571,1.0,False,False,False,False,none
9588,ITPR1,4,2,0,0,-0.007431457431457452,0.5438051770932525,0.8716668591283553,-0.0514430014430014,0.963650644658209,False,False,False,False,none
9589,FAM120B,4,2,0,0,-0.007467532467532449,0.9000206736835352,1.0,-0.0621933621933621,1.0,False,False,False,False,none
9590,BIK,4,2,1,0,-0.007467532467532451,0.33512120723456384,0.7409063084424671,0.0211399711399711,0.890676095753871,False,False,False,False,none
9591,TMEM168,4,2,1,0,-0.007467532467532451,0.4383470321346006,0.8104581109212999,0.0176046176046176,1.0,False,False,False,False,none
9592,DBR1,4,2,0,0,-0.007503607503607498,0.6717385086827989,0.9442344918839003,0.0373015873015873,1.0,False,False,False,False,none
9593,PLA2G2E,4,2,1,0,-0.0075036075036075,0.7874093053137695,0.9911457573641521,-0.0172438672438672,1.0,False,False,False,False,none
9594,TGFBR1,4,2,0,0,-0.0075036075036075,0.9273891488939623,1.0,0.0057720057720057,1.0,False,False,False,False,none
9595,CPLX4,4,2,0,0,-0.007503607503607501,0.8885375300409499,1.0,0.0056998556998557,1.0,False,False,False,False,none
9596,SCD5,4,2,1,0,-0.007503607503607502,0.07277088662792058,0.42402578955384396,0.056060606060606,0.8329140625390994,False,False,False,False,none
9597,HEATR4,4,2,1,1,-0.007503607503607502,0.4253288132107719,0.8019666283295133,-0.0658730158730158,0.966911927300161,False,False,False,False,none
9598,NAGPA,4,2,1,0,-0.007503607503607502,0.5379307707427787,0.8677837970926037,-0.0767676767676767,0.9862878812848532,False,False,False,False,none
9599,ABCG8,4,2,0,0,-0.007503607503607502,0.562470990835479,0.8838419088334958,0.0393217893217893,1.0,False,False,False,False,none
9600,TAF1,4,2,1,0,-0.007539682539682548,0.4696461780263096,0.8312360481156692,0.0464646464646464,0.9674649837837848,False,False,False,False,none
9601,CCT6A,4,2,1,0,-0.007539682539682548,0.5530840871200509,0.8777210860111522,-0.0751082251082251,0.9063588136683196,False,False,False,False,none
9602,HSD17B2,4,2,0,0,-0.007539682539682548,0.7432235196834212,0.9746150213090179,0.0562770562770562,1.0,False,False,False,False,none
9603,MED6,4,2,1,0,-0.00753968253968255,0.2268066498716732,0.6447728765458582,-0.0301587301587301,0.8472046564000507,False,False,False,False,none
9604,KPNA5,4,2,1,0,-0.00753968253968255,0.5928306727773188,0.9026820830405669,0.007070707070707,1.0,False,False,False,False,none
9605,IRAK1BP1,4,2,1,0,-0.007539682539682551,0.3550385816687596,0.7546228393024024,0.0197691197691197,0.9372773770887944,False,False,False,False,none
9606,LIG3,4,2,0,0,-0.007539682539682551,0.9237790963570685,1.0,0.024098124098124,1.0,False,False,False,False,none
9607,MED25,4,2,1,0,-0.007575757575757548,0.1960140689635605,0.6069656604927713,-0.0883838383838383,0.916126119481432,False,False,False,False,none
9608,LCMT2,4,2,1,0,-0.00757575757575755,0.5072572580484114,0.8511387738912946,0.0012265512265512,0.9624773227908244,False,False,False,False,none
9609,VPS50,4,1,0,0,-0.00757575757575755,0.9971285671680885,1.0,-0.0044011544011544,1.0,False,False,False,False,none
9610,ECHDC1,4,2,0,0,-0.0075757575757575985,0.863572673553841,1.0,0.028066378066378,1.0,False,False,False,False,none
9611,NOSIP,4,2,0,0,-0.007575757575757604,0.5982003809468553,0.9060947458773697,-0.0732323232323232,0.9798087610411258,False,False,False,False,none
9612,CHCHD5,4,2,0,0,-0.007611832611832599,0.6139827411724296,0.9166005905328735,0.0309523809523809,0.9998926638125796,False,False,False,False,none
9613,FAAH,4,2,1,0,-0.007611832611832601,0.4121602601447448,0.7942191701859292,-0.051082251082251,0.9838608474366588,False,False,False,False,none
9614,PDZD11,4,2,1,0,-0.007647907647907605,0.19851559638434804,0.6094448873314205,0.0691919191919192,0.869593513581167,False,False,False,False,none
9615,PURA,4,1,1,0,-0.0076839826839826,0.271995819195779,0.6897517264425559,-0.0075757575757575,0.8115027700986488,False,False,False,False,none
9616,ITM2C,4,1,0,0,-0.0076839826839826,0.9901207161064717,1.0,-0.0005772005772005,1.0,False,False,False,False,none
9617,DCTN1,4,2,1,0,-0.007683982683982699,0.40188484171596706,0.7868414157338328,-0.0444444444444444,0.919154808364148,False,False,False,False,none
9618,EYA3,4,2,1,0,-0.0077200577200577485,0.1065748842264693,0.48544346500093194,-0.0678932178932179,0.796580701696038,False,False,False,False,none
9619,EHHADH,4,2,1,0,-0.0077561327561327525,0.10252352963883514,0.47905788120826864,-0.0359307359307359,0.908560915066402,False,False,False,False,none
9620,HAUS7,4,2,0,0,-0.007756132756132799,0.9131421262968498,1.0,0.0269841269841269,1.0,False,False,False,False,none
9621,PSME2,4,1,1,0,-0.00779220779220775,0.32668783574257365,0.7349480061722721,-0.0051226551226551,0.9411621269817732,False,False,False,False,none
9622,KHDRBS1,4,2,1,1,-0.007792207792207799,0.2111772182673025,0.6248040162718325,0.0072150072150072,0.7944660068405927,False,False,False,False,none
9623,RBBP8,4,2,1,0,-0.007792207792207802,0.2320635451900225,0.6497567882100478,0.0872294372294372,0.8751215798358545,False,False,False,False,none
9624,MUL1,4,1,1,0,-0.0078282828282828,0.14860603440320408,0.5498172966430598,-0.0033189033189033,0.8324762666804852,False,False,False,False,none
9625,GFRA1,4,2,1,1,-0.007828282828282851,0.11892509331975182,0.5070123661803474,0.013059163059163,0.7818345259021479,False,False,False,False,none
9626,TRMT112,4,2,2,0,-0.007864357864357845,0.07424758431263608,0.4275232989184827,0.1175324675324675,0.7676966782747743,False,False,False,False,none
9627,HSPA14,4,2,2,0,-0.007864357864357852,0.026805650812257803,0.29080977525321805,0.1054112554112554,0.8133443340777707,False,False,False,False,none
9628,KCNC2,4,2,2,0,-0.007864357864357852,0.17689189740068695,0.5864492488567351,0.1119047619047619,0.8609748063639823,False,False,False,False,none
9629,PCDHGB3,4,1,0,0,-0.00790043290043285,0.9963679035392714,1.0,-0.0067099567099567,1.0,False,False,False,False,none
9630,CLDN5,4,2,0,0,-0.007900432900432864,0.991895531390067,1.0,7.215007215007215e-05,1.0,False,False,False,False,none
9631,GALNT6,4,2,0,0,-0.007900432900432899,0.9139721511662124,1.0,-0.0414862914862914,1.0,False,False,False,False,none
9632,WRAP53,4,2,0,0,-0.0079004329004329,0.3142797293032453,0.7245730866830673,0.0412698412698412,0.9886840760876112,False,False,False,False,none
9633,ZNF229,4,2,1,0,-0.0079004329004329,0.37119894745328,0.7650416027153943,-0.0922077922077922,0.899872664131315,False,False,False,False,none
9634,BOK,4,2,1,0,-0.0079004329004329,0.4936370779373558,0.8425443438633266,0.0401875901875901,0.9636864303289886,False,False,False,False,none
9635,ZNF687,4,2,1,0,-0.00790043290043295,0.48050216318069605,0.8358701302082099,-0.0761904761904762,0.9674649837837848,False,False,False,False,none
9636,ZNF821,4,2,1,0,-0.00793650793650795,0.5433586116918119,0.871411089543632,0.0248917748917748,0.9904250498901176,False,False,False,False,none
9637,VGLL4,4,1,0,0,-0.0079725829725829,0.9014625549644705,1.0,-0.0082972582972582,1.0,False,False,False,False,none
9638,TNP1,4,2,0,0,-0.007972582972583001,0.832336781513171,1.0,0.0218614718614718,1.0,False,False,False,False,none
9639,HLA-DQB2,4,2,1,0,-0.008008658008658,0.49785393187782145,0.8452471753311848,-0.0593795093795093,0.9993641160343588,False,False,False,False,none
9640,EXOSC1,4,2,1,0,-0.008008658008658,0.617017356183816,0.9178149717317828,-0.0356421356421356,1.0,False,False,False,False,none
9641,ALKBH4,4,2,1,0,-0.008044733044733049,0.21522156270968298,0.6305596165000674,0.0375901875901875,0.897550902465285,False,False,False,False,none
