gene,n_trajectories,median_vulnerability_rho,mean_vulnerability_rho,n_positive,min_p_BH,n_bootstrap_supported,directional_convergence_fraction,strict_convergent_vulnerability,exploratory_convergent_signal,convergent_vulnerability
ADAM33,6,-0.07149692412850309,-0.032068808384597865,2,0.6138953782551498,0,0.3333333333333333,False,False,False
ADAM7,6,-0.03950786056049214,-0.05578719526087947,3,0.8366805856127324,0,0.5,False,False,False
ADAM8,6,-0.04022556390977444,-0.004864433811802234,2,0.5836584750280345,0,0.3333333333333333,False,False,False
ADAM9,6,0.026896787423103214,0.046878560036454776,4,0.5347868628688751,0,0.6666666666666666,False,False,False
ADAMDEC1,6,0.02030075187969925,0.012611073137388918,4,0.46933575287404206,0,0.6666666666666666,False,False,False
ADAMTS1,6,-0.16657552973342446,-0.14105718842560946,1,0.20442977157227998,0,0.16666666666666666,False,False,False
ADAMTS10,6,0.0576555023923445,0.06174527227158807,3,0.6673462960421636,0,0.5,False,False,False
ADAMTS12,6,-0.04511278195488722,-0.013317384370015945,2,0.8500029293717205,0,0.3333333333333333,False,False,False
ADAMTS13,6,0.19107997265892004,0.13587377534745956,4,0.49293791504048506,0,0.6666666666666666,False,False,False
ADAMTS14,6,-0.03530416951469584,-0.060161768056504895,2,0.5069230493260785,0,0.3333333333333333,False,False,False
ADAMTS15,6,0.05697197539302802,0.05748462064251539,3,0.47541708183819237,0,0.5,False,False,False
ADAMTS16,6,-0.05656185919343814,-0.04666210982000455,2,0.7289818619215421,0,0.3333333333333333,False,False,False
ADAMTS17,6,-0.0038619275461380734,0.0007860560492139445,3,0.8947070355640017,0,0.5,False,False,False
ADAMTS18,6,0.036397812713602186,0.04717475506949192,5,0.8178962511624364,0,0.8333333333333334,False,False,False
ADAMTS19,6,0.0273069036226931,0.003007518796992482,4,0.6741353003201757,0,0.6666666666666666,False,False,False
ADAMTS2,6,0.11045796308954205,0.07042606516290727,4,0.6515734102189726,0,0.6666666666666666,False,False,False
ADAMTS20,6,-0.08879015721120985,-0.07016404647983596,1,0.8903909913958238,0,0.16666666666666666,False,False,False
ADAMTS3,6,-0.007655502392344498,0.02121212121212121,2,0.9066675094880318,0,0.3333333333333333,False,False,False
ADAMTS4,6,0.013123718386876282,-0.009079516974253818,4,0.809782506975666,0,0.6666666666666666,False,False,False
ADAMTS5,6,-0.0031100478468899517,-0.003930280246069721,3,0.7290126480380646,0,0.5,False,False,False
ADAMTS6,6,-0.1354066985645933,-0.08619275461380725,2,0.5914433650367518,0,0.3333333333333333,False,False,False
ADAMTS7,6,-0.003052503052503052,0.056980056980056974,3,0.5755377463100786,0,0.5,False,False,False
ADAMTS8,6,0.027511961722488043,-0.004351788562314875,4,0.7935466922931469,0,0.6666666666666666,False,False,False
ADAMTS9,6,0.19521531100478473,0.12138300296195033,4,0.17046479366406778,0,0.6666666666666666,False,False,False
ADAMTSL1,6,-0.11654135338345867,-0.11177944862155388,1,0.5820696363622155,0,0.16666666666666666,False,False,False
ADAMTSL2,6,-0.08824333561175667,-0.10027341079972658,0,0.7016499972457227,0,0.0,False,False,False
ADAMTSL3,6,0.09610389610389611,0.10151515151515152,6,0.8140392940571446,0,1.0,False,False,False
ADAMTSL4,6,0.031203007518796996,0.06015037593984963,3,0.8724820955016984,0,0.5,False,False,False
ADAMTSL5,6,-0.03831168831168832,-0.04760765550239235,3,0.8793500047078763,0,0.5,False,False,False
ADAP1,6,0.1373889268626111,0.08963317384370018,4,0.31953153397368034,0,0.6666666666666666,False,False,False
ADAP2,6,0.006869446343130553,0.026486671223513326,3,0.7174242571088951,0,0.5,False,False,False
ADAR,6,-0.025598086124401915,-0.006812485759854189,2,0.6426844885037774,0,0.3333333333333333,False,False,False
ADARB1,6,0.035509227614490775,0.02158806106174527,4,0.9179450993082885,0,0.6666666666666666,False,False,False
ADARB2,6,0.04654818865345182,-0.017156527682843477,3,0.46943798476706433,0,0.5,False,False,False
ADAT1,6,0.03667122351332878,0.009854180906812482,4,0.714629482970458,0,0.6666666666666666,False,False,False
ADAT2,6,-0.037867395762132605,-0.0356801093643199,3,0.34961200561966504,0,0.5,False,False,False
ADAT3,6,-0.039166097060833904,-0.08687628161312372,3,0.7362824318873903,0,0.5,False,False,False
ADCK1,6,-0.08626110731373889,-0.0895762132604238,2,0.541132518927037,0,0.3333333333333333,False,False,False
ADCK2,6,-0.03393711551606289,-0.018113465481886536,1,0.808386551575938,0,0.16666666666666666,False,False,False
ADCK5,6,-0.01842105263157895,-0.011027568922305761,3,0.7573349844652165,0,0.5,False,False,False
ADCY1,6,0.04090909090909091,0.022898154477101848,3,0.8752067114601818,0,0.5,False,False,False
ADCY10,6,-0.09863294600136706,-0.05926179084073821,2,0.7347689783090123,0,0.3333333333333333,False,False,False
ADCY2,6,-0.018694463431305538,-0.012166780587833215,3,0.7784181995442389,0,0.5,False,False,False
ADCY3,6,0.01346548188653452,-0.006641604010025064,3,0.7521827199702983,0,0.5,False,False,False
ADCY4,6,0.006801093643198906,-0.015014809751651854,4,0.8889437997318163,0,0.6666666666666666,False,False,False
ADCY5,6,0.02300068352699932,-0.00028480291638185995,3,0.5820552067610152,0,0.5,False,False,False
ADCY6,6,0.020266575529733426,0.021075415812257917,3,0.3344595341503168,0,0.5,False,False,False
ADCY7,6,-0.0747095010252905,-0.052118933697881065,2,0.6965918483328102,0,0.3333333333333333,False,False,False
ADCY8,6,0.056596035543403964,0.06700843016632489,4,0.7453413627866456,0,0.6666666666666666,False,False,False
ADCY9,6,0.06390977443609022,0.041786283891547045,3,0.7962012265897965,0,0.5,False,False,False
ADCYAP1,6,0.020334928229665074,-0.006812485759854183,3,0.5427965000653339,0,0.5,False,False,False
ADCYAP1R1,6,0.01999316473000684,0.013921166552745503,3,0.8862310449949234,0,0.5,False,False,False
ADD1,6,-0.034381408065618596,-0.018318523581681474,1,0.9012820586049703,0,0.16666666666666666,False,False,False
ADD2,6,-0.013875598086124404,-0.0266347687400319,3,0.8736657434379425,0,0.5,False,False,False
ADD3,6,-0.04094326725905674,-0.03482570061517431,2,0.672295965227232,0,0.3333333333333333,False,False,False
ADGRA1,6,0.0736842105263158,0.045727956254272055,5,0.5916939102716583,0,0.8333333333333334,False,False,False
ADGRA2,6,0.06168831168831169,0.08311688311688312,4,0.5569245744342557,0,0.6666666666666666,False,False,False
ADGRA3,6,0.09989747095010253,0.11212121212121212,5,0.834745781913587,0,0.8333333333333334,False,False,False
ADGRB1,6,-0.04012303485987696,-0.03867623604465709,1,0.43190148528390665,0,0.16666666666666666,False,False,False
ADGRB2,6,0.07727272727272728,0.056151742993848265,3,0.4661790216757647,0,0.5,False,False,False
ADGRB3,6,-0.11360218728639782,-0.05774663932558669,2,0.592144886207161,0,0.3333333333333333,False,False,False
ADGRD1,6,-0.13294600136705403,-0.11032125768967875,0,0.6910111029797779,0,0.0,False,False,False
ADGRE1,6,-0.11018455228981544,-0.06625655046707679,2,0.5680804883278842,0,0.3333333333333333,False,False,False
ADGRE2,6,-0.039029391660970615,-0.04676463886990203,2,0.40682953297537267,0,0.3333333333333333,False,False,False
ADGRE3,6,0.067634996582365,0.05784916837548415,3,0.28283744317973786,0,0.5,False,False,False
ADGRE5,6,-0.01606288448393712,-0.02946001367053998,3,0.33427817121537273,0,0.5,False,False,False
ADGRF1,6,-0.006630211893369785,0.012349054454317622,3,0.4909634020755754,0,0.5,False,False,False
ADGRF3,6,-0.07207792207792207,-0.07096149464570517,1,0.6544521314695668,0,0.16666666666666666,False,False,False
ADGRF4,6,-0.09634313055365687,-0.07734107997265892,2,0.9369132386008268,0,0.3333333333333333,False,False,False
ADGRF5,6,-0.12679425837320574,-0.15786056049213945,0,0.6566868222089305,1,0.0,False,False,False
ADGRG1,6,0.07621326042378673,0.03804966962861699,4,0.808741425687728,0,0.6666666666666666,False,False,False
ADGRG2,6,-0.06073137388926863,-0.08921166552745502,2,0.30746422293320574,0,0.3333333333333333,False,False,False
ADGRG3,6,0.07881066302118933,0.10919343814080656,5,0.4991340244859013,0,0.8333333333333334,False,False,False
ADGRG4,6,-0.011825017088174985,-0.021667805878332197,3,0.703794984268576,0,0.5,False,False,False
ADGRG5,6,-0.07057416267942584,-0.04070403280929597,2,0.580647099053272,0,0.3333333333333333,False,False,False
ADGRG6,6,0.06305536568694464,0.0763271815903395,4,0.5503696899234767,0,0.6666666666666666,False,False,False
ADGRG7,6,0.021120984278879016,-0.014730006835269984,3,0.9216119503481383,0,0.5,False,False,False
ADGRL1,6,0.004716336295283664,-0.014832535885167463,3,0.7174242571088951,0,0.5,False,False,False
ADGRL2,6,0.07836637047163364,0.0639211665527455,4,0.9070972177446531,0,0.6666666666666666,False,False,False
ADGRL3,6,0.008578263841421737,0.04848484848484849,4,0.8633329622863912,0,0.6666666666666666,False,False,False
ADGRL4,6,-0.023786739576213262,-0.01756664388243336,3,0.8744854967130179,0,0.5,False,False,False
ADGRV1,6,0.006493506493506489,-0.0038049669628617,3,0.5318805252078996,0,0.5,False,False,False
ADH1A,6,0.04207108680792891,0.07973342447026659,3,0.49723254810531886,0,0.5,False,False,False
ADH1B,6,-0.008339029391660972,-0.0037593984962406082,3,0.4574603308040129,0,0.5,False,False,False
ADH4,6,0.03943950786056049,0.04383686488949647,4,0.5590389764068017,0,0.6666666666666666,False,False,False
ADH5,6,-0.03865345181134655,-0.007006151742993845,2,0.9615187635671062,0,0.3333333333333333,False,False,False
ADH6,6,-0.004135338345864662,-0.002392344497607654,3,0.8550941438176713,0,0.5,False,False,False
ADH7,6,0.03861927546138073,0.026942355889724313,4,0.9528200055250793,0,0.6666666666666666,False,False,False
ADHFE1,6,-0.04777853725222146,0.0003987240829346113,2,0.8137981588215327,0,0.3333333333333333,False,False,False
ADI1,6,0.0602529049897471,0.03323080428343587,4,0.4833929394489211,0,0.6666666666666666,False,False,False
ADIG,6,-0.08178400546821599,-0.07416267942583732,2,0.5393284822170009,0,0.3333333333333333,False,False,False
ADIPOQ,6,-0.06910457963089542,-0.06433128275233539,1,0.5969243178135467,0,0.16666666666666666,False,False,False
ADIPOR1,6,0.08123718386876283,0.07879927090453408,4,0.614100698505778,0,0.6666666666666666,False,False,False
ADIPOR2,6,0.04125085440874915,0.05157211209842789,4,0.9179450993082885,0,0.6666666666666666,False,False,False
ADIRF,6,-0.04025974025974026,-0.06813624971519709,1,0.9275111090000883,0,0.16666666666666666,False,False,False
ADK,6,0.005844155844155843,-0.04331282752335385,3,0.6113668172880853,0,0.5,False,False,False
ADM,6,0.06917293233082707,0.036591478696741855,4,0.6368115262558307,0,0.6666666666666666,False,False,False
ADM2,6,0.057177033492822965,0.014262930052403736,3,0.5069230493260785,0,0.5,False,False,False
ADM5,6,-0.17211209842788788,-0.14188881294144454,1,0.5983765164385779,0,0.16666666666666666,False,False,False
ADNP,6,0.008646616541353389,0.0018455228981544836,3,0.8601470037582024,0,0.5,False,False,False
ADNP2,6,0.010492139439507858,-0.018694463431305538,3,0.7560990735005583,0,0.5,False,False,False
ADO,6,0.026794258373205742,0.07885623148781044,3,0.7174242571088951,0,0.5,False,False,False
ADORA1,6,0.01606288448393712,0.018090681248575987,4,0.8859425092004379,0,0.6666666666666666,False,False,False
ADORA2A,6,0.012371838687628166,-0.012178172704488484,3,0.7400425274892385,0,0.5,False,False,False
ADORA2B,6,-0.0773069036226931,-0.05935292777398041,1,0.850583490075022,0,0.16666666666666666,False,False,False
ADORA3,6,0.0644078144078144,0.03561253561253561,4,0.8222795879888298,0,0.6666666666666666,False,False,False
ADPGK,6,-0.09422419685577581,-0.11082251082251082,2,0.13626068254536006,0,0.3333333333333333,False,False,False
ADPRH,6,-0.0894395078605605,-0.06495784916837548,3,0.680118220525582,0,0.5,False,False,False
ADPRHL1,6,-0.015857826384142175,-0.019264069264069265,3,0.9317000630454554,0,0.5,False,False,False
ADPRM,6,0.03557758031442242,0.03814080656185919,4,0.588659520879434,0,0.6666666666666666,False,False,False
ADPRS,6,0.027511961722488036,0.04804055593529277,3,0.8151903976319559,0,0.5,False,False,False
ADRA1A,6,0.08198906356801094,0.08249031670084303,5,0.8525636975622098,0,0.8333333333333334,False,False,False
ADRA1B,6,-0.09524948735475053,-0.12952836637047163,0,0.2306995371833871,0,0.0,False,False,False
ADRA1D,6,0.07946001367054001,0.0396217817270449,4,0.5292516746310911,0,0.6666666666666666,False,False,False
ADRA2A,6,0.07580314422419687,0.035315561631351106,4,0.6223887424499127,0,0.6666666666666666,False,False,False
ADRA2B,6,0.0021872863978127134,0.0008544087491455937,3,0.9585447262437224,0,0.5,False,False,False
ADRA2C,6,0.004887218045112782,0.027500569605832765,3,0.7868589461244335,0,0.5,False,False,False
ADRB1,6,-0.010492139439507862,-0.0387218045112782,2,0.775052977631057,0,0.3333333333333333,False,False,False
ADRB2,6,-0.046582365003417635,-0.02736386420596947,2,0.9191758901717547,0,0.3333333333333333,False,False,False
ADRB3,6,-0.06558441558441558,-0.0629414445203919,1,0.46937050311101153,0,0.16666666666666666,False,False,False
ADRM1,6,-0.01086807928913192,-0.010845295055821375,2,0.8433097632429728,0,0.3333333333333333,False,False,False
ADSL,6,-0.1512645249487355,-0.11174527227158805,1,0.549286157865737,0,0.16666666666666666,False,False,False
ADSS1,6,0.10611756664388244,0.09047619047619047,5,0.5101839305443323,0,0.8333333333333334,False,False,False
ADSS2,6,-0.15676691729323308,-0.16745272271588063,2,0.12690957724410387,1,0.3333333333333333,False,False,False
ADTRP,6,0.10956937799043062,0.09466848940533151,5,0.6389502327648586,0,0.8333333333333334,False,False,False
AEBP1,6,-0.00721120984278879,-0.007518796992481205,3,0.7867057942649082,0,0.5,False,False,False
AEBP2,6,-0.007621326042378676,-0.04110275689223058,3,0.4897077373305353,0,0.5,False,False,False
AEN,6,0.025974025974025976,0.002859421280473918,3,0.4571749623342816,0,0.5,False,False,False
AFAP1,6,0.07501708817498291,0.04142173615857827,5,0.832554363026696,0,0.8333333333333334,False,False,False
AFAP1L1,6,0.004750512645249491,0.003110047846889953,3,0.6101507401026925,0,0.5,False,False,False
AFAP1L2,6,0.07768284347231716,0.028833447254499888,4,0.5498849800756046,0,0.6666666666666666,False,False,False
AFDN,6,0.02351332877648667,0.08648894964684439,4,0.47866418417555445,0,0.6666666666666666,False,False,False
AFF1,6,0.04241285030758715,0.05955798587377536,5,0.40754001188296424,0,0.8333333333333334,False,False,False
AFF2,6,0.08554340396445662,0.0696058327637275,4,0.5402968920658655,0,0.6666666666666666,False,False,False
AFF3,6,0.04559125085440875,0.03414217361585783,4,0.7784181995442389,0,0.6666666666666666,False,False,False
AFF4,6,-0.05068352699931647,-0.033025746183640924,2,0.6063917219920264,0,0.3333333333333333,False,False,False
AFG1L,6,0.011175666438824335,0.04254955570745045,4,0.5240285484362637,0,0.6666666666666666,False,False,False
AFG3L2,6,0.053520164046479836,0.0569833675096833,3,0.601889716523947,0,0.5,False,False,False
AFM,6,-0.0930622009569378,-0.03184096605149236,2,0.494454966544689,0,0.3333333333333333,False,False,False
AFMID,6,0.08796992481203007,0.06851218956482115,4,0.6406211797949075,0,0.6666666666666666,False,False,False
AFP,6,0.034381408065618596,0.04581909318751425,3,0.7935667653789413,0,0.5,False,False,False
AFTPH,6,-0.07358168147641833,-0.0411825017088175,2,0.8290782945421233,0,0.3333333333333333,False,False,False
AGA,6,0.07559808612440191,0.00969469127363864,4,0.7087121005755652,0,0.6666666666666666,False,False,False
AGAP1,6,0.06261107313738894,0.023786739576213262,4,0.6569534989991886,0,0.6666666666666666,False,False,False
AGAP2,6,0.07983595352016405,0.09789245841877421,4,0.7185261432244288,0,0.6666666666666666,False,False,False
AGAP3,6,0.06660970608339029,0.08130553656869448,4,0.5401035064829126,0,0.6666666666666666,False,False,False
AGAP5,6,-0.0345359235275979,0.034597594819611464,2,0.6033784722127042,0,0.3333333333333333,False,False,False
AGAP6,6,0.017293233082706767,-0.05914786967418547,3,0.13061750314389656,1,0.5,False,False,False
AGAP9,6,-0.05211224175146469,-0.060663994244012746,1,0.8331724252075409,0,0.16666666666666666,False,False,False
AGBL1,6,0.015584415584415584,0.008954203691045798,4,0.9378926155902394,0,0.6666666666666666,False,False,False
AGBL2,6,-0.010355434039644564,-0.010093415356573253,3,0.7031719399369029,0,0.5,False,False,False
AGBL3,6,-0.057518796992481205,-0.04777853725222147,2,0.65666788255725,0,0.3333333333333333,False,False,False
AGBL4,6,0.05030758714969242,0.016404647983595352,5,0.8118411386958048,0,0.8333333333333334,False,False,False
AGBL5,6,0.018352699931647308,0.03361813624971519,3,0.8811409008419737,0,0.5,False,False,False
AGER,6,0.04900888585099111,0.04616085668717248,4,0.9267496745138867,0,0.6666666666666666,False,False,False
AGFG1,6,0.07648667122351334,0.08712690817953976,4,0.6318500061853134,0,0.6666666666666666,False,False,False
AGFG2,6,-0.03475734791524265,0.017703349282296655,3,0.6369569867903032,0,0.5,False,False,False
AGGF1,6,-0.06032125768967875,-0.05022784233310548,2,0.3518509489177001,0,0.3333333333333333,False,False,False
AGK,6,0.06592617908407383,0.048997493734335845,4,0.6950517914571154,0,0.6666666666666666,False,False,False
AGL,6,-0.11079972658920027,-0.07424242424242423,2,0.6300974926410361,0,0.3333333333333333,False,False,False
AGMAT,6,0.09784688995215313,0.07519936204146731,5,0.7289369296425687,0,0.8333333333333334,False,False,False
AGMO,6,0.03694463431305536,-0.015470494417862852,4,0.8753799184610904,0,0.6666666666666666,False,False,False
AGO1,6,0.040054682159945315,0.013602187286397815,4,0.8466732980053604,0,0.6666666666666666,False,False,False
AGO2,6,0.04849624060150376,0.051925267714741395,4,0.8717181907168435,0,0.6666666666666666,False,False,False
AGO3,6,-0.023991797676008203,0.04636591478696742,3,0.6330227714194636,0,0.5,False,False,False
AGO4,6,-0.0024948735475051266,-0.02853725222146275,2,0.9262599043413539,0,0.3333333333333333,False,False,False
AGPAT1,6,0.05061517429938482,-0.018614718614718608,4,0.5719395763714951,0,0.6666666666666666,False,False,False
AGPAT2,6,-0.021975393028024606,-0.035748462064251536,3,0.7720508092300306,0,0.5,False,False,False
AGPAT3,6,0.02207792207792208,0.054055593529277746,4,0.9087720857127858,0,0.6666666666666666,False,False,False
AGPAT4,6,-0.0504442925495557,-0.02355889724310777,3,0.33664526319106564,0,0.5,False,False,False
