platform,DRUG_NAME,drug_key,median_background_rho,global_empirical_q_value,n_backgrounds_available,n_positive_backgrounds,n_positive_nonHCT116_backgrounds,leave_HCT116_out_median_rho,n_models_direction_consistent_ge3of4,signature_robust_flag,strict_database_gate
GDSC1,PD0325901,PD0325901,0.0089277247171984,0.0002492038905651,4,3,3,0.0159588159588159,3,True,False
GDSC1,PD173074,PD173074,-0.0504978662873399,0.0002492038905651,4,2,2,0.1173541963015647,0,False,False
GDSC1,PF-00299804,PF00299804,-0.0018783966152387,0.0002492038905651,4,2,2,0.0066746908852172,1,False,False
GDSC1,PF-4708671,PF4708671,0.0767498267498267,0.0002492038905651,4,3,3,0.0968377284166757,3,True,False
GDSC1,PF-562271,PF562271,0.0497497219132369,0.0002492038905651,4,2,2,0.1043381535038932,1,True,False
GDSC1,PFI-1,PFI1,0.0569290950869898,0.0579699241669817,4,2,2,0.1861253966517124,4,True,False
GDSC1,PFI-3,PFI3,0.0325670498084291,0.0002492038905651,4,2,2,0.1127531472359058,0,True,False
GDSC1,PHA-793887,PHA793887,-0.0185012948170842,0.0002492038905651,4,2,2,0.0272458693511325,0,False,False
GDSC1,PI-103,PI103,0.0817011343327132,0.0002492038905651,4,2,2,0.191377612430244,0,True,False
GDSC1,PI3Ka_4409,PI3KA4409,0.0441240835977678,0.063994918058189,4,3,3,0.0497866287339971,4,True,True
GDSC1,PIK-93,PIK93,0.1558248531932742,0.0002492038905651,4,3,3,0.1808914177335229,6,True,True
GDSC1,PLK_6522,PLK6522,0.1411532990480359,0.0282746370433942,4,2,2,0.2863551810920232,2,True,False
GDSC1,PLX-4720,PLX4720,0.1123044096728307,0.0439870646560343,4,2,2,0.3051756209650946,1,True,False
GDSC1,Palbociclib,PALBOCICLIB,0.0870148343832554,0.0002492038905651,4,2,2,0.2494208494208494,1,True,False
GDSC1,Panobinostat,PANOBINOSTAT,0.1289507552665447,0.0002492038905651,4,4,3,0.1706563706563706,4,True,True
GDSC1,Pazopanib,PAZOPANIB,0.0185483870967741,0.0002492038905651,4,2,2,0.0709677419354838,1,False,False
GDSC1,Pelitinib,PELITINIB,0.1787577050734945,0.0002492038905651,4,3,3,0.2380275011853958,5,True,True
GDSC1,Pemetrexed,PEMETREXED,-0.0422983133509449,0.0002492038905651,4,2,2,0.0005148005148005,0,False,False
GDSC1,Pevonedistat,PEVONEDISTAT,-0.0460869565217391,0.0002492038905651,4,2,2,0.0182608695652173,1,False,False
GDSC1,Phenformin,PHENFORMIN,-0.2089397089397089,0.0002492038905651,4,1,1,-0.173213699529489,0,False,False
GDSC1,Pictilisib,PICTILISIB,-0.0219444140496772,0.070764530479484,4,2,2,0.0190283400809716,0,False,False
GDSC1,Pilaralisib,PILARALISIB,0.0815825947404894,0.0002492038905651,4,2,2,0.1657730605099026,1,True,False
GDSC1,Piperlongumine,PIPERLONGUMINE,-0.0409235146077251,0.0663652758407309,4,1,1,-0.0292154502680818,1,True,False
GDSC1,Ponatinib,PONATINIB,-0.0869855394883203,0.0002492038905651,4,1,1,-0.0411568409343715,0,False,False
GDSC1,QL-VIII-58,QLVIII58,0.0840308676307007,0.0002492038905651,4,4,3,0.1108870967741935,5,True,True
GDSC1,QL-X-138,QLX138,0.0456833351570193,0.0002492038905651,4,3,3,0.0486924171134697,4,True,True
GDSC1,QL-XI-92,QLXI92,0.214128095707043,0.0002492038905651,4,3,3,0.225936462778568,5,True,True
GDSC1,QL-XII-47,QLXII47,0.1668855089907721,0.0002492038905651,4,3,3,0.206733048838312,3,True,False
GDSC1,QL-XII-61,QLXII61,-0.0558018609742747,0.0002492038905651,4,2,2,0.0071154898741105,0,False,False
GDSC1,QS11,QS11,0.0618464961067853,0.0002492038905651,4,2,2,0.207563959955506,0,True,False
GDSC1,Quizartinib,QUIZARTINIB,0.0814914104387788,0.0002492038905651,4,2,2,0.1913229018492176,1,True,False
GDSC1,RAF_9304,RAF9304,0.1291525330999015,0.0362556060216528,4,4,3,0.1633657949447423,6,True,True
GDSC1,RO-3306,RO3306,0.0813546339862129,0.0002492038905651,4,3,3,0.1143451143451143,6,True,True
GDSC1,RU-SKI 43,RUSKI43,-0.012998712998713,0.0002492038905651,4,2,2,0.009009009009009,1,False,False
GDSC1,Refametinib,REFAMETINIB,0.0023416128679286,0.0761530620705127,4,2,2,0.0137651821862348,3,True,False
GDSC1,Rucaparib,RUCAPARIB,0.0396742896742896,0.0002492038905651,4,2,2,0.1453295400663821,3,True,False
GDSC1,Ruxolitinib,RUXOLITINIB,0.1586606849764744,0.0002492038905651,4,3,3,0.294452347083926,3,True,False
GDSC1,SB216763,SB216763,0.0196476317799847,0.0002492038905651,4,3,3,0.0389610389610389,6,True,True
GDSC1,SB505124,SB505124,0.101323195418189,0.236167224386448,4,3,2,0.0844277673545966,5,True,False
GDSC1,SB52334,SB52334,0.0820658715395557,0.0002492038905651,4,3,3,0.0924608819345661,5,True,True
GDSC1,SB590885,SB590885,0.0560218112849691,0.0002492038905651,4,2,2,0.1909909909909909,1,True,False
GDSC1,SGC0946,SGC0946,0.0947266815687868,0.0002492038905651,4,3,3,0.1320531057373162,4,True,True
GDSC1,SL0101,SL0101,0.123877260719366,0.0002492038905651,4,2,2,0.3003861003861004,4,True,False
GDSC1,SN-38,SN38,0.1864974286026917,0.0204549496004858,4,3,3,0.2539665171244119,6,True,True
GDSC1,SNX-2112,SNX2112,0.127001495422548,0.0002492038905651,4,3,3,0.2223802750118539,4,True,True
GDSC1,STF-62247,STF62247,0.0523306707517233,0.0002492038905651,4,2,2,0.158605974395448,1,True,False
GDSC1,SU11274,SU11274,0.0700295437137542,0.0002492038905651,4,2,2,0.2574679943100995,1,True,False
GDSC1,Selisistat,SELISISTAT,0.187401976875661,0.0002492038905651,4,3,3,0.2366050260787102,6,True,True
GDSC1,Selumetinib,SELUMETINIB,0.0684292592187329,0.0558781577017929,4,3,3,0.0771419192471824,6,True,True
GDSC1,Sepantronium bromide,SEPANTRONIUMBROMIDE,0.1088295061979272,0.0002492038905651,4,3,2,0.1273115220483641,3,True,False
GDSC1,Serdemetan,SERDEMETAN,0.2291461501987817,0.0002492038905651,4,3,3,0.3489805595068753,6,True,True
GDSC1,Shikonin,SHIKONIN,0.1049499443826474,0.0002492038905651,4,2,2,0.3512791991101224,0,True,False
GDSC1,Sphingosine Kinase 1 Inhibitor II,SPHINGOSINEKINASE1INHIBITORII,0.149441952073531,0.0002492038905651,4,3,3,0.2510668563300142,4,True,True
GDSC1,T0901317,T0901317,0.2143365169680959,0.0002492038905651,4,3,3,0.2676962676962677,6,True,True
GDSC1,TAK-715,TAK715,0.0355709960973118,0.0002492038905651,4,2,2,0.1211474632527263,1,True,False
GDSC1,TANK_1366,TANK1366,0.2142794616478827,0.0155835499566753,4,3,2,0.2461538461538462,6,True,True
GDSC1,THZ-2-102-1,THZ21021,0.1285578811894601,0.0002492038905651,4,3,3,0.2357786357786357,5,True,True
GDSC1,THZ-2-49,THZ249,0.1246460746460746,0.0002492038905651,4,3,3,0.2177606177606177,4,True,True
GDSC1,TL-1-85,TL185,0.1735054892949629,0.0002492038905651,4,3,3,0.245139876718824,6,True,True
GDSC1,TL-2-105,TL2105,0.2022285443338075,0.0002492038905651,4,3,3,0.3176861071597913,6,True,True
GDSC1,TPCA-1,TPCA1,0.0808713571871466,0.0002492038905651,4,3,3,0.1183025130393551,3,True,False
GDSC1,TTK_3146,TTK3146,0.126709705657074,0.0002492038905651,4,3,3,0.1920341394025604,6,True,True
GDSC1,TW 37,TW37,0.1629554655870445,0.0002492038905651,4,3,3,0.1929095086989823,3,True,False
GDSC1,TWS119,TWS119,0.0682879235510814,0.0002492038905651,4,2,2,0.1808914177335229,2,True,False
GDSC1,Talazoparib,TALAZOPARIB,0.0769457427352164,0.0002492038905651,4,3,3,0.0874822190611664,4,True,True
GDSC1,Tamoxifen,TAMOXIFEN,0.0436481015428383,0.063994918058189,4,2,2,0.1666484298063245,1,True,False
GDSC1,Tanespimycin,TANESPIMYCIN,-0.0161213845424371,0.0002492038905651,4,2,2,0.0545282124229492,1,True,False
GDSC1,Temozolomide,TEMOZOLOMIDE,0.0301090564248458,0.0002492038905651,4,2,2,0.1981981981981981,1,True,False
GDSC1,Temsirolimus,TEMSIROLIMUS,0.0048692417113469,0.0002492038905651,4,2,2,0.0768136557610241,2,True,False
GDSC1,Tenovin-6,TENOVIN6,0.1636028741291899,0.0002492038905651,4,3,3,0.2294926505452821,6,True,True
GDSC1,Thapsigargin,THAPSIGARGIN,-0.1050264182424916,0.0002492038905651,4,1,1,-0.1007786429365962,0,False,False
GDSC1,Tipifarnib,TIPIFARNIB,-0.0056243047830923,0.0002492038905651,4,2,2,0.0327030033370411,0,False,False
GDSC1,Tivozanib,TIVOZANIB,0.0566619250829777,0.0002492038905651,4,2,2,0.1979611190137505,0,True,False
GDSC1,Torin 2,TORIN2,-0.1251495192671663,0.0002492038905651,4,1,1,-0.080672268907563,0,False,False
GDSC1,Trametinib,TRAMETINIB,0.0848925848925848,0.0002492038905651,4,4,3,0.1204726994200678,6,True,True
GDSC1,Tretinoin,TRETINOIN,0.0447707105601842,0.0002492038905651,4,3,3,0.0784732100521574,2,False,False
GDSC1,Trichostatin A,TRICHOSTATINA,0.1067838515206936,0.0002492038905651,4,4,3,0.1149834044570886,6,True,True
GDSC1,Tubastatin A,TUBASTATINA,0.1176824597877229,0.0002492038905651,4,3,3,0.1849217638691322,6,True,True
GDSC1,UNC0638,UNC0638,0.0170040485829959,0.8378324335132975,4,2,2,0.1052631578947368,0,True,False
GDSC1,UNC0642,UNC0642,0.187774926686217,0.0002492038905651,4,3,3,0.2789589442815249,5,True,True
GDSC1,UNC1215,UNC1215,0.2035598351387825,0.0002492038905651,4,3,3,0.269796111901375,6,True,True
GDSC1,VNLG/124,VNLG124,0.1988638436006856,0.0002492038905651,4,3,3,0.2614983404457088,5,True,True
GDSC1,VX-11e,VX11E,0.0788105919684866,0.0002492038905651,4,3,3,0.0985884670095196,4,True,True
GDSC1,VX-702,VX702,0.1597184228763176,0.0002492038905651,4,3,3,0.1882408724513987,5,True,True
GDSC1,Veliparib,VELIPARIB,0.0346682715103767,0.0002492038905651,4,2,2,0.1261261261261261,2,True,False
GDSC1,Venotoclax,VENOTOCLAX,0.2395007789744632,0.0002492038905651,4,3,3,0.3166023166023166,6,True,True
GDSC1,Vinblastine,VINBLASTINE,0.1017434438487069,0.0002492038905651,4,2,2,0.2740635372214319,1,True,False
GDSC1,Vinorelbine,VINORELBINE,0.0328976640711902,0.0002492038905651,4,2,2,0.196440489432703,0,True,False
GDSC1,Vismodegib,VISMODEGIB,0.0749261407156143,0.0002492038905651,4,3,3,0.1230440967283072,6,True,True
GDSC1,Vorinostat,VORINOSTAT,0.0277200277200277,0.0002492038905651,4,2,2,0.1019440493124703,1,False,False
GDSC1,Voxtalisib,VOXTALISIB,0.0112156691104059,0.0002492038905651,4,2,2,0.0426742532005689,0,True,False
GDSC1,WHI-P97,WHIP97,0.1222872670241091,0.0002492038905651,4,2,2,0.2670970565707408,1,True,False
GDSC1,WYE-125132,WYE125132,-0.172475106685633,0.0002492038905651,4,1,1,-0.1130867709815078,0,False,False
GDSC1,WZ3105,WZ3105,0.0146806725754094,0.0002492038905651,4,2,2,0.0331546121019805,3,True,False
GDSC1,Wee1 Inhibitor,WEE1INHIBITOR,0.0763305322128851,0.0002492038905651,4,2,2,0.226890756302521,4,True,False
GDSC1,Wnt-C59,WNTC59,0.1513310302783987,0.0002492038905651,4,3,3,0.2481338481338481,3,True,False
GDSC1,XAV939,XAV939,0.0506346427399058,0.0002492038905651,4,3,2,0.1005580479264689,5,True,True
GDSC1,XMD11-85h,XMD1185H,0.1170536707452725,0.0002492038905651,4,3,3,0.1853170189098998,5,True,True
GDSC1,XMD13-2,XMD132,0.0743607980450085,0.0002492038905651,4,2,2,0.1680891417733522,0,True,False
GDSC1,XMD14-99,XMD1499,0.1324178429441587,0.0002492038905651,4,3,3,0.1839734471313418,5,True,True
GDSC1,XMD15-27,XMD1527,0.1505179268337163,0.0002492038905651,4,3,3,0.2875770507349454,3,True,False
GDSC1,XMD8-92,XMD892,0.1496245828698554,0.0002492038905651,4,3,3,0.2104838709677419,6,True,True
GDSC1,Y-39983,Y39983,-0.0056260714155451,0.0002492038905651,4,2,2,0.0685158843053579,3,False,False
GDSC1,YK-4-279,YK4279,0.1421739130434782,0.0002492038905651,4,2,2,0.3339130434782608,1,True,False
GDSC1,YM201636,YM201636,0.1044880913301965,0.0002492038905651,4,3,3,0.1889521100047415,2,True,False
GDSC1,ZG-10,ZG10,0.0260289210233592,0.0002492038905651,4,3,2,0.0353726362625139,4,True,True
GDSC1,ZL049,ZL049,0.0097202465623518,0.0002492038905651,4,2,2,0.061877667140825,1,True,False
GDSC1,ZL109,ZL109,0.0231808731808731,0.0701469768939294,4,2,2,0.1340080971659919,0,True,False
GDSC1,ZM447439,ZM447439,0.0641299193930772,0.0002492038905651,4,3,3,0.10692271218587,6,True,True
GDSC1,ZSTK474,ZSTK474,-0.0278294488820804,0.0002492038905651,4,2,2,0.0374585111427216,0,False,False
GDSC1,Zibotentan,ZIBOTENTAN,0.241592807382281,0.0002492038905651,4,3,3,0.2486960644855381,5,True,True
GDSC1,"eEF2K Inhibitor, A-484954",EEF2KINHIBITORA484954,0.1487945435313856,0.0002492038905651,4,3,3,0.2712185870080607,3,True,False
GDSC1,kb NB 142-70,KBNB14270,0.0530601451654083,0.0002492038905651,4,2,2,0.14058795637743,4,True,False
GDSC1,rTRAIL,RTRAIL,0.0317047817047817,0.0002492038905651,4,2,2,0.0775248933143669,3,True,False
GDSC2,123138,123138,-0.0315953605427289,0.0965058270397202,4,1,1,-0.0044862676441623,0,False,False
GDSC2,123829,123829,0.0292236568552358,0.0965058270397202,4,2,2,0.1598643177590546,1,False,False
GDSC2,150412,150412,-0.1250656526972316,0.0662724597937555,4,2,2,0.0184921763869132,0,False,False
GDSC2,5-Fluorouracil,5FLUOROURACIL,-0.1727609361113854,0.0853607056366504,4,1,1,-0.1016194331983805,0,False,False
GDSC2,5-azacytidine,5AZACYTIDINE,0.0563668710727534,0.0006043235797284,4,2,2,0.2411764705882353,1,True,False
GDSC2,50869,50869,0.0239878542510121,0.0965058270397202,4,2,2,0.117408906882591,2,False,False
GDSC2,615590,615590,0.0643396432870117,0.0853607056366504,4,3,3,0.0926797242586716,2,False,False
GDSC2,630600,630600,0.0177125506072874,0.0965058270397202,4,2,2,0.1578947368421052,1,False,False
GDSC2,667880,667880,0.1405186563081299,0.0616089171546221,4,3,3,0.2073531020899442,2,True,False
GDSC2,720427,720427,-0.1191186125396651,0.0670799173498633,4,1,1,-0.1036218404639457,0,False,False
GDSC2,729189,729189,-0.0516467884888937,0.0938478970872492,4,2,2,0.0189298610351241,0,False,False
GDSC2,741909,741909,-0.065390086442718,0.0896685527759312,4,1,1,-0.0186234817813765,0,False,False
GDSC2,743380,743380,-0.0966489769121348,0.0787999880338893,4,1,1,-0.1058704453441295,0,False,False
GDSC2,765771,765771,0.0186836634205055,0.0965058270397202,4,2,2,0.1648976912134807,0,False,False
GDSC2,776928,776928,0.0464848451690557,0.0965058270397202,4,2,2,0.1964109858846701,1,False,False
GDSC2,A-366,A366,0.0878794761147702,0.0006043235797284,4,3,3,0.0906048906048906,3,False,False
GDSC2,AGI-6780,AGI6780,-0.0529055988940456,0.6041724988335666,4,1,1,-0.0512145748987854,0,False,False
GDSC2,AGK2,AGK2,-0.0535315680052522,0.0965058270397202,4,0,0,-0.0439271255060728,0,False,False
GDSC2,AT13148,AT13148,0.0468942626837363,0.0006043235797284,4,3,3,0.0918918918918919,2,True,False
GDSC2,AZ6102,AZ6102,0.0916344916344916,0.0006043235797284,4,4,3,0.0429858429858429,6,True,True
GDSC2,AZ960,AZ960,0.2196899377900662,0.0274808196255485,4,3,3,0.2652908067542214,5,True,True
GDSC2,AZD1208,AZD1208,-0.1517069701280227,0.0599805272590341,4,1,1,-0.1161943319838056,0,False,False
GDSC2,AZD1332,AZD1332,0.1452401794507057,0.0619563043912956,4,3,3,0.1686180107232739,5,True,True
GDSC2,AZD2014,AZD2014,0.1803616369405843,0.0533431775183424,4,3,3,0.2010066746908852,5,True,True
GDSC2,AZD3759,AZD3759,-0.0995978772294561,0.0853607056366504,4,1,0,-0.1957544589123536,0,False,False
GDSC2,AZD4547,AZD4547,-0.0543522267206477,0.5985079134800656,4,1,1,-0.1012145748987854,0,False,False
GDSC2,AZD5153,AZD5153,0.1347357478936426,0.0619563043912956,4,3,3,0.1719006455848561,6,True,True
GDSC2,AZD5438,AZD5438,-0.0210225407593828,0.0965058270397202,4,2,2,0.0556680161943319,0,False,False
GDSC2,AZD5582,AZD5582,0.0859311740890688,0.3846087925272088,4,3,3,0.091497975708502,3,True,False
GDSC2,AZD5991,AZD5991,-0.1379308458255826,0.0616089171546221,4,1,1,-0.142914979757085,0,False,False
GDSC2,AZD7762,AZD7762,-0.0134615384615384,0.9010122503801126,4,2,2,0.1012145748987854,0,False,False
GDSC2,AZD8055,AZD8055,0.1113212204996543,0.2441066289111846,4,3,3,0.1684210526315789,6,True,False
GDSC2,Acetalax,ACETALAX,-0.0212277054382317,0.0965058270397202,4,2,1,-0.0736404420614946,1,False,False
GDSC2,Afatinib,AFATINIB,-0.0156685099239656,0.8792908085049658,4,2,2,0.1328330206378987,0,False,False
GDSC2,Alisertib,ALISERTIB,0.0044929396662387,0.9609413910575818,4,2,2,0.0279352226720647,2,False,False
GDSC2,Alpelisib,ALPELISIB,0.0266194331983805,0.7853873240795856,4,2,2,0.1487854251012145,0,False,False
GDSC2,Avagacestat,AVAGACESTAT,-0.1304136119925593,0.0714953783436861,4,1,1,-0.0368421052631578,0,False,False
GDSC2,Axitinib,AXITINIB,-0.1016522595469963,0.0841641890599982,4,1,1,-0.0556953714848451,0,False,False
GDSC2,BDF00022089a,BDF00022089A,-0.0272486048801838,0.0965058270397202,4,2,2,0.0257085020242915,0,False,False
GDSC2,BDILV000379a,BDILV000379A,0.0697423131633658,0.0896685527759312,4,3,3,0.075910931174089,4,True,True
GDSC2,BDOCA000347a,BDOCA000347A,-0.0517890359995623,0.0950954463195411,4,1,1,-0.0275303643724696,0,False,False
GDSC2,BEN,BEN,-0.198446219498851,0.04550926549384,4,1,1,-0.1724696356275303,0,False,False
GDSC2,BI-2536,BI2536,-0.0784732100521574,0.0006043235797284,4,2,2,0.0443338074917022,0,False,False
GDSC2,BMS-345541,BMS345541,0.0277229189295941,0.7772585017880145,4,2,2,0.0757085020242915,0,False,False
GDSC2,BMS-754807,BMS754807,-0.0894736842105263,0.3716179840954885,4,1,1,-0.1716599190283401,0,False,False
GDSC2,Bleomycin,BLEOMYCIN,-0.0034686508370718,0.0973565286942611,4,1,1,-0.002079002079002,0,False,False
GDSC2,Bleomycin (50 uM),BLEOMYCIN50UM,0.0012832159890983,0.0006043235797284,4,2,2,0.0030812324929971,3,True,False
GDSC2,Bosutinib,BOSUTINIB,-0.0709049130101761,0.0950954463195411,4,1,1,-0.0495677864098916,0,False,False
GDSC2,Bromosporine,BROMOSPORINE,0.0380785643943538,0.0965058270397202,4,3,3,0.0699201225517014,2,False,False
GDSC2,CCT007093,CCT007093,-0.1206641864536601,0.0006043235797284,4,1,1,-0.0699201225517014,0,False,False
GDSC2,CDK9_5038,CDK95038,0.166686727213043,0.0533431775183424,4,3,3,0.2196082722398512,5,True,True
GDSC2,CDK9_5576,CDK95576,0.1067485501696028,0.0807596056546266,4,3,3,0.1131578947368421,2,False,False
GDSC2,CPI-637,CPI637,-0.0097395715042773,0.0006043235797284,4,2,2,0.0708683473389355,1,False,False
GDSC2,CT7033-2,CT70332,-0.0266447119388295,0.0006043235797284,4,2,2,0.0411764705882352,0,False,False
GDSC2,CZC24832,CZC24832,0.0756986274316184,0.4412881615816574,4,3,3,0.1028142589118199,4,True,False
GDSC2,Camptothecin,CAMPTOTHECIN,0.1005060728744939,0.3065340848880915,4,3,3,0.1702429149797571,3,True,False
GDSC2,Cisplatin,CISPLATIN,0.0442728442728442,0.0006043235797284,4,2,2,0.1809523809523809,1,True,False
GDSC2,Crizotinib,CRIZOTINIB,-0.0602226720647773,0.5628588568000685,4,1,1,-0.0366396761133603,0,False,False
GDSC2,Dabrafenib,DABRAFENIB,0.0350147718568771,0.0950954463195411,4,3,2,0.0596345333187438,2,False,False
GDSC2,Dacarbazine,DACARBAZINE,-0.1091202538570959,0.0765798840231953,4,1,1,-0.0583214793741109,0,False,False
GDSC2,Dactinomycin,DACTINOMYCIN,0.0489335439913103,0.6323015232344479,4,2,2,0.2323886639676113,1,True,False
GDSC2,Daporinad,DAPORINAD,0.0946047430830039,0.0006043235797284,4,2,2,0.2144268774703557,2,True,False
GDSC2,Dasatinib,DASATINIB,0.1165390086442717,0.0815836832633473,4,2,2,0.2927125506072874,0,True,False
GDSC2,Dihydrorotenone,DIHYDROROTENONE,0.0124466571834992,0.0965058270397202,4,2,2,0.0309661888609257,2,False,False
GDSC2,Dinaciclib,DINACICLIB,-0.0306630788979954,0.7693394654402452,4,1,1,-0.0022267206477732,0,False,False
GDSC2,Docetaxel,DOCETAXEL,0.0097536289128073,0.9346341258064176,4,2,2,0.0742914979757085,1,False,False
GDSC2,Doramapimod,DORAMAPIMOD,-0.0041662107451581,0.1103701210977316,4,2,2,0.0440967283072546,0,False,False
GDSC2,EHT-1864,EHT1864,-0.1137706532443374,0.0807596056546266,4,1,1,-0.0668016194331983,0,False,False
GDSC2,EPZ004777,EPZ004777,-0.0667942134886936,0.5142456487243323,4,1,1,-0.0180161943319838,0,False,False
GDSC2,EPZ5676,EPZ5676,-0.083850103683223,0.3910722280322696,4,1,1,-0.0219512195121951,0,False,False
GDSC2,ERK_2440,ERK2440,0.1258179231863442,0.0662724597937555,4,3,3,0.1581135791662107,5,True,True
GDSC2,ERK_6604,ERK6604,0.0838166101323996,0.0813792128792286,4,3,3,0.1399496662654557,4,True,True
GDSC2,Eg5_9814,EG59814,0.0597165991902833,0.0006043235797284,4,3,3,0.1116642958748221,3,False,False
GDSC2,Elephantin,ELEPHANTIN,0.0908605974395448,0.0807596056546266,4,2,2,0.2353649195754459,1,True,False
GDSC2,Entinostat,ENTINOSTAT,0.0044287548138639,0.9590615210291276,4,2,1,-0.0198874296435272,0,False,False
GDSC2,Entospletinib,ENTOSPLETINIB,0.0439888417102794,0.6604393407032879,4,3,3,0.0690283400809716,1,False,False
GDSC2,Fludarabine,FLUDARABINE,-0.0061987088302877,0.0969065070234684,4,2,2,0.0004048582995951,0,False,False
GDSC2,Fulvestrant,FULVESTRANT,0.0172311642144761,0.8693924050438954,4,3,3,0.0299595141700404,1,False,False
GDSC2,GSK-LSD1,GSKLSD1,0.0072217966954809,0.0973565286942611,4,2,2,0.1473903052850421,0,False,False
GDSC2,GSK-LSD1-2HCl,GSKLSD12HCL,-0.1739571504277386,0.0006043235797284,4,1,1,-0.0750700280112044,0,False,False
GDSC2,GSK1904529A,GSK1904529A,0.0600449293966623,0.5517602862406242,4,2,2,0.1583489681050656,0,False,False
GDSC2,GSK2110183B,GSK2110183B,-0.1737608053397527,0.0511580852146402,4,1,1,-0.197286355181092,0,False,False
GDSC2,GSK2256098C,GSK2256098C,-0.1445973301236459,0.0616089171546221,4,1,1,-0.0864372469635627,0,False,False
GDSC2,GSK2276186C,GSK2276186C,-0.03632782580151,0.0965058270397202,4,2,2,0.0217748112484954,0,False,False
GDSC2,GSK2606414,GSK2606414,0.0241730028636318,0.813954132250473,4,3,3,0.0337711069418386,2,False,False
GDSC2,GSK2801,GSK2801,0.0238538133274975,0.0965058270397202,4,2,2,0.0742969690338111,1,True,False
GDSC2,GSK2830371,GSK2830371,-0.1156181391475509,0.0006043235797284,4,1,1,-0.0682110682110682,0,False,False
GDSC2,GSK2830371A,GSK2830371A,-0.0682651274756538,0.0853607056366504,4,1,1,-0.0556680161943319,0,False,False
GDSC2,GSK3337463A,GSK3337463A,-0.0897827989933253,0.0807596056546266,4,1,1,-0.0635736951526425,0,False,False
GDSC2,GSK343,GSK343,0.0873481781376518,0.3741089619913855,4,3,2,0.0977732793522267,3,False,False
GDSC2,GSK591,GSK591,0.1053444421865474,0.0006043235797284,4,4,3,0.1635846372688477,3,False,False
GDSC2,GSK626616AC,GSK626616AC,-0.1379390524127366,0.0628288135476353,4,1,1,-0.1022267206477732,0,False,False
GDSC2,GW441756,GW441756,-0.0423459897144107,0.0965058270397202,4,2,2,0.0108326950432213,0,False,False
GDSC2,Gallibiscoquinazole,GALLIBISCOQUINAZOLE,-0.0795491848123427,0.0853607056366504,4,1,1,-0.0355618776671408,0,False,False
GDSC2,Gemcitabine,GEMCITABINE,0.2090600722179669,0.0437355827803511,4,3,3,0.269942006784112,6,True,True
GDSC2,I-BET-762,IBET762,0.0024958032981139,0.9736052789442112,4,2,2,0.0060037523452157,0,False,False
GDSC2,IAP_5620,IAP5620,-0.0380758288653025,0.0965058270397202,4,2,2,0.0228744939271255,0,False,False
GDSC2,IGF1R_3801,IGF1R3801,0.1014142685195316,0.0781304056648987,4,4,3,0.1151821862348178,3,True,False
GDSC2,IRAK4_4710,IRAK44710,-0.0626983258562206,0.0882891914767731,4,2,2,0.0421271473903052,0,False,False
GDSC2,IWP-2,IWP2,-0.1043250715907969,0.2843991949273696,4,1,1,-0.0981238273921201,1,False,False
GDSC2,Ibrutinib,IBRUTINIB,-0.1680581613508442,0.0862724006922753,4,1,1,-0.1784240150093808,0,False,False
GDSC2,Irinotecan,IRINOTECAN,-0.007751555248346,0.9432165611487368,4,2,2,0.0906882591093117,1,False,False
GDSC2,JAK1_8709,JAK18709,0.0161861253966517,0.0965058270397202,4,2,2,0.1576758945179998,0,False,False
GDSC2,JAK_8517,JAK8517,0.0094074844074844,0.0965058270397202,4,2,2,0.0416894627420943,0,False,False
GDSC2,JNK Inhibitor VIII,JNKINHIBITORVIII,0.0540868804026698,0.0965058270397202,4,3,3,0.0806433964328701,4,True,True
