rank,gene,n_backgrounds,n_positive_backgrounds,n_stable_backgrounds_rho_ge_0.10,n_resampling_supported_backgrounds,median_background_vulnerability_rho,meta_p_value_fisher,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_positive,meta_q_value,tier1_universal,tier2_strong,tier3_subtype,primary_tier
7316,MFSD1,4,3,1,0,0.01699134199134199,0.4495546050318272,0.017965367965367966,True,0.9433560232213338,False,False,False,none
7317,FOXR2,4,4,1,0,0.01699134199134199,0.8119599596049761,0.011688311688311689,True,1.0,False,False,False,none
7318,PNMA3,4,2,1,1,0.016991341991341988,0.010371578945881225,-0.016594516594516596,False,0.4650596504952403,False,False,False,none
7319,TMEM223,4,2,1,0,0.016991341991341988,0.5976101343044158,-0.048124098124098125,False,0.9798087610411258,False,False,False,none
7320,PCDH12,4,3,1,0,0.016955266955266956,0.14546555638032013,0.0183982683982684,True,0.7886183809172612,False,False,False,none
7321,RBM8A,4,2,1,0,0.016955266955266956,0.7486963169246551,-0.049783549783549784,False,1.0,False,False,False,none
7322,MIB2,4,2,2,0,0.016955266955266952,0.06764973422597893,-0.0797979797979798,False,0.6874182084461319,False,False,False,none
7323,RIPOR1,4,2,2,0,0.01688311688311689,0.013074114852452225,-0.12474747474747475,False,0.49667986383448104,False,False,False,none
7324,NOS2,4,2,1,0,0.016883116883116885,0.28014916588618743,0.04011544011544012,True,0.8751215798358545,False,False,False,none
7325,TBC1D20,4,2,0,0,0.016883116883116885,0.46393312476203086,-0.03585858585858586,False,0.9478741787210163,False,False,False,none
7326,CCDC6,4,2,0,1,0.016883116883116885,0.9620741283894303,-0.0007936507936507937,False,1.0,False,False,False,none
7327,PLAGL2,4,3,1,0,0.016883116883116882,0.5908413135313546,0.02207792207792208,True,0.9782636280229889,False,False,False,none
7328,MED13L,4,3,1,0,0.016883116883116882,0.8008103143191416,0.010245310245310245,True,1.0,False,False,False,none
7329,SNRPD1,4,3,0,0,0.016883116883116882,0.9636180058665456,0.026767676767676767,True,1.0,False,False,False,none
7330,RS1,4,2,1,1,0.01684704184704185,0.3671473846687014,0.09617604617604618,True,0.9085609150664021,False,False,False,none
7331,SV2B,4,2,1,0,0.01681096681096681,0.28295618582989257,-0.026118326118326117,False,0.8751215798358545,False,False,False,none
7332,ZNF345,4,2,1,0,0.016774891774891776,0.2528843327437303,-0.019696969696969695,False,0.8609748063639823,False,False,False,none
7333,NPM3,4,2,1,0,0.016774891774891772,0.4440173236169679,0.07676767676767676,True,0.9426918608350338,False,False,False,none
7334,DEUP1,4,2,1,0,0.01673881673881674,0.5017959466809916,0.05634920634920635,True,0.9564840267854811,False,False,False,none
7335,CCDC96,4,3,0,0,0.01673881673881674,0.9691147017793256,0.023737373737373738,True,1.0,False,False,False,none
7336,CSNK2A1,4,3,1,0,0.016738816738816737,0.7150249005443607,0.018686868686868686,True,1.0,False,False,False,none
7337,SMU1,4,2,1,0,0.016702741702741705,0.7909392371900077,-0.005411255411255411,False,1.0,False,False,False,none
7338,CALML4,4,3,1,0,0.016702741702741702,0.6758300362087581,0.007647907647907648,True,1.0,False,False,False,none
7339,GPM6B,4,3,0,0,0.016702741702741702,0.9882050988063238,0.011255411255411256,True,1.0,False,False,False,none
7340,FFAR1,4,2,1,0,0.0167027417027417,0.5933738666015627,-0.06385281385281386,False,0.9790836722154143,False,False,False,none
7341,DDHD2,4,2,0,0,0.016666666666666666,0.931330513188294,0.05937950937950938,True,1.0,False,False,False,none
7342,NDUFV2,4,3,0,0,0.016666666666666666,0.9933424061446929,0.009163059163059163,True,1.0,False,False,False,none
7343,VSTM2A,4,2,0,0,0.016666666666666666,0.8251295660550482,0.04415584415584416,True,1.0,False,False,False,none
7344,GATC,4,2,1,0,0.01663059163059163,0.671921345791848,0.04321789321789322,True,1.0,False,False,False,none
7345,MTF2,4,2,0,0,0.01663059163059163,0.9777212616174906,0.03535353535353535,True,1.0,False,False,False,none
7346,TINAG,4,3,0,0,0.01663059163059163,0.9411666850742098,0.021284271284271284,True,1.0,False,False,False,none
7347,TTC9B,4,2,1,0,0.01663059163059163,0.8831085441612047,-0.01673881673881674,False,1.0,False,False,False,none
7348,ZNF502,4,3,1,0,0.01663059163059163,0.7784818941803193,0.013492063492063493,True,1.0,False,False,False,none
7349,ACAD11,4,2,0,0,0.016594516594516596,0.707773479111136,-0.024386724386724387,False,1.0,False,False,False,none
7350,ZNF219,4,2,0,0,0.016594516594516596,0.8151797308281958,-0.03520923520923521,False,1.0,False,False,False,none
7351,SIRT3,4,2,2,0,0.016594516594516592,0.13651335559150857,-0.07525252525252525,False,0.7800494331360186,False,False,False,none
7352,MXD3,4,2,1,0,0.016558441558441557,0.6057357735903564,0.07987012987012987,True,0.9816200668525817,False,False,False,none
7353,B2M,4,2,1,0,0.016558441558441557,0.6707314431469639,-0.03116883116883117,False,1.0,False,False,False,none
7354,BMP1,4,2,0,0,0.016558441558441557,0.8335460687010054,0.06204906204906205,True,1.0,False,False,False,none
7355,LIPT1,4,3,1,0,0.016558441558441557,0.8656289127402308,0.01984126984126984,True,1.0,False,False,False,none
7356,LMTK3,4,2,0,0,0.016522366522366525,0.8715947655077796,-0.0411976911976912,False,1.0,False,False,False,none
7357,STK32C,4,2,2,1,0.01652236652236652,0.07025269283709919,-0.13275613275613277,False,0.6940887097563536,False,False,False,none
7358,ACAT2,4,2,2,0,0.01652236652236652,0.48848468452743643,0.11132756132756133,True,0.9530925810388222,False,False,False,none
7359,NCEH1,4,3,1,0,0.01652236652236652,0.9265422599620924,0.02012987012987013,True,1.0,False,False,False,none
7360,SCN1B,4,2,1,0,0.01652236652236652,0.7115167732955512,0.06118326118326119,True,1.0,False,False,False,none
7361,SUMO1,4,2,1,0,0.01652236652236652,0.8184961109904314,-0.024098124098124098,False,1.0,False,False,False,none
7362,TDRD1,4,3,0,0,0.01652236652236652,0.9436036331495776,0.01103896103896104,True,1.0,False,False,False,none
7363,TMEM101,4,3,0,0,0.01652236652236652,0.9072581075369557,0.005844155844155844,True,1.0,False,False,False,none
7364,CFAP300,4,2,1,0,0.016522366522366518,0.5543267017562377,0.0953102453102453,True,0.9674649837837849,False,False,False,none
7365,CPB1,4,2,0,0,0.016486291486291486,0.9065715983186021,0.03816738816738817,True,1.0,False,False,False,none
7366,ZNF827,4,2,1,0,0.016450216450216455,0.34630314901376086,0.09011544011544012,True,0.8986729952526792,False,False,False,none
7367,SLC27A2,4,2,1,0,0.01645021645021645,0.5036730907143132,0.046031746031746035,True,0.9569243082735693,False,False,False,none
7368,STKLD1,4,3,0,0,0.01645021645021645,0.9759820018114526,0.014285714285714285,True,1.0,False,False,False,none
7369,SCP2,4,2,1,0,0.016414141414141416,0.93974391862651,0.04191919191919192,True,1.0,False,False,False,none
7370,SLC13A1,4,2,2,0,0.01641414141414141,0.5169100045348444,-0.06774891774891775,False,0.9593910015538605,False,False,False,none
7371,TNS2,4,2,2,0,0.01637806637806638,0.5395498206507668,0.1036075036075036,True,0.963769234117394,False,False,False,none
7372,SLC25A41,4,2,1,0,0.01637806637806638,0.5540347551891165,-0.047402597402597405,False,0.9674649837837849,False,False,False,none
7373,DRC1,4,2,2,0,0.016378066378066373,0.32257623587960066,0.10303030303030303,True,0.890676095753871,False,False,False,none
7374,PHPT1,4,2,0,0,0.016341991341991345,0.10312037121532759,0.05591630591630592,True,0.739452341300518,False,False,False,none
7375,C16ORF92,4,2,2,1,0.016341991341991345,0.1843321821190509,-0.10461760461760462,False,0.8123389330517695,False,False,False,none
7376,CCDC117,4,2,1,0,0.01634199134199134,0.2077083779987988,0.03636363636363636,True,0.831389088628062,False,False,False,none
7377,FZD3,4,2,1,0,0.01634199134199134,0.7274717142534168,0.0373015873015873,True,1.0,False,False,False,none
7378,SAFB,4,2,1,0,0.016305916305916306,0.0923904407130983,0.03722943722943723,True,0.7234808018371174,False,False,False,none
7379,PTK6,4,2,1,0,0.016305916305916306,0.25652539528463825,-0.002308802308802309,False,0.8631815116282764,False,False,False,none
7380,ZNF460,4,2,0,0,0.016305916305916306,0.4136150663117547,-0.014141414141414142,False,0.929940591001791,False,False,False,none
7381,C1ORF115,4,2,0,0,0.016305916305916306,0.551577135939267,0.07510822510822511,True,0.967174093756218,False,False,False,none
7382,ESR2,4,3,0,0,0.016305916305916306,0.9647294898793342,0.02243867243867244,True,1.0,False,False,False,none
7383,ZNF706,4,3,0,0,0.016305916305916306,0.9733742591725302,0.023665223665223667,True,1.0,False,False,False,none
7384,ALDH6A1,4,2,2,0,0.016305916305916303,0.3498677598087927,-0.08744588744588745,False,0.899872664131315,False,False,False,none
7385,CLUAP1,4,3,0,0,0.01626984126984127,0.7836469625721705,0.023088023088023088,True,1.0,False,False,False,none
7386,COPS3,4,4,0,0,0.01626984126984127,0.9707013707808362,0.008874458874458875,True,1.0,False,False,False,none
7387,MYO15A,4,3,0,0,0.01626984126984127,0.6715748123934604,0.006493506493506494,True,1.0,False,False,False,none
7388,SIGMAR1,4,2,0,0,0.01626984126984127,0.9396968912462927,0.03520923520923521,True,1.0,False,False,False,none
7389,FRMPD1,4,2,2,1,0.016269841269841268,0.0036788293622345316,0.19105339105339106,True,0.3589875657549813,False,False,False,none
7390,NUDT21,4,2,2,0,0.016269841269841268,0.18598498355243792,0.1062049062049062,True,0.8151107367587022,False,False,False,none
7391,IER3,4,3,0,0,0.016269841269841268,0.9940090136987434,0.013347763347763348,True,1.0,False,False,False,none
7392,RAE1,4,2,1,0,0.016197691197691197,0.21223587658125445,0.0852092352092352,True,0.8330804910697154,False,False,False,none
7393,GTF3C5,4,2,0,0,0.016197691197691197,0.5391958613031105,-0.01782106782106782,False,0.9636864303289886,False,False,False,none
7394,POLE3,4,2,1,0,0.016197691197691197,0.5561718928201789,0.03492063492063492,True,0.9674649837837849,False,False,False,none
7395,HSPG2,4,2,0,0,0.016197691197691197,0.8907405110078316,0.04386724386724387,True,1.0,False,False,False,none
7396,CASP2,4,2,1,1,0.01616161616161616,0.1789785614145143,0.03924963924963925,True,0.8090920522750273,False,False,False,none
7397,METAP1,4,2,2,0,0.01616161616161616,0.193250832437657,0.10562770562770563,True,0.8228434436076583,False,False,False,none
7398,CACNA1A,4,2,1,0,0.01616161616161616,0.45427574739407894,-0.00873015873015873,False,0.9456469935064346,False,False,False,none
7399,MRPL19,4,2,0,0,0.01616161616161616,0.9131871893492564,0.05800865800865801,True,1.0,False,False,False,none
7400,TAS2R5,4,2,1,0,0.01616161616161616,0.6982861943275851,-0.03434343434343434,False,1.0,False,False,False,none
7401,ISL2,4,2,1,0,0.016161616161616158,0.30103222716599365,-0.05367965367965368,False,0.8829785513321846,False,False,False,none
7402,FLOT2,4,2,0,0,0.016125541125541126,0.5221639166230645,-0.008585858585858586,False,0.9608464458279274,False,False,False,none
7403,FEZF1,4,2,0,0,0.016125541125541126,0.9537917744423059,0.03831168831168831,True,1.0,False,False,False,none
7404,TNPO3,4,2,1,0,0.016125541125541126,0.9174427440164975,-0.0035353535353535356,False,1.0,False,False,False,none
7405,BTF3,4,2,2,0,0.01608946608946609,0.5757304659358258,-0.0707070707070707,False,0.9733928926006539,False,False,False,none
7406,FAM136A,4,2,1,0,0.01608946608946609,0.5775124597520742,0.08304473304473305,True,0.9737929379767019,False,False,False,none
7407,ZNF609,4,3,0,0,0.01608946608946609,0.9821939774018031,0.006854256854256854,True,1.0,False,False,False,none
7408,SLC5A1,4,2,1,0,0.016053391053391056,0.1455360944537214,0.09271284271284272,True,0.7886183809172612,False,False,False,none
7409,TOMM7,4,3,1,0,0.016053391053391056,0.44556414709619474,0.02619047619047619,True,0.9426948807754887,False,False,False,none
7410,ADAM22,4,2,1,0,0.016053391053391052,0.19952194578853813,-0.025974025974025976,False,0.8291535029693575,False,False,False,none
7411,AFAP1L2,4,3,1,0,0.016053391053391052,0.4246993586613165,0.01948051948051948,True,0.9348821330210911,False,False,False,none
7412,NAT8L,4,2,2,0,0.016017316017316013,0.0673415608843541,-0.12748917748917749,False,0.6863798244385222,False,False,False,none
7413,TMCO5A,4,2,1,0,0.016017316017316013,0.5618389491038456,0.05389610389610389,True,0.9694993941116273,False,False,False,none
7414,RAB39B,4,2,1,0,0.01598124098124098,0.2788643348970204,0.046681096681096684,True,0.8745906987632996,False,False,False,none
7415,ESRP2,4,3,1,0,0.01598124098124098,0.9007582529583618,0.022510822510822513,True,1.0,False,False,False,none
7416,USP3,4,2,1,0,0.01598124098124098,0.679041263120066,0.05209235209235209,True,1.0,False,False,False,none
7417,DNAAF3,4,2,2,0,0.015981240981240978,0.1608610090828067,-0.08304473304473305,False,0.796580701696038,False,False,False,none
7418,VMAC,4,2,0,0,0.015945165945165946,0.8776735616976983,-0.008585858585858586,False,1.0,False,False,False,none
7419,KLK4,4,2,1,0,0.015945165945165943,0.15371518960588215,-0.0670995670995671,False,0.7932007612869654,False,False,False,none
7420,CEP43,4,2,0,0,0.015909090909090907,0.6554821674556272,-0.004761904761904762,False,0.9962258435807466,False,False,False,none
7421,NXPE4,4,2,1,0,0.015909090909090907,0.7040645179677141,0.05468975468975469,True,1.0,False,False,False,none
7422,VRTN,4,2,0,0,0.015909090909090907,0.9787141107417818,0.03658008658008658,True,1.0,False,False,False,none
7423,HERC2,4,2,1,0,0.015873015873015876,0.27919129879106486,-0.05303030303030303,False,0.8748326611719512,False,False,False,none
7424,KCTD20,4,3,1,0,0.015873015873015872,0.8168651311442294,0.024747474747474747,True,1.0,False,False,False,none
7425,TMPRSS11A,4,2,1,1,0.015873015873015872,0.8708657198694796,0.04256854256854257,True,1.0,False,False,False,none
7426,MTRF1,4,3,1,0,0.015836940836940837,0.5233303185681397,0.01984126984126984,True,0.9608464458279274,False,False,False,none
7427,GABRG1,4,2,0,0,0.015836940836940837,0.5671157520044885,-0.023665223665223667,False,0.9712216261479341,False,False,False,none
7428,DMD,4,2,0,0,0.015836940836940837,0.9378854281698351,0.04018759018759019,True,1.0,False,False,False,none
7429,HOXA7,4,3,1,0,0.015836940836940837,0.8956809792377164,0.0007936507936507937,True,1.0,False,False,False,none
7430,KLHL41,4,2,1,0,0.0158008658008658,0.25047405481808166,0.05483405483405483,True,0.8598790930858734,False,False,False,none
7431,HOMER3,4,2,1,0,0.0158008658008658,0.4920299528009321,0.09466089466089467,True,0.9534830426969063,False,False,False,none
7432,ASAP3,4,2,1,0,0.0158008658008658,0.909147792543537,0.06240981240981241,True,1.0,False,False,False,none
7433,PBX3,4,2,1,0,0.015764790764790766,0.42724787378747264,0.06464646464646465,True,0.935208428393229,False,False,False,none
7434,WTAP,4,2,1,0,0.015764790764790766,0.4329304903443031,0.046681096681096684,True,0.9390573811717373,False,False,False,none
7435,DSG4,4,3,1,0,0.015764790764790766,0.9417788687782865,0.022510822510822513,True,1.0,False,False,False,none
7436,SNX29,4,2,1,0,0.01572871572871573,0.6046225472357789,-0.022510822510822513,False,0.9811749792054089,False,False,False,none
7437,MYH10,4,2,0,0,0.015728715728715727,0.9041303990509584,-0.0016594516594516595,False,1.0,False,False,False,none
7438,CNBP,4,2,1,0,0.015692640692640696,0.6219162440336838,0.045382395382395385,True,0.9859034973967019,False,False,False,none
7439,EXOSC2,4,2,1,0,0.015656565656565657,0.6493441390961123,0.09242424242424242,True,0.9945896484801594,False,False,False,none
7440,GJB6,4,2,1,0,0.015656565656565657,0.6691096183432252,-0.02041847041847042,False,1.0,False,False,False,none
7441,ZDHHC22,4,2,1,0,0.015656565656565653,0.2487710727140941,0.07417027417027416,True,0.8574953505957248,False,False,False,none
7442,EXOG,4,3,1,0,0.015620490620490621,0.5849993988231541,0.006204906204906205,True,0.9768351210951046,False,False,False,none
7443,RRP15,4,2,1,0,0.01562049062049062,0.2422281436500487,0.047907647907647906,True,0.8521955570942847,False,False,False,none
7444,LIME1,4,3,0,0,0.01562049062049062,0.5772562574653466,0.005627705627705628,True,0.9737929379767019,False,False,False,none
7445,TCP10L,4,2,1,0,0.015584415584415586,0.6626918496868172,-0.04184704184704185,False,0.9986131043201216,False,False,False,none
7446,PDGFA,4,2,2,0,0.015584415584415583,0.147573617424782,-0.06897546897546898,False,0.7923382516450974,False,False,False,none
7447,IPCEF1,4,2,1,0,0.015548340548340549,0.5010464916162124,0.03722943722943723,True,0.9562184287632937,False,False,False,none
7448,SLC25A24,4,2,1,0,0.015548340548340549,0.5984168722746133,-0.017316017316017316,False,0.9798087610411258,False,False,False,none
7449,SV2C,4,2,2,0,0.015548340548340547,0.1143120673733948,-0.1111111111111111,False,0.7532180988094034,False,False,False,none
7450,PRSS8,4,3,1,0,0.015548340548340547,0.9575932824523191,0.009307359307359308,True,1.0,False,False,False,none
7451,CHCHD2,4,2,1,0,0.015512265512265512,0.6458190372041492,0.04018759018759019,True,0.9936464922963315,False,False,False,none
7452,CPE,4,3,0,0,0.015512265512265512,0.6686725502999327,0.012337662337662338,True,1.0,False,False,False,none
7453,HSP90AB1,4,2,2,0,0.015476190476190477,0.15271087884612788,0.1189033189033189,True,0.7932007612869654,False,False,False,none
7454,ATP9B,4,2,1,0,0.015476190476190477,0.5736196292206737,-0.021717171717171718,False,0.9727332883042732,False,False,False,none
7455,ZNF805,4,3,0,0,0.01544011544011544,0.18546062475956304,0.0018037518037518038,True,0.8141990722305692,False,False,False,none
7456,IFT43,4,3,0,0,0.01544011544011544,0.9987777250451244,0.0113997113997114,True,1.0,False,False,False,none
7457,MFAP3L,4,2,1,0,0.015440115440115438,0.7500825988898858,-0.04177489177489178,False,1.0,False,False,False,none
7458,APOF,4,2,2,0,0.015404040404040406,0.15102215760715532,-0.06933621933621933,False,0.7932007612869654,False,False,False,none
7459,ANKK1,4,2,2,0,0.015404040404040406,0.3491314332808396,-0.072005772005772,False,0.899872664131315,False,False,False,none
7460,TNRC6B,4,3,1,1,0.015367965367965369,0.0007769433874212276,0.003246753246753247,True,0.2331740694536369,False,False,False,none
7461,C1GALT1,4,2,1,0,0.015367965367965369,0.8266691931275943,-0.017027417027417027,False,1.0,False,False,False,none
7462,GABARAPL1,4,2,1,0,0.015367965367965367,0.3734250332455386,0.07864357864357864,True,0.9095611027878561,False,False,False,none
7463,ANKS4B,4,2,1,0,0.015367965367965367,0.6960963206416728,0.07539682539682539,True,1.0,False,False,False,none
