module,subtype,members,n_members,mean_nes_subtype,mean_nes_other,delta_nes_subtype_vs_other,subtype_direction
COESSENTIALITY::80::biological process:homophilic cell adhesion via plasma membrane adhesion molecules,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.2494155178711075,-0.43258416543775474,1.6819996833088622,higher_vulnerability
COESSENTIALITY::80::biological process:homophilic cell adhesion via plasma membrane adhesion molecules,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.43258416543775474,1.2494155178711075,-1.6819996833088622,lower_vulnerability
COESSENTIALITY::810::biological process:regulation of cell motility,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.7728019696161493,-0.3983056494792622,-0.3744963201368871,lower_vulnerability
COESSENTIALITY::810::biological process:regulation of cell motility,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.3983056494792622,-0.7728019696161493,0.3744963201368871,higher_vulnerability
"COESSENTIALITY::811::molecular function:transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding",cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.5608712971611308,1.068041212867179,-1.62891251002831,lower_vulnerability
"COESSENTIALITY::811::molecular function:transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding",cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.068041212867179,-0.5608712971611308,1.62891251002831,higher_vulnerability
COESSENTIALITY::812::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.5481555247201353,0.30694482516327726,-1.8551003498834127,lower_vulnerability
COESSENTIALITY::812::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.30694482516327726,-1.5481555247201353,1.8551003498834127,higher_vulnerability
COESSENTIALITY::813::molecular function:serine-type endopeptidase inhibitor activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.4321698842010584,1.5090100278565766,-2.9411799120576347,lower_vulnerability
COESSENTIALITY::813::molecular function:serine-type endopeptidase inhibitor activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.5090100278565766,-1.4321698842010584,2.9411799120576347,higher_vulnerability
COESSENTIALITY::814::biological process:positive regulation of canonical Wnt signaling pathway,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.08976604112086588,0.3023632012780772,-0.3921292423989431,lower_vulnerability
COESSENTIALITY::814::biological process:positive regulation of canonical Wnt signaling pathway,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.3023632012780772,-0.08976604112086588,0.3921292423989431,higher_vulnerability
COESSENTIALITY::815::biological process:potassium ion transport,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.2066333090478377,-0.8733362147388654,1.079969523786703,higher_vulnerability
COESSENTIALITY::815::biological process:potassium ion transport,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.8733362147388654,0.2066333090478377,-1.079969523786703,lower_vulnerability
COESSENTIALITY::816::biological process:regulation of blood pressure,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8260677932383212,0.11864330630702169,-0.9447110995453429,lower_vulnerability
COESSENTIALITY::816::biological process:regulation of blood pressure,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.11864330630702169,-0.8260677932383212,0.9447110995453429,higher_vulnerability
COESSENTIALITY::817::biological process:developmental growth,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.960996926822182,-0.24012614931950627,1.2011230761416882,higher_vulnerability
COESSENTIALITY::817::biological process:developmental growth,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.24012614931950627,0.960996926822182,-1.2011230761416882,lower_vulnerability
COESSENTIALITY::818::biological process:ribosomal large subunit biogenesis,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.7415092130038161,1.9102539058064494,-3.6517631188102655,lower_vulnerability
COESSENTIALITY::818::biological process:ribosomal large subunit biogenesis,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.9102539058064494,-1.7415092130038161,3.6517631188102655,higher_vulnerability
COESSENTIALITY::819::biological process:protein N-linked glycosylation via asparagine,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.6507157317544046,-0.4948619796695494,1.145577711423954,higher_vulnerability
COESSENTIALITY::819::biological process:protein N-linked glycosylation via asparagine,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4948619796695494,0.6507157317544046,-1.145577711423954,lower_vulnerability
COESSENTIALITY::81::molecular function:steroid hydroxylase activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5395912622379343,-0.38515932051604285,0.9247505827539771,higher_vulnerability
COESSENTIALITY::81::molecular function:steroid hydroxylase activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.38515932051604285,0.5395912622379343,-0.9247505827539771,lower_vulnerability
COESSENTIALITY::821::molecular function:dynein light chain binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.2258850816621604,-0.4184841071899476,0.644369188852108,higher_vulnerability
COESSENTIALITY::821::molecular function:dynein light chain binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.4184841071899476,0.2258850816621604,-0.644369188852108,lower_vulnerability
COESSENTIALITY::822::biological process:tRNA methylation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.3213466574660595,1.9954388006213961,-3.3167854580874554,lower_vulnerability
COESSENTIALITY::822::biological process:tRNA methylation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.9954388006213961,-1.3213466574660595,3.3167854580874554,higher_vulnerability
COESSENTIALITY::824::biological process:tRNA methylation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.7802379766853271,1.5245108571260113,-3.304748833811338,lower_vulnerability
COESSENTIALITY::824::biological process:tRNA methylation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.5245108571260113,-1.7802379766853271,3.304748833811338,higher_vulnerability
COESSENTIALITY::825::biological process:protein targeting to mitochondrion,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.9221522631190704,1.1758979047897906,-3.098050167908861,lower_vulnerability
COESSENTIALITY::825::biological process:protein targeting to mitochondrion,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.1758979047897906,-1.9221522631190704,3.098050167908861,higher_vulnerability
COESSENTIALITY::826::cellular component:histone deacetylase complex,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.4483756159966948,-0.9669074525633637,1.4152830685600586,higher_vulnerability
COESSENTIALITY::826::cellular component:histone deacetylase complex,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.9669074525633637,0.4483756159966948,-1.4152830685600586,lower_vulnerability
COESSENTIALITY::827::biological process:response to zinc ion,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.3879883746472214,0.5898261528327335,-0.20183777818551213,lower_vulnerability
COESSENTIALITY::827::biological process:response to zinc ion,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5898261528327335,0.3879883746472214,0.20183777818551213,higher_vulnerability
COESSENTIALITY::828::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.26119073792725567,-1.0764142066777687,1.3376049446050242,higher_vulnerability
COESSENTIALITY::828::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-1.0764142066777687,0.26119073792725567,-1.3376049446050242,lower_vulnerability
COESSENTIALITY::829::biological process:transcription by RNA polymerase III,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.3952297400590676,1.2481421188680704,-2.643371858927138,lower_vulnerability
COESSENTIALITY::829::biological process:transcription by RNA polymerase III,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.2481421188680704,-1.3952297400590676,2.643371858927138,higher_vulnerability
COESSENTIALITY::82::biological process:cell-cell adhesion mediated by cadherin,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.35439407263469125,0.199948878313166,-0.5543429509478572,lower_vulnerability
COESSENTIALITY::82::biological process:cell-cell adhesion mediated by cadherin,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.199948878313166,-0.35439407263469125,0.5543429509478572,higher_vulnerability
COESSENTIALITY::830::cellular component:desmosome,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.8490983567171481,0.9796671117281855,-1.8287654684453336,lower_vulnerability
COESSENTIALITY::830::cellular component:desmosome,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.9796671117281855,-0.8490983567171481,1.8287654684453336,higher_vulnerability
COESSENTIALITY::831::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.5355511232940235,-0.19744329959971382,1.7329944228937373,higher_vulnerability
COESSENTIALITY::831::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.19744329959971382,1.5355511232940235,-1.7329944228937373,lower_vulnerability
COESSENTIALITY::832::biological process:regulation of protein kinase activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.42151708423913226,1.0630664962973642,-0.6415494120582319,lower_vulnerability
COESSENTIALITY::832::biological process:regulation of protein kinase activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0630664962973642,0.42151708423913226,0.6415494120582319,higher_vulnerability
COESSENTIALITY::833::biological process:protein refolding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.24458536881813875,-0.28647461831052934,0.5310599871286681,higher_vulnerability
COESSENTIALITY::833::biological process:protein refolding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.28647461831052934,0.24458536881813875,-0.5310599871286681,lower_vulnerability
COESSENTIALITY::834::,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.5445155846173726,-0.32315325159286507,0.8676688362102376,higher_vulnerability
COESSENTIALITY::834::,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.32315325159286507,0.5445155846173726,-0.8676688362102376,lower_vulnerability
COESSENTIALITY::835::biological process:inactivation of MAPK activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.1983199985867666,0.4854724585658468,-0.28715245997908023,lower_vulnerability
COESSENTIALITY::835::biological process:inactivation of MAPK activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.4854724585658468,0.1983199985867666,0.28715245997908023,higher_vulnerability
COESSENTIALITY::836::biological process:amino acid transport,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.1721559752673978,-0.52719198835984,-0.6449639869075577,lower_vulnerability
COESSENTIALITY::836::biological process:amino acid transport,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.52719198835984,-1.1721559752673978,0.6449639869075577,higher_vulnerability
COESSENTIALITY::837::biological process:inorganic anion transport,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.36692432675694137,0.5156072802384485,-0.14868295348150712,lower_vulnerability
COESSENTIALITY::837::biological process:inorganic anion transport,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.5156072802384485,0.36692432675694137,0.14868295348150712,higher_vulnerability
COESSENTIALITY::839::biological process:neurotrophin TRK receptor signaling pathway,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.6005339331448996,-0.40848569403579954,2.0090196271806993,higher_vulnerability
COESSENTIALITY::839::biological process:neurotrophin TRK receptor signaling pathway,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.40848569403579954,1.6005339331448996,-2.0090196271806993,lower_vulnerability
COESSENTIALITY::83::biological process:ATP metabolic process,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.9896942120433477,1.062642897745312,-0.07294868570196422,lower_vulnerability
COESSENTIALITY::83::biological process:ATP metabolic process,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.062642897745312,0.9896942120433477,0.07294868570196422,higher_vulnerability
COESSENTIALITY::840::biological process:inactivation of MAPK activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.6050417945991821,0.2966507480349984,0.30839104656418365,higher_vulnerability
COESSENTIALITY::840::biological process:inactivation of MAPK activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.2966507480349984,0.6050417945991821,-0.30839104656418365,lower_vulnerability
COESSENTIALITY::841::biological process:cation transport,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.4335751350925479,-0.9512580063973627,1.3848331414899107,higher_vulnerability
COESSENTIALITY::841::biological process:cation transport,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.9512580063973627,0.4335751350925479,-1.3848331414899107,lower_vulnerability
COESSENTIALITY::842::biological process:establishment of mitotic spindle orientation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.3738006144083103,0.6447880703278144,-1.0185886847361247,lower_vulnerability
COESSENTIALITY::842::biological process:establishment of mitotic spindle orientation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.6447880703278144,-0.3738006144083103,1.0185886847361247,higher_vulnerability
COESSENTIALITY::843::biological process:cell cycle arrest,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.2619826217102052,0.26863257142154534,-0.5306151931317505,lower_vulnerability
COESSENTIALITY::843::biological process:cell cycle arrest,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.26863257142154534,-0.2619826217102052,0.5306151931317505,higher_vulnerability
COESSENTIALITY::844::biological process:response to bacterium,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.3269432559466527,0.43936298992502154,-0.11241973397836885,lower_vulnerability
COESSENTIALITY::844::biological process:response to bacterium,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.43936298992502154,0.3269432559466527,0.11241973397836885,higher_vulnerability
COESSENTIALITY::845::cellular component:cyclin-dependent protein kinase holoenzyme complex,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.21435642370469413,-0.38880920849788336,0.6031656322025775,higher_vulnerability
COESSENTIALITY::845::cellular component:cyclin-dependent protein kinase holoenzyme complex,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.38880920849788336,0.21435642370469413,-0.6031656322025775,lower_vulnerability
COESSENTIALITY::846::molecular function:ubiquitin conjugating enzyme binding,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.5435799646015038,1.4895963581419849,-3.033176322743489,lower_vulnerability
COESSENTIALITY::846::molecular function:ubiquitin conjugating enzyme binding,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.4895963581419849,-1.5435799646015038,3.033176322743489,higher_vulnerability
COESSENTIALITY::847::cellular component:proteasome core complex,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.3326178595735325,1.0072463721124392,-2.3398642316859717,lower_vulnerability
COESSENTIALITY::847::cellular component:proteasome core complex,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,1.0072463721124392,-1.3326178595735325,2.3398642316859717,higher_vulnerability
COESSENTIALITY::848::molecular function:protein phosphatase regulator activity,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.40636503322239154,0.542631343477403,-0.1362663102550115,lower_vulnerability
COESSENTIALITY::848::molecular function:protein phosphatase regulator activity,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.542631343477403,0.40636503322239154,0.1362663102550115,higher_vulnerability
COESSENTIALITY::849::cellular component:transcription factor TFIID complex,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.16132764145760312,0.4926100359687582,-0.6539376774263613,lower_vulnerability
COESSENTIALITY::849::cellular component:transcription factor TFIID complex,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.4926100359687582,-0.16132764145760312,0.6539376774263613,higher_vulnerability
"COESSENTIALITY::84::biological process:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-1.0108581945506954,-0.5615016084704938,-0.44935658608020157,lower_vulnerability
"COESSENTIALITY::84::biological process:maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.5615016084704938,-1.0108581945506954,0.44935658608020157,higher_vulnerability
COESSENTIALITY::850::biological process:regulation of tumor necrosis factor-mediated signaling pathway,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,0.44714993460772545,0.2627656816937672,0.18438425291395827,higher_vulnerability
COESSENTIALITY::850::biological process:regulation of tumor necrosis factor-mediated signaling pathway,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.2627656816937672,0.44714993460772545,-0.18438425291395827,lower_vulnerability
COESSENTIALITY::851::biological process:positive regulation of excitatory postsynaptic potential,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,-0.35557182683195226,0.6081600203777006,-0.9637318472096528,lower_vulnerability
COESSENTIALITY::851::biological process:positive regulation of excitatory postsynaptic potential,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,0.6081600203777006,-0.35557182683195226,0.9637318472096528,higher_vulnerability
COESSENTIALITY::852::biological process:negative regulation of translation,cluster_1,GSE77932|HCT116;GSE42387|HCT116;GSE119603|HCT116,3,1.4810700078323669,-0.23502304967500579,1.7160930575073727,higher_vulnerability
COESSENTIALITY::852::biological process:negative regulation of translation,cluster_2,GSE77932|DLD1;GSE42387|HT29;GSE42387|LoVo,3,-0.23502304967500579,1.4810700078323669,-1.7160930575073727,lower_vulnerability
