module,gene,n_models,n_up,n_down,sign_concordance,median_delta_gene,mean_delta_gene
proliferation_E2F_G2M_MYC,LUC7L3,6,1,5,0.8333333333333334,-1.1350470138684288,-0.8094774772112422
proliferation_E2F_G2M_MYC,TP53,6,1,5,0.8333333333333334,-1.6654382586116832,-1.1966597753071389
proliferation_E2F_G2M_MYC,HSPE1,4,3,1,0.75,1.1684854352576792,0.8826603749908759
proliferation_E2F_G2M_MYC,TGFB1,4,3,1,0.75,1.1313827472876423,0.8789236309557432
proliferation_E2F_G2M_MYC,PSMB3,4,3,1,0.75,1.0038132198097736,0.9110453286004196
proliferation_E2F_G2M_MYC,SNRPA1,4,3,1,0.75,0.5978631751713336,0.6773381580334998
proliferation_E2F_G2M_MYC,HSPD1,4,3,1,0.75,0.5549021200490509,0.46450279392941163
proliferation_E2F_G2M_MYC,POLA2,4,3,1,0.75,0.5391165257998474,0.22838894936980203
proliferation_E2F_G2M_MYC,HMGA1,4,3,1,0.75,0.3927920975717939,0.059357601361603674
proliferation_E2F_G2M_MYC,SRSF1,4,3,1,0.75,0.31552258442791936,0.5076054397602275
proliferation_E2F_G2M_MYC,PABPC1,4,3,1,0.75,0.2774828633442352,0.5056944534827048
proliferation_E2F_G2M_MYC,CKS1B,4,3,1,0.75,0.27552434099752315,0.4059391623469255
proliferation_E2F_G2M_MYC,MARCKS,4,3,1,0.75,0.15167486712233305,0.2531450828543923
proliferation_E2F_G2M_MYC,GSPT1,4,1,3,0.75,-0.3690299734172059,-0.1745663994740126
proliferation_E2F_G2M_MYC,HMGN2,4,1,3,0.75,-0.39629265208686465,-0.2098268846461613
proliferation_E2F_G2M_MYC,FARSA,4,1,3,0.75,-0.4072862068330422,-0.5093771196378765
proliferation_E2F_G2M_MYC,RAD50,4,1,3,0.75,-0.4291024227183005,-0.46018646045831235
proliferation_E2F_G2M_MYC,RPS10,4,1,3,0.75,-0.6775404338620522,-0.24133418206421742
proliferation_E2F_G2M_MYC,RPS5,4,1,3,0.75,-0.8551567682559715,-0.39820388351900526
proliferation_E2F_G2M_MYC,PSMA2,6,4,2,0.6666666666666666,1.032237156392426,0.3834984030069813
proliferation_E2F_G2M_MYC,CBX3,6,4,2,0.6666666666666666,1.0056629490700684,0.3119822185554199
proliferation_E2F_G2M_MYC,ANP32E,6,4,2,0.6666666666666666,0.9622156911037345,0.6786779545972625
proliferation_E2F_G2M_MYC,IPO4,6,4,2,0.6666666666666666,0.7910226050380569,0.3282253398492517
proliferation_E2F_G2M_MYC,NOP16,3,2,1,0.6666666666666666,0.7783426570125022,-0.3177479592094857
proliferation_E2F_G2M_MYC,PRDX3,6,4,2,0.6666666666666666,0.7639800972337931,0.18323272418171968
proliferation_E2F_G2M_MYC,DBF4,6,4,2,0.6666666666666666,0.7395015927130373,0.3254989545083746
proliferation_E2F_G2M_MYC,YWHAQ,6,4,2,0.6666666666666666,0.7384897831207482,0.4243939716515815
proliferation_E2F_G2M_MYC,EIF4E,6,4,2,0.6666666666666666,0.7319062540100225,0.3737250837130084
proliferation_E2F_G2M_MYC,TRIP13,6,4,2,0.6666666666666666,0.6998021066783301,0.28219796367667344
proliferation_E2F_G2M_MYC,DIAPH3,6,4,2,0.6666666666666666,0.681863639827162,0.2183781543746687
proliferation_E2F_G2M_MYC,SUV39H1,6,4,2,0.6666666666666666,0.6709788444791897,0.5774868882453214
proliferation_E2F_G2M_MYC,UCK2,6,4,2,0.6666666666666666,0.6580332615121212,0.24405358154670406
proliferation_E2F_G2M_MYC,PTGES3,6,4,2,0.6666666666666666,0.6426065436859112,0.2505293397651696
proliferation_E2F_G2M_MYC,SNRPD1,6,4,2,0.6666666666666666,0.622150854936717,0.13101009990325693
proliferation_E2F_G2M_MYC,EIF3D,6,4,2,0.6666666666666666,0.6143324447726937,0.20155487312675477
proliferation_E2F_G2M_MYC,CUL1,6,4,2,0.6666666666666666,0.6133994535284686,-0.02497901410432594
proliferation_E2F_G2M_MYC,IMP4,6,4,2,0.6666666666666666,0.6067402447702746,-0.026209700509404077
proliferation_E2F_G2M_MYC,CDC6,6,4,2,0.6666666666666666,0.5872745794267766,0.25360748752652973
proliferation_E2F_G2M_MYC,PSMD8,6,4,2,0.6666666666666666,0.561420268411871,0.27866644812789415
proliferation_E2F_G2M_MYC,TOMM70,3,2,1,0.6666666666666666,0.5221864060622837,-0.0010823582756742667
proliferation_E2F_G2M_MYC,PSMA1,6,4,2,0.6666666666666666,0.5011408052866135,0.5298340690028015
proliferation_E2F_G2M_MYC,DR1,6,4,2,0.6666666666666666,0.5000882105312512,0.24302503923853422
proliferation_E2F_G2M_MYC,RACGAP1,6,4,2,0.6666666666666666,0.49356707176703374,0.5611208149294602
proliferation_E2F_G2M_MYC,DDX18,6,4,2,0.6666666666666666,0.4857982938559031,0.1683520602047034
proliferation_E2F_G2M_MYC,SMC3,6,4,2,0.6666666666666666,0.4787165779432263,0.2639522422481571
proliferation_E2F_G2M_MYC,TUBB,6,4,2,0.6666666666666666,0.4653921001100226,0.6845937425847498
proliferation_E2F_G2M_MYC,SSBP1,6,4,2,0.6666666666666666,0.4389257259081358,0.1053249115369878
proliferation_E2F_G2M_MYC,PPAN,6,4,2,0.6666666666666666,0.4355918218923822,0.10741922775844766
proliferation_E2F_G2M_MYC,KIF4A,6,4,2,0.6666666666666666,0.4245708954081197,0.32726631221542496
proliferation_E2F_G2M_MYC,HPRT1,6,4,2,0.6666666666666666,0.4188109943551023,0.4629952589787015
proliferation_E2F_G2M_MYC,NHP2,6,4,2,0.6666666666666666,0.40423387452159537,0.0750483491155191
proliferation_E2F_G2M_MYC,EIF2S1,6,4,2,0.6666666666666666,0.39392824368513607,0.10473933279085712
proliferation_E2F_G2M_MYC,CIT,6,4,2,0.6666666666666666,0.3928403264028442,0.2609090156192783
proliferation_E2F_G2M_MYC,CENPA,6,4,2,0.6666666666666666,0.3831478567708073,0.4514048480171026
proliferation_E2F_G2M_MYC,HUS1,6,4,2,0.6666666666666666,0.3831382862073093,0.11285376687497495
proliferation_E2F_G2M_MYC,NME1,6,4,2,0.6666666666666666,0.38261830344671227,-0.01866483102791805
proliferation_E2F_G2M_MYC,SPAG5,6,4,2,0.6666666666666666,0.3815690890521025,0.4758212560820076
proliferation_E2F_G2M_MYC,CCT4,6,4,2,0.6666666666666666,0.3686206281391172,0.344707631145138
proliferation_E2F_G2M_MYC,CCT7,6,4,2,0.6666666666666666,0.3633104027313382,-0.09906240861752158
proliferation_E2F_G2M_MYC,CDC20,6,4,2,0.6666666666666666,0.3430912680249769,0.3297183705510481
proliferation_E2F_G2M_MYC,HNRNPC,6,4,2,0.6666666666666666,0.32858166396897054,0.09956547963937494
proliferation_E2F_G2M_MYC,MAD2L1,6,4,2,0.6666666666666666,0.3233030831730973,0.24306827743987205
proliferation_E2F_G2M_MYC,AURKB,6,4,2,0.6666666666666666,0.32136475835482875,0.22731189829577134
proliferation_E2F_G2M_MYC,CANX,6,4,2,0.6666666666666666,0.3191226442589201,0.13564358376274177
proliferation_E2F_G2M_MYC,TACC3,6,4,2,0.6666666666666666,0.3176957934828571,0.4551885340812911
proliferation_E2F_G2M_MYC,PSMD1,6,4,2,0.6666666666666666,0.317410803132688,0.5267342271004163
proliferation_E2F_G2M_MYC,NDUFAB1,6,4,2,0.6666666666666666,0.31203998480909445,0.09052191181924481
proliferation_E2F_G2M_MYC,HDAC2,6,4,2,0.6666666666666666,0.30997696232912986,0.19123792136975284
proliferation_E2F_G2M_MYC,DCLRE1B,6,4,2,0.6666666666666666,0.30993619572197484,0.13863339361050545
proliferation_E2F_G2M_MYC,KIF23,6,4,2,0.6666666666666666,0.3053110457918496,0.25538263820517776
proliferation_E2F_G2M_MYC,ODC1,6,4,2,0.6666666666666666,0.29800234912631013,-0.06033239326598442
proliferation_E2F_G2M_MYC,PSMC6,6,4,2,0.6666666666666666,0.29585345114309536,0.40370859861874425
proliferation_E2F_G2M_MYC,NOP2,6,4,2,0.6666666666666666,0.2934297096853314,-0.07694287369854673
proliferation_E2F_G2M_MYC,CDC25A,6,4,2,0.6666666666666666,0.2931092980772933,0.2966872758309647
proliferation_E2F_G2M_MYC,YTHDC1,6,4,2,0.6666666666666666,0.2834469021119217,0.4342055130790469
proliferation_E2F_G2M_MYC,RPL6,6,4,2,0.6666666666666666,0.28075219838161247,0.04597241423535806
proliferation_E2F_G2M_MYC,TRAIP,6,4,2,0.6666666666666666,0.2762901658923922,0.3008858505315765
proliferation_E2F_G2M_MYC,G3BP1,6,4,2,0.6666666666666666,0.27022370004246665,0.31303641453690795
proliferation_E2F_G2M_MYC,CCT2,6,4,2,0.6666666666666666,0.26797455967664463,0.07470977555925688
proliferation_E2F_G2M_MYC,TPX2,6,4,2,0.6666666666666666,0.2649929982683151,0.12532781788882685
proliferation_E2F_G2M_MYC,EIF4H,6,4,2,0.6666666666666666,0.2599310853740741,0.108941980270665
proliferation_E2F_G2M_MYC,SLC12A2,6,4,2,0.6666666666666666,0.254382649187708,0.12932286664475087
proliferation_E2F_G2M_MYC,COX5A,6,4,2,0.6666666666666666,0.2541496582719654,0.028941595194751257
proliferation_E2F_G2M_MYC,FBXO5,6,4,2,0.6666666666666666,0.2539085885288954,0.43167877396226184
proliferation_E2F_G2M_MYC,RAN,6,4,2,0.6666666666666666,0.24654591384154242,0.06635699470668392
proliferation_E2F_G2M_MYC,SPC25,6,4,2,0.6666666666666666,0.24099651913947845,0.023210305352479848
proliferation_E2F_G2M_MYC,ERH,6,4,2,0.6666666666666666,0.23752222292146463,0.19619272089589943
proliferation_E2F_G2M_MYC,SSB,6,4,2,0.6666666666666666,0.22778409731636684,0.1638801290224902
proliferation_E2F_G2M_MYC,EIF4G2,6,4,2,0.6666666666666666,0.21559592494459862,0.24197073193310778
proliferation_E2F_G2M_MYC,GOT2,6,4,2,0.6666666666666666,0.21271939280370394,0.32764978018801355
proliferation_E2F_G2M_MYC,MNAT1,6,4,2,0.6666666666666666,0.20975135595448852,0.15376299797402074
proliferation_E2F_G2M_MYC,MRPL9,6,4,2,0.6666666666666666,0.20804081171100056,-0.15286993328844753
proliferation_E2F_G2M_MYC,RNPS1,6,4,2,0.6666666666666666,0.20753841052233177,-0.11806928873378729
proliferation_E2F_G2M_MYC,SMC4,6,4,2,0.6666666666666666,0.20346783305609373,0.3040410238150714
proliferation_E2F_G2M_MYC,ILF2,6,4,2,0.6666666666666666,0.2011151510218954,0.19384239536401437
proliferation_E2F_G2M_MYC,CCT3,6,4,2,0.6666666666666666,0.19839283191708484,0.22158331317599367
proliferation_E2F_G2M_MYC,NUMA1,6,4,2,0.6666666666666666,0.19343090858580614,0.033638387457638176
proliferation_E2F_G2M_MYC,RFC2,6,4,2,0.6666666666666666,0.18486346486578722,0.32481263189966264
proliferation_E2F_G2M_MYC,CDCA8,6,4,2,0.6666666666666666,0.18413781862444786,0.18726586369213838
proliferation_E2F_G2M_MYC,PGK1,6,4,2,0.6666666666666666,0.17431828021291423,0.4308169065133725
proliferation_E2F_G2M_MYC,DEPDC1,6,4,2,0.6666666666666666,0.17268170538048078,0.270819929018184
proliferation_E2F_G2M_MYC,KIF15,6,4,2,0.6666666666666666,0.16783588308339398,0.03797978018804108
proliferation_E2F_G2M_MYC,DDX39A,6,4,2,0.6666666666666666,0.16288711929356803,0.16008031905322537
proliferation_E2F_G2M_MYC,POLE4,6,4,2,0.6666666666666666,0.15874862023603653,0.1256005191505836
proliferation_E2F_G2M_MYC,TUFM,6,4,2,0.6666666666666666,0.1572690924719638,-0.09978900363465433
proliferation_E2F_G2M_MYC,PLK1,6,4,2,0.6666666666666666,0.15647418048885137,0.1877654703262196
proliferation_E2F_G2M_MYC,SAP30,6,4,2,0.6666666666666666,0.15632319895129576,0.27519995515787626
proliferation_E2F_G2M_MYC,STIL,6,4,2,0.6666666666666666,0.15264927363105804,0.2634276207839945
proliferation_E2F_G2M_MYC,RUVBL2,6,4,2,0.6666666666666666,0.14415536714074295,0.11985412495668253
proliferation_E2F_G2M_MYC,XPO1,6,4,2,0.6666666666666666,0.1435446057467389,0.13523373030316244
proliferation_E2F_G2M_MYC,UBE2C,6,4,2,0.6666666666666666,0.13022867074675604,0.26888609529088753
proliferation_E2F_G2M_MYC,KATNA1,6,4,2,0.6666666666666666,0.12615034981762702,0.060334416458350935
proliferation_E2F_G2M_MYC,LAS1L,6,4,2,0.6666666666666666,0.1235491565741782,-0.22353296170097414
proliferation_E2F_G2M_MYC,AURKA,6,4,2,0.6666666666666666,0.12314009317214172,0.3890865310705562
proliferation_E2F_G2M_MYC,VBP1,6,4,2,0.6666666666666666,0.1176095051768809,0.16045776127103484
proliferation_E2F_G2M_MYC,RACK1,3,2,1,0.6666666666666666,0.11399463992650577,0.2825864973999632
proliferation_E2F_G2M_MYC,PPP1R8,6,4,2,0.6666666666666666,0.1045145836259686,0.03968124707549384
proliferation_E2F_G2M_MYC,MPHOSPH10,6,4,2,0.6666666666666666,0.09571181014555386,0.022928245859453984
proliferation_E2F_G2M_MYC,PPM1G,6,4,2,0.6666666666666666,0.08844103300516398,-0.06950336489709202
proliferation_E2F_G2M_MYC,EGF,6,4,2,0.6666666666666666,0.08582156537653185,0.00025913003699988096
proliferation_E2F_G2M_MYC,TMPO,6,4,2,0.6666666666666666,0.08057907022170716,0.15480303048818522
proliferation_E2F_G2M_MYC,TNPO2,6,4,2,0.6666666666666666,0.0663479090557115,0.2725270288387668
proliferation_E2F_G2M_MYC,BUB1B,6,4,2,0.6666666666666666,0.051979567610349,0.25799680591306373
proliferation_E2F_G2M_MYC,MEIS2,6,4,2,0.6666666666666666,0.03124952426120592,0.2637292979012373
proliferation_E2F_G2M_MYC,UBE2S,6,2,4,0.6666666666666666,-0.03384506121106312,0.24142934206497277
proliferation_E2F_G2M_MYC,SLC38A1,6,2,4,0.6666666666666666,-0.04313804436380134,-0.31052749188505174
proliferation_E2F_G2M_MYC,TOP1,6,2,4,0.6666666666666666,-0.04773812246140463,-0.6819653902461692
proliferation_E2F_G2M_MYC,PHB2,6,2,4,0.6666666666666666,-0.08139364519402434,-0.1213145383953224
proliferation_E2F_G2M_MYC,NCBP2,6,2,4,0.6666666666666666,-0.083300127259408,0.18281399046668353
proliferation_E2F_G2M_MYC,BIRC5,6,2,4,0.6666666666666666,-0.0904735367064679,0.19268766426352602
proliferation_E2F_G2M_MYC,MXD3,6,2,4,0.6666666666666666,-0.09327360523444105,-0.10496302276789489
proliferation_E2F_G2M_MYC,EIF1AX,6,2,4,0.6666666666666666,-0.115470591170547,-0.008134192534750895
proliferation_E2F_G2M_MYC,RPS6KA5,6,2,4,0.6666666666666666,-0.12095011731293703,-0.28114786573193407
proliferation_E2F_G2M_MYC,E2F1,6,2,4,0.6666666666666666,-0.12151058931438805,0.23184028558133096
proliferation_E2F_G2M_MYC,DUT,6,2,4,0.6666666666666666,-0.12436221850033874,-0.2432967181414735
proliferation_E2F_G2M_MYC,SHMT1,6,2,4,0.6666666666666666,-0.1272851189589266,0.08078345269562245
proliferation_E2F_G2M_MYC,RPL22,6,2,4,0.6666666666666666,-0.12733777204425395,0.09307171184642578
proliferation_E2F_G2M_MYC,NAP1L1,6,2,4,0.6666666666666666,-0.12841354591305676,0.08401556855866128
proliferation_E2F_G2M_MYC,TLE3,6,2,4,0.6666666666666666,-0.13055407578597406,-0.0008585981475938512
proliferation_E2F_G2M_MYC,NCAPD2,6,2,4,0.6666666666666666,-0.13226972470755233,0.05249849677306273
proliferation_E2F_G2M_MYC,PMS2,6,2,4,0.6666666666666666,-0.13463425804057105,-0.6080171183598936
proliferation_E2F_G2M_MYC,UPF1,6,2,4,0.6666666666666666,-0.14818518312932089,-0.259188793017116
proliferation_E2F_G2M_MYC,NUP205,6,2,4,0.6666666666666666,-0.14823239930719112,-0.42030592682713047
proliferation_E2F_G2M_MYC,IMPDH2,6,2,4,0.6666666666666666,-0.15037436955102557,-0.18365399718900277
proliferation_E2F_G2M_MYC,MLH1,6,2,4,0.6666666666666666,-0.15561058411483591,-0.2866669913591385
proliferation_E2F_G2M_MYC,HSPA8,6,2,4,0.6666666666666666,-0.15570748099189843,-0.3688444606383996
proliferation_E2F_G2M_MYC,UBA2,6,2,4,0.6666666666666666,-0.16096425864965752,-0.005481762193207025
proliferation_E2F_G2M_MYC,LIG3,6,2,4,0.6666666666666666,-0.16203415254586528,-0.352117057666438
proliferation_E2F_G2M_MYC,RASAL2,6,2,4,0.6666666666666666,-0.17491904809249376,-0.08190498887203057
proliferation_E2F_G2M_MYC,KIF22,6,2,4,0.6666666666666666,-0.17493985190155706,0.08051671139268583
proliferation_E2F_G2M_MYC,KIF11,6,2,4,0.6666666666666666,-0.1763908933616839,0.09905492678345318
proliferation_E2F_G2M_MYC,BRCA2,6,2,4,0.6666666666666666,-0.1796825392548302,0.16698051018796892
proliferation_E2F_G2M_MYC,RBL1,6,2,4,0.6666666666666666,-0.20844133645727592,0.1767959570474605
proliferation_E2F_G2M_MYC,YWHAE,6,2,4,0.6666666666666666,-0.20906132309829722,-0.625203591975373
proliferation_E2F_G2M_MYC,ESPL1,6,2,4,0.6666666666666666,-0.21285218518889767,0.07667072285368792
proliferation_E2F_G2M_MYC,CCNT1,6,2,4,0.6666666666666666,-0.22266927382018956,-0.17255416208046181
proliferation_E2F_G2M_MYC,AK2,6,2,4,0.6666666666666666,-0.2228524538377909,-0.329520973622669
proliferation_E2F_G2M_MYC,POP7,6,2,4,0.6666666666666666,-0.2229716362493196,-0.5471085582328027
proliferation_E2F_G2M_MYC,CHEK1,6,2,4,0.6666666666666666,-0.22476286367926343,0.09529603558287351
proliferation_E2F_G2M_MYC,ASF1B,6,2,4,0.6666666666666666,-0.22625768337739433,-0.4194042778782599
proliferation_E2F_G2M_MYC,CHEK2,6,2,4,0.6666666666666666,-0.23399200082694638,-0.35070515808800845
proliferation_E2F_G2M_MYC,CCNF,6,2,4,0.6666666666666666,-0.23972394076503734,0.0038167297502696984
proliferation_E2F_G2M_MYC,SYNCRIP,6,2,4,0.6666666666666666,-0.2456195804043952,-0.15734484296195547
proliferation_E2F_G2M_MYC,TXNL4A,6,2,4,0.6666666666666666,-0.2463638824717033,-0.39253440036759407
proliferation_E2F_G2M_MYC,PNN,6,2,4,0.6666666666666666,-0.256014496226349,-0.38511606211259913
proliferation_E2F_G2M_MYC,PSMC3IP,6,2,4,0.6666666666666666,-0.2579551631245057,-0.06234454861591351
proliferation_E2F_G2M_MYC,EWSR1,6,2,4,0.6666666666666666,-0.266897026403462,0.15788104030920416
proliferation_E2F_G2M_MYC,MCM3,6,2,4,0.6666666666666666,-0.26836381105134083,-0.3506255233893625
proliferation_E2F_G2M_MYC,CDK2,6,2,4,0.6666666666666666,-0.2718205227454038,-0.2864457696736085
proliferation_E2F_G2M_MYC,LSM2,6,2,4,0.6666666666666666,-0.2770282446530283,-0.20607641750638317
proliferation_E2F_G2M_MYC,UBE2E1,6,2,4,0.6666666666666666,-0.2809281761033524,-0.34091741219311106
proliferation_E2F_G2M_MYC,POLQ,6,2,4,0.6666666666666666,-0.28225672538784685,-0.2803368764348508
proliferation_E2F_G2M_MYC,RPA1,6,2,4,0.6666666666666666,-0.2826183577109277,-0.4976824015027435
proliferation_E2F_G2M_MYC,CENPM,6,2,4,0.6666666666666666,-0.285712202654978,-0.09822976877715077
proliferation_E2F_G2M_MYC,RAD1,6,2,4,0.6666666666666666,-0.30722701417437537,-0.17038478287399791
proliferation_E2F_G2M_MYC,DKC1,6,2,4,0.6666666666666666,-0.3077915052513388,-0.3538105036708605
proliferation_E2F_G2M_MYC,SUPV3L1,6,2,4,0.6666666666666666,-0.3215861699371076,-0.7884327690924771
proliferation_E2F_G2M_MYC,GLO1,6,2,4,0.6666666666666666,-0.32451072017106275,-0.3780904357946664
proliferation_E2F_G2M_MYC,SRSF3,6,2,4,0.6666666666666666,-0.3291555521278111,-0.10672006090895085
proliferation_E2F_G2M_MYC,WDR90,6,2,4,0.6666666666666666,-0.3468770311798989,-0.5634052647437539
proliferation_E2F_G2M_MYC,GINS1,6,2,4,0.6666666666666666,-0.3486673053244652,-0.22466773727495357
proliferation_E2F_G2M_MYC,TK1,6,2,4,0.6666666666666666,-0.3514078008829258,-0.07546970160319204
proliferation_E2F_G2M_MYC,RFC1,6,2,4,0.6666666666666666,-0.3519469192950061,-0.5319604576455051
proliferation_E2F_G2M_MYC,SF3B3,6,2,4,0.6666666666666666,-0.36295218815714314,-0.650892062131797
proliferation_E2F_G2M_MYC,HMGB2,6,2,4,0.6666666666666666,-0.3640843877066829,-0.13222518767995264
proliferation_E2F_G2M_MYC,CUL4A,6,2,4,0.6666666666666666,-0.3647312890553329,-0.4439225489028933
proliferation_E2F_G2M_MYC,NUP107,6,2,4,0.6666666666666666,-0.3702101749534452,-0.35052779446798166
proliferation_E2F_G2M_MYC,DCTPP1,6,2,4,0.6666666666666666,-0.3715720481209186,-0.5472336599328105
proliferation_E2F_G2M_MYC,RPL18,6,2,4,0.6666666666666666,-0.3920770748949081,-0.2446193458627479
proliferation_E2F_G2M_MYC,HIRA,6,2,4,0.6666666666666666,-0.4001710491996401,-0.36256568836595854
proliferation_E2F_G2M_MYC,SRSF7,6,2,4,0.6666666666666666,-0.42063566980258404,0.03920132037681238
proliferation_E2F_G2M_MYC,POLD3,6,2,4,0.6666666666666666,-0.4271324000793254,-0.35239648523930067
proliferation_E2F_G2M_MYC,DEK,6,2,4,0.6666666666666666,-0.43365621076043837,0.0197006852834047
proliferation_E2F_G2M_MYC,HNRNPA3,6,2,4,0.6666666666666666,-0.4367206351411297,-0.38385575510154274
proliferation_E2F_G2M_MYC,CENPF,6,2,4,0.6666666666666666,-0.44940342510804865,-0.05171678304467531
proliferation_E2F_G2M_MYC,RAD54L,6,2,4,0.6666666666666666,-0.45374164335369394,-0.10746519078063695
proliferation_E2F_G2M_MYC,GINS2,6,2,4,0.6666666666666666,-0.45401074449887446,-0.5175241419872144
proliferation_E2F_G2M_MYC,MMS22L,6,2,4,0.6666666666666666,-0.454963866616941,-0.5082154477860298
proliferation_E2F_G2M_MYC,SMC2,6,2,4,0.6666666666666666,-0.45819311369658494,-0.3971559199672423
proliferation_E2F_G2M_MYC,CDC7,6,2,4,0.6666666666666666,-0.4590526330055712,-0.4300114805079979
proliferation_E2F_G2M_MYC,TYMS,6,2,4,0.6666666666666666,-0.4599008097739813,-0.09194354176032633
proliferation_E2F_G2M_MYC,BRMS1L,6,2,4,0.6666666666666666,-0.4756081593725559,-0.22594354449048504
proliferation_E2F_G2M_MYC,PCNA,6,2,4,0.6666666666666666,-0.47679971113471986,-0.05310213825945642
proliferation_E2F_G2M_MYC,ING3,6,2,4,0.6666666666666666,-0.48828600138324985,-0.3564944122593932
proliferation_E2F_G2M_MYC,MTHFD2,6,2,4,0.6666666666666666,-0.4968253051862933,-0.3601530710285514
proliferation_E2F_G2M_MYC,FANCC,6,2,4,0.6666666666666666,-0.4969807338743959,-0.7426784684411251
proliferation_E2F_G2M_MYC,EXOSC5,6,2,4,0.6666666666666666,-0.49892818765901104,-0.6798497592343155
proliferation_E2F_G2M_MYC,ORC5,6,2,4,0.6666666666666666,-0.5089361812260648,-0.32308525969600116
proliferation_E2F_G2M_MYC,SERBP1,6,2,4,0.6666666666666666,-0.5129908355842624,-0.32960215507782714
proliferation_E2F_G2M_MYC,ABL1,6,2,4,0.6666666666666666,-0.5225328007261535,-0.4735307136510524
proliferation_E2F_G2M_MYC,ATF5,6,2,4,0.6666666666666666,-0.5354769052773172,-0.2733081296055185
proliferation_E2F_G2M_MYC,LYAR,6,2,4,0.6666666666666666,-0.5567884827708963,-0.5261447498733697
proliferation_E2F_G2M_MYC,ZW10,6,2,4,0.6666666666666666,-0.5577931085424641,-0.5304753173182962
proliferation_E2F_G2M_MYC,CBX5,6,2,4,0.6666666666666666,-0.558833530141593,-0.2802501009684734
proliferation_E2F_G2M_MYC,MYBL2,6,2,4,0.6666666666666666,-0.5674967116277071,-0.5892241137958082
proliferation_E2F_G2M_MYC,ETF1,6,2,4,0.6666666666666666,-0.5851751247971401,-0.7232394713316815
proliferation_E2F_G2M_MYC,LIG1,6,2,4,0.6666666666666666,-0.6064901068922326,-0.24948013915601064
proliferation_E2F_G2M_MYC,RPS3,6,2,4,0.6666666666666666,-0.6321760071646189,-0.6217889417051112
proliferation_E2F_G2M_MYC,POLE3,6,2,4,0.6666666666666666,-0.6594434139182617,-0.7433416393046756
proliferation_E2F_G2M_MYC,RAD23B,6,2,4,0.6666666666666666,-0.6914268913142785,-0.6475049167571109
proliferation_E2F_G2M_MYC,NOC4L,6,2,4,0.6666666666666666,-0.6937164216363056,-0.5180971476686653
proliferation_E2F_G2M_MYC,NAA38,6,2,4,0.6666666666666666,-0.6994806072267874,-0.45548919838164253
proliferation_E2F_G2M_MYC,POLD1,6,2,4,0.6666666666666666,-0.7395027471178597,-0.4675626574620236
proliferation_E2F_G2M_MYC,MCM4,6,2,4,0.6666666666666666,-0.7473885388429804,-0.38643970479955786
proliferation_E2F_G2M_MYC,SRSF10,6,2,4,0.6666666666666666,-0.7486604971193043,-0.6083282394368316
proliferation_E2F_G2M_MYC,HNRNPD,6,2,4,0.6666666666666666,-0.7571749612206213,-0.19932784608145782
proliferation_E2F_G2M_MYC,SLC19A1,6,2,4,0.6666666666666666,-0.7577509840122199,-0.7638462413232868
proliferation_E2F_G2M_MYC,SET,6,2,4,0.6666666666666666,-0.8276837767688441,-0.8190746504434611
proliferation_E2F_G2M_MYC,TFB2M,6,2,4,0.6666666666666666,-0.8327978497287465,-0.7005337604849338
proliferation_E2F_G2M_MYC,STARD7,6,2,4,0.6666666666666666,-0.840910957663804,-0.6652094744013003
proliferation_E2F_G2M_MYC,DDX21,6,2,4,0.6666666666666666,-0.9188165914012729,-0.7835551714290966
proliferation_E2F_G2M_MYC,CDK4,6,2,4,0.6666666666666666,-0.9244278885132844,-0.9193364662167204
proliferation_E2F_G2M_MYC,KPNB1,6,2,4,0.6666666666666666,-0.9718633397852987,-0.664466836362678
proliferation_E2F_G2M_MYC,SLC7A1,6,2,4,0.6666666666666666,-1.0160986931994613,-0.6034073138092505
proliferation_E2F_G2M_MYC,NOLC1,6,2,4,0.6666666666666666,-1.1062987675520952,-1.1075433245608393
proliferation_E2F_G2M_MYC,CTPS1,3,1,2,0.6666666666666666,-1.632640502833036,-0.9217522262225967
proliferation_E2F_G2M_MYC,KIF20B,6,3,3,0.5,0.575495492310079,0.6771508212601832
proliferation_E2F_G2M_MYC,MKI67,6,3,3,0.5,0.5475017932673885,0.3919003424455201
proliferation_E2F_G2M_MYC,NASP,6,3,3,0.5,0.46006617287727924,0.07318746577105868
proliferation_E2F_G2M_MYC,POLE,6,3,3,0.5,0.45496701559189373,0.4877362051560569
proliferation_E2F_G2M_MYC,KIF5B,6,3,3,0.5,0.42643960679199167,0.5150647223380839
proliferation_E2F_G2M_MYC,NUP153,6,3,3,0.5,0.38046654848008843,0.018438961893693245
proliferation_E2F_G2M_MYC,NCL,4,2,2,0.5,0.3432839017114812,0.18838550121990963
proliferation_E2F_G2M_MYC,TCF19,6,3,3,0.5,0.32501553913506837,0.18105640970797063
proliferation_E2F_G2M_MYC,LDHA,6,3,3,0.5,0.31677703642608684,0.4993009166123783
proliferation_E2F_G2M_MYC,PRMT3,6,3,3,0.5,0.3042105441510471,0.30153643570222843
proliferation_E2F_G2M_MYC,CSE1L,6,3,3,0.5,0.30151151553298794,0.07651442184426997
proliferation_E2F_G2M_MYC,RRM1,6,3,3,0.5,0.28768686425103684,0.3795663362257731
proliferation_E2F_G2M_MYC,MAP3K6,6,3,3,0.5,0.2842930881117338,0.20839043704797877
proliferation_E2F_G2M_MYC,SNRPD3,6,3,3,0.5,0.2612276984019054,0.028160820729123442
