module,collection,n_trajectories,n_positive,n_negative,consistency_fraction,direction,median_nes,mean_nes,min_abs_nes,n_fdr_qval_025,universal_consistent_5of6,universal_consistent_4of6
REACTOME::REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE,REACTOME,6,3,3,0.5,positive,0.01354705938205858,-0.02692992247698489,0.7819172752233448,0,False,False
REACTOME::REACTOME_FATTY_ACID_METABOLISM,REACTOME,6,3,3,0.5,positive,0.01325687972851114,0.048382618446444814,0.9756551363988702,0,False,False
REACTOME::REACTOME_N_GLYCAN_TRIMMING_IN_THE_ER_AND_CALNEXIN_CALRETICULIN_CYCLE,REACTOME,6,3,3,0.5,positive,0.01306698638748055,-0.052578734075578504,0.6626010751150972,0,False,False
COESSENTIALITY::1313::,COESSENTIALITY,6,3,3,0.5,positive,0.012974220692250349,0.05181608774291809,0.6757338252868479,0,False,False
REACTOME::REACTOME_BETA_OXIDATION_OF_OCTANOYL_COA_TO_HEXANOYL_COA,REACTOME,6,3,3,0.5,positive,0.01286993449502516,0.019826705494678392,0.9873847286877211,0,False,False
REACTOME::REACTOME_CDC42_GTPASE_CYCLE,REACTOME,6,3,3,0.5,positive,0.012444192141340349,0.040832788602647864,0.8412425311167935,0,False,False
COESSENTIALITY::232::biological process:glycosphingolipid metabolic process,COESSENTIALITY,6,3,3,0.5,positive,0.012397278066715478,-0.01763364597289317,0.8304504630095293,4,False,False
REACTOME::REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,REACTOME,6,3,3,0.5,positive,0.012103981749366166,0.10289563600423934,0.6760534675290584,0,False,False
REACTOME::REACTOME_PI5P_REGULATES_TP53_ACETYLATION,REACTOME,6,3,3,0.5,positive,0.011868698605298877,-0.0796412193884496,0.7222171438155911,1,False,False
COESSENTIALITY::201::,COESSENTIALITY,6,3,3,0.5,positive,0.011636057791201304,0.0195003390647015,0.8667691160112225,0,False,False
REACTOME::REACTOME_CLASS_C_3_METABOTROPIC_GLUTAMATE_PHEROMONE_RECEPTORS,REACTOME,6,3,3,0.5,positive,0.01160566601441515,-0.013686878646393508,0.8364306185236513,0,False,False
HALLMARK::HALLMARK_ANGIOGENESIS,HALLMARK,6,3,3,0.5,positive,0.011289674393325955,0.06815807832714249,0.7750292115057366,0,False,False
COESSENTIALITY::1053::biological process:ion transport,COESSENTIALITY,6,3,3,0.5,positive,0.01071803555973544,0.11715419638034569,0.638301731477464,0,False,False
REACTOME::REACTOME_NUCLEAR_PORE_COMPLEX_NPC_DISASSEMBLY,REACTOME,6,3,3,0.5,positive,0.010609770581003264,-0.10251756956036158,0.8395885384730178,2,False,False
COESSENTIALITY::764::biological process:Golgi to plasma membrane transport,COESSENTIALITY,6,3,3,0.5,positive,0.010491316652587512,-0.021684624420969818,0.6931541947717723,0,False,False
REACTOME::REACTOME_RAC1_GTPASE_CYCLE,REACTOME,6,3,3,0.5,positive,0.010483913284040192,0.004485006673240144,0.9415348646907978,0,False,False
REACTOME::REACTOME_SEMAPHORIN_INTERACTIONS,REACTOME,6,3,3,0.5,positive,0.010395633683781047,0.05764004917194909,0.7043478176194985,0,False,False
REACTOME::REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,REACTOME,6,3,3,0.5,positive,0.010345064638329904,0.06039945999074703,0.8749947976117732,0,False,False
COESSENTIALITY::833::biological process:protein refolding,COESSENTIALITY,6,3,3,0.5,positive,0.010292780554124248,-0.020944624746195257,0.676751770633258,0,False,False
COESSENTIALITY::41::biological process:cellular response to cytokine stimulus,COESSENTIALITY,6,3,3,0.5,positive,0.009905844066335545,-0.05163504495355986,1.2747153149616552,4,False,False
COESSENTIALITY::1412::cellular component:cytosolic large ribosomal subunit,COESSENTIALITY,6,3,3,0.5,positive,0.009869556863505491,-0.0520396964887276,0.7678785934166739,0,False,False
REACTOME::REACTOME_SYNAPTIC_ADHESION_LIKE_MOLECULES,REACTOME,6,3,3,0.5,positive,0.009864037124996783,-0.17223960127681304,0.8483761065473197,1,False,False
REACTOME::REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,REACTOME,6,3,3,0.5,positive,0.009854838658005516,0.034530318499996326,0.720588561127161,0,False,False
REACTOME::REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS,REACTOME,6,3,3,0.5,positive,0.008510094659908263,0.020621636013498274,0.9928803059853533,0,False,False
COESSENTIALITY::846::molecular function:ubiquitin conjugating enzyme binding,COESSENTIALITY,6,3,3,0.5,positive,0.00826565516121236,-0.026991803229759286,1.294159975565867,3,False,False
"CORUM::5596::LINC complex, quiescent cells",CORUM,6,3,3,0.5,positive,0.007791335691575474,-9.4654793150258e-05,0.7549105465899362,0,False,False
REACTOME::REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,REACTOME,6,3,3,0.5,positive,0.007590493495734207,-0.027077885644562722,0.8228972415573294,0,False,False
REACTOME::REACTOME_SEROTONIN_NEUROTRANSMITTER_RELEASE_CYCLE,REACTOME,6,3,3,0.5,positive,0.007457074867629809,0.06027511704098876,0.8435112633726548,1,False,False
REACTOME::REACTOME_CONJUGATION_OF_BENZOATE_WITH_GLYCINE,REACTOME,6,3,3,0.5,positive,0.006682028735586598,0.07512362789909009,0.696122079134855,0,False,False
COESSENTIALITY::1122::,COESSENTIALITY,6,3,3,0.5,positive,0.006667673029391363,0.014082933470196105,0.7592530365135473,0,False,False
COESSENTIALITY::955::biological process:regulation of membrane potential,COESSENTIALITY,6,3,3,0.5,positive,0.006462488867798821,0.10047112935390935,0.983364350243852,1,False,False
COESSENTIALITY::336::molecular function:nucleosome binding,COESSENTIALITY,6,3,3,0.5,positive,0.005976397105462994,-0.1301812285789465,0.6303860487667411,0,False,False
COESSENTIALITY::1551::,COESSENTIALITY,6,3,3,0.5,positive,0.005854609795113985,0.03698436549305465,1.1524785253468368,0,False,False
COESSENTIALITY::300::biological process:homophilic cell adhesion via plasma membrane adhesion molecules,COESSENTIALITY,6,3,3,0.5,positive,0.005816401033933327,-0.050137021307306774,0.78523328245085,0,False,False
COESSENTIALITY::532::biological process:regulation of immune response,COESSENTIALITY,6,3,3,0.5,positive,0.0057937028541070745,-0.0010826303324487456,0.8589122994886474,1,False,False
REACTOME::REACTOME_FORMATION_OF_THE_EMBRYONIC_STEM_CELL_BAF_ESBAF_COMPLEX,REACTOME,6,3,3,0.5,positive,0.00577115431191777,0.05960189149249815,0.9001665693221207,0,False,False
COESSENTIALITY::1119::,COESSENTIALITY,6,3,3,0.5,positive,0.005732673551409773,0.05818807339939558,0.6957046127899914,0,False,False
COESSENTIALITY::506::biological process:biomineral tissue development,COESSENTIALITY,6,3,3,0.5,positive,0.005719729925002359,-0.062062291475342,1.258351612314327,3,False,False
REACTOME::REACTOME_SYNTHESIS_OF_WYBUTOSINE_AT_G37_OF_TRNA_PHE,REACTOME,6,3,3,0.5,positive,0.0052262251208332056,-0.008024427163596507,0.6490633632980902,0,False,False
COESSENTIALITY::425::cellular component:polysomal ribosome,COESSENTIALITY,6,3,3,0.5,positive,0.005207109773123275,0.0011357462840893562,0.8615583416269187,0,False,False
REACTOME::REACTOME_NEGATIVE_REGULATION_OF_NMDA_RECEPTOR_MEDIATED_NEURONAL_TRANSMISSION,REACTOME,6,3,3,0.5,positive,0.005023636114520502,-0.1098982910238825,0.951392134153555,1,False,False
REACTOME::REACTOME_TRAFFICKING_OF_AMPA_RECEPTORS,REACTOME,6,3,3,0.5,positive,0.00494215611029486,0.0656070068857554,0.6389520145727091,0,False,False
"CORUM::2922::LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated",CORUM,6,3,3,0.5,positive,0.0048437300243719394,0.0543308863041862,0.6505061241406372,0,False,False
REACTOME::REACTOME_RSK_ACTIVATION,REACTOME,6,3,3,0.5,positive,0.004674366408569608,-0.08645025525438561,0.6954657828764089,0,False,False
REACTOME::REACTOME_DNA_REPAIR,REACTOME,6,3,3,0.5,positive,0.0046565534332170255,-0.11365833375477441,0.8471774602634463,0,False,False
COESSENTIALITY::751::,COESSENTIALITY,6,3,3,0.5,positive,0.004400891575374155,-0.0599523496378106,1.1153049985069663,0,False,False
"CORUM::1470::pRb2/p130-multimolecular complex (DNMT1, E2F5, SuV39H1, HDAC1, RBL2)",CORUM,6,3,3,0.5,positive,0.0038220913242117405,-0.1843618400510667,0.5375961735925866,0,False,False
COESSENTIALITY::1317::molecular function:ubiquitin conjugating enzyme activity,COESSENTIALITY,6,3,3,0.5,positive,0.00348208078890877,0.025309326594722365,0.9078388284255291,0,False,False
CORUM::835::6S methyltransferase and RG-containing Sm proteins complex,CORUM,6,3,3,0.5,positive,0.0034482204686308027,-0.09605996290826806,0.5556295041299195,0,False,False
HALLMARK::HALLMARK_FATTY_ACID_METABOLISM,HALLMARK,6,3,3,0.5,positive,0.0030209004276746665,-0.004064096771465853,0.7960219896955024,0,False,False
COESSENTIALITY::1025::biological process:activation of protein kinase B activity,COESSENTIALITY,6,3,3,0.5,positive,0.003009424332760302,-0.09050841003452563,0.6826300402535902,1,False,False
REACTOME::REACTOME_SYNTHESIS_OF_DIPHTHAMIDE_EEF2,REACTOME,6,3,3,0.5,positive,0.002756621427960959,-0.06128781658626359,1.2465014690742724,1,False,False
REACTOME::REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES,REACTOME,6,3,3,0.5,positive,0.00270547582790992,0.04529260281658291,0.882326800646619,3,False,False
COESSENTIALITY::371::molecular function:TBP-class protein binding,COESSENTIALITY,6,3,3,0.5,positive,0.002374856015381399,-0.023087187116837955,0.6967358324225065,0,False,False
REACTOME::REACTOME_THROMBIN_SIGNALLING_THROUGH_PROTEINASE_ACTIVATED_RECEPTORS_PARS,REACTOME,6,3,3,0.5,positive,0.00233460025011073,-0.00025506077707180647,0.9457529849427677,0,False,False
REACTOME::REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1,REACTOME,6,3,3,0.5,positive,0.0023189683255813165,-0.022099795012892647,1.1836375864567823,1,False,False
CORUM::867::TRAP-SMCC mediator complex,CORUM,6,3,3,0.5,positive,0.0021995456527644786,0.04989990282617529,0.6025709159704673,2,False,False
REACTOME::REACTOME_HIV_ELONGATION_ARREST_AND_RECOVERY,REACTOME,6,3,3,0.5,positive,0.0020473670877819705,0.11266848701151781,0.9647169442522346,1,False,False
CORUM::1009::TFIIH transcription factor complex,CORUM,6,3,3,0.5,positive,0.0020016486427367197,-0.043998375498402874,0.5652500792932597,0,False,False
CORUM::1029::TFIIH transcription factor complex,CORUM,6,3,3,0.5,positive,0.0020016486427367197,-0.043998375498402874,0.5652500792932597,0,False,False
CORUM::596::SIN3-HDAC-SAP30-ARID4 complex,CORUM,6,3,3,0.5,positive,0.0017813405232821045,0.023734859425114812,0.5945704239237098,0,False,False
CORUM::695::SIN3-HDAC-SAP30-ARID4 complex,CORUM,6,3,3,0.5,positive,0.0017813405232821045,0.023734859425114812,0.5945704239237098,0,False,False
CORUM::698::SIN3-HDAC-SAP30-ARID4 complex,CORUM,6,3,3,0.5,positive,0.0017813405232821045,0.023734859425114812,0.5945704239237098,0,False,False
COESSENTIALITY::1521::biological process:glycogen metabolic process,COESSENTIALITY,6,3,3,0.5,positive,0.0017024385325069558,0.1356224381506144,0.6431037154888918,0,False,False
REACTOME::REACTOME_INTERLEUKIN_6_SIGNALING,REACTOME,6,3,3,0.5,positive,0.0013330648179235016,0.13682933193013766,1.0214946593215048,2,False,False
COESSENTIALITY::1142::,COESSENTIALITY,6,3,3,0.5,positive,0.000922351510885655,-0.12271110450151639,0.7364679117488101,1,False,False
COESSENTIALITY::76::molecular function:collagen binding,COESSENTIALITY,6,3,3,0.5,positive,0.0009012472524445592,-0.0002576081991312318,0.9559404842547614,1,False,False
COESSENTIALITY::597::,COESSENTIALITY,6,3,3,0.5,positive,0.0006999887827543461,-0.13108107339791494,0.6216765604771128,0,False,False
COESSENTIALITY::1147::molecular function:nuclear localization sequence binding,COESSENTIALITY,6,3,3,0.5,positive,0.0006193350443918222,-0.1913510853058323,0.7973477770504874,1,False,False
REACTOME::REACTOME_BICARBONATE_TRANSPORTERS,REACTOME,6,3,3,0.5,positive,-3.8887463433001646e-05,-0.06317465530282224,0.981667528854889,0,False,False
REACTOME::REACTOME_HIV_TRANSCRIPTION_ELONGATION,REACTOME,6,3,3,0.5,positive,-5.301654948430823e-05,0.10008551539053508,0.8204692181452516,0,False,False
COESSENTIALITY::1570::biological process:ribosomal large subunit assembly,COESSENTIALITY,6,3,3,0.5,positive,-0.00019323033472679052,0.08864006219504812,0.7042304299568666,2,False,False
COESSENTIALITY::240::biological process:hippo signaling,COESSENTIALITY,6,3,3,0.5,positive,-0.0002000519772836773,-0.05845908207644216,1.0937348926559096,0,False,False
COESSENTIALITY::184::biological process:complement activation,COESSENTIALITY,6,3,3,0.5,positive,-0.000534948010451286,-0.015540473485301262,1.2149551938246512,2,False,False
COESSENTIALITY::253::cellular component:cytoplasmic stress granule,COESSENTIALITY,6,3,3,0.5,positive,-0.0006035130679765133,0.07308723698884088,0.7542044160051689,0,False,False
REACTOME::REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,REACTOME,6,3,3,0.5,positive,-0.0008167803364296233,-0.010536482386625004,0.9740424583196644,0,False,False
REACTOME::REACTOME_SIGNALLING_TO_RAS,REACTOME,6,3,3,0.5,positive,-0.0013563600995588065,-0.012737345656275323,0.8746470390349734,0,False,False
COESSENTIALITY::1817::,COESSENTIALITY,6,3,3,0.5,positive,-0.0014063442649205893,0.09330746120301447,0.9130365920793795,1,False,False
COESSENTIALITY::705::,COESSENTIALITY,6,3,3,0.5,positive,-0.001662396400699373,0.0009955754727062893,0.8030374244477808,0,False,False
REACTOME::REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY,REACTOME,6,3,3,0.5,positive,-0.0019376215250563877,0.06951816117766713,0.8146615381725916,0,False,False
COESSENTIALITY::243::cellular component:U4/U6 x U5 tri-snRNP complex,COESSENTIALITY,6,3,3,0.5,positive,-0.0026101910269397677,-0.025731469037126125,0.6857453939314504,0,False,False
REACTOME::REACTOME_CREB1_PHOSPHORYLATION_THROUGH_THE_ACTIVATION_OF_CAMKII_CAMKK_CAMKIV_CASCASDE,REACTOME,6,3,3,0.5,positive,-0.0026381291865947842,-0.02460183014788092,0.8863401466837807,0,False,False
CORUM::149::PBAF complex (Polybromo- and BAF containing complex),CORUM,6,3,3,0.5,positive,-0.002646682602003403,0.10439244565424771,0.7674713959880906,0,False,False
REACTOME::REACTOME_REGULATION_OF_IFNG_SIGNALING,REACTOME,6,3,3,0.5,positive,-0.003151299584021716,0.03571131972489272,0.9221844814483212,3,False,False
COESSENTIALITY::223::biological process:protein N-linked glycosylation,COESSENTIALITY,6,3,3,0.5,positive,-0.0032555273784007355,0.008099992401910098,0.7198021724886587,0,False,False
REACTOME::REACTOME_EARLY_PHASE_OF_HIV_LIFE_CYCLE,REACTOME,6,3,3,0.5,positive,-0.0033683395145131523,0.003925772187869196,0.946004385376398,2,False,False
REACTOME::REACTOME_FOLDING_OF_ACTIN_BY_CCT_TRIC,REACTOME,6,3,3,0.5,positive,-0.0039497850766693765,-0.11918062790596708,0.8262954473715293,0,False,False
REACTOME::REACTOME_DISEASES_OF_METABOLISM,REACTOME,6,3,3,0.5,positive,-0.0040229812501260676,0.012559117388351785,0.8732561261821377,0,False,False
"CORUM::485::TFIID complex, B-cell specific",CORUM,6,3,3,0.5,positive,-0.004278730322573088,-0.008674682143163656,0.7083235011838365,0,False,False
COESSENTIALITY::1869::biological process:positive regulation of Rho protein signal transduction,COESSENTIALITY,6,3,3,0.5,positive,-0.00452106005987335,0.06432490034933651,0.8120375935488763,4,False,False
CORUM::1189::DNA double-strand break end-joining complex,CORUM,6,3,3,0.5,positive,-0.004985644159449021,0.14018617026290706,1.2465497125477727,2,False,False
REACTOME::REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,REACTOME,6,3,3,0.5,positive,-0.006033797056072154,0.09266073493296924,0.6600151630138579,0,False,False
COESSENTIALITY::830::cellular component:desmosome,COESSENTIALITY,6,3,3,0.5,positive,-0.006062104222187725,0.06528437750551869,0.7558659461882613,0,False,False
REACTOME::REACTOME_BACTERIAL_INFECTION_PATHWAYS,REACTOME,6,3,3,0.5,positive,-0.006123562552816431,-0.0006953787196887218,0.8261899823748952,0,False,False
COESSENTIALITY::1416::biological process:peripheral nervous system development,COESSENTIALITY,6,3,3,0.5,positive,-0.006210840981777599,-0.11780179713581561,0.7748381301501323,0,False,False
COESSENTIALITY::170::,COESSENTIALITY,6,3,3,0.5,positive,-0.006265802241612106,-0.01968032740884677,0.734346742691554,1,False,False
REACTOME::REACTOME_RESPIRATORY_SYNCYTIAL_VIRUS_RSV_ATTACHMENT_AND_ENTRY,REACTOME,6,3,3,0.5,positive,-0.0065576521129470655,0.02439632282268041,0.7786888617409021,0,False,False
REACTOME::REACTOME_VEGF_LIGAND_RECEPTOR_INTERACTIONS,REACTOME,6,3,3,0.5,positive,-0.0066932063511429,-0.008551027271854528,0.9391993528796657,0,False,False
REACTOME::REACTOME_O_GLYCOSYLATION_OF_TSR_DOMAIN_CONTAINING_PROTEINS,REACTOME,6,3,3,0.5,positive,-0.006895659010055011,0.04321372739275594,0.9837325145162074,0,False,False
"CORUM::5589::LINC complex, S-phase",CORUM,6,3,3,0.5,positive,-0.007595940192447803,0.033504928348626284,0.8642360855964808,0,False,False
REACTOME::REACTOME_TLR3_MEDIATED_TICAM1_DEPENDENT_PROGRAMMED_CELL_DEATH,REACTOME,6,3,3,0.5,positive,-0.007867878809712125,-4.506634127500927e-05,0.8890717780460137,2,False,False
COESSENTIALITY::111::biological process:regulation of vasoconstriction,COESSENTIALITY,6,3,3,0.5,positive,-0.007926348730854904,-0.025340623441298282,0.8560298472406993,0,False,False
REACTOME::REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,REACTOME,6,3,3,0.5,positive,-0.008087035866824577,-0.04327669008905569,0.7206559671807162,0,False,False
CORUM::726::DDB2 complex,CORUM,6,3,3,0.5,positive,-0.008510458467391402,-0.1643876781032456,0.800482047172401,0,False,False
COESSENTIALITY::885::biological process:regulation of transcription from RNA polymerase II promoter in response to hypoxia,COESSENTIALITY,6,3,3,0.5,positive,-0.008649824607062706,0.0034836966244138714,0.7065776583634132,0,False,False
REACTOME::REACTOME_DAG_AND_IP3_SIGNALING,REACTOME,6,3,3,0.5,positive,-0.008678867483410346,-0.05573458844704463,0.740818900524002,0,False,False
REACTOME::REACTOME_SUMOYLATION_OF_RNA_BINDING_PROTEINS,REACTOME,6,3,3,0.5,positive,-0.008740020752129207,-0.09186596866474546,1.023001737156877,2,False,False
REACTOME::REACTOME_SEMA3A_PAK_DEPENDENT_AXON_REPULSION,REACTOME,6,3,3,0.5,positive,-0.009064189801101408,0.0548167805663628,0.6768015341299285,0,False,False
REACTOME::REACTOME_INTERFERON_SIGNALING,REACTOME,6,3,3,0.5,positive,-0.00940798751778349,-0.08004834738467963,0.9543091951574347,0,False,False
REACTOME::REACTOME_RAS_PROCESSING,REACTOME,6,3,3,0.5,positive,-0.009760730649904292,0.03665299779034039,0.7869150541770995,0,False,False
REACTOME::REACTOME_SYNTHESIS_OF_IP3_AND_IP4_IN_THE_CYTOSOL,REACTOME,6,3,3,0.5,positive,-0.01001655753534686,0.09998191067649172,0.8810319973627037,0,False,False
CURATED::IRE1_XBP1,CURATED,6,3,3,0.5,positive,-0.010110963983832988,-0.004514893735749333,0.6481992997376588,0,False,False
COESSENTIALITY::895::biological process:dopaminergic neuron differentiation,COESSENTIALITY,6,3,3,0.5,positive,-0.010291650387150075,0.009579331410297856,0.7192201470138707,0,False,False
REACTOME::REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,REACTOME,6,3,3,0.5,positive,-0.010476462484386218,0.0033193678514112923,0.6248593756573757,0,False,False
COESSENTIALITY::1134::,COESSENTIALITY,6,3,3,0.5,positive,-0.010604588906891588,0.10702212934302839,0.7221152101989241,0,False,False
REACTOME::REACTOME_SIGNALING_BY_NTRK3_TRKC,REACTOME,6,3,3,0.5,positive,-0.010723641597103095,0.024066526940322002,0.7498976677410191,0,False,False
CURATED::ATF6_proteostasis,CURATED,6,3,3,0.5,positive,-0.011037476069273022,0.011699224931108532,0.8550328969765085,1,False,False
REACTOME::REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,REACTOME,6,3,3,0.5,positive,-0.011066479621179681,0.018054118747447185,1.0322445818837764,0,False,False
CORUM::6671::PI4K2A-WASH complex,CORUM,6,3,3,0.5,positive,-0.011408919672688034,-0.1986063781297709,0.6820415866483523,0,False,False
COESSENTIALITY::1692::biological process:negative regulation of translation,COESSENTIALITY,6,3,3,0.5,positive,-0.011453978601639159,0.07994063653395024,0.9876380529346219,1,False,False
