gene,background,observed_background_vulnerability_rho,empirical_p_value,n_permutations,n_trajectories_combined
SOX4,HT29,0.2972582972582973,0.029970029970029972,1000,1
SOX5,HT29,0.3005772005772005,0.01998001998001998,1000,1
SOX6,HT29,0.0274170274170274,0.8541458541458542,1000,1
SOX7,HT29,0.1872294372294372,0.19880119880119881,1000,1
SOX8,HT29,-0.0368686868686868,0.8071928071928072,1000,1
SOX9,HT29,-0.5318903318903319,0.000999000999000999,1000,1
SP1,HT29,0.0272727272727272,0.8261738261738262,1000,1
SP100,HT29,0.1116883116883116,0.4435564435564436,1000,1
SP110,HT29,0.158080808080808,0.23976023976023977,1000,1
SP140,HT29,0.0034632034632034,0.984015984015984,1000,1
SP140L,HT29,0.0933621933621933,0.5054945054945055,1000,1
SP2,HT29,-0.0691197691197691,0.6223776223776224,1000,1
SP3,HT29,0.2182539682539682,0.11788211788211789,1000,1
SP4,HT29,0.1634199134199134,0.24375624375624375,1000,1
SP5,HT29,0.0101010101010101,0.9440559440559441,1000,1
SP6,HT29,0.2858585858585858,0.03496503496503497,1000,1
SP7,HT29,0.0315295815295815,0.8111888111888111,1000,1
SP8,HT29,-0.1024531024531024,0.4645354645354645,1000,1
SP9,HT29,-0.0708513708513708,0.6223776223776224,1000,1
SPA17,HT29,0.2054112554112554,0.13686313686313686,1000,1
SPAAR,HT29,,0.000999000999000999,1000,1
SPACA1,HT29,0.0388167388167388,0.7792207792207793,1000,1
SPACA3,HT29,0.2036796536796536,0.15884115884115885,1000,1
SPACA4,HT29,0.2391774891774891,0.06793206793206794,1000,1
SPACA6,HT29,,0.000999000999000999,1000,1
SPACA7,HT29,0.2062770562770562,0.13886113886113885,1000,1
SPACA9,HT29,0.2086580086580086,0.12087912087912088,1000,1
SPACDR,HT29,0.0172438672438672,0.8951048951048951,1000,1
SPADH,HT29,,0.000999000999000999,1000,1
SPAG1,HT29,0.0142135642135642,0.926073926073926,1000,1
SPAG16,HT29,0.0227994227994228,0.8861138861138861,1000,1
SPAG17,HT29,0.1056277056277056,0.4645354645354645,1000,1
SPAG4,HT29,-0.0554112554112554,0.6893106893106893,1000,1
SPAG5,HT29,0.0668831168831168,0.6213786213786214,1000,1
SPAG6,HT29,0.1777777777777777,0.1878121878121878,1000,1
SPAG7,HT29,-0.2185425685425685,0.11388611388611389,1000,1
SPAG8,HT29,0.0352092352092352,0.7842157842157842,1000,1
SPAG9,HT29,0.1440836940836941,0.2827172827172827,1000,1
SPAM1,HT29,-0.1453102453102453,0.2837162837162837,1000,1
SPANXB1,HT29,,0.000999000999000999,1000,1
SPANXN1,HT29,,0.000999000999000999,1000,1
SPANXN2,HT29,0.0885281385281385,0.5334665334665335,1000,1
SPANXN3,HT29,0.1318181818181818,0.36363636363636365,1000,1
SPANXN4,HT29,0.03001443001443,0.8331668331668332,1000,1
SPANXN5,HT29,,0.000999000999000999,1000,1
SPARC,HT29,-0.0583694083694083,0.6583416583416584,1000,1
SPARCL1,HT29,-0.0397546897546897,0.7642357642357642,1000,1
SPART,HT29,-0.037085137085137,0.8201798201798202,1000,1
SPAST,HT29,0.06002886002886,0.6433566433566433,1000,1
SPATA1,HT29,,0.000999000999000999,1000,1
SPATA12,HT29,-0.1404761904761904,0.3086913086913087,1000,1
SPATA13,HT29,0.0445165945165945,0.7592407592407593,1000,1
SPATA16,HT29,-0.1727994227994227,0.2047952047952048,1000,1
SPATA17,HT29,0.0261183261183261,0.8361638361638362,1000,1
SPATA18,HT29,-0.1085137085137085,0.4205794205794206,1000,1
SPATA19,HT29,-0.08001443001443,0.5464535464535465,1000,1
SPATA2,HT29,-0.156060606060606,0.26573426573426573,1000,1
SPATA20,HT29,0.1616883116883117,0.2217782217782218,1000,1
SPATA21,HT29,-0.1046176046176046,0.46153846153846156,1000,1
SPATA22,HT29,-0.0432900432900432,0.7542457542457542,1000,1
SPATA24,HT29,0.0252525252525252,0.8431568431568431,1000,1
SPATA25,HT29,0.0935064935064935,0.5094905094905094,1000,1
SPATA2L,HT29,-0.0258297258297258,0.8671328671328671,1000,1
SPATA3,HT29,-0.1236652236652236,0.3906093906093906,1000,1
SPATA31A1,HT29,,0.000999000999000999,1000,1
SPATA31A3,HT29,,0.000999000999000999,1000,1
SPATA31A6,HT29,,0.000999000999000999,1000,1
SPATA31A7,HT29,,0.000999000999000999,1000,1
SPATA31C2,HT29,,0.000999000999000999,1000,1
SPATA31D1,HT29,,0.000999000999000999,1000,1
SPATA31E1,HT29,0.0843434343434343,0.5194805194805194,1000,1
SPATA32,HT29,0.1335497835497835,0.3166833166833167,1000,1
SPATA33,HT29,-0.0621212121212121,0.6383616383616384,1000,1
SPATA4,HT29,-0.0507936507936507,0.7032967032967034,1000,1
SPATA45,HT29,0.0983405483405483,0.46553446553446554,1000,1
SPATA46,HT29,0.0266233766233766,0.8531468531468531,1000,1
SPATA48,HT29,0.2009379509379509,0.13586413586413587,1000,1
SPATA5,HT29,0.236002886002886,0.07492507492507493,1000,1
SPATA5L1,HT29,-0.0352813852813852,0.7772227772227772,1000,1
SPATA6,HT29,0.0593795093795093,0.6823176823176823,1000,1
SPATA6L,HT29,0.0505772005772005,0.7152847152847153,1000,1
SPATA7,HT29,0.065007215007215,0.6143856143856143,1000,1
SPATA9,HT29,0.0182539682539682,0.8921078921078921,1000,1
SPATC1,HT29,-0.0598124098124098,0.6903096903096904,1000,1
SPATC1L,HT29,-0.3134199134199134,0.03196803196803197,1000,1
SPATS1,HT29,-0.1601731601731601,0.24775224775224775,1000,1
SPATS2,HT29,0.0712842712842712,0.5864135864135864,1000,1
SPATS2L,HT29,0.0134920634920634,0.9170829170829171,1000,1
SPC24,HT29,-0.0311688311688311,0.8221778221778222,1000,1
SPC25,HT29,0.1351370851370851,0.3206793206793207,1000,1
SPCS1,HT29,-0.1119047619047619,0.37662337662337664,1000,1
SPCS2,HT29,0.3054112554112554,0.03696303696303696,1000,1
SPCS3,HT29,0.1077922077922077,0.43656343656343655,1000,1
SPDEF,HT29,0.0719336219336219,0.6193806193806194,1000,1
SPDL1,HT29,0.0988455988455988,0.46153846153846156,1000,1
SPDYA,HT29,0.1883838383838383,0.15984015984015984,1000,1
SPDYE1,HT29,-0.0865800865800865,0.5094905094905094,1000,1
SPDYE3,HT29,,0.000999000999000999,1000,1
SPDYE4,HT29,0.1196969696969696,0.3916083916083916,1000,1
SPECC1,HT29,0.1334054834054834,0.3106893106893107,1000,1
SPECC1L,HT29,0.0712842712842712,0.6113886113886113,1000,1
SPEF1,HT29,-0.027056277056277,0.8321678321678322,1000,1
SPEF2,HT29,-0.1543290043290043,0.2597402597402597,1000,1
SPEG,HT29,0.0506493506493506,0.7152847152847153,1000,1
SPEM1,HT29,-0.1064935064935064,0.45454545454545453,1000,1
SPEM2,HT29,-0.1134920634920634,0.43756243756243757,1000,1
SPEM3,HT29,,0.000999000999000999,1000,1
SPEN,HT29,-0.0098124098124098,0.948051948051948,1000,1
SPESP1,HT29,-0.0583694083694083,0.6723276723276723,1000,1
SPG11,HT29,-0.0987734487734487,0.47652347652347654,1000,1
SPG21,HT29,0.2214285714285714,0.08791208791208792,1000,1
SPG7,HT29,-0.0479797979797979,0.7402597402597403,1000,1
SPHK1,HT29,0.0621212121212121,0.6493506493506493,1000,1
SPHK2,HT29,0.1689033189033189,0.2137862137862138,1000,1
SPHKAP,HT29,0.0105339105339105,0.9440559440559441,1000,1
SPI1,HT29,0.0186868686868686,0.9120879120879121,1000,1
SPIB,HT29,0.0416305916305916,0.7462537462537463,1000,1
SPIC,HT29,0.0048340548340548,0.9690309690309691,1000,1
SPICE1,HT29,-0.037012987012987,0.7742257742257742,1000,1
SPIDR,HT29,-0.0412698412698412,0.7922077922077922,1000,1
SPIN1,HT29,0.1347041847041847,0.3176823176823177,1000,1
SPIN3,HT29,0.1326118326118326,0.34165834165834164,1000,1
SPIN4,HT29,0.0233766233766233,0.8651348651348651,1000,1
SPINDOC,HT29,0.0348484848484848,0.8011988011988012,1000,1
SPINK1,HT29,-0.1201298701298701,0.3786213786213786,1000,1
SPINK13,HT29,-0.0159451659451659,0.9100899100899101,1000,1
SPINK14,HT29,0.2379509379509379,0.08191808191808192,1000,1
SPINK2,HT29,-0.2694083694083694,0.056943056943056944,1000,1
SPINK4,HT29,0.026046176046176,0.8621378621378621,1000,1
SPINK5,HT29,0.0642857142857142,0.6413586413586414,1000,1
SPINK6,HT29,0.003030303030303,0.9760239760239761,1000,1
SPINK7,HT29,-0.0348484848484848,0.7992007992007992,1000,1
SPINK8,HT29,0.0499278499278499,0.7182817182817183,1000,1
SPINK9,HT29,0.0551226551226551,0.6723276723276723,1000,1
SPINT1,HT29,0.0054112554112554,0.971028971028971,1000,1
SPINT2,HT29,-0.0857864357864357,0.5524475524475524,1000,1
SPINT3,HT29,0.5374458874458874,0.000999000999000999,1000,1
SPINT4,HT29,-0.0076479076479076,0.9560439560439561,1000,1
SPIRE1,HT29,0.2362914862914863,0.07392607392607392,1000,1
SPIRE2,HT29,0.0045454545454545,0.971028971028971,1000,1
SPN,HT29,0.1438672438672438,0.29270729270729273,1000,1
SPNS1,HT29,0.055050505050505,0.6973026973026973,1000,1
SPNS2,HT29,-0.2595238095238095,0.06293706293706294,1000,1
SPNS3,HT29,0.2574314574314574,0.060939060939060936,1000,1
SPO11,HT29,0.096031746031746,0.4675324675324675,1000,1
SPOCD1,HT29,0.1272727272727272,0.34565434565434566,1000,1
SPOCK1,HT29,0.156998556998557,0.24975024975024976,1000,1
SPOCK2,HT29,-0.241053391053391,0.07892107892107893,1000,1
SPOCK3,HT29,-0.0971861471861471,0.4875124875124875,1000,1
SPON1,HT29,,0.000999000999000999,1000,1
SPOP,HT29,-0.0712121212121212,0.6143856143856143,1000,1
SPOPL,HT29,0.0355699855699855,0.7982017982017982,1000,1
SPOUT1,HT29,0.0948051948051948,0.4985014985014985,1000,1
SPP1,HT29,-0.204040404040404,0.14185814185814186,1000,1
SPP2,HT29,0.1091630591630591,0.42657342657342656,1000,1
SPPL2A,HT29,0.0721500721500721,0.6143856143856143,1000,1
SPPL2B,HT29,,0.000999000999000999,1000,1
SPPL2C,HT29,0.0741702741702741,0.5744255744255744,1000,1
SPPL3,HT29,-0.3137085137085137,0.015984015984015984,1000,1
SPR,HT29,-0.2857864357864358,0.030969030969030968,1000,1
SPRED1,HT29,0.1168831168831168,0.3756243756243756,1000,1
SPRED2,HT29,0.3051226551226551,0.028971028971028972,1000,1
SPRED3,HT29,0.122005772005772,0.3956043956043956,1000,1
SPRING1,HT29,0.0238816738816738,0.8471528471528471,1000,1
SPRN,HT29,-0.3069264069264069,0.026973026973026972,1000,1
SPRR1A,HT29,,0.000999000999000999,1000,1
SPRR1B,HT29,,0.000999000999000999,1000,1
SPRR2F,HT29,,0.000999000999000999,1000,1
SPRR2G,HT29,0.0253968253968253,0.8521478521478522,1000,1
SPRR3,HT29,-0.1502886002886002,0.26573426573426573,1000,1
SPRR4,HT29,0.0085858585858585,0.9460539460539461,1000,1
SPRTN,HT29,0.0295093795093795,0.8421578421578422,1000,1
SPRY1,HT29,0.2664502164502164,0.04095904095904096,1000,1
SPRY2,HT29,0.0583694083694083,0.6793206793206793,1000,1
SPRY3,HT29,-0.2857864357864358,0.03796203796203796,1000,1
SPRY4,HT29,0.1037518037518037,0.44955044955044954,1000,1
SPRYD3,HT29,0.1429292929292929,0.3086913086913087,1000,1
SPRYD4,HT29,0.0212121212121212,0.8721278721278721,1000,1
SPRYD7,HT29,0.1717171717171717,0.23176823176823177,1000,1
SPSB1,HT29,0.0109668109668109,0.9240759240759241,1000,1
SPSB2,HT29,-0.3048340548340548,0.022977022977022976,1000,1
SPSB3,HT29,-0.1546897546897546,0.2727272727272727,1000,1
SPSB4,HT29,-0.3112554112554112,0.024975024975024976,1000,1
SPTA1,HT29,0.0598845598845598,0.6793206793206793,1000,1
SPTAN1,HT29,0.1007215007215007,0.4435564435564436,1000,1
SPTB,HT29,-0.0427849927849927,0.7672327672327672,1000,1
SPTBN1,HT29,0.1064213564213564,0.42357642357642356,1000,1
SPTBN2,HT29,0.0138528138528138,0.9370629370629371,1000,1
SPTBN4,HT29,-0.1992784992784992,0.14785214785214784,1000,1
SPTBN5,HT29,-0.013059163059163,0.9280719280719281,1000,1
SPTLC1,HT29,0.1536075036075036,0.24375624375624375,1000,1
SPTLC2,HT29,-0.1022366522366522,0.4785214785214785,1000,1
SPTLC3,HT29,-0.0206349206349206,0.8801198801198801,1000,1
SPTSSA,HT29,-0.0639249639249639,0.6333666333666333,1000,1
SPTSSB,HT29,0.0948773448773448,0.5094905094905094,1000,1
SPTY2D1,HT29,0.0952380952380952,0.4935064935064935,1000,1
SPX,HT29,-0.2272727272727272,0.1068931068931069,1000,1
SPZ1,HT29,-0.0267676767676767,0.8551448551448552,1000,1
SQLE,HT29,-0.1608225108225108,0.22077922077922077,1000,1
SQOR,HT29,0.1417748917748917,0.2987012987012987,1000,1
SQSTM1,HT29,-0.1847041847041847,0.17782217782217782,1000,1
SRA1,HT29,0.1855699855699855,0.19080919080919082,1000,1
SRARP,HT29,0.0632756132756132,0.6383616383616384,1000,1
SRBD1,HT29,0.0956709956709956,0.48151848151848153,1000,1
SRC,HT29,-0.1178932178932179,0.4075924075924076,1000,1
SRCAP,HT29,-0.2023088023088023,0.13486513486513488,1000,1
SRCIN1,HT29,-0.0212842712842712,0.8851148851148851,1000,1
SRD5A1,HT29,-0.0147907647907647,0.916083916083916,1000,1
SRD5A2,HT29,,0.000999000999000999,1000,1
SRD5A3,HT29,0.1636363636363636,0.2127872127872128,1000,1
SREBF1,HT29,-0.1891053391053391,0.16183816183816183,1000,1
SREBF2,HT29,0.0928571428571428,0.4875124875124875,1000,1
SREK1,HT29,-0.0196969696969696,0.8771228771228772,1000,1
SREK1IP1,HT29,-0.1621933621933622,0.2047952047952048,1000,1
SRF,HT29,-0.396969696969697,0.006993006993006993,1000,1
SRFBP1,HT29,0.1293650793650793,0.3516483516483517,1000,1
SRGAP1,HT29,0.0683261183261183,0.6453546453546454,1000,1
SRGAP2,HT29,,0.000999000999000999,1000,1
SRGAP3,HT29,-0.0292929292929292,0.8271728271728271,1000,1
SRGN,HT29,0.2656565656565656,0.055944055944055944,1000,1
SRI,HT29,0.1296536796536796,0.32867132867132864,1000,1
SRL,HT29,-0.0231601731601731,0.8551448551448552,1000,1
SRM,HT29,-0.0633477633477633,0.6523476523476524,1000,1
SRMS,HT29,-0.1201298701298701,0.3906093906093906,1000,1
SRP14,HT29,-0.0259018759018759,0.8811188811188811,1000,1
SRP19,HT29,-0.0093073593073593,0.9530469530469531,1000,1
SRP54,HT29,-0.155050505050505,0.26573426573426573,1000,1
SRP68,HT29,-0.1538961038961039,0.2807192807192807,1000,1
SRP72,HT29,-0.1049062049062049,0.44555444555444557,1000,1
SRP9,HT29,-0.345021645021645,0.012987012987012988,1000,1
SRPK1,HT29,-0.0126984126984126,0.919080919080919,1000,1
SRPK2,HT29,0.118037518037518,0.3936063936063936,1000,1
SRPK3,HT29,0.041053391053391,0.7462537462537463,1000,1
SRPRA,HT29,-0.0935786435786435,0.5204795204795205,1000,1
SRPRB,HT29,0.0932178932178932,0.4985014985014985,1000,1
SRPX,HT29,-0.1471861471861472,0.30569430569430567,1000,1
SRPX2,HT29,0.1717893217893218,0.19480519480519481,1000,1
SRR,HT29,-0.0041125541125541,0.97002997002997,1000,1
SRRD,HT29,-0.1449494949494949,0.2837162837162837,1000,1
SRRM1,HT29,-0.0057720057720057,0.9660339660339661,1000,1
SRRM2,HT29,-0.0652236652236652,0.6503496503496503,1000,1
SRRM4,HT29,-0.228066378066378,0.08891108891108891,1000,1
SRRM5,HT29,-0.308080808080808,0.022977022977022976,1000,1
SRRT,HT29,0.0934343434343434,0.4955044955044955,1000,1
SRSF1,HT29,0.0406204906204906,0.7722277722277723,1000,1
SRSF10,HT29,-0.1134920634920634,0.3916083916083916,1000,1
SRSF11,HT29,0.01002886002886,0.9370629370629371,1000,1
SRSF12,HT29,-0.0149350649350649,0.9100899100899101,1000,1
SRSF2,HT29,0.0766955266955266,0.5694305694305695,1000,1
SRSF3,HT29,-0.1477633477633477,0.27372627372627373,1000,1
SRSF4,HT29,-0.0332611832611832,0.8001998001998002,1000,1
SRSF5,HT29,0.1239538239538239,0.3726273726273726,1000,1
SRSF6,HT29,-0.0576479076479076,0.6823176823176823,1000,1
SRSF7,HT29,0.1436507936507936,0.2997002997002997,1000,1
SRSF8,HT29,,0.000999000999000999,1000,1
SRSF9,HT29,-0.1355699855699855,0.3036963036963037,1000,1
SRXN1,HT29,-0.0875180375180375,0.5404595404595405,1000,1
SRY,HT29,,0.000999000999000999,1000,1
SS18,HT29,-0.0253968253968253,0.8281718281718282,1000,1
SS18L1,HT29,-0.2601010101010101,0.056943056943056944,1000,1
SS18L2,HT29,-0.3231601731601731,0.02197802197802198,1000,1
SSB,HT29,0.3119769119769119,0.02097902097902098,1000,1
SSBP1,HT29,0.0751082251082251,0.5614385614385614,1000,1
SSBP2,HT29,0.1751082251082251,0.2137862137862138,1000,1
SSBP3,HT29,0.0541847041847041,0.6933066933066933,1000,1
SSBP4,HT29,-0.0181096681096681,0.8941058941058941,1000,1
SSC4D,HT29,-0.0309523809523809,0.8181818181818182,1000,1
SSC5D,HT29,-0.0308080808080808,0.8231768231768232,1000,1
SSH1,HT29,-0.0927128427128427,0.4975024975024975,1000,1
SSH2,HT29,-0.2264790764790764,0.09090909090909091,1000,1
SSH3,HT29,0.070995670995671,0.6273726273726273,1000,1
SSMEM1,HT29,0.1335497835497835,0.34265734265734266,1000,1
SSNA1,HT29,0.249062049062049,0.06593406593406594,1000,1
SSPN,HT29,0.1391053391053391,0.3226773226773227,1000,1
SSR1,HT29,-0.1437950937950937,0.3126873126873127,1000,1
SSR2,HT29,0.066089466089466,0.6493506493506493,1000,1
SSR3,HT29,0.0274891774891774,0.8301698301698301,1000,1
SSR4,HT29,-0.0652958152958153,0.6523476523476524,1000,1
SSRP1,HT29,0.051010101010101,0.6763236763236763,1000,1
SST,HT29,-0.009018759018759,0.9410589410589411,1000,1
SSTR1,HT29,0.3161616161616161,0.017982017982017984,1000,1
SSTR2,HT29,0.2532467532467532,0.06693306693306693,1000,1
SSTR3,HT29,-0.1803751803751803,0.1928071928071928,1000,1
SSTR4,HT29,-0.2192640692640692,0.09490509490509491,1000,1
SSTR5,HT29,-0.1624098124098124,0.21578421578421578,1000,1
SSU72,HT29,-0.0986291486291486,0.4805194805194805,1000,1
SSUH2,HT29,0.0299422799422799,0.8201798201798202,1000,1
SSX1,HT29,0.1968253968253968,0.15684315684315683,1000,1
SSX2IP,HT29,0.0406204906204906,0.7422577422577422,1000,1
SSX3,HT29,-0.1784271284271284,0.18081918081918083,1000,1
SSX5,HT29,0.0474747474747474,0.7492507492507493,1000,1
SSX7,HT29,0.0123376623376623,0.9240759240759241,1000,1
ST13,HT29,,0.000999000999000999,1000,1
ST14,HT29,-0.0702741702741702,0.6013986013986014,1000,1
ST18,HT29,0.0763347763347763,0.5654345654345654,1000,1
ST3GAL1,HT29,0.152020202020202,0.24475524475524477,1000,1
ST3GAL2,HT29,0.1898268398268398,0.18181818181818182,1000,1
ST3GAL3,HT29,0.1651515151515151,0.23676323676323677,1000,1
ST3GAL4,HT29,0.1273448773448773,0.3546453546453546,1000,1
ST3GAL5,HT29,-0.0753968253968253,0.5864135864135864,1000,1
ST3GAL6,HT29,0.2126984126984127,0.13586413586413587,1000,1
ST6GAL1,HT29,-0.0884559884559884,0.5294705294705294,1000,1
ST6GAL2,HT29,-0.0318181818181818,0.8291708291708292,1000,1
ST6GALNAC1,HT29,-0.1849206349206349,0.1918081918081918,1000,1
ST6GALNAC2,HT29,-0.0848484848484848,0.5014985014985015,1000,1
ST6GALNAC3,HT29,0.235064935064935,0.06893106893106893,1000,1
ST6GALNAC4,HT29,-0.146031746031746,0.2947052947052947,1000,1
ST6GALNAC5,HT29,-0.1227272727272727,0.38961038961038963,1000,1
ST6GALNAC6,HT29,0.2103174603174603,0.11788211788211789,1000,1
ST7,HT29,-0.1648629148629148,0.2177822177822178,1000,1
ST7L,HT29,0.0525252525252525,0.6953046953046953,1000,1
ST8SIA1,HT29,0.0375180375180375,0.8021978021978022,1000,1
ST8SIA2,HT29,0.0165945165945165,0.9240759240759241,1000,1
ST8SIA3,HT29,0.1785714285714285,0.17482517482517482,1000,1
ST8SIA4,HT29,-0.0795093795093795,0.5984015984015985,1000,1
ST8SIA5,HT29,0.1363636363636363,0.33166833166833165,1000,1
ST8SIA6,HT29,0.1502886002886002,0.28471528471528473,1000,1
STAB1,HT29,-0.2739538239538239,0.04795204795204795,1000,1
STAB2,HT29,0.0587301587301587,0.6703296703296703,1000,1
STAC,HT29,0.3388167388167388,0.017982017982017984,1000,1
STAC2,HT29,-0.0556998556998557,0.6843156843156843,1000,1
STAC3,HT29,-0.0844877344877344,0.5444555444555444,1000,1
STAG1,HT29,-0.1191919191919192,0.4045954045954046,1000,1
STAG2,HT29,0.0798701298701298,0.5614385614385614,1000,1
STAG3,HT29,-0.0769841269841269,0.5604395604395604,1000,1
STAM,HT29,-0.1617604617604617,0.24475524475524477,1000,1
STAM2,HT29,-0.0168831168831168,0.9100899100899101,1000,1
STAMBP,HT29,-0.1089466089466089,0.42857142857142855,1000,1
STAMBPL1,HT29,0.1145021645021645,0.3936063936063936,1000,1
STAP1,HT29,-0.0118326118326118,0.9410589410589411,1000,1
STAP2,HT29,0.0802308802308802,0.5734265734265734,1000,1
STAR,HT29,0.3176767676767676,0.012987012987012988,1000,1
STARD10,HT29,-0.1696969696969697,0.2217782217782218,1000,1
STARD13,HT29,-0.1217171717171717,0.37162837162837165,1000,1
STARD3,HT29,0.0825396825396825,0.5184815184815185,1000,1
STARD3NL,HT29,0.1012265512265512,0.42857142857142855,1000,1
STARD4,HT29,-0.0198412698412698,0.8881118881118881,1000,1
STARD5,HT29,0.1135642135642135,0.38961038961038963,1000,1
STARD6,HT29,-0.0467532467532467,0.7322677322677322,1000,1
STARD7,HT29,0.1616883116883117,0.22977022977022976,1000,1
STARD8,HT29,-0.0143578643578643,0.9240759240759241,1000,1
STARD9,HT29,-0.0217171717171717,0.8941058941058941,1000,1
STAT1,HT29,-0.223015873015873,0.1068931068931069,1000,1
STAT2,HT29,0.1745310245310245,0.2137862137862138,1000,1
STAT3,HT29,-0.2417027417027417,0.06793206793206794,1000,1
STAT4,HT29,0.1713564213564213,0.2077922077922078,1000,1
STAT5A,HT29,-0.1533910533910533,0.24075924075924077,1000,1
STAT5B,HT29,0.2156565656565656,0.10789210789210789,1000,1
STAT6,HT29,0.3618326118326118,0.007992007992007992,1000,1
STATH,HT29,-0.0137806637806637,0.9270729270729271,1000,1
STAU1,HT29,-0.1061327561327561,0.43456543456543456,1000,1
STAU2,HT29,-0.0888888888888888,0.5464535464535465,1000,1
STBD1,HT29,-0.0963203463203463,0.4695304695304695,1000,1
STC1,HT29,-0.0102453102453102,0.939060939060939,1000,1
STC2,HT29,-0.079004329004329,0.5634365634365635,1000,1
STEAP1,HT29,,0.000999000999000999,1000,1
STEAP1B,HT29,-0.1532467532467532,0.2807192807192807,1000,1
STEAP2,HT29,0.2129870129870129,0.11688311688311688,1000,1
STEAP3,HT29,-0.1733766233766233,0.1998001998001998,1000,1
STEAP4,HT29,0.141991341991342,0.27972027972027974,1000,1
STEEP1,HT29,0.1318181818181818,0.3276723276723277,1000,1
STH,HT29,-0.0638528138528138,0.6583416583416584,1000,1
STIL,HT29,-0.008008658008658,0.952047952047952,1000,1
STIM1,HT29,0.0407647907647907,0.7692307692307693,1000,1
STIM2,HT29,0.2034632034632034,0.14185814185814186,1000,1
STIMATE,HT29,0.1087301587301587,0.41858141858141856,1000,1
STING1,HT29,0.169047619047619,0.23576423576423577,1000,1
STIP1,HT29,-0.2489177489177489,0.07592407592407592,1000,1
STK10,HT29,0.1312409812409812,0.3356643356643357,1000,1
STK11,HT29,0.2311688311688311,0.08591408591408592,1000,1
STK11IP,HT29,-0.2067099567099567,0.13786213786213786,1000,1
STK16,HT29,-0.0084415584415584,0.9470529470529471,1000,1
STK17A,HT29,0.0071428571428571,0.9600399600399601,1000,1
STK17B,HT29,-0.1669552669552669,0.2077922077922078,1000,1
STK19,HT29,,0.000999000999000999,1000,1
STK24,HT29,0.023088023088023,0.8591408591408591,1000,1
STK25,HT29,-0.1093795093795093,0.4145854145854146,1000,1
STK26,HT29,0.007070707070707,0.967032967032967,1000,1
STK3,HT29,0.2853535353535353,0.03296703296703297,1000,1
STK31,HT29,0.0423520923520923,0.7642357642357642,1000,1
