ChemicalID,ChemicalName,phase1_scope,gene_cards_k,phase1_unfiltered_rank,phase1_bh_fdr,phase1_degree_matched_bh_fdr,phase1_n_ctd_human_genes,phase1_crc_overlap,molecular_level,molecular_M2_definition_met,entity_E_tag,entity_E_reason,entity_manual_review_required,canonical_name,synonyms,entity_type,parent_compound,metabolite_of,exposure_family,exposure_axis,candidate_to_axis_relationship,all_candidate_biomarkers,mapping_confidence,mapping_source,searched_domain_count,searched_domains,mapping_status,selection_reason,all_biomarker_summary,above_lod_pct,min_cycle_above_lod_pct,median_cycle_above_lod_pct,max_cycle_above_lod_pct,n_measured,n_above_lod,D_tag,n_cycles_available,cycle_list,first_cycle,last_cycle,biological_matrix,nhanes_lab_component,analyte_available_n,crc_outcome_available_n,exposure_plus_outcome_n,complete_covariate_n,available_crc_cases,available_controls,survey_weight_available,strata_psu_available,creatinine_available_if_urine,core_covariates_available,T_tag,T_reason,selected_primary_biomarker,chemical_class,CasRN,PubChemCID,DTXSID,X_tag,B_tag,human_biomarker,nhanes_variable,biomarker_type,nhanes_cycles,n_cycles,C_tag,E_tag,N_tag,M_tag,eligible_permissive,eligible_moderate,eligible_strict,audit_status,audit_evidence,what_was_checked,databases_checked,possible_proxy,reason_unresolved,manual_review_required,manual_review_reason,priority_tier,final_disposition,PRIORITIZATION_OUTCOME_BLINDED
C042881,1-ethynylpyrene,GeneCards_Disorders,1000,197,1.0,1.0,1,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,1 ethynylpyrene,1-ethynylpyrene;34993-56-1,CTD entity,,,pahs,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,URXP10,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,68,Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXP10"", ""n_cycles_available"": 9, ""total_measured"": 23952, ""total_above_lod"": 21231, ""pooled_above_lod_pct"": 88.63977955911824, ""min_cycle_above_lod_pct"": 60.21621621621622, ""median_cycle_above_lod_pct"": 99.3638170974155, ""max_cycle_above_lod_pct"": 100.0}]",88.63977955911824,60.21621621621622,99.3638170974155,100.0,23952.0,21231.0,1.0,9,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,2001-2002,2017-2018,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",23952,17382,9896,8980,70,8195,True,True,True,True,2,predefined primary survey model feasible,URXP10,pahs,34993-56-1,CID:154905,DTXSID30188527,1,1,URXP10,URXP10,urinary biomarker,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,2,1,pending_manual_review,M0,True,True,False,resolved_mapped,CDC NHANES catalog domains checked: Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine; CDC NHANES urinary OH-PAH panel; parent-specificity is limited; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 68 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,parent PAH to validated urinary OH-PAH proxy,,False,,Tier_A_moderate,enter_systematic_human_screen,True
C043103,phthalic anhydride,GeneCards_Disorders,1000,198,1.0,1.0,10,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,phthalic anhydride,phthalic anhydride;85-44-9,CTD entity,,,phthalates,,none,,unresolved,,0,,resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,phthalates,85-44-9,CID:6811,DTXSID2021159,0,0,,,,,0,0,1,pending_manual_review,M0,False,False,False,resolved_no_supported_candidate_specific_analyte,CDC NHANES catalog domains checked: none matched; ; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 0 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,,,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
C044659,molybdate,GeneCards_Disorders,1000,199,1.0,1.0,8,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,molybdate,molybdate;14259-85-9,elemental species or metal compound,,,heavy_metals,metal exposure axis,metal family searched; no mapped elemental analyte,,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,119,Metals - Urine,resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,heavy_metals,14259-85-9,CID:24621,DTXSID401015698,0,0,,,,,0,0,1,pending_manual_review,M0,False,False,False,resolved_no_supported_candidate_specific_analyte,CDC NHANES catalog domains checked: Metals - Urine; CDC NHANES Metals - Urine and blood metal panels searched; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 119 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,metal family searched; no mapped elemental analyte,CDC NHANES Metals - Urine and blood metal panels searched,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
C045076,Fenton's reagent,GeneCards_Disorders,1000,200,1.0,1.0,2,0,M0,False,1,specific_entity_identifier:PubChemCID,False,fenton s reagent,Fenton's reagent,elemental species or metal compound,,,heavy_metals,metal exposure axis,metal family searched; no mapped elemental analyte,,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,119,Metals - Urine,resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,heavy_metals,,CID:160257,,0,0,,,,,0,0,1,pending_manual_review,M0,False,False,False,resolved_no_supported_candidate_specific_analyte,CDC NHANES catalog domains checked: Metals - Urine; CDC NHANES Metals - Urine and blood metal panels searched; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 119 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,metal family searched; no mapped elemental analyte,CDC NHANES Metals - Urine and blood metal panels searched,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
C046962,9-methylanthracene,GeneCards_Disorders,1000,201,1.0,1.0,1,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,9 methylanthracene,9-methylanthracene;779-02-2,CTD entity,,,pahs,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,URXP25,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,68,Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXP25"", ""n_cycles_available"": 3, ""total_measured"": 8459, ""total_above_lod"": 8416, ""pooled_above_lod_pct"": 99.49166568152263, ""min_cycle_above_lod_pct"": 99.20692141312185, ""median_cycle_above_lod_pct"": 99.54716981132076, ""max_cycle_above_lod_pct"": 99.70345963756178}]",99.49166568152263,99.20692141312185,99.54716981132076,99.70345963756178,8459.0,8416.0,2.0,3,2013-2014;2015-2016;2017-2018,2013-2014,2017-2018,urine,Polycyclic Aromatic Hydrocarbons (PAH) - Urine,8459,17382,0,0,0,0,False,True,True,True,0,insufficient complete-case events/sample or survey infrastructure,URXP25,pahs,779-02-2,CID:13068,DTXSID3061134,1,1,URXP25,URXP25,urinary biomarker,2013-2014;2015-2016;2017-2018,3,1,1,pending_manual_review,M0,False,False,False,resolved_mapped,CDC NHANES catalog domains checked: Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine; CDC NHANES urinary OH-PAH panel; parent-specificity is limited; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 68 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,parent PAH to validated urinary OH-PAH proxy,,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
C047249,6-methylchrysene,GeneCards_Disorders,1000,202,1.0,1.0,3,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,6 methylchrysene,6-methylchrysene;1705-85-7,CTD entity,,,pahs,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,URXP10,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,68,Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXP10"", ""n_cycles_available"": 9, ""total_measured"": 23952, ""total_above_lod"": 21231, ""pooled_above_lod_pct"": 88.63977955911824, ""min_cycle_above_lod_pct"": 60.21621621621622, ""median_cycle_above_lod_pct"": 99.3638170974155, ""max_cycle_above_lod_pct"": 100.0}]",88.63977955911824,60.21621621621622,99.3638170974155,100.0,23952.0,21231.0,1.0,9,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,2001-2002,2017-2018,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",23952,17382,9896,8980,70,8195,True,True,True,True,2,predefined primary survey model feasible,URXP10,pahs,1705-85-7,CID:15564,DTXSID3074814,1,1,URXP10,URXP10,urinary biomarker,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,2,1,pending_manual_review,M0,True,True,False,resolved_mapped,CDC NHANES catalog domains checked: Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine; CDC NHANES urinary OH-PAH panel; parent-specificity is limited; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 68 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,parent PAH to validated urinary OH-PAH proxy,,False,,Tier_A_moderate,enter_systematic_human_screen,True
C049051,ferric pyrophosphate,GeneCards_Disorders,1000,203,1.0,1.0,2,0,M0,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,ferric pyrophosphate,ferric pyrophosphate;10058-44-3,elemental species or metal compound,,,heavy_metals,metal exposure axis,metal family searched; no mapped elemental analyte,,unresolved,CDC NHANES Metals - Urine and blood metal panels searched,119,Metals - Urine,resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,heavy_metals,10058-44-3,,DTXSID6047600,0,0,,,,,0,0,1,pending_manual_review,M0,False,False,False,resolved_no_supported_candidate_specific_analyte,CDC NHANES catalog domains checked: Metals - Urine; CDC NHANES Metals - Urine and blood metal panels searched; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 119 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,metal family searched; no mapped elemental analyte,CDC NHANES Metals - Urine and blood metal panels searched,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
C050718,dentinol,GeneCards_Disorders,1000,204,1.0,1.0,1,0,M0,False,1,specific_ctd_entity_id:C050718,False,dentinol,dentinol,elemental species or metal compound,,,heavy_metals,metal exposure axis,elemental urinary biomarker for parent metal/species,URXUSN,moderate,CDC NHANES metals blood/urine panels and codebooks,119,Metals - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXUSN"", ""n_cycles_available"": 4, ""total_measured"": 11036, ""total_above_lod"": 10130, ""pooled_above_lod_pct"": 91.79050380572671, ""min_cycle_above_lod_pct"": 86.10223642172524, ""median_cycle_above_lod_pct"": 92.29662354662355, ""max_cycle_above_lod_pct"": 95.45751633986929}]",91.79050380572671,86.10223642172524,92.29662354662355,95.45751633986929,11036.0,10130.0,2.0,4,2011-2012;2013-2014;2015-2016;2017-2018,2011-2012,2017-2018,urine,Metals - Urine,11036,17382,1715,1531,10,1409,True,True,True,True,0,insufficient complete-case events/sample or survey infrastructure,URXUSN,heavy_metals,,,,1,1,URXUSN,URXUSN,urinary biomarker,2011-2012;2013-2014;2015-2016;2017-2018,4,1,1,pending_manual_review,M0,False,False,False,resolved_mapped,CDC NHANES catalog domains checked: Metals - Urine; CDC NHANES metals blood/urine panels and codebooks; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 119 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,elemental urinary biomarker for parent metal/species,,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
C051070,"4-methylcyclohexyl-1,6-dicarboxylic acid anhydride",GeneCards_Disorders,1000,205,1.0,1.0,2,0,M0,False,1,"specific_entity_identifier:CasRN,DTXSID,InChIKey",False,4 methylcyclohexyl 1 6 dicarboxylic acid anhydride,"4-methylcyclohexyl-1,6-dicarboxylic acid anhydride;19438-60-9",CTD entity,,,phthalates,,none,,unresolved,,0,,resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,phthalates,19438-60-9,,DTXSID8044333,0,0,,,,,0,0,1,pending_manual_review,M0,False,False,False,resolved_no_supported_candidate_specific_analyte,CDC NHANES catalog domains checked: none matched; ; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 0 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,,,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
C051446,3-methylcholanthrylene,GeneCards_Disorders,1000,206,1.0,1.0,1,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,3 methylcholanthrylene,3-methylcholanthrylene;3343-10-0,CTD entity,,,pahs,PAH exposure axis,family-level urinary OH-PAH proxy,URXP10,low,CDC NHANES urinary OH-PAH panel; only family-level proxy assigned,68,Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXP10"", ""n_cycles_available"": 9, ""total_measured"": 23952, ""total_above_lod"": 21231, ""pooled_above_lod_pct"": 88.63977955911824, ""min_cycle_above_lod_pct"": 60.21621621621622, ""median_cycle_above_lod_pct"": 99.3638170974155, ""max_cycle_above_lod_pct"": 100.0}]",88.63977955911824,60.21621621621622,99.3638170974155,100.0,23952.0,21231.0,1.0,9,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,2001-2002,2017-2018,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",23952,17382,9896,8980,70,8195,True,True,True,True,2,predefined primary survey model feasible,URXP10,pahs,3343-10-0,CID:18761,DTXSID90187076,1,1,URXP10,URXP10,urinary biomarker,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,2,1,pending_manual_review,M0,True,True,False,resolved_mapped,CDC NHANES catalog domains checked: Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine; CDC NHANES urinary OH-PAH panel; only family-level proxy assigned; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 68 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,family-level urinary OH-PAH proxy,,False,,Tier_A_moderate,enter_systematic_human_screen,True
C053035,1-methylpyrene,GeneCards_Disorders,1000,207,1.0,1.0,4,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,1 methylpyrene,1-methylpyrene;2381-21-7,CTD entity,,,pahs,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,URXP10,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,68,Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXP10"", ""n_cycles_available"": 9, ""total_measured"": 23952, ""total_above_lod"": 21231, ""pooled_above_lod_pct"": 88.63977955911824, ""min_cycle_above_lod_pct"": 60.21621621621622, ""median_cycle_above_lod_pct"": 99.3638170974155, ""max_cycle_above_lod_pct"": 100.0}]",88.63977955911824,60.21621621621622,99.3638170974155,100.0,23952.0,21231.0,1.0,9,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,2001-2002,2017-2018,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",23952,17382,9896,8980,70,8195,True,True,True,True,2,predefined primary survey model feasible,URXP10,pahs,2381-21-7,CID:16932,DTXSID0025654,1,1,URXP10,URXP10,urinary biomarker,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,2,1,pending_manual_review,M0,True,True,False,resolved_mapped,CDC NHANES catalog domains checked: Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine; CDC NHANES urinary OH-PAH panel; parent-specificity is limited; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 68 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,parent PAH to validated urinary OH-PAH proxy,,False,,Tier_A_moderate,enter_systematic_human_screen,True
C053036,1-methylfluorene,GeneCards_Disorders,1000,208,1.0,1.0,1,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,1 methylfluorene,1-methylfluorene;1730-37-6,CTD entity,,,pahs,PAH exposure axis,parent PAH to validated urinary OH-PAH proxy,URXP04,moderate,CDC NHANES urinary OH-PAH panel; parent-specificity is limited,68,Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXP04"", ""n_cycles_available"": 9, ""total_measured"": 23979, ""total_above_lod"": 23971, ""pooled_above_lod_pct"": 99.96663747445682, ""min_cycle_above_lod_pct"": 99.88679245283019, ""median_cycle_above_lod_pct"": 100.0, ""max_cycle_above_lod_pct"": 100.0}]",99.96663747445682,99.88679245283019,100.0,100.0,23979.0,23971.0,2.0,9,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,2001-2002,2017-2018,urine,"Phthalates, Phytoestrogens & PAHs - Urine;Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine",23979,17382,9921,9007,70,8220,True,True,True,True,2,predefined primary survey model feasible,URXP04,pahs,1730-37-6,CID:15604,DTXSID4061919,1,1,URXP04,URXP04,urinary biomarker,2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,9,2,1,pending_manual_review,M0,True,True,True,resolved_mapped,CDC NHANES catalog domains checked: Polyaromatic Hydrocarbons (PAHs) - Urine;Polyaromatic Hydrocarbons -Urine;Polycyclic Aromatic Hydrocarbons (PAH) - Urine; CDC NHANES urinary OH-PAH panel; parent-specificity is limited; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 68 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,parent PAH to validated urinary OH-PAH proxy,,False,,Tier_A_strict,enter_systematic_human_screen,True
C054672,antimony trichloride,GeneCards_Disorders,1000,209,1.0,1.0,6,0,M0,False,1,"specific_entity_identifier:CasRN,PubChemCID,DTXSID,InChIKey",False,antimony trichloride,antimony trichloride;10025-91-9,elemental species or metal compound,,,heavy_metals,metal exposure axis,elemental urinary biomarker for parent metal/species,URXUSB,moderate,CDC NHANES metals blood/urine panels and codebooks,119,Metals - Urine,mapped,"validated/specificity mapping first; detectability, cycle coverage, and measured N used as non-CRC tie-breakers","[{""variable"": ""URXUSB"", ""n_cycles_available"": 10, ""total_measured"": 26611, ""total_above_lod"": 21457, ""pooled_above_lod_pct"": 80.63206944496636, ""min_cycle_above_lod_pct"": 60.822683706070286, ""median_cycle_above_lod_pct"": 81.36540522103903, ""max_cycle_above_lod_pct"": 100.0}]",80.63206944496636,60.822683706070286,81.36540522103903,100.0,26611.0,21457.0,1.0,10,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,1999-2000,2017-2018,urine,Metals - Urine,26611,17382,1715,1531,10,1409,True,True,True,True,0,insufficient complete-case events/sample or survey infrastructure,URXUSB,heavy_metals,10025-91-9,CID:24814,DTXSID4044161,1,1,URXUSB,URXUSB,urinary biomarker,1999-2000;2001-2002;2003-2004;2005-2006;2007-2008;2009-2010;2011-2012;2013-2014;2015-2016;2017-2018,10,2,1,pending_manual_review,M0,False,False,False,resolved_mapped,CDC NHANES catalog domains checked: Metals - Urine; CDC NHANES metals blood/urine panels and codebooks; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 119 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,elemental urinary biomarker for parent metal/species,,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
C058039,hexafluoron,GeneCards_Disorders,1000,210,1.0,1.0,3,0,M0,False,1,specific_entity_identifier:PubChemCID,False,hexafluoron,hexafluoron,CTD entity,,,pfas_perfluoro,PFAS exposure axis,PFAS class searched; no candidate-specific NHANES variable,,unresolved,CDC NHANES PFAS panels searched; no specific analyte name match,0,,resolved_no_candidate_specific_analyte,no analyte rows,,,,,,,,,0,,,,,,0,0,0,0,0,0,False,False,False,False,0,no analyte mapping,,pfas_perfluoro,,CID:91741,,0,0,,,,,0,0,1,pending_manual_review,M0,False,False,False,resolved_no_supported_candidate_specific_analyte,CDC NHANES catalog domains checked: none matched; CDC NHANES PFAS panels searched; no specific analyte name match; local XPT registry variables checked for candidate aliases.,CTD identifiers/name; CDC NHANES laboratory catalog; 0 relevant laboratory domains; downloaded XPT value/LOD/weight columns.,CTD Phase 1 export; CDC NHANES continuous laboratory catalog; CDC NHANES environmental XPT files,PFAS class searched; no candidate-specific NHANES variable,CDC NHANES PFAS panels searched; no specific analyte name match,False,,not_human_testable,retain_with_resolved_audit_no_primary_screen,True
