gene,bulk_stable_right_high,bulk_stable_left_high,bulk_pooled_hedges_g,bulk_meta_fdr,sc_stable_right_high,sc_stable_left_high,sc_pooled_hedges_g,sc_meta_fdr,stable_right_high_bulk_and_sc,stable_left_high_bulk_and_sc
CREBBP,False,False,-0.09416992611445973,0.48388260798806,False,False,0.03076348186426856,0.9926520752644344,False,False
CREBL2,False,False,0.04344583357395846,0.7291668761158383,False,False,-0.03505303709254156,0.9916272705435154,False,False
CREBRF,False,False,-0.0681696495933768,0.6655058647566873,False,False,0.20335426462662107,0.9331716058000363,False,False
CREBZF,False,False,-0.20741674886665243,0.012785629525461141,False,False,0.3551469007629771,0.9137458562821626,False,False
CREG1,False,False,-0.08115182777939817,0.43332852243203235,False,False,-0.7069946020359976,0.9137458562821626,False,False
CREG2,True,False,0.24642947231321632,0.0035787313419613355,False,False,-0.0366001779094167,0.9912624946370261,False,False
CRELD1,False,False,-0.012101430021095382,0.9615212093134108,False,False,0.10471950883968685,0.9827815583930448,False,False
CRELD2,True,False,0.3713311531096008,0.022387173565487965,False,False,0.4441972544252255,0.9137458562821626,False,False
CREM,True,False,0.24326381966804403,0.0009705875770819699,False,False,0.13771734701947316,0.9781687813148778,False,False
CRH,False,False,-0.06986171839954386,0.5239095143045558,False,False,-0.47887323943661986,0.9137458562821626,False,False
CRHBP,False,False,-0.0007572291256370458,0.9968350558191849,False,False,0.16126332635336746,0.9751158887175989,False,False
CRHR1,False,False,0.03041888800133721,0.8205313908510391,False,False,0.14783203116889104,0.97280019342962,False,False
CRHR1-IT1,False,False,-0.23390466238048802,0.49388791249508207,,,,,False,False
CRHR2,False,False,-0.017719437495644485,0.9358016055086569,False,False,0.44659356140057554,0.9137458562821626,False,False
CRIM1,False,False,-0.06343188538767268,0.8969523370652278,False,False,-0.0840435457549016,0.9827815583930448,False,False
CRIP1,True,False,0.44518259719851716,0.00019212750237353023,False,False,0.44980523845156406,0.9137458562821626,False,False
CRIP2,False,False,0.13769376117623766,0.1536810354610213,False,False,0.7536056029357753,0.9137458562821626,False,False
CRIP3,False,False,0.0696653487364899,0.6007998312688927,False,False,0.18454668988491876,0.945103734289691,False,False
CRIPAK,False,False,0.16346319245939891,0.08360375834752613,False,False,0.3310338581739471,0.9137458562821626,False,False
CRIPT,False,False,-0.13224888635032597,0.2428625711996186,False,False,-0.48612677857969305,0.9137458562821626,False,False
CRISP1,False,False,-0.03850166777154925,0.7841766022683807,,,,,False,False
CRISP2,False,False,0.050494328434884134,0.790188629405841,,,,,False,False
CRISP3,False,False,0.12990721483385512,0.613268637797622,,,,,False,False
CRISPLD1,False,False,0.06089278329292627,0.6464897905901474,False,False,0.8137990368540483,0.9137458562821626,False,False
CRISPLD2,False,False,0.10586879217071393,0.2604888682850204,False,False,-0.08626749250368217,0.9835296015975331,False,False
CRK,False,False,0.07355492130897127,0.8312632187083213,False,False,-0.16788120789507882,0.9527680655228825,False,False
CRKL,False,False,-0.04793260434188654,0.8070810884303429,False,False,-0.6275188927873316,0.9137458562821626,False,False
CRLF1,False,False,-0.11290307570769807,0.3135332948495995,False,False,-0.1223395427501055,0.9705081259962136,False,False
CRLF2,False,False,0.02530599344132212,0.9323333859201597,False,False,-0.36625222217411774,0.9137458562821626,False,False
CRLF3,False,False,0.10390374943612629,0.27274286102074596,False,False,-0.4306368636792604,0.9137458562821626,False,False
CRLS1,False,False,-0.022543147103311702,0.9346204631660793,False,False,-0.42900596742998415,0.9137458562821626,False,False
CRMP1,False,False,0.01134046596622853,0.9619162450096297,False,False,-0.08249424413567392,0.9827815583930448,False,False
CRNDE,False,False,0.2471148787324879,0.32605145955327486,False,False,0.2527706452510435,0.9170055273050526,False,False
CRNKL1,False,True,-0.20290710664955103,0.008309289724366545,False,False,-0.1586158357260618,0.9527680655228825,False,False
CRNN,False,False,-0.049560770967618656,0.6833613684066303,,,,,False,False
CROCC,False,False,-0.038975553522526754,0.8324545710738839,False,False,-0.07394820185581827,0.9827815583930448,False,False
CROCC2,False,False,-0.6372923907229168,0.011234675376669528,,,,,False,False
CROCCL1,False,False,-0.0651052012769878,0.821197968524937,,,,,False,False
CROCCL2,False,False,-0.006351234961910815,0.9861686411977326,,,,,False,False
CROCCP2,False,False,0.11162384957582247,0.5081407508023444,,,,,False,False
CROCCP3,False,False,-0.08941753214449681,0.5138323895964506,,,,,False,False
CROT,False,False,-0.013220339383943179,0.9650348264718155,False,False,0.0641045767797999,0.9839170515756007,False,False
CRP,False,False,-0.11931383628344994,0.18703523789648344,False,False,0.38742752659859553,0.9137458562821626,False,False
CRSP8P,False,False,-0.08863100428539103,0.8392509397400886,,,,,False,False
CRTAC1,False,False,-0.030873736623107266,0.8472062794945754,False,False,0.19212219805787129,0.9705081259962136,False,False
CRTAM,False,False,0.25919929061393,0.19290228888495264,False,False,0.17308510668131089,0.9527680655228825,False,False
CRTAP,False,False,-0.13796163044236145,0.4083807229622474,False,False,-0.4499723049372662,0.9137458562821626,False,False
CRTC1,False,False,-0.15951465798128955,0.2934867127181207,False,False,-0.3063021215712595,0.9137458562821626,False,False
CRTC2,False,False,0.08398823148348196,0.7163775365132627,False,False,0.03587771029736637,0.9912624946370261,False,False
CRTC3,False,False,-0.03651066155797707,0.7811622328679173,False,False,-0.17818824015225349,0.9494749566957658,False,False
CRTC3-AS1,False,False,-0.09391955490375015,0.8259083586014804,False,False,-0.27436345904899123,0.9137458562821626,False,False
CRX,False,False,0.05586489776642767,0.8418861613073114,False,False,0.13256962167270842,0.9639978221283338,False,False
CRY1,True,False,0.17996020103257443,0.023038778945078744,False,False,-0.09342424460566177,0.9827815583930448,False,False
CRY2,False,False,-0.05270633711518734,0.6597193107907457,False,False,0.13882194827724795,0.9591039226642823,False,False
CRYAA,False,False,-0.16500435927477916,0.6446328072738429,,,,,False,False
CRYAB,False,False,-0.026811999128291616,0.8465959170162624,False,False,-0.09724811757318176,0.9813135592354097,False,False
CRYBA1,False,False,-0.02757803525684054,0.8410905252877943,False,False,0.653197264742181,0.9170055273050526,False,False
CRYBA2,False,False,0.21656479023551262,0.16882594424398825,False,False,0.3567517372745305,0.9137458562821626,False,False
CRYBA4,False,False,0.01691544653962249,0.9459865554486999,False,False,0.2763271304387842,0.9137458562821626,False,False
CRYBB1,False,False,-0.12358730881915604,0.16659909719916235,False,False,0.18416032748218905,0.9527680655228825,False,False
CRYBB2,False,False,0.05370686016601945,0.651843687271447,False,False,0.03787339569990003,0.9910817969661794,False,False
CRYBB2P1,False,False,0.11420295496872186,0.2910236990859608,,,,,False,False
CRYBB3,False,False,0.003032496951151078,0.9860156125033732,False,False,0.018378234404600652,0.9961616202826531,False,False
CRYBG1,,,,,False,False,-0.4518901541024897,0.9137458562821626,False,False
CRYBG2,,,,,False,False,0.14063912436860723,0.9827815583930448,False,False
CRYBG3,False,False,0.22122345556909714,0.01713861180637009,False,False,0.12704022691940656,0.9669802422729865,False,False
CRYGA,False,False,-0.10884166260339403,0.4256994812503104,,,,,False,False
CRYGB,False,False,0.025903124221192748,0.8534767747291596,False,False,-0.45452230886517797,0.9137458562821626,False,False
CRYGC,False,False,-0.14011430100518152,0.1008812014769272,False,False,-0.15926512935285375,0.9787506297290621,False,False
CRYGD,False,False,-0.01765191335702842,0.9242001959888057,False,False,-0.47887323943661986,0.9137458562821626,False,False
CRYGN,False,False,-0.07131108063217718,0.7680730020633597,False,False,-0.01244132245059757,0.998863575080958,False,False
CRYGS,False,False,-0.12688060988097785,0.21686397950734115,False,False,0.21651292794708255,0.9265227649607777,False,False
CRYL1,False,False,-0.10270495389657155,0.32223697332356005,False,False,-0.5087743641806665,0.9137458562821626,False,False
CRYM,False,False,0.031216063369366852,0.815280598293803,False,False,0.09175865847513243,0.9835296015975331,False,False
CRYM-AS1,False,False,0.27026993378482206,0.40625007680048286,False,False,0.003249142350925764,0.9991413367195511,False,False
CRYZ,True,False,0.1947366996717201,0.012020772324827218,False,False,0.16410798258178366,0.9527680655228825,False,False
CRYZL1,False,False,0.13626470284614786,0.11442345036922907,False,False,-0.18264060551319927,0.9458741066831087,False,False
CS,False,False,0.11998201856855228,0.18354917681011432,False,False,-0.09093711549293605,0.9827815583930448,False,False
CSAD,False,False,0.022409790447798804,0.8769812260170682,False,False,0.11140810053483553,0.9827815583930448,False,False
CSAG1,False,False,0.035566060979833954,0.8927274034789761,False,False,-0.09237105879037753,0.9827815583930448,False,False
CSAG2,False,False,-0.009357616009720826,0.9731648321637048,,,,,False,False
CSAG3,False,False,0.10250706107492745,0.6973217996391634,False,False,-0.47272727272727283,0.9137458562821626,False,False
CSDA,False,False,0.37179738933477013,0.03221407645904135,,,,,False,False
CSDAP1,False,False,0.12388502842184064,0.6197094170773789,,,,,False,False
CSDC2,False,False,-0.07067699226256396,0.5666564754621615,False,False,-0.20523022671579885,0.9322906679338038,False,False
CSDE1,False,False,-0.16180415645069124,0.1901570584211301,False,False,-0.15140376461011823,0.9539022912131789,False,False
CSE1L,False,True,-0.411522987198767,0.002766516892789491,False,False,-0.6196124065263404,0.9137458562821626,False,False
CSE1L-AS1,False,False,-0.18411358407307327,0.6173524051903947,False,False,-0.4095085312952559,0.9137458562821626,False,False
CSF1,False,False,0.14464174022152898,0.08729778464231566,False,False,0.4346446339323559,0.9137458562821626,False,False
CSF1R,True,False,0.24713144603536755,0.0007853755846706156,False,False,0.4870613225262708,0.9137458562821626,False,False
CSF2,False,False,0.023803360056220225,0.8677528188621778,False,False,0.23935837577767305,0.9170055273050526,False,False
CSF2RA,False,False,-0.036916924132292715,0.8818982846540725,False,False,-0.08154196850408692,0.9827815583930448,False,False
CSF2RB,False,False,0.175423501307274,0.15919386014959905,False,False,0.16859103195167463,0.9527680655228825,False,False
CSF3,False,False,0.07059568657212635,0.5177249870318289,False,False,-0.42229553704891776,0.9137458562821626,False,False
CSF3R,False,False,0.15511152312962653,0.40593378979916883,False,False,-0.10422356271836992,0.9785485422659297,False,False
CSGALNACT1,False,False,-0.021173396646046144,0.9375526384902928,False,False,0.06562730446668096,0.9835296015975331,False,False
CSGALNACT2,False,False,0.2096766432073966,0.13624591022600113,False,False,0.5441088814771169,0.9137458562821626,False,False
CSH1,False,False,0.04049230856617793,0.7514021932359989,,,,,False,False
CSH2,False,False,0.08814640076428072,0.7422606056503954,False,False,0.3874275265985954,0.9137458562821626,False,False
CSHL1,False,False,-0.01440752914681868,0.9644256694396732,,,,,False,False
CSK,True,False,0.2657717989668358,0.00024509416287659704,False,False,-0.3995433380658644,0.9137458562821626,False,False
CSKMT,,,,,False,False,-0.5584255526425829,0.9137458562821626,False,False
CSMD1,False,False,0.04998403822363118,0.8761119022308191,False,False,-0.2519708782361206,0.9170055273050526,False,False
CSMD2,False,False,-0.135670130502702,0.7281614618201413,False,False,-0.06398910172285086,0.9835296015975331,False,False
CSMD2-AS1,False,False,-0.02618142040231724,0.9357351838554556,,,,,False,False
CSMD3,False,False,-0.03134549640345291,0.9205363709758881,False,False,-0.1323628813144728,0.9690033619853966,False,False
CSN1S1,False,False,-0.04530344633868776,0.7164300176107417,False,False,0.06864821110577331,0.9845964381028971,False,False
CSN1S2AP,False,False,-0.0320799851810085,0.8626615947878193,,,,,False,False
CSN1S2BP,False,False,0.24518792037139156,0.4657739917393938,,,,,False,False
CSN2,False,False,-0.07205704687077628,0.5059130357976536,,,,,False,False
CSN3,False,False,-0.015938102943557138,0.949187372797243,,,,,False,False
CSNK1A1,False,False,0.17617026177027093,0.23635306989507637,False,False,0.23412387293158396,0.9170055273050526,False,False
CSNK1A1L,False,False,-0.024498331106087037,0.9304980008538852,False,False,0.4168537443840139,0.9137458562821626,False,False
CSNK1A1P,False,False,0.014039343151103665,0.9677017551277799,,,,,False,False
CSNK1A1P1,False,False,-0.16227637889928614,0.30418570800462374,,,,,False,False
CSNK1D,False,False,0.15901757557813334,0.05312383405451776,False,False,0.14660583671561786,0.956635212239246,False,False
CSNK1E,False,False,0.15758056510791507,0.5824618964614338,False,False,-0.16416173126465983,0.9527680655228825,False,False
CSNK1G1,False,False,0.07939523836561474,0.5482561456002588,False,False,0.27843569301765925,0.9170055273050526,False,False
CSNK1G2,False,False,-0.05307895223128557,0.6564527706011706,False,False,-0.09551642639229646,0.9813838639885243,False,False
CSNK1G2-AS1,False,False,-0.08406679292086372,0.5683238079239179,False,False,0.55797595785811,0.9137458562821626,False,False
CSNK1G3,False,False,0.08309848275023406,0.4187042826280156,False,False,-0.28526370851240246,0.9137458562821626,False,False
CSNK2A1,False,False,-0.05173669921599613,0.7960047927476412,False,False,-0.1426850112922489,0.9786772215576675,False,False
CSNK2A1P,False,False,0.01967450842381138,0.9549393587989414,,,,,False,False
CSNK2A2,False,False,-0.36130272696402543,0.06325714064378606,False,False,-0.6883019516457982,0.9137458562821626,False,False
CSNK2A3,,,,,False,False,-0.5284757629538644,0.9137458562821626,False,False
CSNK2B,False,False,-0.028252991759601637,0.9007957304312079,False,False,-0.3020246861034736,0.9137458562821626,False,False
CSPG4,False,False,0.06252557632249803,0.5804860641740701,False,False,0.12694709905343526,0.9673722349161106,False,False
CSPG4P10,False,False,0.0009874024894941165,0.998695051872922,,,,,False,False
CSPG4P1Y,False,False,-0.0475833087844953,0.7390354169046525,,,,,False,False
CSPG4P5,False,False,0.16418423366992907,0.7929319296576209,,,,,False,False
CSPG5,False,False,0.06428949599555703,0.5667152234380747,False,False,0.136567965321283,0.9625596110336616,False,False
CSPP1,False,False,-0.15293219662254673,0.06644022234125628,False,False,0.21374285596111306,0.9265227649607777,False,False
CSRNP1,False,False,0.043631945969783946,0.7630412681540204,False,False,0.17584551818141858,0.9527680655228825,False,False
