r3_rank,gene,median_background_vulnerability_rho,n_positive_backgrounds,n_resampling_supported_backgrounds,tier1_flag,tier2_flag,tier3_flag,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value,cross_method_stable_flag,n_models_top500,n_models_direction_ge3of4,median_rank_percentile,leave_HCT116_out_median_vulnerability_rho,leave_HCT116_out_n_positive_backgrounds,adjusted_partial_rho_median,adjusted_partial_rho_min,adjusted_positive_fraction,adjusted_audit_n,final_shortlist_flag,previous_19_reclassified_as_internal_stability
11940,TSR3,-0.0383116883116883,2,0,False,False,False,-0.03831168831168835,0.6033966033966034,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9316403144783221,False,0,1,0.5819823239169333,0.0137806637806637,2,,,,,False,False
11941,TOM1L2,0.0368326118326118,3,0,False,False,False,0.0368326118326118,0.6033966033966034,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9316403144783221,False,0,1,0.5837716206690885,0.0288600288600288,2,,,,,False,False
11942,WNT7B,0.0357503607503607,3,0,False,False,False,0.0357503607503607,0.6033966033966034,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9316403144783221,False,0,3,0.6237325814672233,0.0103174603174603,2,,,,,False,False
11943,PDSS2,0.0403679653679653,2,0,False,False,False,0.04036796536796535,0.6033966033966034,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9316403144783221,False,0,1,0.6501924849536409,0.0892496392496392,2,,,,,False,False
11944,SMARCAD1,-0.0358225108225108,1,0,False,False,False,-0.0358225108225108,0.6033966033966034,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9316403144783221,False,0,0,0.711489453993385,-0.04004329004329,1,,,,,False,False
11945,CTTNBP2,-0.0386363636363635,1,0,False,False,False,-0.03863636363636355,0.6033966033966034,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9316403144783221,False,0,0,0.8794122431274738,-0.0121933621933621,1,,,,,False,False
11946,CSMD3,0.0378787878787878,4,0,False,False,False,0.037878787878787845,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,6,0.23203925608632,0.0426406926406926,3,,,,,False,False
11947,RPS19,0.0369769119769119,3,0,False,False,False,0.03697691197691195,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,4,0.2670118744239007,0.0369408369408369,2,,,,,False,False
11948,ANKRD52,-0.0343073593073592,1,1,False,False,False,-0.03430735930735925,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,3,0.2821395651466681,-0.0646464646464646,1,,,,,False,False
11949,PLAAT3,-0.0351010101010101,2,0,False,False,False,-0.0351010101010101,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,3,0.2843626308084368,-0.1134920634920634,1,,,,,False,False
11950,OSER1,0.0357503607503607,2,0,False,False,False,0.035750360750360796,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,1,0.3118798460120371,-0.0782828282828282,1,,,,,False,False
11951,BSG,0.0384559884559883,3,0,False,False,False,0.038455988455988396,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,2,0.3142113539012091,0.0522366522366522,3,,,,,False,False
11952,FICD,0.0411976911976911,3,0,False,False,False,0.04119769119769115,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,3,0.3205010030906035,0.0402597402597402,2,,,,,False,False
11953,ORM2,0.0367604617604617,2,0,False,False,False,0.03676046176046176,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,2,0.3355202515859675,-0.0389610389610389,1,,,,,False,False
11954,NDUFAF1,0.0392496392496392,4,0,False,False,False,0.0392496392496392,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,4,0.3540638724719406,0.0404761904761904,3,,,,,False,False
11955,POLE4,0.0369408369408369,3,0,False,False,False,0.0369408369408369,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,3,0.3575069131919969,0.0526695526695526,2,,,,,False,False
11956,CHML,0.0383838383838383,3,0,False,False,False,0.03838383838383835,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,3,0.3751287751450415,0.0635642135642135,3,,,,,False,False
11957,RAC3,0.0369769119769119,4,0,False,False,False,0.03697691197691195,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,4,0.3971696578647725,0.0497113997113997,3,,,,,False,False
11958,HMGCS1,0.0349567099567098,3,0,False,False,False,0.034956709956709894,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,3,0.4525023043973323,0.0167388167388167,2,,,,,False,False
11959,SMC1B,0.0401154401154401,2,1,False,False,False,0.04011544011544012,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.4733232120587757,-0.1787157287157287,1,,,,,False,False
11960,LCK,0.0385281385281384,3,0,False,False,False,0.038528138528138495,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,1,0.4931139185598872,0.043001443001443,3,,,,,False,False
11961,SIGIRR,0.039069264069264,3,0,False,False,False,0.03906926406926405,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,1,0.4999186683294474,0.0673160173160173,2,,,,,False,False
11962,FOXJ1,0.038023088023088,2,0,False,False,False,0.038023088023088,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,1,0.5023043973323212,-0.036002886002886,1,,,,,False,False
11963,IL1R2,-0.040079365079365,1,0,False,False,False,-0.040079365079365,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.533237542699127,-0.0111832611832611,1,,,,,False,False
11964,ZSCAN21,-0.0377705627705627,1,0,False,False,False,-0.037770562770562705,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,1,0.5728460662582009,-0.0526695526695526,1,,,,,False,False
11965,RNF126,-0.0358225108225108,2,0,False,False,False,-0.03582251082251085,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.5765331019899149,0.0309523809523809,2,,,,,False,False
11966,WIPI2,-0.0421356421356421,1,0,False,False,False,-0.0421356421356421,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.5977877785609715,-0.0797258297258297,1,,,,,False,False
11967,H3C1,-0.0371933621933622,2,0,False,False,False,-0.0371933621933622,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.6086320013013067,0.0002164502164502,2,,,,,False,False
11968,SOX5,-0.0366161616161616,2,0,False,False,False,-0.0366161616161616,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.611939489237109,0.0358585858585858,2,,,,,False,False
11969,NLRX1,-0.0394300144300144,2,0,False,False,False,-0.039430014430014454,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.6392669305427534,0.0475468975468975,2,,,,,False,False
11970,SMOX,-0.037012987012987,2,0,False,False,False,-0.037012987012987,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,1,0.6427641923765114,-0.101082251082251,1,,,,,False,False
11971,CDC25A,-0.0382395382395382,2,0,False,False,False,-0.03823953823953825,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.6565363552567369,-0.1195526695526695,1,,,,,False,False
11972,PNO1,-0.0381313131313131,2,0,False,False,False,-0.03813131313131315,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.6762457300872959,0.0453823953823953,2,,,,,False,False
11973,NLRP8,-0.0386002886002886,2,0,False,False,False,-0.0386002886002886,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.7045491514395705,-0.1516594516594516,1,,,,,False,False
11974,SPATS2L,-0.0396103896103896,2,0,False,False,False,-0.03961038961038965,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.7124383234831644,0.0134920634920634,2,,,,,False,False
11975,DDX42,-0.037012987012987,1,0,False,False,False,-0.037012987012987,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.7137667407688555,-0.0315295815295815,1,,,,,False,False
11976,SLC22A18,0.0351370851370851,2,0,False,False,False,0.03513708513708515,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.7300872959930598,0.108008658008658,2,,,,,False,False
11977,MIA3,0.0362914862914862,3,0,False,False,False,0.03629148629148625,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,1,0.7403350864826763,0.0404040404040404,2,,,,,False,False
11978,CFAP61,0.0382034632034631,3,1,False,False,False,0.038203463203463156,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,2,0.7466789567857723,0.0414141414141414,2,,,,,False,False
11979,PKNOX1,-0.0382756132756133,2,0,False,False,False,-0.0382756132756133,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.7478718212872092,-0.1800865800865801,1,,,,,False,False
11980,ENY2,-0.0356421356421356,1,0,False,False,False,-0.0356421356421356,0.6053946053946054,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.7872363498346256,-0.0158008658008658,1,,,,,False,False
11981,MPZL2,-0.0403318903318903,0,0,False,False,False,-0.0403318903318903,0.6043956043956044,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9319165935475093,False,0,0,0.8650978691102316,-0.0213564213564213,0,,,,,False,False
11982,CALN1,0.0362914862914863,2,1,False,False,False,0.036291486291486305,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,5,0.0970829040828498,-0.014069264069264,1,,,,,False,False
11983,PIMREG,0.0360750360750359,4,0,False,False,False,0.036075036075035996,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,6,0.1035623271702,0.0524531024531024,3,,,,,False,False
11984,ECRG4,0.037049062049062,3,0,False,False,False,0.037049062049062054,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,5,0.1619042455132028,0.0424963924963925,3,,,,,False,False
11985,ZNF485,0.0363636363636363,3,0,False,False,False,0.03636363636363635,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,6,0.19061432521824,0.0308080808080808,2,,,,,False,False
11986,VEGFB,-0.0361111111111111,2,0,False,False,False,-0.03611111111111115,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,2,0.2607222252345063,0.029076479076479,2,,,,,False,False
11987,ANKRD13B,0.0385281385281385,2,0,False,False,False,0.03852813852813855,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,4,0.2732201919427425,-0.0133477633477633,1,,,,,False,False
11988,PRCC,0.0375541125541125,3,0,False,False,False,0.03755411255411255,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,5,0.315404218402646,0.0505050505050505,3,,,,,False,False
11989,ACTR3B,0.0367243867243867,2,0,False,False,False,0.0367243867243867,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,2,0.3154584395163476,-0.0163059163059163,1,,,,,False,False
11990,RTL1,0.0359307359307358,3,0,False,False,False,0.035930735930735896,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,5,0.3261399989155777,0.0396103896103896,2,,,,,False,False
11991,STAT4,0.0405844155844156,2,0,False,False,False,0.040584415584415605,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,1,0.3326736431166296,0.0877344877344877,2,,,,,False,False
11992,ECM2,0.0374098124098124,2,0,False,False,False,0.0374098124098124,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.3461747004283468,0.1113275613275613,2,,,,,False,False
11993,DTNBP1,0.0395743145743145,2,0,False,False,False,0.03957431457431455,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,2,0.3547687469500623,-0.0036075036075036,1,,,,,False,False
11994,ZFP14,0.0363275613275613,3,0,False,False,False,0.0363275613275613,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,3,0.3560429431220517,0.0157287157287157,2,,,,,False,False
11995,TOMM6,-0.0362914862914863,2,0,False,False,False,-0.036291486291486305,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,1,0.3664805075096242,-0.1257575757575757,1,,,,,False,False
11996,USP20,-0.0363636363636363,2,0,False,False,False,-0.03636363636363635,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,2,0.3700048799002331,0.063997113997114,2,,,,,False,False
11997,C11ORF54,0.0375180375180374,3,0,False,False,False,0.03751803751803745,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,4,0.3895515913896871,0.0654401154401154,3,,,,,False,False
11998,H3C2,0.0383838383838383,2,0,False,False,False,0.038383838383838395,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.4006398091416797,-0.0971139971139971,1,,,,,False,False
11999,CALB1,0.0363997113997113,3,0,False,False,False,0.03639971139971135,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,2,0.4067125738762674,0.0509379509379509,2,,,,,False,False
12000,TRIM23,0.0379870129870129,3,0,False,False,False,0.03798701298701295,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,4,0.4101827251531746,0.0567099567099567,3,,,,,False,False
12001,PSMB2,0.0357864357864358,2,0,False,False,False,0.0357864357864358,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,1,0.4262863959225722,-0.0323232323232323,1,,,,,False,False
12002,OVGP1,-0.0396103896103895,1,0,False,False,False,-0.03961038961038955,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,2,0.4454806701729653,-0.0266233766233766,1,,,,,False,False
12003,CTDSPL,0.0371933621933622,2,0,False,False,False,0.0371933621933622,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,1,0.449547253700591,-0.0006493506493506,1,,,,,False,False
12004,ZMYM1,0.036111111111111,3,0,False,False,False,0.036111111111111045,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,2,0.4519329827034647,0.0007936507936507,2,,,,,False,False
12005,HOXC6,0.0379148629148629,2,0,False,False,False,0.0379148629148629,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.4696361763270617,-0.0402597402597402,1,,,,,False,False
12006,BMP7,0.0357503607503607,2,0,False,False,False,0.035750360750360755,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,1,0.4911077373529252,0.0978354978354978,2,,,,,False,False
12007,FKBPL,-0.0414141414141413,1,0,False,False,False,-0.041414141414141396,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.5310415875942092,-0.0608946608946609,1,,,,,False,False
12008,GZMK,-0.0382756132756133,2,0,False,False,False,-0.03827561327561331,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,1,0.5658515425906848,0.1519480519480519,2,,,,,False,False
12009,GHITM,-0.0355339105339105,0,0,False,False,False,-0.0355339105339105,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.6272569538578323,-0.0291486291486291,0,,,,,False,False
12010,RXRG,-0.0374098124098124,2,1,False,False,False,-0.0374098124098124,0.6073926073926074,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.6397549205660684,0.0306637806637806,2,,,,,False,False
12011,USP35,-0.0383477633477633,1,0,False,False,False,-0.0383477633477633,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.6540421840264599,-0.0564213564213564,1,,,,,False,False
12012,PYDC1,-0.0365800865800865,1,0,False,False,False,-0.036580086580086504,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.6694138697608849,-0.0551948051948051,1,,,,,False,False
12013,GON7,0.0371572871572871,2,0,False,False,False,0.037157287157287194,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,1,0.6824540476061378,-0.0119769119769119,1,,,,,False,False
12014,UROD,-0.039069264069264,1,0,False,False,False,-0.039069264069264004,0.6063936063936064,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9324239935193822,False,0,0,0.7558694355582064,-0.0458874458874458,0,,,,,False,False
12015,RIIAD1,0.0362914862914863,2,0,False,False,False,0.036291486291486305,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,4,0.2212763650165374,-0.0487734487734487,1,,,,,False,False
12016,CUL2,-0.0381673881673882,2,1,False,False,False,-0.0381673881673882,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,4,0.2287859892642194,-0.1365079365079365,1,,,,,False,False
12017,ATP8A2,0.0389249639249639,2,0,False,False,False,0.038924963924963904,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,3,0.2853657214119178,-0.0018037518037518,1,,,,,False,False
12018,MAVS,0.0369408369408369,2,0,False,False,False,0.036940836940836906,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,3,0.304370221764355,0.1632756132756132,2,,,,,False,False
12019,ADAM10,0.0361111111111111,2,0,False,False,False,0.0361111111111111,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,0,0.3163530878924253,0.0726551226551226,2,,,,,False,False
12020,BCO1,0.0377705627705628,2,1,False,False,False,0.0377705627705628,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,2,0.34563248929133,0.0919191919191919,2,,,,,False,False
12021,HOXC4,0.0388167388167387,3,0,False,False,False,0.03881673881673875,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,3,0.367863145909017,0.0299422799422799,2,,,,,False,False
12022,C1ORF94,-0.0371933621933622,2,0,False,False,False,-0.0371933621933622,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,2,0.3971967684216234,0.0846320346320346,2,,,,,False,False
12023,TNFSF11,0.0368326118326118,2,0,False,False,False,0.0368326118326118,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,2,0.4080952122756601,0.0831890331890331,2,,,,,False,False
12024,TMED4,-0.0369769119769119,1,0,False,False,False,-0.03697691197691195,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,1,0.4330911456921325,-0.0356421356421356,1,,,,,False,False
12025,FAM210B,-0.0327200577200577,2,0,False,False,False,-0.03272005772005775,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,0,0.5903594859838421,0.0031746031746031,2,,,,,False,False
12026,KCNG3,0.0357142857142856,3,0,False,False,False,0.03571428571428565,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,2,0.6147860977064469,0.0396825396825396,2,,,,,False,False
12027,ZMYM6,-0.0360389610389609,1,0,False,False,False,-0.036038961038960995,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,0,0.6313777584991596,-0.0233766233766233,1,,,,,False,False
12028,ZNF547,-0.0365440115440115,1,0,False,False,False,-0.036544011544011504,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,0,0.6375047443474489,-0.0698412698412698,1,,,,,False,False
12029,UNC13D,-0.0364718614718614,2,0,False,False,False,-0.036471861471861496,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,0,0.6426286395922572,-0.0836940836940837,1,,,,,False,False
12030,SERPINE3,-0.0356060606060606,1,0,False,False,False,-0.0356060606060606,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,0,0.7358347340454373,-0.0409090909090909,0,,,,,False,False
12031,DAPP1,-0.034126984126984,1,0,False,False,False,-0.03412698412698405,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,0,0.7380849102640568,-0.0311688311688311,1,,,,,False,False
12032,NOP9,-0.0399350649350649,2,0,False,False,False,-0.03993506493506495,0.6083916083916084,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325603751301891,False,0,0,0.752914384861465,0.0266955266955266,2,,,,,False,False
12033,GTF3A,-0.0323953823953823,1,0,False,False,False,-0.03239538239538235,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,3,0.128287155018164,-0.0207070707070707,1,,,,,False,False
12034,CASP3,0.0359307359307359,3,0,False,False,False,0.0359307359307359,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,4,0.1447703735834734,0.0284271284271284,2,,,,,False,False
12035,LRRC14B,0.03502886002886,2,0,False,False,False,0.035028860028860055,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,4,0.1658352762565743,-0.0007936507936507,1,,,,,False,False
12036,IVD,0.0353174603174603,2,0,False,False,False,0.03531746031746035,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,0,0.1740226644255273,0.1284992784992785,2,,,,,False,False
12037,GNRHR,0.0392135642135642,2,0,False,False,False,0.0392135642135642,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,1,4,0.1751070866995608,0.1304473304473304,2,,,,,False,False
12038,DOK6,0.0352092352092352,2,0,False,False,False,0.0352092352092352,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,3,0.2089139510925554,-0.005050505050505,1,,,,,False,False
12039,MTPN,0.0382034632034631,3,0,False,False,False,0.038203463203463156,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,6,0.2265358130455999,0.0421356421356421,3,,,,,False,False
12040,DLL4,0.0392135642135642,3,0,False,False,False,0.0392135642135642,0.6113886113886113,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,4,0.2288944314916228,0.0668109668109668,2,,,,,False,False
12041,B3GNT7,0.0357864357864357,3,1,False,False,False,0.0357864357864357,0.6103896103896104,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,5,0.2603697879954454,0.0321789321789321,2,,,,,False,False
12042,CTSO,0.0377705627705627,3,0,False,False,False,0.0377705627705627,0.6093906093906094,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9325812720072914,False,0,5,0.2633248386921867,0.042063492063492,2,,,,,False,False
