gene,observed_global_T_median_vulnerability_rho,global_empirical_p_value,n_permutations,permutation_unit,self_line_exclusion,global_empirical_q_value
DENND2D,0.07813852813852805,0.25674325674325676,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.7629899909951474
DENND3,-0.0636724386724386,0.38961038961038963,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8481568007063759
DENND4A,0.0022005772005772514,0.978021978021978,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9981161758303358
DENND4B,0.11731601731601729,0.11788211788211789,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5771435890894345
DENND4C,-0.0064935064935065,0.9330669330669331,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9948015257826426
DENND5A,0.09062049062049055,0.18981018981018982,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6891081359585297
DENND5B,-0.014285714285714301,0.8331668331668332,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9841054486995765
DENND6A,0.0280663780663781,0.7202797202797203,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.961363358019893
DENND6B,0.0137806637806637,0.8521478521478522,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9869689861545009
DENR,0.00804473304473305,0.9110889110889111,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
DEPDC1,-0.0053751803751804,0.938061938061938,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9948062977215987
DEPDC1B,0.0471861471861472,0.5294705294705294,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9102372273513212
DEPDC4,0.029076479076479048,0.6893106893106893,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9538984134225793
DEPDC5,-0.0490620490620491,0.46353646353646355,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8845321259185719
DEPDC7,0.042063492063492,0.5414585414585414,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.913088187206799
DEPP1,-0.13697691197691197,0.06693306693306693,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.4458095173154761
DEPTOR,-0.0013347763347763006,0.986013986013986,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9983262322847712
DERA,0.0401875901875902,0.5654345654345654,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9219617797108736
DERL1,0.010606060606060605,0.8801198801198801,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9896578137565315
DERL2,0.1318181818181818,0.060939060939060936,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.42315478196502293
DERL3,-0.01504329004329005,0.8491508491508492,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9865748463455406
DERPC,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
DES,0.04823232323232325,0.4935064935064935,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8966348398916619
DESI1,-0.011544011544011499,0.8851148851148851,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9896578137565315
DESI2,0.06028138528138525,0.4195804195804196,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8649068602125493
DET1,-0.19325396825396823,0.005994005994005994,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.07757715968242285
DEUP1,0.01673881673881675,0.8301698301698301,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9835897820498398
DEXI,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
DFFA,0.0644660894660894,0.35764235764235763,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8298940616504784
DFFB,0.008044733044733045,0.9110889110889111,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9932443747563902
DGAT1,0.050036075036074996,0.44955044955044954,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8787524869377662
DGAT2,-0.1296536796536796,0.07192807192807193,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.46093447900258194
DGAT2L6,-0.013924963924963849,0.8521478521478522,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9869689861545009
DGCR2,0.0883477633477633,0.18981018981018982,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6891081359585297
DGCR6,0.041919191919191856,0.5504495504495505,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9154965334061737
DGCR6L,0.013961038961038945,0.8341658341658341,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9841054486995765
DGCR8,-0.10310245310245306,0.16183816183816183,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.6541269381506067
DGKA,0.07431457431457425,0.3096903096903097,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8010684967206707
DGKB,0.06839826839826835,0.33466533466533466,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.820557400589307
DGKD,-0.03300865800865795,0.6363636363636364,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9398342537162686
DGKE,-0.02142857142857145,0.7512487512487512,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.968426694574734
DGKG,-0.002561327561327542,0.965034965034965,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9972037467704228
DGKH,0.0106421356421356,0.8841158841158842,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9896578137565315
DGKI,0.04108946608946605,0.5454545454545454,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9142795766443861
DGKK,,0.000999000999000999,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.014371743700916869
DGKQ,0.059668109668109655,0.4145854145854146,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.8620291771362798
DGKZ,0.04668109668109665,0.5224775224775224,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9072641885936301
DGLUCY,-0.0014790764790764965,0.986013986013986,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9983262322847712
DGUOK,-0.11222943722943715,0.12087912087912088,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.5836056613543524
DHCR24,0.0268398268398268,0.7462537462537463,1000,one shared CRISPR row-label permutation across all trajectories/backgrounds,applied after global permutation per trajectory,0.9671931020490403
