dataset_version_id,role,cell_type_original,cell_class,gene_symbol,available_in_dataset,expression_transform,n_cells,n_male_cells,n_female_cells,n_male_donors,n_female_donors,male_mean_expression,female_mean_expression,female_minus_male_beta,se,raw_p,test_status,male_detection_fraction,female_detection_fraction,FDR,fdr_family,fdr_denominator,logFC_or_effect,direction,analysis_method
f56c02aa-01c0-4fe0-b0ef-7a92bdba5a29,thyroid,B cell,immune,JUN,True,X as supplied (treated as already normalized/log-scaled),899,0,899,0,2,nan,0.6464297484898194,nan,nan,1.0,insufficient_donors,nan,0.15795328142380421,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,nan,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HTR2A,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HTR5A,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,HTT,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.3544602751731873,0.3544602751731873,0.2270658316437777,0.2588985733412927,tested,0.0,0.3076923076923077,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.3544602751731873,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IDE,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.21552801132202148,0.3645191748936971,0.14899116357167563,0.3523083420192771,0.7040383408635684,tested,0.2,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.14899116357167563,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IDH1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.14304420351982117,0.0,-0.14304420351982117,0.14304420351982117,0.3910022189557705,tested,0.1,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.14304420351982117,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IER3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IFNG,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IGF1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IGFBP3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.09694757064183553,0.0,-0.09694757064183553,0.09694757064183553,0.3910022189557705,tested,0.1,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.09694757064183553,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IGFBP6,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IL11,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IL1B,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IL4,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,IL4I1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,ITGA2B,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,ITGA4,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.14304420351982117,0.18337108890215556,0.04032688538233439,0.23256526053085025,0.8704676420148919,tested,0.1,0.46153846153846156,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.04032688538233439,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KAT2A,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0692826360464096,0.3645191748936971,0.2952365388472875,0.3334086585636319,0.46252339499523126,tested,0.1,0.15384615384615385,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.2952365388472875,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KCNH2,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KCNJ16,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KCNK3,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KCNQ1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KEAP1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.028422232468922934,0.028422232468922934,0.028422232468922934,0.42264973081037416,tested,0.0,0.07692307692307693,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.028422232468922934,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KIF22,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KISS1R,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KLF15,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KLK7,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KMT2A,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.15768984456857046,0.3996591627597809,0.24196931819121045,0.27452889006715087,0.42987823774868655,tested,0.2,0.46153846153846156,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.24196931819121045,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KRT10,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.24118659396966297,0.40826584498087565,0.16707925101121268,0.2562607297740684,0.5530914355471813,tested,0.2,0.46153846153846156,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.16707925101121268,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,KRT19,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,LASP1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.15768984456857046,0.31164464553197224,0.15395480096340178,0.22185488748966173,0.5197326844706831,tested,0.2,0.38461538461538464,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.15395480096340178,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,LDHB,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.5994769334793091,0.9730472127596537,0.3735702792803446,0.772097720785051,0.6489477307441561,tested,0.2,0.6923076923076923,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.3735702792803446,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,LGALS1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.5758022566636403,0.7885778625806172,0.21277560591697697,0.5973407074560628,0.7468941449595216,tested,0.3,0.38461538461538464,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.21277560591697697,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,LGALS9,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.14304420351982117,0.0697280208269755,-0.07331618269284566,0.1591340348544809,0.6676654139747837,tested,0.1,0.23076923076923078,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,-0.07331618269284566,male_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,LMNA,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,LOX,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,LRG1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0,0.0,0.0,0.0,1.0,tested,0.0,0.0,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.0,undetermined,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,LYPLA1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.21080863972504935,1.0082626163959503,0.7974539766709009,0.47102456618764627,0.1889717027002088,tested,0.2,0.46153846153846156,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.7974539766709009,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,MACF1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.0692826360464096,0.44121005932490026,0.37192742327849065,0.3083764706198342,0.3408141923034996,tested,0.1,0.38461538461538464,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.37192742327849065,female_biased,donor-level mean expression; Welch two-sample test
c171ca0b-5e46-4260-9dc2-c03486499308,kidney,plasmacytoid dendritic cell,immune,MAPK1,True,X as supplied (treated as already normalized/log-scaled),23,10,13,4,3,0.21232683956623077,0.43136670986811315,0.21903987030188238,0.3526076990100613,0.5827326614952305,tested,0.2,0.3076923076923077,1.0,all prespecified candidate genes x all prespecified target curated cell types x datasets,15510,0.21903987030188238,female_biased,donor-level mean expression; Welch two-sample test
