chemical_id,canonical_name,synonym,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,source,parent_metabolite_status,eligible_as_environmental_exposure,exclusion_reason,classification_rule_prefixes,drug_like_exclusion,drugcentral_match
C001079,"2-(2,6-dioxopiperidin-3-yl)phthalimidine","2-(2,6-dioxopiperidin-3-yl)phthalimidine, (+-)-isomer|2-(2,6-dioxopiperidin-3-yl)phthalimidine, (R)-isomer|2-(2,6-dioxopiperidin-3-yl)phthalimidine, (S)-isomer|2-(2,6-dioxopiperidine-3-yl)phthalimidine|3-(1,3-dihydro-1-oxo-2H-isoindol-2-yl)-2,6-piperidinedione|EM 12|EM-12",26581-81-7,CID:91585,DTXSID401034323,WENKGSGGXGQHSH-UHFFFAOYSA-N,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C000595768,"2-((2-acetyl-6,6-dimethyl-4-phenyl-5,6-dihydro-2H-1,2-oxazin-3-yl)methyl)-1H-isoindole-1,3(2H)-dione",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C444579,2-(2-aminoethyl)-3-(p-chlorophenyl)-3-hydroxyphthalimidine,Met cpd,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C103195,"2,2'-bis(3,4-dicarboxyphenyl)hexafluoropropane dianhydride","4,4'-(hexafluoroisopropylidene)diphthalic anhydride|6FDA compound",1107-00-2,,,,pfas_perfluoro;phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805;D02.455.526.510.435,False,False
C047969,"2,2'-bisphenol F","2,2' dihydroxydiphenylmethane|2,2'-dihydroxydiphenylmethane|bis(2-hydroxyphenyl)methane|ortho, ortho-bisphenol F;Phenol, 2,2'-methylenebis-",,CID:75575,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C549969,2-(2-carboxybenzoylamino)-4-(3'-chloro-4'-fluorobiphenyl-4-yl)thiophene-3-carboxylic acid ethyl ester,CCFTC ethyl ester,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C545185,"2,2-dimethyl-N-(6-oxo-6,7-dihydro-5H-dibenzo(b,d)azepin-7-yl)-N'-(2,2,3,3,3-pentafluoropropyl)malonamide","2,2-dimethyl-N-((7S)-6-oxo-5,7-dihydrobenzo(d)(1)benzazepin-7-yl)-N'-(2,2,3,3,3-pentafluoropropyl)propanediamide|R04929097|RO 4929097|RO-4929097|RO4929097",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.455.526.510.435,False,False
C049460,"2,2'-isophthaloyl bis(trimethylhydrazinium)","2,2'-IPB-trimethylhydrazinium|2,2'-isophthaloyl bis(trimethylhydrazinium) dihydroxide bis(inner salt)",14338-89-7,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C096011,"2-(2-nitro-1H-imidazol-1-yl)-N-(2,2,3,3,3-pentafluoropropyl)acetamide","2-nitroimidazole EF5|2-nitro-N-(2,2,3,3,3-pentafluoropropyl)-1H-imidazole-1-acetamide|compound EF5|EF5 compound",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C049461,"2,2'-phthaloyl bis(trimethylhydrazinium)","2,2'-PB-trimethylhydrazinium|2,2'-phthaloyl bis(trimethylhydrazinium) dihydroxide bis(inner salt)",103739-44-2,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C049462,"2,2'-terephthaloyl bis(trimethylhydrazinium)","2,2'-terephthaloyl bis(trimethylhydrazinium) dihydroxide bis(inner salt)|2,2'-TPB-trimethylhydrazinium",34180-13-7,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C000624153,2-(((2-(tetradecyloxy)phenyl)amino)carbonyl)benzoic acid,CX08005,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C541785,"2-(3-(4-(2-isopropoxyphenyl)piperazin-1-yl)propyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione",RBX 6198|RBX-6198|RBX6198,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C068134,"2,3,4,5,6-pentafluoroaniline","2,3,4,5,6-pentafluorophenylammonium triflate|pentafluoroaniline|pentafluorophenylamine|pentafluorophenylammonium triflate|PFPAT pentafluorophenylammonium triflate",771-60-8,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C087170,"2,3,4,5,6-pentafluorobenzyl alcohol","(2,3,4,5,6-pentafluorophenyl)methanol|5FBzOH|pentafluorobenzyl alcohol|(perfluorophenyl)methanol",440-60-8,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C415129,"2,3,4,5,6-pentafluorodihydrotetramethylrosamine",PF-H(2)TMRos|PF-H2TMRos|Redox Sensor Red,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C545904,"2,3,4,5,6-pentafluoroheptane",,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C085539,"2,3,4,5,6-pentafluorophenol","2,3,4,5,6-pentafluorophenol, potassium salt|2,3,4,5,6-pentafluorophenol, sodium salt|pentafluorophenol",771-61-9,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C539573,"2,3,5,6-tetramethyl-1,4-benzenedicarboxylic acid",TBDC acid|tetramethyl-terephthalic acid,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C000619894,"2-((3,5-dibromo-2-hydroxybenzylidene)amino)isoindoline-1,3-dione",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C087332,"2,3,7,8,12,13,17,18-octabromo-5,10,15,20-tetrakis(pentafluorophenyl)porphyrinato-iron(III)",Fe(TFPPBr(8))Cl,131917-66-3,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C000624631,"2-(3-(benzyl(prop-2-yn-1-yl)amino)propyl)isoindoline-1,3-dione",TM-9 phthalimide,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C480951,"2,3-bis(2,3,4,5,6-pentafluorobenzyldiene)bicyclo(2.2.1)heptane","2,3-PFBzBH",,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C435763,"2,3-dihydroxyterephthalamide","2,3-DHPA",,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C000619911,"2-((3-ethoxy-4-hydroxybenzylidene)amino)isoindoline-1,3-dione",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C518748,"2-(3-fluorophenyl)-2,3-dihydro-N-(2-hydroxy-3-(4-(2-(1-methylethoxy)phenyl)-1-piperazinyl)propyl)-1,3-dioxo-1H-isoindole-5-carboxamide",RWJ 69205|RWJ-69205|RWJ69205,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C476321,"2-(4-(4-(5-fluoro-1H-indol-3-yl)-3,6-dihydro-2H-pyridin-1-yl)butyl)-phthalimide",SLV310,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C047971,"2,4'-bisphenol F","(2,4'-dihydroxyphenyl)methane|2,4'-dihydroxyphenylmethane|ortho, para-bisphenol F;2,4'-BPF|2,4'-dihydroxydiphenylmethane|Phenol,2-((4-hydroxyphenyl)methyl)-",,CID:75576,,,bisphenols,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.389.657.110,False,False
C527599,"2,4-difluoro-5-(1-methoxy-2-methylpropyl)isophthalaldehyde",DFMMPIP cpd,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C000610105,"2-(4-methylbenzylideneamino)isoindoline-1,3-dione",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C518749,"2-(4-methylphenyll)-2,3-dihydro-N-(2-hydroxy-3-(4-(2-(1-methylethoxy)phenyl)-1-piperazinyl)propyl)-1,3-dioxo-1H-isoindole-5-carboxamide",RWJ 69471|RWJ-69471|RWJ69471,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C084396,"25,26,26,26,27,27,27-heptafluorocholesterol","25,26,26,26,27,27,27-heptafluorocholest-5-en-3-ol (3beta)-|25-HFCL",153463-21-9,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C000602797,"2-(5-(3-chlorobenzylamino)pentyl)isoindoline-1,3-dione",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C000602796,"2-(5-(4-fluorobenzylamino)pentyl)isoindoline-1,3-dione",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C586110,"2,5-dihydroxy-1,4-benzenedicarboxylate",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C000599921,"2,5-dihydroxyterephthalic acid",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C059475,"26,26,26,27,27-pentafluoro-1-hydroxy-27-methoxyvitamin D3",PFHMV-D3,119839-97-3,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.455.526.510.435,False,False
C018520,"2,6-diisopropylnaphthalene","2,6-bis(1-methylethyl)naphthalene|2,6-DIPN|2,6-disopropylnaphtalene",24157-81-1,CID:32241,DTXSID7035272,GWLLTEXUIOFAFE-UHFFFAOYSA-N,pahs,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.847,False,False
C000591282,"2,6-dimethoxy terephthalic acid",,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C028519,"2,6-dimethylnaphthalene","2,6-dimethylnaphthalene ion (1-)|2,6-dimethylnaphthalene picrate",581-42-0,CID:11387,DTXSID0029187,YGYNBBAUIYTWBF-UHFFFAOYSA-N,pahs,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.847,False,False
C092905,"2,6-dimethylphenylphthalimide",,20730-99-8,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C568612,"(2-(6-fluoro-1H-indol-3-yl)-ethyl)-(3-(2,2,3,3-tetrafluoropropoxy)benzyl)amine",idalopirdine|Lu AE58054|Lu-AE58054|LuAE58054,,CID:21071390,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C514778,2-aminoperfluoropropene,,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C004802,2-azidoisophthalic acid,,42919-21-1,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C554298,2-bromo-5-tert-butylisophthalic acid,,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C088156,2-bromomethyl-5-chlorobenzene sulfonylphthalimide,SCH 13929|SCH-13929,150519-70-3,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C061435,2-chlorocyclohexylthiophthalimide,2-CCHTP|2-chlorocyclohexylthio-N-phthalimide,59939-44-5,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C027931,"2-difluoromethoxy-2,2-difluoroacetic acid","2-DFM-DFA|Acetic acid, (difluoromethoxy)difluoro-|difluoromethoxydifluoroacetic acid",75780-06-2,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C000731051,"(2E)-N,N-diethyl-2-((3-methoxy-1,4-dioxonaphthalen-2-yl)methylidene)pentanamide",APX2009,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C526674,"2-ethoxy-3,3,4,4,5-pentafluorotetrahydro-2,5-bis(1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl)furan",EPTE-furan,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C051450,2-ethyl-5-carboxypentyl phthalate,5-cx-MEPP|5cx-MEPP|mECPP|MECPP|mono (2-ethyl-5-carboxypentyl) phthalate|mono(2-ethyl-5-carboxypentyl) phthalate|mono-(2-ethyl-5-carboxy-pentyl) phthalate|mono-(2-ethyl-5-carboxypentyl) phthalate|mono-2-ethyl-5-carboxypentyl phthalate|Mono(2-ethyl-5-carboxypentyl)phthalate|mono(5-carboxy-2-ethylpentyl) phthalate|mono-ethyl-carboxy-pentyl phthalate,40809-41-4,,DTXSID20873152,XFGRNAPKLGXDGF-UHFFFAOYSA-N,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C103350,2-ethylhexanoic acid cobalt salt,cobalt-2-ethylhexanoate|cobalt octoate,136-52-7,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C419565,2-ethylhexanoic acid tin(II) salt,Sn(Oct)2|stannous octoate|tin(II) 2-ethylhexanoate,,,,,heavy_metals,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D01.268.556;D01.552.544,False,False
C065012,2-ethynylnaphthalene,"2-ethynylnaphthalene, 3H-labeled",2949-26-0,CID:115017,DTXSID50183690,IZXPFTLEVNQLGD-UHFFFAOYSA-N,pahs,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.847,False,False
C535034,2-ethynylpyrene,,,CID:10846871,,,pahs,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.426.559.847,False,False
C095069,2-fluoroethyl bromide,"1-bromo-2-fluoroethane|2-fluoroethyl bromide, 18F-labeled",762-49-2,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C540086,2-formylcinnamaldehyde,,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C000605796,"2H,3H-decafluoropentane",,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.455.526.510.435,False,False
C522458,"2-hydroxy-4-(2,2,3,3,3-pentafluoropropoxy)benzoic acid",UR 1505|UR-1505|UR1505,,CID:9795862,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.455.526.510.435,False,False
C028684,2-hydroxyethylphthalimide,"2-hydroxyethylphtalimide|2-hydroxyethylphthalimide, 15N-labeled",3891-07-4,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C492390,2-hydroxyisophthalic acid,,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C065549,2-hydroxynonafluoroazobenzene,2-HNFAB,129520-55-4,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.455.526.510.435,False,False
C500159,2-(hydroxypentafluorophenylmethylphosphinoylmethyl)pentanedioic acid,2-H5FPPM-glutarate,,,,,pfas_perfluoro,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.455.526.510.435,False,False
C406866,2-hydroxyterephthalic acid,"2-hydroxy-1,4-benzenedicarboxylic acid|2-hydroxyterephthalate",636-94-2,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,possible metabolite or transformation product; parent relationship not inferred,True,,D02.241.223.805,False,False
C410032,2-methoxy-4-(2-phthalimidinyl)phenylsulfonyl chloride,2-methoxy-PPSCl,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
C516982,2-methoxyisophthalamide,,,,,,phthalates,CTD chemical vocabulary; prespecified CTD MeSH hierarchy rules,parent/classified environmental chemical entity,True,,D02.241.223.805,False,False
