#"Progress (%)","Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)","Time Remaining"
6.6%,3315000,6630.00000043321,-667759.9511905317,132950.60963027301,-534809.3415602588,310.87424153274554,507.8220406574071,1.0086847157005152,98.3,22:47:54
6.6%,3320000,6640.000000435247,-666332.9211760112,133277.44961097205,-533055.4715650391,311.6384812108106,506.19591809055174,1.0119250519427154,98.3,22:47:46
6.7%,3325000,6650.000000437284,-666403.0286646578,132911.66518552956,-533491.3634791283,310.7831789587927,507.32558311002686,1.0096717921593188,98.3,22:47:38
6.7%,3330000,6660.000000439321,-665896.0276768738,133099.59765780807,-532796.4300190657,311.22261556567577,507.90839054691196,1.0085132284493357,98.3,22:47:29
6.7%,3335000,6670.000000441359,-666708.6115562199,132363.53780266957,-534345.0737535503,309.50150988721947,508.28726301488945,1.0077614923275524,98.3,22:47:21
6.7%,3340000,6680.000000443396,-667732.95490458,132623.1481429107,-535109.8067616693,310.1085486051386,506.675520174085,1.0109671975685304,98.3,22:47:14
6.7%,3345000,6690.000000445433,-666907.7794930511,132687.6498602819,-534220.1296327692,310.25937094827106,508.2623713872352,1.0078108464116702,98.3,22:47:06
6.7%,3350000,6700.0000004474705,-667662.0348829473,132181.03784665614,-535480.9970362912,309.07477596277033,506.6047855455269,1.0111083537345296,98.3,22:46:59
6.7%,3355000,6710.000000449508,-667168.1247839294,132254.56111721802,-534913.5636667114,309.24669312083745,507.806186983711,1.0087162067669002,98.3,22:46:51
6.7%,3360000,6720.000000451545,-668401.0080513414,133485.7722464804,-534915.235804861,312.1255954969945,508.20675668411616,1.0079211344003403,98.3,22:46:43
6.7%,3365000,6730.000000453582,-669232.1083028447,132924.78893381436,-536307.3193690303,310.8138658078824,506.61864538493427,1.0110806922981932,98.3,22:46:35
6.7%,3370000,6740.00000045562,-667612.2224222468,132124.2411896405,-535487.9812326063,308.94197012065774,509.4552318651379,1.0054511145791303,98.3,22:46:28
6.8%,3375000,6750.000000457657,-666626.3740173113,132525.01046999672,-534101.3635473145,309.8790763618915,506.42814342767576,1.0114610282912238,98.3,22:46:20
6.8%,3380000,6760.000000459694,-667880.3143890165,131656.75439275018,-536223.5599962663,307.8488604025902,506.28520585341437,1.011746590231751,98.3,22:46:12
6.8%,3385000,6770.000000461731,-667472.4914052025,132824.9088498522,-534647.5825553504,310.58031933951855,509.71559802106066,1.0049375233869289,98.3,22:46:04
6.8%,3390000,6780.000000463769,-666314.8997746059,132233.82294114836,-534081.0768334575,309.198201694026,509.0142692314054,1.0063221439360157,98.3,22:45:56
6.8%,3395000,6790.000000465806,-668124.1252236273,132393.11397608754,-535731.0112475398,309.5706669260952,507.0570261088707,1.01020655336899,98.3,22:45:49
6.8%,3400000,6800.000000467843,-667811.4433879755,132027.31192562092,-535784.1314623546,308.71532346203605,506.32412482348224,1.0116688215983183,98.3,22:45:40
6.8%,3405000,6810.00000046988,-667933.4975925027,132785.8337895961,-535147.6638029066,310.4889513514083,505.3163232818573,1.0136864912263226,98.3,22:45:31
6.8%,3410000,6820.000000471918,-666076.8033818272,133110.33588093537,-532966.4675008918,311.2477244160931,506.83105489211886,1.0106569551386368,98.3,22:45:23
6.8%,3415000,6830.000000473955,-666256.1033284734,133376.21763165836,-532879.8856968151,311.86942737648775,507.21005387597927,1.009901769084847,98.3,22:45:16
6.8%,3420000,6840.000000475992,-666435.6569046588,132794.16564822115,-533641.4912564376,310.50843347516707,508.5485715757891,1.0072436721624614,98.3,22:45:08
6.8%,3425000,6850.0000004780295,-666990.7713090316,133058.80660799245,-533931.9647010393,311.1272351329871,505.9901135502593,1.0123366385815618,98.3,22:45:00
6.9%,3430000,6860.000000480067,-666861.8168000174,132030.18855739455,-534831.6282426228,308.7220497999091,508.520522298266,1.0072992303082098,98.3,22:44:53
6.9%,3435000,6870.000000482104,-667840.480176222,132078.95637643035,-535761.5237997917,308.8360820619357,506.4505856036473,1.0114162077558533,98.3,22:44:45
6.9%,3440000,6880.000000484141,-666893.2656846386,132818.2325518558,-534075.0331327829,310.5647083612639,509.40750092081515,1.0055453242856667,98.3,22:44:36
6.9%,3445000,6890.000000486179,-666415.3267769977,132498.5666656768,-533916.7601113209,309.81724364345524,507.9691100560457,1.0083926769689915,98.3,22:44:28
6.9%,3450000,6900.000000488216,-666725.0194714894,133028.94205405866,-533696.0774174307,311.057403782994,507.1413383298271,1.010038606582361,98.3,22:44:19
6.9%,3455000,6910.000000490253,-667250.6629650886,132752.3809663714,-534498.2819987172,310.41072966385053,509.73815537641,1.0048930520586994,98.3,22:44:12
6.9%,3460000,6920.00000049229,-667576.6021348238,132835.18895886888,-534741.413175955,310.6043569960764,507.2877157586628,1.0097471608215756,98.3,22:44:03
6.9%,3465000,6930.000000494328,-665861.9456788851,133301.20336388776,-532560.7423149974,311.694023866401,506.7525881815606,1.0108134475347728,98.3,22:43:55
6.9%,3470000,6940.000000496365,-667647.5433392366,132978.43939248356,-534669.1039467531,310.9393149930577,507.1606243546638,1.010000197390643,98.3,22:43:47
7.0%,3475000,6950.000000498402,-666538.9661873425,133147.27083376335,-533391.6953535792,311.3340882581122,506.9769625797795,1.0103660886294523,98.3,22:43:39
7.0%,3480000,6960.0000005004395,-666618.647137444,133506.68999413998,-533111.957143304,312.1745068104238,507.19002733611956,1.00994164533821,98.3,22:43:31
7.0%,3485000,6970.000000502477,-666750.2168213883,133117.29946852298,-533632.9173528653,311.2640071545903,508.4926255786876,1.0073544923567546,98.3,22:43:22
7.0%,3490000,6980.000000504514,-667117.1956140948,132055.53898013654,-535061.6566339583,308.78132589848707,508.9896892866158,1.0063707408786633,98.3,22:43:14
7.0%,3495000,6990.000000506551,-668661.2902696449,132958.1447596412,-535703.1455100037,310.8918606894663,507.0522343237197,1.0102161001029042,98.3,22:43:05
7.0%,3500000,7000.0000005085885,-667204.3944657985,131715.98980123817,-535488.4046645603,307.9873687007981,508.63235302457946,1.0070777599202754,98.3,22:42:57
7.0%,3505000,7010.000000510626,-666715.608795926,132388.41869332083,-534327.1901026051,309.55968809363293,507.0694274617411,1.0101818468352062,98.3,22:42:49
7.0%,3510000,7020.000000512663,-666830.6226519085,132896.39006583104,-533934.2325860775,310.7474616253875,508.9718216703257,1.0064060698408532,98.3,22:42:39
7.0%,3515000,7030.0000005147,-667385.308857773,132903.30704182116,-534482.0018159518,310.76363537344776,509.52268509634246,1.0053180077941326,98.3,22:42:31
7.0%,3520000,7040.000000516738,-666875.3676671898,132373.9547619858,-534501.412905204,309.52586753654145,507.92844088885914,1.0084734176542298,98.3,22:42:23
7.0%,3525000,7050.000000518775,-665988.5738597955,132881.29487548512,-533107.2789843103,310.7121650151453,509.25914429946704,1.0058382582635703,98.3,22:42:15
7.1%,3530000,7060.000000520812,-666935.8280489887,133328.78076973162,-533607.0472792571,311.758507249734,508.11924911519037,1.0080947171337125,98.3,22:42:07
7.1%,3535000,7070.000000522849,-666746.010186838,132503.68130160228,-534242.3288852357,309.8292030362589,508.3984502678168,1.0075410938745695,98.3,22:41:59
7.1%,3540000,7080.000000524887,-666239.5030188877,133257.5950247579,-532981.9079941298,311.5920558544513,507.9333244209293,1.0084637216724142,98.3,22:41:52
7.1%,3545000,7090.000000526924,-667217.8470586943,132655.29413414534,-534562.552924549,310.1837145684326,507.21183146290224,1.0098982297585404,98.2,22:41:44
7.1%,3550000,7100.000000528961,-667467.9975111722,133262.86202312473,-534205.1354880475,311.6043715115739,507.7776310706201,1.0087729339848226,98.2,22:41:36
7.1%,3555000,7110.0000005309985,-665870.0870615086,132589.16971934965,-533280.917342159,310.0290979227957,509.8293058475811,1.0047133909954353,98.2,22:41:28
7.1%,3560000,7120.000000533036,-666640.6036882866,133819.66854685178,-532820.9351414349,312.9063347460826,508.2154828374095,1.0079038282091215,98.2,22:41:19
7.1%,3565000,7130.000000535073,-667535.9210748146,132793.3470368255,-534742.5740379891,310.50651934180996,508.0995769165138,1.0081337477498775,98.2,22:41:12
7.1%,3570000,7140.00000053711,-665545.9988324177,132379.631595773,-533166.3672366446,309.53914149897616,510.5905959094447,1.0032153643460733,98.2,22:41:03
7.2%,3575000,7150.000000539148,-668007.0117869396,131910.47731531947,-536096.5344716201,308.44213275638043,506.55214235106985,1.0112134326972515,98.2,22:40:55
7.2%,3580000,7160.000000541185,-667262.1292619444,132380.52491573867,-534881.6043462057,309.5412303210398,507.60042810048446,1.0091250959417448,98.2,22:40:46
7.2%,3585000,7170.000000543222,-666135.422800485,131378.2358835892,-534757.1869168959,307.19760930619407,507.27561740145325,1.0097712429604047,98.2,22:40:38
7.2%,3590000,7180.000000545259,-666869.3687923718,133507.11789648668,-533362.2508958852,312.17550736106324,507.2380429587464,1.0098460433272982,98.2,22:40:30
7.2%,3595000,7190.000000547297,-667784.3916927604,133175.99527377007,-534608.3964189903,311.4012537154604,507.69287734237196,1.0089413375038132,98.2,22:40:22
7.2%,3600000,7200.000000549334,-667255.521695768,131698.369849151,-535557.151846617,307.9461685193459,509.0045369153921,1.0063413851105154,98.2,22:40:15
7.2%,3605000,7210.000000551371,-666399.0445919079,132378.0931810905,-534020.9514108174,309.53554427216443,507.65408846094675,1.0090184287885975,98.2,22:40:07
7.2%,3610000,7220.000000553408,-666981.1706479159,132668.90067376132,-534312.2699741547,310.21553031335293,507.1150570253333,1.010090951965923,98.2,22:39:59
7.2%,3615000,7230.000000555446,-668121.7049852638,132309.1346980837,-535812.57028718,309.3743008136982,508.65652967493025,1.0070298931074906,98.2,22:39:50
7.2%,3620000,7240.000000557483,-665211.8742771973,133149.53608053812,-532062.3381966592,311.33938501361376,509.2561284723647,1.0058442148620483,98.2,22:39:42
7.2%,3625000,7250.00000055952,-665165.5588712911,132680.05113788828,-532485.5077334028,310.2416030939731,508.81799510478567,1.0067103279267537,98.2,22:39:34
7.3%,3630000,7260.0000005615575,-666684.3381595854,132231.42819616853,-534452.9099634169,309.1926021369323,509.1755178418681,1.0060034560932158,98.2,22:39:26
7.3%,3635000,7270.000000563595,-667514.4760912564,132768.34474982962,-534746.1313414267,310.44805727813053,508.98388058014194,1.006382225942259,98.2,22:39:18
7.3%,3640000,7280.000000565632,-667101.5911766491,131789.7500257959,-535311.8411508532,308.15983992096346,508.39928800147226,1.0075394336616161,98.2,22:39:10
7.3%,3645000,7290.000000567669,-666439.7103711348,132892.0541942516,-533547.6561768833,310.73732319283425,508.1740169113281,1.0079860710319477,98.2,22:39:02
7.3%,3650000,7300.000000569707,-666576.9066165644,132953.447924823,-533623.4586917413,310.8808782278907,508.5215348222886,1.0072972246612533,98.2,22:38:54
7.3%,3655000,7310.000000571744,-666853.3401906439,132645.40483132727,-534207.9353593166,310.16059072175443,505.8620606416814,1.0125928994501192,98.2,22:38:45
7.3%,3660000,7320.000000573781,-668419.4759192816,133541.26436137193,-534878.2115579096,312.25535096916514,507.0972162775956,1.0101264890923116,98.2,22:38:37
7.3%,3665000,7330.000000575818,-668818.1584471413,133190.43735747045,-535627.7210896709,311.435023186913,505.05256922597783,1.014215869631151,98.2,22:38:30
7.3%,3670000,7340.000000577856,-667648.0618355824,133203.49277281217,-534444.5690627702,311.46555025522457,507.32095937517477,1.0096809943311753,98.2,22:38:22
7.3%,3675000,7350.000000579893,-666791.5262599979,133101.23926299534,-533690.2869970025,311.2264540796089,508.2090398107027,1.0079166063196516,98.2,22:38:15
7.4%,3680000,7360.00000058193,-666963.0649741609,133168.28151650794,-533794.7834576529,311.3832168787366,507.82011683154246,1.0086885370019585,98.2,22:38:06
7.4%,3685000,7370.000000583967,-668522.4301344515,133216.37672557775,-535306.0534088737,311.495676397971,508.12926140309435,1.0080748534192816,98.2,22:37:58
7.4%,3690000,7380.000000586005,-666322.7126950575,132005.8499265315,-534316.862768526,308.6651395425545,508.40384263116147,1.0075304074335807,98.2,22:37:50
7.4%,3695000,7390.000000588042,-666874.636899611,131596.70187736777,-535277.9350222432,307.7084414889534,509.57056632220247,1.0052235442168114,98.2,22:37:42
7.4%,3700000,7400.000000590079,-667909.8609429039,133111.51401253644,-534798.3469303674,311.25047920427295,506.1114381375168,1.012093962136047,98.2,22:37:33
7.4%,3705000,7410.0000005921165,-666881.2180592609,132180.36570645787,-534700.852352803,309.0732043184212,508.70269722127074,1.0069384996481867,98.2,22:37:26
7.4%,3710000,7420.000000594154,-665759.6868715896,132693.49820363734,-533066.1886679523,310.27304594615106,506.78463170894406,1.010749534727716,98.2,22:37:18
7.4%,3715000,7430.000000596191,-667750.3528213534,131541.85631441814,-536208.4965069352,307.5801978289143,509.4117333432916,1.0055369697615109,98.2,22:37:10
7.4%,3720000,7440.000000598228,-667447.3053915738,133021.00308346032,-534426.3023081135,311.03884033698824,508.28942699301734,1.007757201910102,98.2,22:37:01
7.5%,3725000,7450.000000600266,-666948.4797802032,131935.5450252421,-535012.934754961,308.5007477964381,509.2108790108756,1.005933596120267,98.2,22:36:53
7.5%,3730000,7460.000000602303,-665323.4616020028,132966.0454162371,-532357.4161857658,310.91033454704154,508.17943857647214,1.0079753170294592,98.2,22:36:45
7.5%,3735000,7470.00000060434,-667392.5852225581,132483.83719958458,-534908.7480229735,309.7828021947674,509.53088758394307,1.0053018240677,98.2,22:36:37
7.5%,3740000,7480.000000606377,-667020.316646135,132831.76227990328,-534188.5543662317,310.5963445001023,508.3219261475711,1.0076927717618573,98.2,22:36:29
7.5%,3745000,7490.000000608415,-666097.530862811,132781.76057220146,-533315.7702906096,310.47942707489926,507.20756235361875,1.0099067299589082,98.2,22:36:20
7.5%,3750000,7500.000000610452,-665720.3374379827,131691.77033968107,-534028.5670983016,307.93073709329485,508.90132684196686,1.0065454808020962,98.2,22:36:12
7.5%,3755000,7510.000000612489,-667242.0133393365,132611.3863387414,-534630.6270005951,310.0810463472674,507.0320147737311,1.0102563857541853,98.2,22:36:04
7.5%,3760000,7520.0000006145265,-666186.3202549717,132571.48123349744,-533614.8390214744,309.9877374909898,508.3982117379233,1.0075415665919478,98.2,22:35:56
7.5%,3765000,7530.000000616564,-665409.0566658392,132507.63162585854,-532901.4250399806,309.83843995559596,508.52183990695045,1.0072966203392575,98.2,22:35:48
7.5%,3770000,7540.000000618601,-667226.2006516377,133675.15141743704,-533551.0492342007,312.5684148740321,507.1997750175692,1.0099222356501019,98.2,22:35:41
7.5%,3775000,7550.000000620638,-665650.601707261,132830.15064133008,-532820.451065931,310.5925760561631,508.8993410850982,1.006549408405142,98.2,22:35:33
7.6%,3780000,7560.0000006226755,-667490.9984628125,132018.61756080174,-535472.3809020107,308.69499370141074,509.65737961237625,1.0050523178857027,98.2,22:35:25
7.6%,3785000,7570.000000624713,-665977.5237263446,133028.34773569187,-532949.1759906528,311.0560141069932,508.7006562591519,1.0069425395944862,98.2,22:35:18
7.6%,3790000,7580.00000062675,-665615.6362097934,132691.49567677808,-532924.1405330154,310.26836350038985,508.4741795769267,1.007391036321987,98.2,22:35:11
7.6%,3795000,7590.000000628787,-665657.0778292525,133113.03704287042,-532544.040786382,311.2540404583449,508.61341484292325,1.0071152583837502,98.2,22:35:02
7.6%,3800000,7600.000000630825,-667792.9260197957,133082.38149040102,-534710.5445293947,311.18235954127954,508.9462696315531,1.0064565972313697,98.2,22:34:55
7.6%,3805000,7610.000000632862,-666817.5063302848,133791.92735936693,-533025.5789709178,312.8414683972742,508.7320083952827,1.0068804837398193,98.2,22:34:47
7.6%,3810000,7620.000000634899,-665697.8455805625,132414.05395972982,-533283.7916208326,309.61963023322556,507.0472831943302,1.0102259644898932,98.2,22:34:39
7.6%,3815000,7630.000000636936,-666253.8244228959,132936.963004985,-533316.8614179109,310.8423320567553,509.05471549053374,1.0062421879608294,98.2,22:34:31
7.6%,3820000,7640.000000638974,-665957.6363839521,132792.7905202977,-533164.8458636544,310.50521805666386,509.9652054298671,1.0044456469832956,98.2,22:34:23
7.7%,3825000,7650.000000641011,-665697.6808639118,131936.09871547364,-533761.5821484381,308.50204247294425,508.41236509380917,1.0075135183080335,98.2,22:34:15
7.7%,3830000,7660.000000643048,-665853.4009352908,132904.80905268155,-532948.5918826093,310.7671474783437,508.00061203377953,1.0083301448324067,98.2,22:34:07
7.7%,3835000,7670.0000006450855,-666297.4753399929,132788.58508792878,-533508.8902520641,310.4953846260264,507.916608416225,1.0084969111449305,98.2,22:33:58
7.7%,3840000,7680.000000647123,-667994.9810529873,131778.10716375237,-536216.8738892348,308.13261578173524,506.72026433473866,1.0108779276460755,98.2,22:33:50
7.7%,3845000,7690.00000064916,-668242.5526030674,131915.5927267593,-536326.9598763081,308.4540939625449,506.1053475126721,1.0121061419809374,98.2,22:33:41
7.7%,3850000,7700.000000651197,-666864.6376291472,132342.3158820828,-534522.3217470644,309.4518873357725,508.9998972697367,1.0063505581328682,98.2,22:33:32
